Time,GPS_Heading
0,100.213989257812
0.1,100.213989257812
0.2,100.213989257812
0.3,100.213989257812
0.4,100.213989257812
0.5,100.213989257812
0.6,100.213989257812
0.7,100.213989257812
0.8,100.213989257812
0.9,100.213989257812
1,100.213989257812
1.1,100.213989257812
1.2,100.213989257812
1.3,100.213989257812
1.4,100.213989257812
1.5,100.213989257812
1.6,100.213989257812
1.7,100.213989257812
1.8,100.213989257812
1.9,100.213989257812
2,100.213989257812
2.1,100.213989257812
2.2,100.213989257812
2.3,100.213989257812
2.4,100.213989257812
2.5,100.213989257812
2.6,100.213989257812
2.7,100.213989257812
2.8,100.213989257812
2.9,100.213989257812
3,100.213989257812
3.1,100.213989257812
3.2,100.213989257812
3.3,100.213989257812
3.4,100.213989257812
3.5,100.213989257812
3.6,100.213989257812
3.7,100.213989257812
3.8,100.213989257812
3.9,100.213989257812
4,100.213989257812
4.1,100.213989257812
4.2,100.213989257812
4.3,100.213989257812
4.4,100.213989257812
4.5,100.213989257812
4.6,100.213989257812
4.7,100.213989257812
4.8,99.6412963867188
4.9,98.8231658935547
5,99.0378265380859
5.1,100.709991455078
5.2,102.507186889648
5.3,102.136451721191
5.4,103.205924987793
5.5,103.72834777832
5.6,103.099594116211
5.7,102.534317016602
5.8,103.518020629883
5.9,102.053848266602
6,101.276473999023
6.1,101.744079589844
6.2,101.595367431641
6.3,100.390251159668
6.4,98.8839340209961
6.5,97.5931930541992
6.6,96.9119873046875
6.7,96.7506484985352
6.8,95.4570999145508
6.9,96.6682662963867
7,97.4273834228516
7.1,96.2656021118164
7.2,93.8076248168945
7.3,93.6749496459961
7.4,92.4539031982422
7.5,90.7262954711914
7.6,88.7920532226562
7.7,86.2303009033203
7.8,84.2599029541016
7.9,83.5207366943359
8,83.225700378418
8.1,81.9706115722656
8.2,79.1460342407227
8.3,79.6912536621094
8.4,79.5899429321289
8.5,79.1021728515625
8.6,77.892333984375
8.7,75.8340530395508
8.8,72.1013565063477
8.9,69.5641021728516
9,67.8770904541016
9.1,66.5046234130859
9.2,65.1859741210938
9.3,61.9601402282715
9.4,60.8671989440918
9.5,58.8391494750977
9.6,54.2009811401367
9.7,49.6588745117188
9.8,42.8122406005859
9.9,37.8750076293945
10,33.8666343688965
10.1,30.6232814788818
10.2,27.495719909668
10.3,22.309965133667
10.4,18.3264656066895
10.5,15.4905471801758
10.6,13.8147897720337
10.7,13.0815877914429
10.8,14.5069465637207
10.9,14.4025421142578
11,14.0437088012695
11.1,14.2448816299438
11.2,14.1386642456055
11.3,14.0820941925049
11.4,14.5814533233643
11.5,16.2426490783691
11.6,18.6420230865479
11.7,20.1533679962158
11.8,20.5653705596924
11.9,17.8546714782715
12,16.0335559844971
12.1,16.6353549957275
12.2,15.9702749252319
12.3,17.9093971252441
12.4,15.918869972229
12.5,13.9359111785889
12.6,13.3141145706177
12.7,13.2929878234863
12.8,13.7148952484131
12.9,14.3366031646729
13,15.6824626922607
13.1,17.0655612945557
13.2,16.7391471862793
13.3,16.0955486297607
13.4,15.1011066436768
13.5,14.6457414627075
13.6,14.7546720504761
13.7,14.4116010665894
13.8,13.8428592681885
13.9,13.7293910980225
14,14.3836603164673
14.1,15.4943437576294
14.2,15.7469434738159
14.3,15.9298944473267
14.4,15.9604797363281
14.5,16.0928134918213
14.6,16.012508392334
14.7,15.1855087280273
14.8,14.1338729858398
14.9,13.3321228027344
15,11.9020957946777
15.1,10.5283584594727
15.2,11.011326789856
15.3,12.8380537033081
15.4,14.0868654251099
