Time,GPS_LonAcc
539.7,0.153082698583603
539.8,0.170130208134651
539.9,0.176396563649178
540,0.130927786231041
540.1,0.0595057308673859
540.2,0.014487624168396
540.3,-0.0211231671273708
540.4,-0.0637555494904518
540.5,-0.0923637747764587
540.6,-0.130525663495064
540.7,-0.118098869919777
540.8,-0.0440555401146412
540.9,0.0561961196362972
541,0.150468721985817
541.1,0.17730812728405
541.2,0.129369378089905
541.3,0.0194342713803053
541.4,-0.103395976126194
541.5,-0.235836759209633
541.6,-0.226334512233734
541.7,-0.155559733510017
541.8,0.00124300946481526
541.9,0.190164372324944
542,0.275846064090729
542.1,0.199515610933304
542.2,0.133604452013969
542.3,0.017699534073472
542.4,-0.152581006288528
542.5,-0.319036811590195
542.6,-0.402128040790558
542.7,-0.372827351093292
542.8,-0.21203801035881
542.9,-0.0040745590813458
543,0.138477206230164
543.1,0.192505344748497
543.2,0.201710969209671
543.3,0.137713953852654
543.4,0.0411300212144852
543.5,0.0262685772031546
543.6,0.0515777878463268
543.7,0.0828213393688202
543.8,0.101331233978271
543.9,0.103977359831333
544,0.108300872147083
544.1,0.125782638788223
544.2,0.134151712059975
544.3,0.138455390930176
544.4,0.143887430429459
544.5,0.1420578956604
544.6,0.136414900422096
544.7,0.117942407727242
544.8,-0.000921241007745266
544.9,-0.209274902939796
545,-0.427580714225769
545.1,-0.514409482479095
545.2,-0.523658633232117
545.3,-0.493757635354996
545.4,-0.474658876657486
545.5,-0.442831456661224
545.6,-0.286503523588181
545.7,-0.140502616763115
545.8,-0.023204393684864
545.9,0.0698166042566299
546,0.132977113127708
546.1,0.193461835384369
546.2,0.211154162883759
546.3,0.0715632289648056
546.4,-0.187397018074989
546.5,-0.405736416578293
546.6,-0.466390490531921
546.7,-0.44314044713974
546.8,-0.324127465486526
546.9,-0.185097962617874
547,-0.211376145482063
547.1,-0.343750715255737
547.2,-0.459867417812347
547.3,-0.49967896938324
547.4,-0.469250649213791
547.5,-0.373489022254944
547.6,-0.350252419710159
547.7,-0.236297324299812
547.8,-0.0890000611543655
547.9,0.018317949026823
548,-0.000422416429501027
548.1,-0.108171343803406
548.2,-0.212936565279961
548.3,-0.25255960226059
548.4,-0.227149531245232
548.5,-0.162402108311653
548.6,-0.0850318893790245
548.7,0.0167664028704166
548.8,0.0703355818986893
548.9,0.0658647194504738
549,0.0973856076598167
549.1,0.177575156092644
549.2,0.246527582406998
549.3,0.285938769578934
549.4,0.312016576528549
549.5,0.408681392669678
549.6,0.497561007738113
549.7,0.506995379924774
549.8,0.435718983411789
549.9,0.341864943504333
550,0.285602271556854
550.1,0.314397156238556
550.2,0.344836413860321
550.3,0.364099144935608
550.4,0.369934141635895
550.5,0.361031025648117
550.6,0.350966572761536
550.7,0.347452223300934
550.8,0.365972220897675
550.9,0.398473858833313
551,0.403690755367279
551.1,0.37465301156044
551.2,0.349785000085831
551.3,0.330060124397278
551.4,0.313710063695908
551.5,0.305140972137451
551.6,0.270137697458267
551.7,0.223290234804153
551.8,0.166536346077919
551.9,0.109192922711372
552,0.0642549097537994
552.1,-0.0764749944210052
552.2,-0.254815489053726
552.3,-0.441497653722763
552.4,-0.599846243858337
552.5,-0.650715529918671
552.6,-0.670337915420532
552.7,-0.676053464412689
552.8,-0.665391504764557
552.9,-0.635942578315735
553,-0.513069152832031
553.1,-0.42823326587677
553.2,-0.335491985082626
553.3,-0.220223546028137
553.4,-0.0841766595840454
553.5,0.0834002643823624
553.6,0.175836428999901
553.7,0.166324838995934
553.8,0.142051354050636
553.9,0.164692282676697
554,0.175352394580841
554.1,0.222434476017952
554.2,0.254830926656723
554.3,0.283281326293945
554.4,0.324851483106613
554.5,0.429862231016159
554.6,0.495511800050735
554.7,0.5727459192276
554.8,0.598942875862122
554.9,0.556991338729858
555,0.418026626110077
555.1,0.283951610326767
555.2,0.206385552883148
555.3,0.216281369328499
555.4,0.271363854408264
555.5,0.292390704154968
555.6,0.252799063920975
555.7,0.253644704818726
555.8,0.275905907154083
555.9,0.29415038228035
556,0.314119637012482
556.1,0.307006329298019
556.2,0.307003855705261
556.3,0.298210382461548
556.4,0.275261431932449
556.5,0.241623893380165
556.6,0.224143669009209
556.7,0.210810631513596
556.8,0.193134874105453
556.9,0.171442344784737
557,0.171284139156342
557.1,0.137804791331291
557.2,0.0037929848767817
557.3,-0.256785482168198
557.4,-0.564270555973053
557.5,-0.765851855278015
557.6,-0.849820971488953
557.7,-0.837319016456604
557.8,-0.79611200094223
557.9,-0.786532282829285
558,-0.776408553123474
558.1,-0.754675149917603
558.2,-0.71627002954483
558.3,-0.654080212116241
558.4,-0.586429238319397
558.5,-0.577178716659546
558.6,-0.622386634349823
558.7,-0.653418183326721
558.8,-0.632741749286652
558.9,-0.562287569046021
559,-0.420738399028778
559.1,-0.294146686792374
559.2,-0.177188917994499
559.3,-0.0841651558876038
559.4,-0.00884451251477003
559.5,0.0619025900959969
559.6,0.180954396724701
559.7,0.257241159677505
559.8,0.277417451143265
559.9,0.272038877010345
560,0.283858060836792
560.1,0.327501714229584
560.2,0.42855766415596
560.3,0.485268890857697
560.4,0.459683239459991
560.5,0.397958248853683
560.6,0.302402883768082
560.7,0.276661247014999
560.8,0.383975148200989
560.9,0.569088399410248
561,0.69471275806427
561.1,0.661080837249756
561.2,0.58257132768631
561.3,0.50875198841095
561.4,0.476547211408615
561.5,0.520719349384308
561.6,0.483717948198318
561.7,0.452783733606339
561.8,0.445446908473969
561.9,0.458490431308746
562,0.480764776468277
562.1,0.48679855465889
562.2,0.454480022192001
562.3,0.396204948425293
562.4,0.338272005319595
562.5,0.300579458475113
562.6,0.309116303920746
562.7,0.315663456916809
562.8,0.297780364751816
562.9,0.256016880273819
563,0.201971039175987
563.1,0.0788809284567833
563.2,-0.0495911128818989
563.3,-0.145645052194595
563.4,-0.196508169174194
563.5,-0.167912095785141
563.6,-0.167918890714645
563.7,-0.208138525485992
563.8,-0.276115149259567
563.9,-0.332184761762619
564,-0.277789056301117
564.1,-0.101440317928791
564.2,0.0641236826777458
564.3,0.117693349719048
564.4,0.0719921141862869
564.5,0.0421015731990337
564.6,0.139477521181107
564.7,0.260749906301498
564.8,0.315586090087891
564.9,0.294497668743134
565,0.287509113550186
565.1,0.240279957652092
565.2,0.209162473678589
565.3,0.185876697301865
565.4,0.164164170622826
565.5,0.16840398311615
565.6,0.174576237797737
565.7,0.166799873113632
565.8,0.150632157921791
565.9,0.14223937690258
566,0.189824491739273
566.1,0.244710117578506
566.2,0.276310861110687
566.3,0.286164492368698
566.4,0.282044172286987
566.5,0.228294044733047
566.6,0.191743701696396
566.7,0.167552784085274
566.8,0.163315862417221
566.9,0.175857692956924
567,0.223109066486359
567.1,0.15986131131649
567.2,0.000471832958282903
567.3,-0.267174333333969
567.4,-0.569798469543457
567.5,-0.780504703521729
567.6,-0.907253503799438
567.7,-0.944545328617096
567.8,-0.900881588459015
567.9,-0.82354861497879
568,-0.684170782566071
568.1,-0.621841013431549
568.2,-0.605333089828491
568.3,-0.60274338722229
568.4,-0.582538247108459
568.5,-0.533474445343018
568.6,-0.53485631942749
568.7,-0.515370666980743
568.8,-0.471991151571274
568.9,-0.417577773332596
569,-0.36079928278923
569.1,-0.335020452737808
569.2,-0.261238932609558
569.3,-0.128588333725929
569.4,0.0256560314446688
569.5,0.129488974809647
569.6,0.106400139629841
569.7,0.135215535759926
569.8,0.186419293284416
569.9,0.23443740606308
570,0.324865907430649
570.1,0.353259474039078
570.2,0.378621995449066
570.3,0.356403797864914
570.4,0.293521791696548
570.5,0.255180239677429
570.6,0.275111168622971
570.7,0.289267510175705
570.8,0.317708402872086
570.9,0.365962773561478
571,0.433582156896591
