Time,RPM
193.779,13870
193.799,13876
193.822,13903
193.842,13988
193.862,6962
193.882,10423
193.902,6944
193.917,13988
193.937,8327
193.957,13952
193.977,13931
193.997,13922
194.021,13931
194.041,13955
194.061,6945
194.081,8348
194.101,6932
194.12,8341
194.14,11104
194.16,14001
194.18,11611
194.2,11132
194.219,6933
194.239,11188
194.259,6967
194.279,6976
194.299,6976
194.322,5969
194.342,6975
194.362,8355
194.382,6928
194.402,11174
194.413,9346
194.433,6964
194.453,5957
194.473,8378
194.493,6947
194.516,6941
194.536,9252
194.556,13682
194.576,13393
194.596,13190
194.619,12846
194.639,12538
194.659,12408
194.679,12283
194.699,12267
194.721,12199
194.741,11990
194.761,11729
194.781,11651
194.801,11726
194.818,11881
194.838,11895
194.858,11861
194.878,11760
194.898,11663
194.92,11583
194.94,11599
194.96,11549
194.98,11390
195,11283
195.02,11306
195.04,11442
195.06,11453
195.08,11356
195.1,11268
195.12,11218
195.14,11138
195.16,11077
195.18,11013
195.2,10928
195.218,10888
195.238,10829
195.258,10775
195.278,10718
195.298,10745
195.318,10828
195.338,10954
195.358,10937
195.378,10757
195.398,10566
195.419,10496
195.439,10328
195.459,10292
195.479,10556
195.499,10739
195.522,10567
195.542,10441
195.562,10364
195.582,10168
195.602,10028
195.622,9956
195.642,9909
195.662,9811
195.682,9797
195.702,9872
195.719,9941
195.739,9996
195.759,9833
195.779,9687
195.799,9611
195.818,9631
195.838,9599
195.858,9588
195.878,9553
195.898,9531
195.918,9477
195.938,9476
195.958,9483
195.978,9484
195.998,9365
196.02,9249
196.04,9137
196.06,9095
196.08,9047
196.1,9047
196.119,9041
196.139,9062
196.159,9131
196.179,9199
196.199,9154
196.218,9073
196.238,8982
196.258,8952
196.278,8913
196.298,8960
196.318,9053
196.338,9119
196.358,9118
196.378,9018
196.398,9034
196.418,8973
196.438,9110
196.458,9120
196.478,9117
196.498,9048
196.517,9086
196.537,8872
196.557,8932
196.577,9234
196.597,9130
196.622,9135
196.642,9176
196.662,9179
196.682,9207
196.702,9273
196.72,9325
196.74,9405
196.76,9475
196.78,9521
196.8,9482
196.821,9451
196.841,9443
196.861,9532
196.881,9644
196.901,9724
196.921,9725
196.941,9734
196.961,9729
196.981,9702
197.001,9637
197.02,9651
197.04,9744
197.06,9816
197.08,9850
197.1,9815
197.118,9893
197.138,10009
197.158,9948
197.178,9787
197.198,9793
197.221,9781
197.241,9843
197.261,9940
197.281,10039
197.301,10072
197.318,10000
197.338,9916
197.358,9779
197.378,9770
197.398,9807
197.421,9874
197.441,9873
197.461,9937
197.481,10094
197.501,10191
197.517,10147
197.537,10003
197.557,9965
197.577,9985
197.597,10080
197.618,10116
197.638,10174
197.658,10217
197.678,10216
197.698,10206
197.719,10133
197.739,10228
197.759,10310
197.779,10340
197.799,10350
197.817,10395
197.837,10459
197.857,10447
197.877,10465
197.897,10499
197.921,10484
197.941,10439
197.961,10414
197.981,10458
198.001,10540
198.018,10644
198.038,10667
198.058,10665
198.078,10649
198.098,10600
198.119,10595
198.139,10630
198.159,10718
198.179,10845
198.199,10843
198.22,10796
198.24,10783
198.26,10758
198.28,10784
198.3,10865
198.319,10994
198.339,11026
198.359,10977
198.379,10963
198.399,10978
198.417,11035
198.437,11115
198.457,11182
198.477,11214
198.497,11233
198.519,11177
198.539,11163
198.559,11195
198.579,11277
198.599,11382
198.62,11458
198.64,11436
198.66,11354
198.68,11304
198.7,11298
198.721,11334
198.741,11404
198.761,11401
198.781,11532
198.801,11766
198.819,11757
198.839,11578
198.859,11471
198.879,11423
198.899,11390
198.919,11439
198.939,11507
198.959,11584
198.979,11582
198.999,11552
199.017,11551
199.037,11561
199.057,11577
199.077,11605
199.097,11645
199.121,11729
199.141,11871
199.161,11796
199.181,11715
199.201,11720
199.217,11744
199.237,11777
199.257,11814
199.277,11806
199.297,11817
199.319,11854
199.339,11906
199.359,11913
199.379,11930
199.399,11907
199.42,11943
199.44,11961
199.46,11990
199.48,12032
199.5,12037
199.52,12052
199.54,12075
199.56,12109
199.58,12140
199.6,12173
199.618,12190
199.638,12204
199.658,12240
199.678,12293
199.698,12354
199.721,12315
199.741,12341
199.761,12377
199.781,12411
199.801,12482
199.822,12513
199.842,12485
199.862,12500
199.882,12563
199.902,12579
199.918,12587
199.938,12635
199.958,12708
199.978,12738
199.998,12744
200.022,12729
200.042,12721
200.062,12797
200.082,12884
200.102,12891
200.12,12782
200.14,12656
200.16,12481
200.18,12238
200.2,11921
200.219,11619
200.239,11483
200.259,11213
200.279,10917
200.299,10880
200.321,11122
200.341,11269
200.361,11212
200.381,10989
200.401,10823
200.419,10842
200.439,10902
200.459,10909
200.479,10799
200.499,10862
200.519,10898
200.539,10856
200.559,10783
200.579,10677
200.599,10597
200.62,10459
200.64,10337
200.66,10199
200.68,10107
200.7,10163
200.72,10215
200.74,10187
200.76,10131
200.78,10068
200.8,10036
200.821,10044
200.841,10072
200.861,10187
200.881,10188
200.901,10067
200.922,9955
200.942,9855
200.962,9713
200.982,9663
201.002,9688
201.021,9810
201.041,9930
201.061,9934
201.081,9827
201.101,9715
201.118,9633
201.138,9616
201.158,9598
201.178,9563
201.198,9569
201.219,9587
201.239,9534
201.259,9536
201.279,9415
201.299,9335
201.321,9252
201.341,9212
201.361,9191
201.381,9192
201.401,9218
201.418,9192
201.438,9161
201.458,9092
201.478,9035
201.498,9140
201.517,9293
201.537,9219
201.557,9374
201.577,9502
201.597,9584
201.618,9733
201.638,9783
201.658,9752
201.678,9649
201.698,9670
201.717,9780
201.737,9873
201.757,9915
201.777,9940
201.797,9916
201.82,9843
201.84,9862
201.86,9827
201.88,9791
201.9,9765
201.918,9877
201.938,10089
201.958,10326
201.978,10394
201.998,10153
202.018,10022
202.038,10099
202.058,10148
202.078,10069
202.098,9996
202.119,10020
202.139,10233
202.159,10433
202.179,10415
202.199,10298
202.218,10228
202.238,10139
202.258,10118
202.278,10199
202.298,10426
202.322,10717
202.342,10787
202.362,10589
202.382,10532
202.402,10472
202.419,10433
202.439,10423
202.459,10390
202.479,10453
202.499,10515
202.522,10652
202.542,10803
202.562,10728
202.582,10654
202.602,10656
202.617,10722
202.637,10744
202.657,10724
202.677,10744
202.697,10736
202.718,10766
202.738,10753
202.758,10764
202.778,10779
202.798,10747
202.818,10765
202.838,10787
202.858,10841
202.878,10878
202.898,10899
202.918,10926
202.938,10894
202.958,10873
202.978,10946
202.998,10960
203.022,10979
203.042,10984
203.062,10984
203.082,11063
203.102,11136
203.119,11185
203.139,11223
203.159,11295
203.179,11206
203.199,11649
203.218,12395
203.238,13091
203.258,13781
203.278,14131
203.298,3125
203.32,12810
203.34,12304
203.36,12002
203.38,11488
203.4,11594
203.42,12262
203.44,12942
203.46,13566
203.48,13413
203.5,11452
203.521,11532
203.541,11775
203.561,12401
203.581,12988
203.601,12028
203.62,11638
203.64,11582
203.66,11575
203.68,11666
203.7,11816
203.722,11781
203.742,11765
203.762,11798
203.782,11803
203.802,11862
203.819,11983
203.839,12010
203.859,12039
203.879,12095
203.899,12115
203.918,12166
203.938,12234
203.958,12250
203.978,12298
203.998,12304
204.02,12296
204.04,12290
204.06,12323
204.08,12343
204.1,12299
204.118,12264
204.138,12220
204.158,12181
204.178,12182
204.198,12181
204.221,12201
204.241,12220
204.261,12220
204.281,12241
204.301,12257
204.319,12287
204.339,12253
204.359,12265
204.379,12280
204.399,12314
204.422,12404
204.442,12537
204.462,12567
204.482,12463
204.502,12415
204.518,12393
204.538,12422
204.558,12494
204.578,12543
204.598,12517
204.619,12509
204.639,12508
204.659,12511
204.679,12541
204.699,12591
204.719,12598
204.739,12565
204.759,12600
204.779,12614
204.799,12628
204.819,12679
204.839,12712
204.859,12706
204.879,12722
204.899,12758
204.918,12770
204.938,12773
204.958,12804
204.978,12845
204.998,12886
205.021,12882
205.041,12907
205.061,12892
205.081,12885
205.101,12923
205.118,12971
205.138,12960
205.158,12965
205.178,12993
205.198,12990
205.22,13012
205.24,13038
205.26,12948
205.28,12746
205.3,12630
205.319,12355
205.339,11826
205.359,10977
205.379,10164
205.399,9559
205.418,9056
205.438,8217
205.458,7189
205.478,6288
205.498,5762
205.517,5773
205.537,5883
205.557,5652
205.577,5243
205.597,5040
205.617,5049
205.637,5555
205.657,6277
205.677,6654
205.697,6745
205.719,7042
205.739,7511
205.759,8054
205.779,8330
205.799,8345
205.822,8528
205.842,9243
205.862,10191
205.882,10454
205.902,10244
205.917,10184
205.937,10286
205.957,10346
205.977,10269
205.997,10149
206.017,10080
206.037,9992
206.057,9996
206.077,9988
206.097,9935
206.12,9866
206.14,9802
206.16,9716
206.18,9585
206.2,9466
206.22,9427
206.24,9444
206.26,9388
206.28,9348
206.3,9309
206.322,9364
206.342,9288
206.362,9224
206.382,9014
206.402,8787
206.422,8623
206.442,8605
206.462,8707
206.482,8779
206.502,8668
206.519,8479
206.539,8269
206.559,8226
206.579,8288
206.599,8348
206.621,8318
206.641,8171
206.661,8024
206.681,7914
206.701,7907
206.719,7856
206.739,7696
206.759,7534
206.779,7472
206.799,7566
206.821,7654
206.841,7703
206.861,7637
206.881,7613
206.901,7634
206.916,7581
206.936,7506
206.956,7424
206.976,7360
206.996,7357
207.021,7342
207.041,7259
207.061,7200
207.081,7106
207.101,6981
207.114,6911
207.134,6864
207.154,6824
207.174,6831
207.194,6898
207.219,6921
207.239,6918
207.259,6881
207.279,6868
207.299,6859
207.315,6863
207.335,6804
207.355,6749
207.375,6708
207.395,6817
207.421,6944
207.441,7140
207.461,7176
207.481,7237
207.501,7198
207.522,6943
207.542,7004
207.562,7008
207.582,7096
207.602,7258
207.614,7255
207.634,7103
207.654,7002
207.674,7035
207.694,7152
207.716,7181
207.736,7175
207.756,7153
207.776,7125
207.796,7170
207.816,7221
207.836,7286
207.856,7374
207.876,7423
207.896,7448
207.922,7381
207.942,7483
207.962,7500
207.982,7537
208.002,7569
208.018,7499
208.038,7473
208.058,7401
208.078,7409
208.098,7501
208.122,7637
208.142,7762
208.162,7726
208.182,7630
208.202,7546
208.216,7533
208.236,7609
208.256,7697
208.276,7759
208.296,7680
208.318,7728
208.338,7768
208.358,7786
208.378,7758
208.398,7713
208.418,7719
208.438,7790
208.458,7942
208.478,7973
208.498,7880
208.517,7904
208.537,7982
208.557,8091
208.577,8067
208.597,7968
208.622,7958
208.642,8023
208.662,8076
208.682,8168
208.702,8140
208.718,8169
208.738,8221
208.758,8230
208.778,8245
208.798,8237
208.82,8334
208.84,8365
208.86,8361
208.88,8355
208.9,8400
208.92,8433
208.94,8514
208.96,8553
208.98,8544
209,8531
209.018,8539
209.038,8558
209.058,8621
209.078,8720
209.098,8759
209.122,8787
209.142,8781
209.162,8824
209.182,8808
209.202,8813
209.217,8839
209.237,8955
209.257,9054
209.277,9112
209.297,9076
209.317,9090
209.337,9103
209.357,9209
209.377,9268
209.397,9298
209.421,9268
209.441,9305
209.461,9375
209.481,9488
209.501,9542
209.522,9522
209.542,9526
209.562,9508
209.582,9553
209.602,9648
209.622,9745
209.642,9766
209.662,9801
209.682,9784
209.702,9822
209.72,9813
209.74,9839
209.76,9861
209.78,9951
209.8,10067
209.817,10056
209.837,10050
209.857,10043
209.877,10125
209.897,10168
209.917,10212
209.937,10262
209.957,10339
209.977,10368
209.997,10393
210.022,10412
210.042,10419
210.062,10505
210.082,10558
210.102,10572
210.119,10550
210.139,10558
210.159,10618
210.179,10658
210.199,10661
210.22,10703
210.24,10722
210.26,10766
210.28,10769
210.3,10794
210.32,10842
210.34,10842
210.36,10886
210.38,10932
210.4,10928
210.419,10978
210.439,11072
210.459,11101
210.479,11078
210.499,11081
210.522,11156
210.542,11222
210.562,11259
210.582,11262
210.602,11264
210.618,11307
210.638,11306
210.658,11319
210.678,11412
210.698,11499
210.718,11559
210.738,11605
210.758,11498
210.778,11508
210.798,11534
210.822,11585
210.842,11624
210.862,11638
210.882,11642
210.902,11699
210.919,11775
210.939,11759
210.959,11803
210.979,11797
210.999,11775
211.021,11803
211.041,11808
211.061,11826
211.081,11889
211.101,11921
211.122,11905
211.142,11915
211.162,11759
211.182,11631
211.202,11588
211.22,11691
211.24,11611
211.26,11452
211.28,11505
211.3,11411
211.319,11360
211.339,11315
211.359,11388
211.379,11334
211.399,11141
211.42,11084
211.44,11061
211.46,11112
211.48,11064
211.5,11064
211.518,11000
211.538,10936
211.558,10828
211.578,10597
211.598,10417
211.62,10068
211.64,9885
211.66,10170
211.68,10302
211.7,10335
211.72,10183
211.74,10236
211.76,10276
211.78,10233
211.8,10154
211.821,9806
211.841,9511
211.861,9575
211.881,9778
211.901,9781
211.92,9648
211.94,9592
211.96,9610
211.98,9655
212,9699
212.02,9670
212.04,9665
212.06,9597
212.08,9630
212.1,9596
212.12,9656
212.14,9597
212.16,9555
212.18,9483
212.2,9399
212.221,9462
212.241,9798
212.261,9684
212.281,9674
212.301,9658
212.319,9930
212.339,9905
212.359,10021
212.379,10056
212.399,10090
212.421,10129
212.441,10065
212.461,9904
212.481,10129
212.501,10063
212.522,10141
212.542,10053
212.562,9935
212.582,10183
212.602,10075
212.617,10128
212.637,10098
212.657,10085
212.677,10100
212.697,10144
212.718,10240
212.738,10220
212.758,10168
212.778,10203
212.798,10106
212.818,10227
212.838,10385
212.858,10528
212.878,10584
212.898,10450
212.922,10340
212.942,10298
212.962,10477
212.982,10693
213.002,10741
213.018,10587
213.038,10373
213.058,10305
213.078,10271
213.098,10311
213.117,10329
213.137,10319
213.157,10287
213.177,10189
213.197,10291
213.222,10417
213.242,10336
213.262,10173
213.282,10270
213.302,10345
213.321,10411
213.341,10414
213.361,10389
213.381,10386
213.401,10442
213.418,10604
213.438,10924
213.458,10954
213.478,10794
213.498,10737
213.518,10664
213.538,10678
213.558,10709
213.578,10818
213.598,10784
213.619,10797
213.639,10895
213.659,11089
213.679,11178
213.699,11084
213.722,10983
213.742,11014
213.762,10990
213.782,11004
213.802,11092
213.82,11196
213.84,11240
213.86,11217
213.88,11110
213.9,11123
213.922,11198
213.942,11337
213.962,11374
213.982,11369
214.002,11357
214.022,11306
214.042,11387
214.062,11459
214.082,11471
214.102,11515
214.121,11508
214.141,11492
214.161,11487
214.181,11473
214.201,11519
214.22,11611
214.24,11635
214.26,11558
214.28,11565
214.3,11586
214.319,11659
214.339,11713
214.359,11722
214.379,11725
214.399,11663
214.421,11634
214.441,11653
214.461,11743
214.481,11810
214.501,11824
214.518,11839
214.538,11866
214.558,11864
214.578,11855
214.598,11885
214.619,11988
214.639,11982
214.659,11946
214.679,12005
214.699,12125
214.719,12138
214.739,12080
214.759,12060
214.779,12033
214.799,12036
214.818,12063
214.838,12087
214.858,12142
214.878,12169
214.898,12139
214.922,12181
214.942,12239
214.962,12340
214.982,12390
215.002,12408
215.019,12425
215.039,12455
215.059,12437
215.079,12370
215.099,12329
215.121,12305
215.141,12315
215.161,12347
215.181,12378
215.201,12397
215.218,12428
215.238,12536
215.258,12499
215.278,12458
215.298,12465
215.319,12501
215.339,12504
215.359,12527
215.379,12552
215.399,12576
215.419,12637
215.439,12671
215.459,12677
215.479,12669
215.499,12715
215.518,12719
215.538,12731
215.558,12721
215.578,12742
215.598,12735
215.622,12751
215.642,12791
215.662,12790
215.682,12785
215.702,12647
215.722,12168
215.742,11551
215.762,10694
215.782,9656
215.802,8717
215.821,8064
215.841,7678
215.861,7107
215.881,6407
215.901,5951
215.921,5915
215.941,6129
215.961,6417
215.981,6623
216.001,6744
216.022,6803
216.042,7036
216.062,7268
216.082,7640
216.102,8208
216.115,8415
216.135,8467
216.155,8550
216.175,8742
216.195,8930
216.218,9056
216.238,8855
216.258,8724
216.278,9012
216.298,9186
216.319,9141
216.339,9291
216.359,9943
216.379,10086
216.399,9812
216.417,9774
216.437,9797
216.457,9785
216.477,9714
216.497,9665
216.521,9793
216.541,9861
216.561,9763
216.581,9610
216.601,9516
216.621,9317
216.641,9215
216.661,9214
216.681,9262
216.701,9208
216.719,9199
216.739,9231
216.759,9223
216.779,9072
216.799,8937
216.818,8831
216.838,8868
216.858,8858
216.878,8836
216.898,8728
216.921,8673
216.941,8644
216.961,8631
216.981,8546
217.001,8522
217.019,8444
217.039,8461
217.059,8374
217.079,8410
217.099,8356
217.119,8281
217.139,8231
217.159,8165
217.179,8142
217.199,8167
217.222,8146
217.242,8047
217.262,8016
217.282,7905
217.302,7925
217.32,7921
217.34,7898
217.36,7856
217.38,7701
217.4,7621
217.421,7559
217.441,7428
217.461,7319
217.481,7241
217.501,7109
217.521,6959
217.541,6916
217.561,6922
217.581,6871
217.601,6882
217.617,6959
217.637,7128
217.657,7082
217.677,6994
217.697,7017
217.719,6910
217.739,6865
217.759,6895
217.779,6902
217.799,6865
217.815,6856
217.835,6883
217.855,6896
217.875,6931
217.895,6883
217.92,6788
217.94,6753
217.96,6834
217.98,6856
218,6781
218.016,6835
218.036,6883
218.056,6824
218.076,6530
218.096,6979
218.121,7026
218.141,6952
218.161,7000
218.181,6956
218.201,6896
218.217,6849
218.237,6775
218.257,6760
218.277,6845
218.297,6982
218.321,7149
218.341,7056
218.361,6922
218.381,6873
218.401,6786
218.417,6765
218.437,6789
218.457,6889
218.477,7033
218.497,7069
218.52,7066
218.54,7082
218.56,7130
218.58,7094
218.6,7065
218.622,7083
218.642,7183
218.662,7290
218.682,7399
218.702,7354
218.72,7283
218.74,7281
218.76,7422
218.78,7536
218.8,7482
218.817,7450
218.837,7416
218.857,7372
218.877,7416
218.897,7535
218.921,7656
218.941,7724
218.961,7713
218.981,7613
219.001,7570
219.015,7604
219.035,7627
219.055,7658
219.075,7692
219.095,7745
219.117,7752
219.137,7669
219.157,7694
219.177,7738
219.197,7804
219.218,7824
219.238,7844
219.258,7858
219.278,7815
219.298,7847
219.317,7854
219.337,7893
219.357,7920
219.377,7988
219.397,8051
219.422,8068
219.442,8054
219.462,8054
219.482,8092
219.502,8121
219.518,8213
219.538,8224
219.558,8201
219.578,8187
219.598,8250
219.62,8351
219.64,8429
219.66,8516
219.68,8491
219.7,8490
219.719,8468
219.739,8520
219.759,8631
219.779,8716
219.799,8717
219.816,8740
219.836,8770
219.856,8770
219.876,8782
219.896,8846
219.919,8867
219.939,8911
219.959,8960
219.979,8991
219.999,8955
220.019,8998
220.039,8995
220.059,8969
220.079,8947
220.099,8932
220.119,8926
220.139,8977
220.159,9044
220.179,9126
220.199,9172
220.218,9215
220.238,9164
220.258,9196
220.278,9237
220.298,9338
220.322,9339
220.342,9323
220.362,9262
220.382,9202
220.402,8848
220.422,8616
220.442,8359
220.462,7982
220.482,7733
220.502,7891
220.519,8177
220.539,8266
220.559,8256
220.579,8237
220.599,8194
220.621,8119
220.641,8021
220.661,7952
220.681,7909
220.701,7905
220.72,7903
220.74,7899
220.76,7907
220.78,7926
220.8,7863
220.819,7787
220.839,7721
220.859,7718
220.879,7684
220.899,7642
220.92,7571
220.94,7554
220.96,7516
220.98,7443
221,7370
221.017,7243
221.037,7199
221.057,7207
221.077,7213
221.097,7191
221.117,7119
221.137,6998
221.157,7004
221.177,7057
221.197,7009
221.22,7011
221.24,7053
221.26,7091
221.28,7070
221.3,7032
221.322,7002
221.342,6839
221.362,6794
221.382,6783
221.402,6854
221.418,7320
221.438,7584
221.458,7381
221.478,7123
221.498,7079
221.517,7158
221.537,7209
221.557,7283
221.577,7268
221.597,7123
221.617,7096
221.637,7205
221.657,7341
221.677,7442
221.697,7430
221.715,7419
221.735,7255
221.755,7262
221.775,7283
221.795,7302
221.822,7419
221.842,7504
221.862,7556
221.882,7558
221.902,7503
221.917,7549
221.937,7598
221.957,7692
221.977,7692
221.997,7683
222.019,7699
222.039,7728
222.059,7832
222.079,7922
222.099,8230
222.116,8401
222.136,8164
222.156,7924
222.176,7915
222.196,7950
222.221,8162
222.241,8327
222.261,8258
222.281,8146
222.301,8140
222.316,8291
222.336,8377
222.356,8359
222.376,8292
222.396,8324
222.417,8394
222.437,8484
222.457,8597
222.477,8628
222.497,8583
222.522,8422
222.542,8336
222.562,8355
222.582,8463
222.602,8463
222.622,8424
222.642,8326
222.662,8299
222.682,8440
222.702,8798
222.719,9160
222.739,8845
222.759,8647
222.779,8594
222.799,8531
222.816,8581
222.836,8601
222.856,8739
222.876,8935
222.896,8890
222.919,8730
222.939,8754
222.959,8756
222.979,8762
222.999,8830
223.021,8831
223.041,8838
223.061,8892
223.081,8936
223.101,8940
223.122,9109
223.142,9341
223.162,9536
223.182,9374
223.202,9168
223.219,9164
223.239,9246
223.259,9269
223.279,9309
223.299,9415
223.321,9495
223.341,9658
223.361,9686
223.381,9688
223.401,9925
223.419,10048
223.439,9921
223.459,9886
223.479,9942
223.499,9969
223.522,9948
223.542,10017
223.562,10179
223.582,10382
223.602,10448
223.621,10321
223.641,10294
223.661,10397
223.681,10461
223.701,10681
223.718,10913
223.738,10927
223.758,10744
223.778,10758
223.798,10629
223.819,10585
223.839,10732
223.859,10827
223.879,10774
223.899,10695
223.919,10686
223.939,10731
223.959,10752
223.979,10707
223.999,10684
224.02,10648
224.04,10780
224.06,10924
224.08,10948
224.1,10778
224.12,10601
224.14,10571
224.16,10574
224.18,10643
224.2,10749
224.221,10772
224.241,10830
224.261,10910
224.281,10936
224.301,10995
224.32,11037
224.34,11052
224.36,11041
224.38,11131
224.4,11260
224.422,11327
224.442,11258
224.462,11163
224.482,11111
224.502,11156
224.519,11230
224.539,11231
224.559,11228
224.579,11243
224.599,11271
224.62,11203
224.64,11252
224.66,11344
224.68,11265
224.7,11161
224.722,11169
224.742,11199
224.762,11162
224.782,11098
224.802,11108
224.819,11169
224.839,11258
224.859,11583
224.879,11790
224.899,11625
224.917,11368
224.937,11319
224.957,11158
224.977,11107
224.997,11211
225.019,11379
225.039,11615
225.059,11607
225.079,11785
225.099,12027
225.12,12173
225.14,12052
225.16,11589
225.18,11333
225.2,11212
225.22,11144
225.24,11186
225.26,11424
225.28,11703
225.3,12015
225.323,11992
225.343,11680
225.363,11456
225.383,11346
225.403,11260
225.417,11246
225.437,11219
225.457,11242
225.477,11419
225.497,11587
225.517,11523
225.537,11376
225.557,11316
225.577,11346
225.597,11402
225.618,11376
225.638,11445
225.658,11494
225.678,11449
225.698,11433
225.717,11408
225.737,11193
225.757,11044
225.777,10823
225.797,10529
225.819,9391
225.839,8330
225.859,7811
225.879,7722
225.899,7744
225.919,7562
225.939,7663
225.959,7923
225.979,8127
225.999,8057
226.017,7945
226.037,7928
226.057,8656
226.077,9322
226.097,9281
226.119,8978
226.139,9100
226.159,9411
226.179,9551
226.199,9373
226.216,8982
226.236,8599
226.256,8497
226.276,8597
226.296,8832
226.32,8819
226.34,8756
226.36,8842
226.38,8975
226.4,8983
226.421,8908
226.441,8781
226.461,8663
226.481,8566
226.501,8480
226.519,8549
226.539,8545
226.559,8528
226.579,8444
226.599,8366
226.618,8313
226.638,8199
226.658,8084
226.678,8053
226.698,8022
226.722,8046
226.742,7950
226.762,7869
226.782,7828
226.802,7687
226.822,7666
226.842,7630
226.862,7597
226.882,7568
226.902,7601
226.917,7620
226.937,7533
226.957,7528
226.977,7415
226.997,7294
227.014,7226
227.034,7248
227.054,7260
227.074,7203
227.094,7217
227.122,7243
227.142,7283
227.162,7311
227.182,7197
227.202,7154
227.222,7108
227.242,6987
227.262,6986
227.282,7004
227.302,7029
227.316,7034
227.336,7183
227.356,7224
227.376,7143
227.396,7213
227.416,7264
227.436,7391
227.456,7427
227.476,7380
227.496,7327
227.522,7220
