Time,GPS_LatAcc
135.4,-0.0514558404684067
135.5,-0.0477286092936993
135.6,-0.0190791767090559
135.7,0.0142534421756864
135.8,0.0195840876549482
135.9,-0.00321831833571196
136,0.0105405226349831
136.1,0.0580281540751457
136.2,0.137081936001778
136.3,0.219186320900917
136.4,0.292476683855057
136.5,0.421560257673264
136.6,0.594190239906311
136.7,0.805837988853455
136.8,1.021280169487
136.9,1.20349538326263
137,1.32764899730682
137.1,1.4301598072052
137.2,1.51433289051056
137.3,1.58650434017181
137.4,1.6089369058609
137.5,1.60417079925537
137.6,1.56910669803619
137.7,1.53832447528839
137.8,1.57147681713104
137.9,1.82222700119019
138,2.13298916816711
138.1,2.3748791217804
138.2,2.40235066413879
138.3,2.1865758895874
138.4,1.76599419116974
138.5,1.418137550354
138.6,1.23063004016876
138.7,1.31996917724609
138.8,1.62867820262909
138.9,1.83376324176788
139,1.84890580177307
139.1,1.81179964542389
139.2,1.73032855987549
139.3,1.59924948215485
139.4,1.35654425621033
139.5,1.03022527694702
139.6,0.723176181316376
139.7,0.509064018726349
139.8,0.399754166603088
139.9,0.323620021343231
140,0.248141810297966
140.1,0.186555936932564
140.2,0.142012715339661
140.3,0.099987804889679
140.4,0.0704144015908241
140.5,0.0925532579421997
140.6,0.160596251487732
140.7,0.280111074447632
140.8,0.420459121465683
140.9,0.53993159532547
141,0.618025422096252
141.1,0.665581524372101
141.2,0.687006235122681
141.3,0.707568168640137
141.4,0.72113424539566
141.5,0.695786595344543
141.6,0.652071475982666
141.7,0.618742227554321
141.8,0.629645228385925
141.9,0.767155349254608
142,0.964472830295563
142.1,1.16588687896729
142.2,1.34120786190033
142.3,1.48021411895752
142.4,1.53566086292267
142.5,1.56078660488129
142.6,1.59559559822083
142.7,1.65796375274658
142.8,1.74106776714325
142.9,1.78025639057159
143,1.79939556121826
143.1,1.82577884197235
143.2,1.84053754806519
143.3,1.80908000469208
143.4,1.72049307823181
143.5,1.66246652603149
143.6,1.66919732093811
143.7,1.75261509418488
143.8,1.85662257671356
143.9,1.83198261260986
144,1.75452470779419
144.1,1.69680178165436
144.2,1.7132568359375
144.3,1.8101407289505
144.4,1.94317626953125
144.5,2.00511932373047
144.6,2.04208731651306
144.7,2.05071258544922
144.8,2.02888131141663
144.9,1.91405785083771
145,1.80355417728424
145.1,1.71990060806274
145.2,1.67439472675323
145.3,1.64935851097107
145.4,1.5780645608902
145.5,1.47936487197876
145.6,1.4258941411972
145.7,1.45213949680328
145.8,1.52741420269012
145.9,1.57273733615875
146,1.56209075450897
146.1,1.51169836521149
146.2,1.43226170539856
146.3,1.35785365104675
146.4,1.35331988334656
146.5,1.35033714771271
146.6,1.30634796619415
146.7,1.18670618534088
146.8,1.00649356842041
146.9,0.747112989425659
147,0.462825804948807
147.1,0.159520894289017
147.2,-0.170164063572884
147.3,-0.520393669605255
147.4,-0.821048676967621
147.5,-1.04454946517944
147.6,-1.20341873168945
147.7,-1.28872883319855
147.8,-1.33666431903839
147.9,-1.37059259414673
