Time,GPS_SpdAccuracy
135.4,0.265752226114273
135.5,0.263868600130081
135.6,0.272477865219116
135.7,0.302408754825592
135.8,0.338905096054077
135.9,0.348584055900574
136,0.356131374835968
136.1,0.355840712785721
136.2,0.327664226293564
136.3,0.261970788240433
136.4,0.242831856012344
136.5,0.227737233042717
136.6,0.232477873563766
136.7,0.252481758594513
136.8,0.259781032800674
136.9,0.277168154716492
137,0.322919696569443
137.1,0.391592919826508
137.2,0.452481746673584
137.3,0.459781020879745
137.4,0.48575222492218
137.5,0.490000009536743
137.6,0.506637156009674
137.7,0.532481729984283
137.8,0.539781033992767
137.9,0.488495588302612
138,0.467737227678299
138.1,0.451681405305862
138.2,0.41518247127533
138.3,0.342189788818359
138.4,0.331415921449661
138.5,0.354525536298752
138.6,0.374159306287766
138.7,0.382481753826141
138.8,0.389781028032303
138.9,0.347079634666443
139,0.333868622779846
139.1,0.330000013113022
139.2,0.312627732753754
139.3,0.261532843112946
139.4,0.234247788786888
139.5,0.211605831980705
139.6,0.191681414842606
139.7,0.177518248558044
139.8,0.170218974351883
139.9,0.170000001788139
140,0.170000001788139
140.1,0.170000001788139
140.2,0.170000001788139
140.3,0.170000001788139
140.4,0.170000001788139
140.5,0.170000001788139
140.6,0.165840715169907
140.7,0.162481755018234
140.8,0.169781029224396
140.9,0.170000001788139
141,0.170000001788139
141.1,0.170000001788139
141.2,0.170000001788139
141.3,0.170000001788139
141.4,0.170000001788139
141.5,0.157737225294113
141.6,0.154159292578697
141.7,0.159999996423721
141.8,0.159999996423721
141.9,0.168584063649178
142,0.176131382584572
142.1,0.18415929377079
142.2,0.197445258498192
142.3,0.219343066215515
142.4,0.237168148159981
142.5,0.239999994635582
142.6,0.256637156009674
142.7,0.27751824259758
142.8,0.270218968391418
142.9,0.278584063053131
143,0.280000001192093
143.1,0.275840699672699
143.2,0.27496349811554
143.3,0.289562046527863
143.4,0.281415939331055
143.5,0.255474448204041
143.6,0.244159296154976
143.7,0.254963517189026
143.8,0.269562035799026
143.9,0.287168145179749
144,0.28999999165535
144.1,0.302477866411209
144.2,0.322481751441956
144.3,0.329781025648117
144.4,0.347168147563934
144.5,0.368394166231155
144.6,0.371681421995163
144.7,0.367445260286331
144.8,0.389343053102493
144.9,0.398584067821503
145,0.381470590829849
145.1,0.365789473056793
145.2,0.35249999165535
145.3,0.330441176891327
145.4,0.304210513830185
145.5,0.287647068500519
145.6,0.275789469480515
145.7,0.264999985694885
145.8,0.250294119119644
145.9,0.25
146,0.243823528289795
146.1,0.24421052634716
146.2,0.252499997615814
146.3,0.259852945804596
146.4,0.251403510570526
146.5,0.25
146.6,0.245789468288422
146.7,0.237499997019768
146.8,0.230147063732147
146.9,0.195614039897919
147,0.177647054195404
147.1,0.170000001788139
147.2,0.170000001788139
147.3,0.170000001788139
147.4,0.161403506994247
147.5,0.159999996423721
147.6,0.159999996423721
147.7,0.157499998807907
147.8,0.150147065520287
147.9,0.167192980647087
148,0.182352945208549
148.1,0.202631577849388
148.2,0.219999998807907
148.3,0.219999998807907
148.4,0.228596493601799
148.5,0.230000004172325
148.6,0.238421052694321
148.7,0.257499992847443
148.8,0.279558837413788
148.9,0.288596481084824
149,0.283823519945145
149.1,0.284210532903671
149.2,0.294999986886978
149.3,0.309705883264542
149.4,0.32719299197197
149.5,0.330000013113022
149.6,0.30894735455513
149.7,0.277500003576279
149.8,0.270147055387497
149.9,0.261403501033783
150,0.247647061944008
150.1,0.235789477825165
150.2,0.227500006556511
150.3,0.220147058367729
150.4,0.219999998807907
150.5,0.207647055387497
150.6,0.200000002980232
150.7,0.200000002980232
150.8,0.200000002980232
150.9,0.200000002980232
151,0.200000002980232
151.1,0.200000002980232
151.2,0.200000002980232
151.3,0.200000002980232
151.4,0.208596497774124
151.5,0.209999993443489
151.6,0.201578944921494
151.7,0.1875
151.8,0.180147051811218
151.9,0.188596487045288
152,0.189999997615814
152.1,0.189999997615814
152.2,0.192499995231628
152.3,0.19985294342041
152.4,0.19140350818634
152.5,0.189999997615814
152.6,0.194210529327393
152.7,0.204999998211861
152.8,0.219705879688263
152.9,0.219999998807907
153,0.213823527097702
153.1,0.209999993443489
153.2,0.207499995827675
153.3,0.200147062540054
153.4,0.200000002980232
153.5,0.200000002980232
153.6,0.200000002980232
153.7,0.197500005364418
153.8,0.190147057175636
153.9,0.189999997615814
154,0.189999997615814
154.1,0.189999997615814
154.2,0.1875
154.3,0.180147051811218
154.4,0.19719298183918
154.5,0.206176474690437
154.6,0.214210525155067
154.7,0.217500001192093
154.8,0.210147053003311
154.9,0.209999993443489
155,0.209999993443489
155.1,0.209999993443489
155.2,0.202500000596046
155.3,0.180441170930862
155.4,0.188596487045288
155.5,0.196176469326019
155.6,0.204210519790649
155.7,0.212518513202667
155.8,0.219925925135612
155.9,0.211391299962997
156,0.209999993443489
156.1,0.209999993443489
156.2,0.207481488585472
156.3,0.200074076652527
156.4,0.200000002980232
156.5,0.200000002980232
156.6,0.212782606482506
156.7,0.235037043690681
156.8,0.249851852655411
156.9,0.25
157,0.231333330273628
157.1,0.219999998807907
157.2,0.219999998807907
157.3,0.219999998807907
157.4,0.202782616019249
157.5,0.200000002980232
157.6,0.204260870814323
157.7,0.217555552721024
157.8,0.239777773618698
157.9,0.231391310691833
158,0.230000004172325
158.1,0.230000004172325
158.2,0.230000004172325
158.3,0.230000004172325
158.4,0.212782606482506
158.5,0.203777775168419
158.6,0.200000002980232
158.7,0.20251852273941
158.8,0.209925919771194
158.9,0.209999993443489
159,0.203777775168419
159.1,0.19147826731205
159.2,0.180000007152557
159.3,0.180000007152557
159.4,0.180000007152557
159.5,0.180000007152557
159.6,0.180000007152557
159.7,0.177481487393379
159.8,0.170074075460434
159.9,0.170000001788139
160,0.17622222006321
160.1,0.184260874986649
160.2,0.197555556893349
160.3,0.219777777791023
160.4,0.219999998807907
160.5,0.219999998807907
160.6,0.219999998807907
160.7,0.222518518567085
160.8,0.229925930500031
160.9,0.247217386960983
161,0.237555548548698
161.1,0.225739136338234
161.2,0.217481479048729
161.3,0.210074067115784
161.4,0.209999993443489
161.5,0.203777775168419
161.6,0.204260870814323
161.7,0.212518513202667
161.8,0.219925925135612
161.9,0.245826080441475
162,0.24377778172493
162.1,0.252782613039017
162.2,0.26496297121048
162.3,0.250148147344589
162.4,0.25
162.5,0.237555548548698
162.6,0.230000004172325
162.7,0.230000004172325
162.8,0.230000004172325
162.9,0.212782606482506
163,0.209999993443489
163.1,0.209999993443489
163.2,0.207481488585472
163.3,0.200074076652527
163.4,0.200000002980232
163.5,0.193777784705162
163.6,0.181478261947632
163.7,0.170000001788139
163.8,0.170000001788139
163.9,0.170000001788139
164,0.170000001788139
164.1,0.170000001788139
164.2,0.170000001788139
164.3,0.170000001788139
164.4,0.170000001788139
164.5,0.170000001788139
164.6,0.170000001788139
164.7,0.172518521547318
164.8,0.179925918579102
164.9,0.180000007152557
165,0.180000007152557
165.1,0.180000007152557
165.2,0.180000007152557
165.3,0.180000007152557
165.4,0.180000007152557
165.5,0.180000007152557
165.6,0.180000007152557
165.7,0.177481487393379
165.8,0.170074075460434
165.9,0.187217384576797
166,0.208666667342186
166.1,0.228521734476089
166.2,0.245037034153938
166.3,0.259851843118668
166.4,0.251391291618347
166.5,0.26244443655014
166.6,0.261478275060654
166.7,0.25
166.8,0.25
166.9,0.25862067937851
167,0.266268670558929
167.1,0.270000010728836
167.2,0.264925360679626
167.3,0.25
167.4,0.25
167.5,0.25
167.6,0.237068966031075
167.7,0.21492537856102
167.8,0.200000002980232
167.9,0.217241376638412
168,0.238805964589119
168.1,0.245689660310745
168.2,0.234925374388695
168.3,0.219999998807907
168.4,0.211379304528236
168.5,0.209999993443489
168.6,0.209999993443489
168.7,0.212537318468094
168.8,0.219999998807907
168.9,0.211379304528236
169,0.197462692856789
169.1,0.185689657926559
169.2,0.180000007152557
169.3,0.180000007152557
169.4,0.171379312872887
169.5,0.182537317276001
169.6,0.189999997615814
169.7,0.192537307739258
169.8,0.200000002980232
169.9,0.191379308700562
170,0.183731347322464
170.1,0.184310346841812
170.2,0.202686563134193
170.3,0.239999994635582
170.4,0.257241368293762
170.5,0.28507462143898
170.6,0.308620691299438
170.7,0.33776119351387
170.8,0.389999985694885
170.9,0.415862083435059
171,0.401194036006927
171.1,0.38568964600563
171.2,0.362238794565201
171.3,0.310000002384186
171.4,0.301379323005676
171.5,0.274925380945206
171.6,0.259999990463257
171.7,0.252388060092926
171.8,0.230000004172325
171.9,0.230000004172325
172,0.223731338977814
172.1,0.215689659118652
172.2,0.204925373196602
172.3,0.189999997615814
172.4,0.189999997615814
172.5,0.189999997615814
172.6,0.189999997615814
172.7,0.192537307739258
172.8,0.200000002980232
172.9,0.208620682358742
173,0.203731343150139
173.1,0.200000002980232
173.2,0.200000002980232
173.3,0.200000002980232
173.4,0.191379308700562
173.5,0.208805963397026
173.6,0.232931032776833
173.7,0.252537310123444
173.8,0.259999990463257
173.9,0.242758616805077
174,0.252537310123444
174.1,0.251379311084747
174.2,0.24507462978363
174.3,0.259999990463257
174.4,0.251379311084747
174.5,0.25626865029335
174.6,0.255689650774002
174.7,0.244925379753113
174.8,0.230000004172325
174.9,0.195517241954803
175,0.171194031834602
175.1,0.155689656734467
175.2,0.150000005960464
175.3,0.150000005960464
175.4,0.150000005960464
175.5,0.156268656253815
175.6,0.172931030392647
175.7,0.195074632763863
175.8,0.209999993443489
175.9,0.209999993443489
176,0.222537308931351
176.1,0.230000004172325
176.2,0.235074624419212
176.3,0.25
176.4,0.267241388559341
176.5,0.282537311315536
176.6,0.294310331344604
176.7,0.305074632167816
176.8,0.319999992847443
176.9,0.354482769966125
177,0.341194033622742
177.1,0.325689643621445
177.2,0.322556376457214
177.3,0.329829066991806
177.4,0.312735050916672
177.5,0.322631567716599
177.6,0.330000013113022
177.7,0.327443599700928
177.8,0.319743603467941
177.9,0.294102549552917
178,0.258421063423157
178.1,0.23128205537796
178.2,0.22255639731884
178.3,0.229914531111717
178.4,0.22136752307415
178.5,0.207368418574333
178.6,0.191282048821449
178.7,0.180000007152557
178.8,0.180000007152557
178.9,0.180000007152557
179,0.167368426918983
179.1,0.159999996423721
179.2,0.162556394934654
179.3,0.170000001788139
179.4,0.170000001788139
179.5,0.170000001788139
179.6,0.170000001788139
179.7,0.167443603277206
179.8,0.160085469484329
179.9,0.168632477521896
180,0.170000001788139
180.1,0.174358978867531
180.2,0.185112789273262
180.3,0.200256407260895
180.4,0.225897431373596
180.5,0.223684206604958
180.6,0.224358975887299
180.7,0.230000004172325
180.8,0.23017093539238
180.9,0.247264951467514
181,0.262631565332413
181.1,0.278717935085297
181.2,0.295112788677216
181.3,0.30982905626297
181.4,0.292735040187836
181.5,0.264736831188202
181.6,0.228205129504204
181.7,0.194887220859528
181.8,0.180000007152557
181.9,0.180000007152557
182,0.180000007152557
182.1,0.184358969330788
182.2,0.195112779736519
182.3,0.210085466504097
182.4,0.218632474541664
182.5,0.219999998807907
182.6,0.224358975887299
182.7,0.232556387782097
182.8,0.239914536476135
182.9,0.231367528438568
183,0.255263149738312
183.1,0.283076912164688
183.2,0.297443598508835
183.3,0.290170937776566
183.4,0.3072649538517
183.5,0.316315799951553
183.6,0.306923091411591
183.7,0.295112788677216
183.8,0.310085475444794
183.9,0.318632483482361
184,0.32631579041481
184.1,0.330000013113022
184.2,0.322330832481384
184.3,0.300085484981537
184.4,0.308632493019104
184.5,0.316315799951553
184.6,0.319999992847443
184.7,0.312330812215805
184.8,0.289743602275848
184.9,0.264102578163147
185,0.241052627563477
185.1,0.225641027092934
185.2,0.219999998807907
185.3,0.219999998807907
185.4,0.219999998807907
185.5,0.219999998807907
185.6,0.219999998807907
185.7,0.217443615198135
185.8,0.210085466504097
185.9,0.218632474541664
186,0.226315796375275
186.1,0.234358981251717
186.2,0.242556393146515
186.3,0.25
186.4,0.25
186.5,0.243684217333794
186.6,0.235641032457352
186.7,0.232556387782097
186.8,0.24008546769619
186.9,0.248632475733757
187,0.25
187.1,0.25
187.2,0.25
187.3,0.25
187.4,0.25
