Time,GPS_LonAcc
135.4,0.146135449409485
135.5,0.12450460344553
135.6,0.103317104279995
135.7,0.0973507761955261
135.8,0.115214504301548
135.9,0.139488339424133
136,0.125715002417564
136.1,0.0855098068714142
136.2,0.015650600194931
136.3,-0.0698596611618996
136.4,-0.146422550082207
136.5,-0.165125250816345
136.6,-0.145465791225433
136.7,-0.0976792648434639
136.8,-0.0552580542862415
136.9,-0.049231294542551
137,-0.0691011399030685
137.1,-0.0861614197492599
137.2,-0.0803812518715858
137.3,-0.0467421039938927
137.4,0.0336283072829247
137.5,0.12828317284584
137.6,0.18289552628994
137.7,0.150728195905685
137.8,0.0431119799613953
137.9,-0.0641991123557091
138,-0.129537850618362
138.1,-0.190165564417839
138.2,-0.264844328165054
138.3,-0.359614551067352
138.4,-0.393501102924347
138.5,-0.310679912567139
138.6,-0.149019062519073
138.7,0.0815638452768326
138.8,0.321233928203583
138.9,0.365035951137543
139,0.252705097198486
139.1,0.125763580203056
139.2,0.0651115924119949
139.3,0.102547958493233
139.4,0.199517875909805
139.5,0.19843453168869
139.6,0.164046287536621
139.7,0.133332177996635
139.8,0.141003265976906
139.9,0.151510968804359
140,0.153651311993599
140.1,0.152980208396912
140.2,0.149831801652908
140.3,0.144503399729729
140.4,0.140689805150032
140.5,0.14480385184288
140.6,0.141427025198936
140.7,0.0978846028447151
140.8,-0.00394298229366541
140.9,-0.206401735544205
141,-0.395786732435226
141.1,-0.534926116466522
141.2,-0.587072014808655
141.3,-0.573586225509644
141.4,-0.447799623012543
141.5,-0.248238056898117
141.6,-0.044312410056591
141.7,0.0841394364833832
141.8,0.0858426913619041
141.9,-0.105519846081734
142,-0.303597927093506
142.1,-0.441854387521744
142.2,-0.464720159769058
142.3,-0.394851207733154
142.4,-0.304771244525909
142.5,-0.274424254894257
142.6,-0.271558880805969
142.7,-0.286330342292786
142.8,-0.300347506999969
142.9,-0.31334912776947
143,-0.312907069921494
143.1,-0.277882605791092
143.2,-0.216223999857903
143.3,-0.17297188937664
143.4,-0.270709097385406
143.5,-0.427231252193451
143.6,-0.546861469745636
143.7,-0.569322347640991
143.8,-0.506608486175537
143.9,-0.453786879777908
144,-0.463124185800552
144.1,-0.472612828016281
144.2,-0.426938474178314
144.3,-0.299641400575638
144.4,-0.0846148356795311
144.5,0.121033281087875
144.6,0.288785338401794
144.7,0.391985863447189
144.8,0.447792887687683
144.9,0.450729340314865
145,0.421446770429611
145.1,0.394614726305008
145.2,0.393715500831604
145.3,0.425752341747284
145.4,0.466853588819504
145.5,0.47565883398056
145.6,0.469831645488739
145.7,0.454558879137039
145.8,0.438711255788803
145.9,0.416398823261261
146,0.395518869161606
146.1,0.374390184879303
146.2,0.356669843196869
146.3,0.346715360879898
146.4,0.35395273566246
146.5,0.357556968927383
146.6,0.360976576805115
146.7,0.369893193244934
146.8,0.388272881507874
146.9,0.404356330633163
147,0.39639014005661
147.1,0.365764647722244
147.2,0.317541539669037
147.3,0.273194879293442
147.4,0.263223677873611
147.5,0.223053783178329
147.6,0.118994101881981
147.7,-0.0709007009863853
147.8,-0.305437594652176
147.9,-0.482858240604401
148,-0.572824716567993
148.1,-0.617340683937073
148.2,-0.631677627563477
148.3,-0.648447692394257
148.4,-0.667697370052338
148.5,-0.683198571205139
148.6,-0.700853705406189
