Time,GyroX
238.502,24.5300006866455
238.512,2.66000008583069
238.522,-0.590000033378601
238.53,30.1700019836426
238.54,25.5800018310547
238.55,3.53000020980835
238.56,7.80000019073486
238.57,-18.9300003051758
238.58,-8.85000038146973
238.59,30.310001373291
238.6,12.5600004196167
238.61,5.21000003814697
238.62,7.14000034332275
238.63,-2.97000002861023
238.64,8.40000057220459
238.65,22.0800018310547
238.66,-4.37000036239624
238.67,-10.8800001144409
238.68,-23.6200008392334
238.69,-5.95000028610229
238.7,19.8400001525879
238.71,10.9200000762939
238.72,14.2800006866455
238.729,5.53000020980835
238.739,28.1000003814697
238.749,39.6900024414062
238.759,1.50000011920929
238.769,15.6100006103516
238.779,33.6000022888184
238.789,18.480001449585
238.799,26.9100017547607
238.809,2.48000001907349
238.819,-15.0500011444092
238.829,18.3400001525879
238.839,29.2200012207031
238.849,8.05000019073486
238.859,-1.54000008106232
238.869,-26.4200019836426
238.879,-19.1400012969971
238.889,-1.00999999046326
238.899,27.8900012969971
238.909,1.12000000476837
238.919,-32.3400001525879
238.924,-12.4900007247925
238.934,0.590000033378601
238.944,47.0400009155273
238.954,25.0900020599365
238.964,6.02000045776367
238.974,5.42000007629395
238.984,16.2400016784668
238.994,44.310001373291
239.004,4.90000009536743
239.014,-27.6100006103516
239.024,-28.1400012969971
239.034,-17.5700016021729
239.044,-4.41000032424927
239.054,27.1600017547607
239.064,8.85000038146973
239.074,8.85000038146973
239.082,3.15000009536743
239.092,13.1600008010864
239.102,38.8800010681152
239.112,21.4200000762939
239.122,-8.05000019073486
239.132,32.7200012207031
239.142,11.1300001144409
239.152,6.19000005722046
239.162,31.5000019073486
239.172,-0.660000026226044
239.182,19.25
239.192,20.1600017547607
239.202,0.980000019073486
239.212,19.2800006866455
239.222,11.1600008010864
239.232,-8.5
239.242,3.81000018119812
239.252,-10.0400009155273
239.262,10.1100006103516
239.272,0.350000023841858
239.28,19.7400016784668
239.29,25.2700004577637
239.3,33.6700019836426
239.31,34.370002746582
239.32,53.5500030517578
239.33,10.1500005722046
239.34,11.9000005722046
239.35,43.0100021362305
239.36,39.3000030517578
239.37,41.7900009155273
239.38,18.9300003051758
239.39,-15.2600011825562
239.4,-2.20000004768372
239.41,1.82000005245209
239.42,25.0200004577637
239.43,7.52000045776367
239.44,1.33000004291534
239.45,29.7100009918213
239.46,60.8300018310547
239.47,52.6000022888184
239.479,14.3800010681152
239.489,0.0300000011920929
239.499,2.03000020980835
239.509,10.9200000762939
239.519,-10.1800003051758
239.529,-23.6600017547607
239.539,-20.6500015258789
239.549,-3.60000014305115
239.559,27.3300018310547
239.569,34.75
239.579,52.3200035095215
239.589,64.6800003051758
239.599,75.5300064086914
239.609,65.9400024414062
239.619,68.390007019043
239.629,67.1300048828125
239.639,16.7600002288818
239.649,-19.980001449585
239.659,-19.8400001525879
239.669,-36.9900016784668
239.673,27.7500019073486
239.683,51.060001373291
239.693,53.9000015258789
239.703,30.6900005340576
239.713,27.5100021362305
239.723,30.480001449585
239.733,10.2200002670288
239.743,6.40000009536743
239.753,-7.21000051498413
239.763,-21.2100009918213
239.773,22.3600006103516
239.783,37.1700019836426
239.793,65.0600051879883
239.803,60.620002746582
239.813,31.6400012969971
239.823,39.3400001525879
239.832,11.9700002670288
239.842,-30.2700023651123
239.852,-24.1800003051758
239.862,-26.8800010681152
239.872,-0.560000002384186
239.882,28.9100017547607
239.892,42.0000038146973
239.902,86.7300033569336
239.912,90.4000015258789
239.922,90.6500015258789
239.932,125.190002441406
239.942,116.690002441406
239.952,90.3000030517578
239.962,80.6700057983398
239.972,36.5400009155273
239.982,-16.7600002288818
239.992,-42.0700035095215
240.002,-109.970008850098
240.012,-116.410003662109
240.022,-121.480003356934
240.03,-140.310012817383
240.04,-102.060005187988
240.05,-54.4600028991699
240.06,-12.1100006103516
240.07,39.370002746582
240.08,53.7200012207031
240.09,66.1800003051758
240.1,59.7100028991699
240.11,17.8800010681152
240.12,10.0400009155273
240.13,-15.1200008392334
240.14,-19.560001373291
240.15,-2.38000011444092
240.16,-10.0100002288818
240.17,4.26999998092651
240.18,41.0900001525879
240.19,47.3200035095215
240.2,102.230003356934
240.21,115.250007629395
240.22,95.9700012207031
240.229,91.870002746582
240.239,79.4800033569336
240.249,50.680004119873
240.259,49.8400039672852
240.269,4.83000040054321
240.279,-18.8300018310547
240.289,-6.16000032424927
240.299,-27.4400005340576
240.309,-14.4200010299683
240.319,-47.8800010681152
240.329,-79.3100051879883
240.339,-58.3800010681152
240.349,-68.7700042724609
240.359,-59.5700035095215
240.369,-35.9099998474121
240.379,-18.6900005340576
240.389,18.4100017547607
240.399,51.620002746582
240.409,57.6400032043457
240.419,49.3500022888184
240.424,-9.41000080108643
240.434,-14.3500003814697
240.444,-11.5100002288818
240.454,1.78000009059906
240.464,21.0700016021729
240.474,33
240.484,40.0700035095215
240.494,47.7000007629395
240.504,63.870002746582
240.514,82.9500045776367
240.524,112.870002746582
240.534,139.440002441406
240.544,168.980010986328
240.554,182.59001159668
240.564,172.650009155273
240.574,167.610000610352
240.581,144.020004272461
240.591,72.6600036621094
240.601,21.8000011444092
240.611,-34.9300003051758
240.621,-98.3500061035156
240.631,-116.270004272461
240.641,-147.139999389648
240.651,-145.070007324219
240.661,-107.240005493164
240.671,-41.5400009155273
240.681,51.6600036621094
240.691,125.230003356934
240.701,153.09001159668
240.711,182.030014038086
240.721,186.230010986328
240.731,176.080001831055
240.741,152
240.751,48.9600028991699
240.761,-52.9500007629395
240.771,-70.5900039672852
240.78,-129.529998779297
240.79,-150.850006103516
240.8,-143.360000610352
240.81,-186.580001831055
240.82,-154.940002441406
240.83,-116.410003662109
240.84,-101.810005187988
240.85,-76.7200012207031
240.86,-45.6700019836426
240.87,-22.0100002288818
240.88,20.5400009155273
240.89,63.9400024414062
240.9,95.9700012207031
240.91,121.800003051758
240.92,132.300003051758
240.93,141.330001831055
240.94,137.09001159668
240.95,143.220001220703
240.96,156.310012817383
240.97,129.150009155273
240.979,58.620002746582
240.989,1.00999999046326
240.999,-83.3000030517578
241.009,-129.320007324219
241.019,-124.67000579834
241.029,-140.420013427734
241.039,-99.1900024414062
241.049,-28.730001449585
241.059,3.29000020027161
241.069,24.0800018310547
241.079,31.6400012969971
241.089,30.060001373291
241.099,38.25
241.109,10.1100006103516
241.119,-13.9300003051758
241.129,-11.4100008010864
241.139,15.7500009536743
241.149,71.1900024414062
241.159,123.650009155273
241.169,153.050003051758
241.174,75.390007019043
241.184,26.4600009918213
241.194,11.6200008392334
241.204,-5.8100004196167
241.214,-9.41000080108643
241.224,-9.13000011444092
241.234,-5.67000007629395
241.244,21.7700004577637
241.254,59.5000038146973
241.264,76.75
241.274,100.690002441406
241.284,103.460006713867
241.294,101.500007629395
241.304,82.140007019043
241.314,54.180004119873
241.324,22.5000019073486
241.331,-5.25000047683716
241.341,-41.2300033569336
241.351,-73.640007019043
241.361,-85.3300018310547
241.371,-94.5300064086914
241.381,-72.5500030517578
241.391,-35.3500022888184
241.401,2.03000020980835
241.411,58.7300033569336
241.421,102.970001220703
241.431,144.790008544922
241.441,171.360000610352
241.451,169.920013427734
241.461,127.820007324219
241.471,69.7200012207031
241.481,-16.1000003814697
241.491,-159.110000610352
241.501,-267.190002441406
241.511,-284.620025634766
241.521,-230.330017089844
241.53,-149.170013427734
241.54,-19.1800003051758
241.55,76.3300018310547
241.56,155.570007324219
241.57,225.050018310547
241.58,237.050018310547
241.59,262.600006103516
241.6,310.970001220703
241.61,302.400024414062
241.62,239.890014648438
241.63,123.200004577637
241.64,11.5500001907349
241.65,-8.85000038146973
241.66,-38.6400032043457
241.67,-58.4500045776367
241.68,-66.8500061035156
241.69,-75.5300064086914
241.7,-50.0100021362305
241.71,-12.3500003814697
241.72,-54.6000022888184
241.729,-81.8600006103516
241.739,-74.0200042724609
241.749,-43.6800003051758
241.759,-34.9600028991699
241.769,-54.6000022888184
241.779,-60.5100021362305
241.789,-53.2700042724609
241.799,-40.9100036621094
241.809,-17.5300006866455
241.819,8.28999996185303
241.829,43.0500030517578
241.839,81.620002746582
241.849,99.3300018310547
241.859,100.800003051758
241.869,83.9600067138672
241.879,51.8000030517578
241.889,15.0100011825562
241.899,-43.9600028991699
241.909,-114.270004272461
241.919,-132.540008544922
241.924,-7.49000024795532
241.934,13.5800008773804
241.944,36.120002746582
241.954,63.1400032043457
241.964,88.2000045776367
241.974,97.0200042724609
241.984,102.790008544922
241.994,106.92000579834
242.004,114.76000213623
242.014,125.890007019043
242.024,129.18000793457
242.034,135.760009765625
242.044,149.870010375977
242.054,126.910003662109
242.064,97.120002746582
242.074,59.3600044250488
242.081,2.24000000953674
242.091,-41.6500015258789
242.101,-41.6800003051758
242.111,-8.78000068664551
242.121,-5.77000045776367
242.131,-10.7800006866455
242.141,-1.75000011920929
242.151,-0.800000011920929
242.161,29.9900016784668
242.171,23.9000015258789
242.181,-36.0800018310547
242.191,-124.18000793457
242.201,-193.550003051758
242.211,-203.000015258789
242.221,-190.820007324219
242.231,-144.550003051758
242.241,-98.3500061035156
242.251,-3.1800000667572
242.261,79.9400024414062
242.271,139.230010986328
242.28,168.980010986328
242.29,202.020004272461
242.3,191.550003051758
242.31,170.830001831055
242.32,148.990005493164
242.33,116.790008544922
242.34,78.1900024414062
242.35,49.9100036621094
242.36,6.51000022888184
242.37,-47.7400016784668
242.38,-74.7200012207031
242.39,-77.4900054931641
242.4,-104.300003051758
242.41,-74.0600051879883
242.42,-25.7200012207031
242.43,-10.3900003433228
242.44,-19.980001449585
242.45,-27.7200012207031
242.46,-52.0800018310547
242.47,-60.620002746582
242.479,-64.3300018310547
242.489,-74.9300003051758
242.499,-58.1000022888184
242.509,-20.4700012207031
242.519,13.4400005340576
242.529,61.2500038146973
242.539,115.250007629395
242.549,116.900009155273
242.559,137.020004272461
242.569,153.330001831055
242.579,153.050003051758
242.589,132.09001159668
242.599,88.370002746582
242.609,28.1700019836426
242.619,-11.2700004577637
242.629,-30.4500007629395
242.639,-50.9600028991699
242.649,-73.7100067138672
242.659,-60.8300018310547
242.669,-40.3500022888184
242.674,90.7900009155273
242.684,69.9300003051758
242.694,37.2000007629395
242.704,14.3500003814697
242.714,-2.20000004768372
242.724,-11.9000005722046
242.734,-22.9600009918213
242.744,-40.0700035095215
242.754,-31.0800018310547
242.764,-13.7900009155273
242.774,-8.15000057220459
242.784,3.3600001335144
242.794,3.01000022888184
242.804,-6.79000043869019
242.814,-2.69000005722046
242.824,2.34000015258789
242.831,20.230001449585
242.841,17.4300003051758
242.851,-14.3800010681152
242.861,-29.1900005340576
242.871,-23.1700019836426
242.881,-9.66000080108643
242.891,-7.14000034332275
242.901,-16.1000003814697
242.911,3.01000022888184
242.921,41.9300003051758
242.931,59.0100021362305
242.941,69.5800018310547
242.951,79.3400039672852
242.961,80.7800064086914
242.971,57.5400009155273
242.981,11.3000001907349
242.991,-35.6599998474121
243.001,-32.9300003051758
243.011,-15.7800006866455
243.021,-2.10000014305115
243.03,-8.82000064849854
243.04,-6.8600001335144
