Time,GPS_Longitude
82.3,12.1497824825013
82.4,12.1497900913827
82.5,12.1497982934623
82.6,12.1498068426528
82.7,12.1498145887421
82.8,12.1498230480274
82.9,12.1498308304586
83,12.1498389667169
83.1,12.1498473068746
83.2,12.1498551057309
83.3,12.1498649081167
83.4,12.1498739490863
83.5,12.1498843720619
83.6,12.1498962844283
83.7,12.1499081237161
83.8,12.1499227019814
83.9,12.1499375189137
84,12.1499550780935
84.1,12.1499752023965
84.2,12.1499950711163
84.3,12.1500218278517
84.4,12.1500453812717
84.5,12.1500714607149
84.6,12.1501001805135
84.7,12.1501279378321
84.8,12.1501616217713
84.9,12.1501926922568
85,12.1502261390998
85.1,12.150260880649
85.2,12.1502925562031
85.3,12.1503304587868
85.4,12.1503655711327
85.5,12.1504028687955
85.6,12.1504412514139
85.7,12.1504764663524
85.8,12.1505179835664
85.9,12.1505549322799
86,12.1505942018127
86.1,12.1506347454083
86.2,12.1506715678718
86.3,12.1507133456444
86.4,12.1507503650933
86.5,12.1507891682386
86.6,12.1508288767852
86.7,12.1508651210262
86.8,12.1509070257052
86.9,12.1509443133095
87,12.1509836030484
87.1,12.1510239025605
87.2,12.1510605685702
87.3,12.1511029850283
87.4,12.1511408654876
87.5,12.1511808304264
87.6,12.1512217790921
87.7,12.151258913827
87.8,12.1513009320325
87.9,12.1513372637266
88,12.1513749409956
88.1,12.1514127585184
88.2,12.1514461337251
88.3,12.1514832659762
88.4,12.1515150847448
88.5,12.151547734438
88.6,12.1515803161624
88.7,12.1516091883269
88.8,12.1516411187839
88.9,12.1516680510196
89,12.1516948999029
89.1,12.15172082506
89.2,12.1517432708215
89.3,12.1517673267613
89.4,12.1517872454726
89.5,12.1518067825045
89.6,12.1518251335362
89.7,12.151840393508
89.8,12.1518565683127
89.9,12.1518692115651
90,12.1518812740584
90.1,12.1518921511662
90.2,12.1519005488038
90.3,12.1519079801052
90.4,12.1519126725481
90.5,12.1519158371849
90.6,12.1519173754442
90.7,12.1519177096723
90.8,12.1519157654543
90.9,12.1519126847743
91,12.1519083065043
91.1,12.1519025524879
91.2,12.1518962265515
