Time,GPS_Gyro
82.3,-0.455678224563599
82.4,0.0786211639642715
82.5,0.619087815284729
82.6,0.817497909069061
82.7,0.560173094272614
82.8,-0.155170381069183
82.9,-0.562917113304138
83,-0.432667791843414
83.1,0.472968906164169
83.2,1.95315754413605
83.3,3.46609711647034
83.4,5.81917142868042
83.5,8.44787693023682
83.6,10.9580326080322
83.7,13.0136499404907
83.8,15.9171018600464
83.9,20.1001033782959
84,24.9208717346191
84.1,29.9318351745605
84.2,34.5470809936523
84.3,32.7033538818359
84.4,30.1402740478516
84.5,28.7239837646484
84.6,29.01171875
84.7,30.115177154541
84.8,31.6838874816895
84.9,32.2260322570801
85,32.6863021850586
85.1,33.3065795898438
85.2,34.0168266296387
85.3,33.2242469787598
85.4,31.4443893432617
85.5,30.3559150695801
85.6,30.3534622192383
85.7,30.7520332336426
85.8,29.7601451873779
85.9,27.7865829467773
86,25.8311882019043
86.1,24.9296169281006
86.2,25.6754627227783
86.3,26.4485282897949
86.4,25.5798816680908
86.5,22.9596252441406
86.6,18.8345012664795
86.7,14.5813302993774
86.8,11.4310054779053
86.9,8.98841190338135
87,6.8805046081543
87.1,4.79580926895142
87.2,2.36816620826721
87.3,1.17986214160919
87.4,0.777531445026398
87.5,0.942480623722076
87.6,1.67629194259644
87.7,2.70378684997559
87.8,4.35337495803833
87.9,6.71444606781006
88,9.28069972991943
88.1,11.8087692260742
88.2,14.1274862289429
88.3,17.3338623046875
88.4,21.3119468688965
88.5,24.6071796417236
88.6,25.7511558532715
88.7,24.3300457000732
88.8,21.5112171173096
88.9,21.5643711090088
89,23.1142711639404
89.1,25.0579891204834
89.2,25.9226341247559
89.3,24.6180725097656
89.4,24.2219676971436
89.5,25.0977878570557
89.6,26.8324584960938
89.7,28.1011753082275
89.8,28.7602024078369
89.9,28.9235458374023
90,29.4208316802979
90.1,30.4985046386719
90.2,31.8712959289551
90.3,33.2743530273438
90.4,35.6949234008789
90.5,37.2283821105957
90.6,37.3843765258789
90.7,36.964729309082
90.8,35.9266815185547
90.9,34.7470893859863
91,34.0899353027344
91.1,34.2586097717285
91.2,34.9638710021973
91.3,37.9756317138672
91.4,42.5700950622559
91.5,48.1953544616699
91.6,53.9842567443848
91.7,58.6139373779297
91.8,57.194206237793
91.9,54.9871139526367
92,54.0724945068359
92.1,54.0783157348633
92.2,53.162670135498
92.3,50.4678268432617
92.4,47.5055618286133
92.5,45.3680763244629
92.6,44.3943328857422
92.7,44.0419235229492
92.8,43.2497940063477
92.9,42.0946655273438
93,41.0680236816406
93.1,40.3520851135254
93.2,39.8494758605957
93.3,37.2483291625977
93.4,35.4380340576172
93.5,34.0052261352539
93.6,33.1579284667969
93.7,32.9917526245117
93.8,29.621509552002
93.9,23.457555770874
94,17.7262935638428
94.1,13.6049938201904
94.2,10.8204727172852
94.3,9.12550640106201
94.4,6.10277080535889
94.5,2.16312074661255
94.6,-2.60206842422485
94.7,-7.72454929351807
94.8,-12.1717939376831
94.9,-15.9775629043579
95,-18.9456882476807
95.1,-21.1340179443359
95.2,-23.1400375366211
95.3,-24.8538303375244
95.4,-25.3170356750488
95.5,-24.9536533355713
95.6,-23.7746639251709
95.7,-22.1203460693359
95.8,-21.5099811553955
95.9,-23.3069267272949
96,-26.6905117034912
96.1,-31.1300182342529
96.2,-35.4992446899414
96.3,-38.2810821533203
96.4,-40.4623069763184
96.5,-41.4203567504883
96.6,-41.1503143310547
96.7,-40.585262298584
96.8,-42.1014289855957
96.9,-45.8077392578125
97,-49.0229415893555
97.1,-50.1161918640137
97.2,-48.7913780212402
97.3,-48.1623344421387
97.4,-48.5836524963379
97.5,-49.8316841125488
97.6,-51.077564239502
97.7,-51.148323059082
97.8,-50.9997024536133
97.9,-48.6343574523926
