Time,AccelerometerZ
83.841,-0.83056640625
83.851,-0.91943359375
83.861,-0.91064453125
83.871,-0.845703125
83.881,-0.7958984375
83.891,-0.7978515625
83.901,-0.83251953125
83.911,-0.84765625
83.921,-0.81982421875
83.931,-0.77880859375
83.941,-0.7646484375
83.951,-0.78662109375
83.961,-0.81396484375
83.969,-0.80078125
83.979,-0.73876953125
83.989,-0.669921875
83.999,-0.6298828125
84.009,-0.6083984375
84.019,-0.57470703125
84.029,-0.5146484375
84.039,-0.44384765625
84.049,-0.40478515625
84.059,-0.438720703125
84.069,-0.5283203125
84.079,-0.61279296875
84.089,-0.65673828125
84.099,-0.66748046875
84.109,-0.681640625
84.119,-0.7236328125
84.129,-0.7705078125
84.139,-0.76611328125
84.149,-0.69189453125
84.159,-0.58642578125
84.163,-0.378173828125
84.173,-0.348876953125
84.183,-0.369873046875
84.193,-0.442626953125
84.203,-0.5380859375
84.213,-0.6083984375
84.223,-0.6240234375
84.233,-0.607421875
84.243,-0.60888671875
84.253,-0.65185546875
84.263,-0.71142578125
84.273,-0.7451171875
84.283,-0.73388671875
84.293,-0.70556640625
84.303,-0.71484375
84.313,-0.80322265625
84.322,-0.96240234375
84.332,-1.12890625
84.342,-1.21484375
84.352,-1.1708984375
84.362,-1.017578125
84.372,-0.83154296875
84.382,-0.689453125
84.392,-0.6142578125
84.402,-0.57373046875
84.412,-0.53466796875
84.422,-0.5068359375
84.432,-0.5283203125
84.442,-0.61669921875
84.452,-0.73193359375
84.462,-0.79541015625
84.472,-0.75830078125
84.482,-0.650390625
84.492,-0.56103515625
84.502,-0.55712890625
84.512,-0.62744140625
84.52,-0.69775390625
84.53,-0.6962890625
84.54,-0.619140625
84.55,-0.52734375
84.56,-0.488037109375
84.57,-0.51611328125
84.58,-0.57373046875
84.59,-0.599609375
84.6,-0.55615234375
84.61,-0.46142578125
84.62,-0.384765625
84.63,-0.388671875
84.64,-0.469970703125
84.65,-0.5673828125
84.66,-0.61669921875
84.67,-0.59423828125
84.68,-0.52685546875
84.69,-0.47216796875
84.7,-0.474609375
84.71,-0.5302734375
84.719,-0.58837890625
84.729,-0.6005859375
84.739,-0.57080078125
84.749,-0.5537109375
84.759,-0.60107421875
84.769,-0.70703125
84.779,-0.80908203125
84.789,-0.8427734375
84.799,-0.7958984375
84.809,-0.7216796875
84.819,-0.70361328125
84.829,-0.78515625
84.839,-0.9375
84.849,-1.087890625
84.859,-1.1796875
84.869,-1.197265625
84.879,-1.1611328125
84.889,-1.11328125
84.899,-1.08984375
84.909,-1.0966796875
84.913,-0.59716796875
84.923,-0.48681640625
84.933,-0.46240234375
84.943,-0.51806640625
84.953,-0.62255859375
84.963,-0.72216796875
84.973,-0.7568359375
84.983,-0.70361328125
84.993,-0.6025390625
85.003,-0.533203125
85.013,-0.55908203125
85.023,-0.68994140625
85.033,-0.88330078125
85.043,-1.0634765625
85.053,-1.158203125
85.063,-1.1298828125
85.072,-0.98876953125
85.082,-0.78515625
85.092,-0.5810546875
85.102,-0.42724609375
85.112,-0.361083984375
85.122,-0.39501953125
85.132,-0.49267578125
85.142,-0.576171875
85.152,-0.57666015625
85.162,-0.49169921875
85.172,-0.387939453125
85.182,-0.33837890625
85.192,-0.373291015625
85.202,-0.4912109375
85.212,-0.6826171875
85.222,-0.90576171875
85.232,-1.083984375
85.242,-1.1728515625
85.252,-1.1982421875
85.262,-1.1953125
85.27,-1.1591796875
85.28,-1.0537109375
85.29,-0.85498046875
85.3,-0.58935546875
85.31,-0.334228515625
85.32,-0.1961669921875
85.33,-0.25439453125
85.34,-0.493408203125
85.35,-0.8046875
85.36,-1.0595703125
85.37,-1.1728515625
85.38,-1.1328125
85.39,-0.984375
85.4,-0.79052734375
85.41,-0.59619140625
85.42,-0.4423828125
85.43,-0.3671875
85.44,-0.39013671875
85.45,-0.50732421875
85.46,-0.70751953125
85.469,-0.9716796875
85.479,-1.2578125
85.489,-1.5068359375
85.499,-1.6552734375
85.509,-1.677734375
85.519,-1.5869140625
85.529,-1.427734375
85.539,-1.2548828125
85.549,-1.111328125
85.559,-1.025390625
85.569,-1.01171875
85.579,-1.07421875
85.589,-1.19921875
85.599,-1.357421875
85.609,-1.498046875
85.619,-1.568359375
85.629,-1.5283203125
85.639,-1.375
85.649,-1.1435546875
85.659,-0.89306640625
85.663,-0.74560546875
85.673,-0.923828125
85.683,-1.0625
85.693,-1.12890625
85.703,-1.1123046875
85.713,-1.0283203125
85.723,-0.9169921875
85.733,-0.83056640625
85.743,-0.81005859375
85.753,-0.86767578125
85.763,-0.990234375
85.773,-1.140625
85.783,-1.26953125
85.793,-1.330078125
85.803,-1.2958984375
85.813,-1.166015625
85.822,-0.9560546875
85.832,-0.701171875
85.842,-0.457763671875
85.852,-0.280029296875
85.862,-0.2027587890625
85.872,-0.2344970703125
85.882,-0.36279296875
85.892,-0.55126953125
85.902,-0.74462890625
85.912,-0.88525390625
85.922,-0.93212890625
85.932,-0.86962890625
85.942,-0.72607421875
85.952,-0.57373046875
85.962,-0.489013671875
85.972,-0.50048828125
85.982,-0.5830078125
85.992,-0.68798828125
86.002,-0.76708984375
86.012,-0.77734375
86.02,-0.7119140625
86.03,-0.6201171875
86.04,-0.583984375
86.05,-0.658203125
86.06,-0.8427734375
86.07,-1.0888671875
86.08,-1.3232421875
86.09,-1.4580078125
86.1,-1.4248046875
86.11,-1.2099609375
86.12,-0.86669921875
86.13,-0.4892578125
86.14,-0.178466796875
86.15,-0.00893402099609375
86.16,-0.00720977783203125
86.17,-0.153564453125
86.18,-0.392822265625
86.19,-0.6552734375
86.2,-0.8798828125
86.21,-1.0224609375
86.219,-1.06640625
86.229,-1.0244140625
86.239,-0.935546875
86.249,-0.84814453125
86.259,-0.8095703125
86.269,-0.84521484375
86.279,-0.95458984375
86.289,-1.115234375
86.299,-1.28515625
86.309,-1.4130859375
86.319,-1.4619140625
86.329,-1.416015625
86.339,-1.283203125
86.349,-1.0966796875
86.359,-0.904296875
86.369,-0.755859375
86.379,-0.68115234375
86.389,-0.68408203125
86.399,-0.74658203125
86.409,-0.84912109375
86.413,-1.2919921875
86.423,-1.1796875
86.433,-1.013671875
86.443,-0.8505859375
86.453,-0.74365234375
86.463,-0.72900390625
86.473,-0.8193359375
86.483,-0.99560546875
86.493,-1.212890625
86.503,-1.412109375
86.513,-1.54296875
86.523,-1.5732421875
86.533,-1.48828125
86.543,-1.291015625
86.553,-1.0185546875
86.563,-0.73779296875
86.572,-0.513671875
86.582,-0.396240234375
86.592,-0.408447265625
86.602,-0.533203125
86.612,-0.71826171875
86.622,-0.89794921875
86.632,-1.0185546875
86.642,-1.04296875
86.652,-0.9599609375
86.662,-0.7861328125
86.672,-0.56689453125
86.682,-0.359619140625
86.692,-0.2247314453125
86.702,-0.2059326171875
86.712,-0.301513671875
86.722,-0.472900390625
86.732,-0.67041015625
86.742,-0.8466796875
86.752,-0.96630859375
86.762,-1.0185546875
86.77,-1.0380859375
86.78,-1.08203125
86.79,-1.1728515625
86.8,-1.28515625
86.81,-1.3642578125
86.82,-1.3603515625
86.83,-1.251953125
86.84,-1.0576171875
86.85,-0.8271484375
86.86,-0.62646484375
86.87,-0.52392578125
86.88,-0.5576171875
86.89,-0.70849609375
86.9,-0.91650390625
86.91,-1.109375
86.92,-1.224609375
86.93,-1.2255859375
86.94,-1.1201171875
86.95,-0.96533203125
86.96,-0.84521484375
86.969,-0.82177734375
86.979,-0.9052734375
86.989,-1.0556640625
86.999,-1.2109375
87.009,-1.3125
87.019,-1.3251953125
87.029,-1.251953125
87.039,-1.130859375
87.049,-1.0234375
87.059,-0.9775390625
87.069,-1.0029296875
87.079,-1.06640625
87.089,-1.1162109375
87.099,-1.111328125
87.109,-1.0439453125
87.119,-0.94921875
87.129,-0.8837890625
87.139,-0.88037109375
87.149,-0.9267578125
87.159,-0.97216796875
87.163,-0.53515625
87.173,-0.54443359375
87.183,-0.60205078125
87.193,-0.68115234375
87.203,-0.775390625
87.213,-0.88671875
87.223,-1.01171875
87.233,-1.1240234375
87.243,-1.17578125
87.253,-1.125
87.263,-0.97216796875
87.273,-0.77197265625
87.283,-0.60888671875
87.293,-0.544921875
87.303,-0.58447265625
87.313,-0.67578125
87.322,-0.76953125
87.332,-0.85498046875
87.342,-0.9443359375
87.352,-1.0361328125
87.362,-1.111328125
87.372,-1.150390625
87.382,-1.1494140625
87.392,-1.1240234375
87.402,-1.09765625
87.412,-1.0966796875
87.422,-1.1171875
87.432,-1.126953125
87.442,-1.1015625
87.452,-1.046875
87.462,-0.9873046875
87.472,-0.94775390625
87.482,-0.93701171875
87.492,-0.9345703125
87.502,-0.8916015625
87.512,-0.7763671875
87.52,-0.61083984375
87.53,-0.456298828125
87.54,-0.361328125
87.55,-0.33203125
87.56,-0.344970703125
87.57,-0.39453125
87.58,-0.50732421875
87.59,-0.6884765625
87.6,-0.8916015625
87.61,-1.060546875
87.62,-1.1591796875
87.63,-1.1748046875
87.64,-1.1201171875
87.65,-1.0380859375
87.66,-0.96240234375
87.67,-0.89453125
87.68,-0.83056640625
87.69,-0.779296875
87.7,-0.76513671875
87.71,-0.818359375
87.719,-0.94189453125
87.729,-1.0859375
87.739,-1.1767578125
87.749,-1.169921875
87.759,-1.08984375
87.769,-1.0107421875
87.779,-0.99365234375
87.789,-1.0537109375
87.799,-1.1669921875
87.809,-1.2802734375
87.819,-1.3359375
87.829,-1.2890625
87.839,-1.1337890625
87.849,-0.90087890625
87.859,-0.63525390625
87.869,-0.36865234375
87.879,-0.119384765625
87.889,0.081787109375
87.899,0.19873046875
87.909,0.2108154296875
87.913,-0.99169921875
87.923,-1.2646484375
87.933,-1.4482421875
87.943,-1.50390625
87.953,-1.40625
87.963,-1.1611328125
87.973,-0.81787109375
87.983,-0.456787109375
87.993,-0.156005859375
88.003,0.038360595703125
88.013,0.12384033203125
88.023,0.126708984375
88.033,0.0787353515625
88.043,0.0129623413085938
88.053,-0.04156494140625
88.063,-0.0675048828125
88.072,-0.05828857421875
88.082,-0.0203857421875
88.092,0.023040771484375
88.102,0.042327880859375
88.112,0.0187835693359375
88.122,-0.044677734375
88.132,-0.12841796875
88.142,-0.21337890625
88.152,-0.29052734375
88.162,-0.35595703125
88.172,-0.4052734375
88.182,-0.431396484375
88.192,-0.43017578125
88.202,-0.40283203125
88.212,-0.353759765625
88.222,-0.29443359375
88.232,-0.25048828125
88.242,-0.2462158203125
88.252,-0.281005859375
88.262,-0.330810546875
88.27,-0.36767578125
88.28,-0.37939453125
88.29,-0.37890625
88.3,-0.390625
88.31,-0.431396484375
88.32,-0.501953125
88.33,-0.58251953125
88.34,-0.64453125
88.35,-0.67041015625
88.36,-0.66650390625
88.37,-0.65673828125
88.38,-0.66455078125
88.39,-0.69189453125
88.4,-0.716796875
88.41,-0.7138671875
88.42,-0.666015625
88.43,-0.57080078125
88.44,-0.450439453125
88.45,-0.343994140625
88.46,-0.285888671875
88.469,-0.293701171875
88.479,-0.362060546875
88.489,-0.467529296875
88.499,-0.5849609375
88.509,-0.70263671875
88.519,-0.81396484375
88.529,-0.904296875
88.539,-0.96240234375
88.549,-0.98974609375
88.559,-0.99365234375
88.569,-0.9814453125
88.579,-0.9599609375
88.589,-0.93115234375
88.599,-0.89306640625
88.609,-0.84033203125
88.619,-0.7666015625
88.629,-0.67724609375
88.639,-0.58740234375
88.649,-0.5166015625
88.659,-0.481689453125
88.663,-0.56884765625
88.673,-0.60205078125
88.683,-0.6337890625
88.693,-0.666015625
88.703,-0.71240234375
88.713,-0.7783203125
88.723,-0.85107421875
88.733,-0.9052734375
88.743,-0.9189453125
88.753,-0.88037109375
88.763,-0.7998046875
88.773,-0.7109375
88.783,-0.6591796875
88.793,-0.669921875
88.803,-0.7314453125
88.813,-0.7998046875
88.821,-0.830078125
88.831,-0.80615234375
88.841,-0.748046875
88.851,-0.68896484375
88.861,-0.646484375
88.871,-0.61572265625
88.881,-0.58544921875
88.891,-0.5556640625
88.901,-0.53515625
88.911,-0.52294921875
88.921,-0.51416015625
88.931,-0.50830078125
88.941,-0.515625
88.951,-0.5400390625
88.961,-0.5712890625
88.971,-0.60009765625
88.981,-0.63134765625
88.991,-0.6728515625
89.001,-0.71533203125
89.011,-0.74169921875
89.02,-0.74560546875
89.03,-0.740234375
89.04,-0.73779296875
89.05,-0.73193359375
89.06,-0.71142578125
89.07,-0.67578125
89.08,-0.6298828125
89.09,-0.57275390625
89.1,-0.515625
89.11,-0.484130859375
89.12,-0.48779296875
89.13,-0.521484375
89.14,-0.58544921875
89.15,-0.6708984375
89.16,-0.74755859375
89.17,-0.7939453125
89.18,-0.8134765625
89.19,-0.8134765625
89.2,-0.79736328125
89.21,-0.77783203125
89.219,-0.7685546875
89.229,-0.7646484375
89.239,-0.75439453125
89.249,-0.7353515625
89.259,-0.705078125
89.269,-0.66357421875
89.279,-0.61572265625
89.289,-0.56689453125
89.299,-0.52490234375
89.309,-0.49853515625
89.319,-0.489501953125
89.329,-0.4931640625
89.339,-0.50390625
89.349,-0.51708984375
89.359,-0.53076171875
89.369,-0.53955078125
89.379,-0.54541015625
89.389,-0.5546875
89.399,-0.57373046875
89.409,-0.60546875
89.413,-0.69873046875
89.423,-0.69091796875
89.433,-0.6875
89.443,-0.69140625
89.453,-0.69775390625
89.463,-0.69970703125
89.473,-0.69921875
89.483,-0.701171875
89.493,-0.7158203125
89.503,-0.74755859375
89.513,-0.791015625
89.523,-0.83349609375
89.533,-0.8671875
89.543,-0.89013671875
89.553,-0.90283203125
89.563,-0.91064453125
89.571,-0.9228515625
89.581,-0.9423828125
89.591,-0.96435546875
89.601,-0.97802734375
89.611,-0.96826171875
89.621,-0.9296875
89.631,-0.86962890625
89.641,-0.8037109375
89.651,-0.7509765625
89.661,-0.72705078125
89.671,-0.73046875
89.681,-0.75146484375
89.691,-0.78271484375
89.701,-0.81884765625
89.711,-0.85888671875
89.721,-0.9013671875
89.731,-0.94677734375
89.741,-0.99267578125
89.751,-1.0361328125
89.761,-1.072265625
89.77,-1.0908203125
89.78,-1.0810546875
89.79,-1.0458984375
89.8,-0.99755859375
89.81,-0.939453125
89.82,-0.8701171875
89.83,-0.798828125
89.84,-0.74609375
89.85,-0.7265625
89.86,-0.73779296875
89.87,-0.775390625
89.88,-0.83642578125
89.89,-0.912109375
89.9,-0.9912109375
89.91,-1.0654296875
89.92,-1.130859375
89.93,-1.185546875
89.94,-1.2314453125
89.95,-1.2763671875
89.96,-1.3173828125
89.969,-1.3369140625
89.979,-1.322265625
89.989,-1.2724609375
89.999,-1.1953125
90.009,-1.09765625
90.019,-0.99169921875
90.029,-0.8876953125
90.039,-0.7998046875
90.049,-0.74072265625
90.059,-0.71142578125
90.069,-0.7080078125
90.079,-0.7236328125
90.089,-0.7509765625
90.099,-0.783203125
90.109,-0.81494140625
90.119,-0.8427734375
90.129,-0.8681640625
90.139,-0.89453125
90.149,-0.9228515625
90.159,-0.94873046875
90.163,-0.95654296875
90.173,-0.93359375
90.183,-0.908203125
90.193,-0.87744140625
90.203,-0.8369140625
90.213,-0.7900390625
90.223,-0.74853515625
90.233,-0.72802734375
90.243,-0.73876953125
90.253,-0.78369140625
90.263,-0.85693359375
90.273,-0.939453125
90.283,-1.0078125
90.293,-1.0458984375
90.303,-1.0537109375
90.313,-1.041015625
90.321,-1.025390625
90.331,-1.017578125
90.341,-1.021484375
90.351,-1.03125
90.361,-1.0400390625
90.371,-1.0458984375
90.381,-1.0517578125
90.391,-1.05859375
90.401,-1.0673828125
90.411,-1.0771484375
90.421,-1.0810546875
90.431,-1.07421875
90.441,-1.056640625
90.451,-1.03125
90.461,-1.005859375
90.471,-0.99072265625
90.481,-0.98388671875
90.491,-0.9775390625
90.501,-0.96728515625
90.511,-0.95751953125
90.52,-0.95751953125
90.53,-0.96728515625
90.54,-0.9794921875
90.55,-0.9921875
90.56,-1.013671875
90.57,-1.05859375
90.58,-1.1357421875
90.59,-1.2353515625
90.6,-1.328125
90.61,-1.392578125
90.62,-1.4208984375
90.63,-1.4130859375
90.64,-1.37109375
90.65,-1.3056640625
90.66,-1.2412109375
90.67,-1.1884765625
90.68,-1.1416015625
90.69,-1.0986328125
90.7,-1.0556640625
90.71,-1.0078125
90.719,-0.95068359375
90.729,-0.8876953125
90.739,-0.8212890625
90.749,-0.75830078125
90.759,-0.70751953125
90.769,-0.6708984375
90.779,-0.64306640625
90.789,-0.623046875
90.799,-0.61669921875
90.809,-0.62255859375
90.819,-0.64013671875
90.829,-0.6796875
90.839,-0.7421875
90.849,-0.81591796875
90.859,-0.8896484375
90.869,-0.9619140625
90.879,-1.0244140625
90.889,-1.0732421875
90.899,-1.111328125
90.909,-1.142578125
90.913,-1.0595703125
90.923,-1.064453125
90.933,-1.109375
90.943,-1.1708984375
90.953,-1.22265625
90.963,-1.2548828125
90.973,-1.26171875
90.983,-1.2333984375
90.993,-1.1708984375
91.003,-1.0810546875
91.013,-0.97607421875
91.023,-0.87255859375
91.033,-0.7958984375
91.043,-0.76318359375
91.053,-0.76806640625
91.063,-0.79248046875
91.071,-0.82666015625
91.081,-0.86474609375
91.091,-0.8974609375
91.101,-0.9150390625
91.111,-0.9169921875
91.121,-0.90625
91.131,-0.8828125
91.141,-0.849609375
91.151,-0.82177734375
91.161,-0.81640625
91.171,-0.83154296875
91.181,-0.8525390625
91.191,-0.86767578125
91.201,-0.87744140625
91.211,-0.884765625
91.221,-0.89013671875
91.231,-0.896484375
91.241,-0.908203125
91.251,-0.92431640625
91.261,-0.94775390625
91.27,-0.98291015625
91.28,-1.025390625
91.29,-1.064453125
91.3,-1.09765625
91.31,-1.1240234375
91.32,-1.1337890625
91.33,-1.119140625
91.34,-1.080078125
91.35,-1.0341796875
91.36,-1
91.37,-0.98388671875
91.38,-0.98388671875
91.39,-1.0009765625
91.4,-1.041015625
91.41,-1.1025390625
91.42,-1.171875
91.43,-1.2275390625
91.44,-1.25390625
91.45,-1.248046875
91.46,-1.216796875
91.469,-1.171875
91.479,-1.1240234375
91.489,-1.0888671875
91.499,-1.068359375
91.509,-1.056640625
91.519,-1.048828125
91.529,-1.0576171875
91.539,-1.091796875
91.549,-1.13671875
91.559,-1.1728515625
91.569,-1.193359375
91.579,-1.2060546875
91.589,-1.2216796875
91.599,-1.232421875
91.609,-1.2255859375
91.619,-1.203125
91.629,-1.177734375
91.639,-1.15625
91.649,-1.138671875
91.659,-1.1259765625
91.663,-1.0029296875
91.673,-0.9931640625
91.683,-1.0009765625
91.693,-1.0234375
91.703,-1.0517578125
91.713,-1.0849609375
91.723,-1.1259765625
91.733,-1.1533203125
91.743,-1.1396484375
91.753,-1.0849609375
91.763,-1.0185546875
91.773,-0.95849609375
91.783,-0.9033203125
91.793,-0.85546875
91.803,-0.82958984375
91.813,-0.83154296875
91.821,-0.8486328125
91.831,-0.86669921875
91.841,-0.8798828125
91.851,-0.88720703125
91.861,-0.88916015625
91.871,-0.8916015625
91.881,-0.8955078125
91.891,-0.8984375
91.901,-0.89990234375
91.911,-0.908203125
91.921,-0.9375
91.931,-0.99072265625
91.941,-1.0556640625
91.951,-1.1181640625
91.961,-1.1669921875
91.971,-1.208984375
91.981,-1.2509765625
91.991,-1.2861328125
92.001,-1.2958984375
92.011,-1.26953125
92.02,-1.208984375
92.03,-1.1357421875
92.04,-1.0732421875
92.05,-1.0380859375
92.06,-1.02734375
92.07,-1.0283203125
92.08,-1.0302734375
92.09,-1.0322265625
92.1,-1.0390625
92.11,-1.0595703125
92.12,-1.0947265625
92.13,-1.1435546875
92.14,-1.201171875
92.15,-1.2548828125
92.16,-1.291015625
92.17,-1.306640625
92.18,-1.30859375
92.19,-1.302734375
92.2,-1.2978515625
92.21,-1.3017578125
92.219,-1.31640625
92.229,-1.341796875
92.239,-1.369140625
92.249,-1.3837890625
92.259,-1.376953125
92.269,-1.3525390625
92.279,-1.3203125
92.289,-1.2958984375
92.299,-1.2900390625
92.309,-1.2958984375
92.319,-1.296875
92.329,-1.283203125
92.339,-1.244140625
92.349,-1.1826171875
92.359,-1.1103515625
92.369,-1.048828125
92.379,-1.0107421875
92.389,-1.0029296875
92.399,-1.0283203125
92.409,-1.078125
92.413,-1.259765625
92.423,-1.23046875
92.433,-1.1884765625
92.443,-1.1435546875
92.453,-1.10546875
92.463,-1.0869140625
92.473,-1.1005859375
92.483,-1.138671875
92.493,-1.177734375
92.503,-1.201171875
92.513,-1.2060546875
92.523,-1.19140625
92.533,-1.1572265625
92.543,-1.1044921875
92.553,-1.0400390625
92.563,-0.97119140625
92.571,-0.90283203125
92.581,-0.84521484375
92.591,-0.80517578125
92.601,-0.78564453125
92.611,-0.78515625
92.621,-0.7978515625
92.631,-0.8154296875
92.641,-0.8310546875
92.651,-0.841796875
92.661,-0.8486328125
92.671,-0.8505859375
92.681,-0.8447265625
92.691,-0.83056640625
92.701,-0.8125
92.711,-0.7939453125
92.721,-0.77734375
92.731,-0.7666015625
92.741,-0.76318359375
92.751,-0.7626953125
92.761,-0.7607421875
92.77,-0.7578125
92.78,-0.76171875
92.79,-0.78125
92.8,-0.8115234375
92.81,-0.8369140625
92.82,-0.849609375
92.83,-0.8525390625
92.84,-0.8515625
92.85,-0.85498046875
92.86,-0.87353515625
92.87,-0.90966796875
92.88,-0.95361328125
92.89,-0.98876953125
92.9,-1.0078125
92.91,-1.009765625
92.92,-1
92.93,-0.9814453125
92.94,-0.96826171875
92.95,-0.9716796875
92.96,-0.9912109375
92.965,-1.2109375
92.975,-1.259765625
92.985,-1.3134765625
92.995,-1.3662109375
93.005,-1.400390625
93.015,-1.4111328125
93.025,-1.4052734375
93.035,-1.3828125
93.045,-1.337890625
93.055,-1.2763671875
93.065,-1.2099609375
93.075,-1.1455078125
93.085,-1.0830078125
93.095,-1.0224609375
93.105,-0.970703125
93.115,-0.9287109375
93.122,-0.8994140625
93.132,-0.88623046875
93.142,-0.89306640625
93.152,-0.91455078125
93.162,-0.939453125
93.172,-0.96630859375
93.182,-0.998046875
93.192,-1.0322265625
93.202,-1.0556640625
93.212,-1.0615234375
93.222,-1.0546875
93.232,-1.04296875
93.242,-1.0283203125
93.252,-1.005859375
93.262,-0.9775390625
93.272,-0.94873046875
93.282,-0.927734375
93.292,-0.92138671875
93.302,-0.93505859375
93.312,-0.9677734375
93.321,-1.0107421875
93.331,-1.0556640625
93.341,-1.09375
93.351,-1.1220703125
93.361,-1.1455078125
93.371,-1.1728515625
93.381,-1.201171875
93.391,-1.22265625
93.401,-1.23046875
93.411,-1.2255859375
93.421,-1.2109375
93.431,-1.193359375
93.441,-1.1806640625
93.451,-1.1728515625
93.461,-1.1640625
93.471,-1.1533203125
93.481,-1.1435546875
93.491,-1.138671875
93.501,-1.138671875
93.511,-1.1396484375
93.52,-1.1396484375
93.53,-1.1376953125
93.54,-1.125
93.55,-1.0927734375
93.56,-1.0380859375
93.57,-0.97119140625
93.58,-0.90771484375
93.59,-0.8623046875
93.6,-0.8359375
93.61,-0.8251953125
93.62,-0.82568359375
93.63,-0.8359375
93.64,-0.85498046875
93.65,-0.8876953125
93.66,-0.93408203125
93.67,-0.98291015625
93.68,-1.0185546875
93.69,-1.0322265625
93.7,-1.0205078125
93.71,-0.986328125
93.715,-0.82666015625
93.725,-0.8271484375
93.735,-0.84130859375
93.745,-0.857421875
93.755,-0.86279296875
93.765,-0.84716796875
93.775,-0.81396484375
93.785,-0.7841796875
93.795,-0.775390625
93.805,-0.791015625
93.815,-0.82666015625
93.825,-0.87158203125
93.835,-0.912109375
93.845,-0.943359375
93.855,-0.97216796875
93.865,-1.0048828125
93.872,-1.046875
93.882,-1.1015625
93.892,-1.16015625
93.902,-1.208984375
93.912,-1.2431640625
93.922,-1.2578125
93.932,-1.25
93.942,-1.2177734375
93.952,-1.1669921875
93.962,-1.103515625
93.972,-1.0458984375
93.982,-1.0087890625
93.992,-0.99560546875
94.002,-0.99853515625
94.012,-1.0146484375
94.022,-1.0400390625
94.032,-1.064453125
94.042,-1.078125
94.052,-1.0849609375
94.062,-1.0849609375
94.071,-1.0712890625
