Time,RPM
86.582,13361
86.605,13382
86.625,13418
86.645,13410
86.665,13559
86.685,13540
86.702,13515
86.722,13507
86.742,13483
86.762,13455
86.782,13550
86.805,13550
86.825,13544
86.845,13530
86.865,13523
86.885,13534
86.902,13540
86.922,13589
86.942,13612
86.962,13619
86.982,13599
87.004,13613
87.024,13646
87.044,13638
87.064,13649
87.084,13678
87.104,13730
87.124,13848
87.144,13923
87.164,13739
87.184,13774
87.204,13723
87.224,13745
87.244,13815
87.264,13920
87.284,13934
87.304,13809
87.324,13788
87.344,13797
87.364,13810
87.384,13824
87.404,13857
87.424,13871
87.444,13887
87.464,13907
87.484,13907
87.503,4206
87.523,11131
87.543,13828
87.563,13923
87.583,13793
87.603,13773
87.623,13738
87.643,13774
87.663,13669
87.683,13656
87.703,13629
87.723,13483
87.743,13296
87.763,13205
87.783,13114
87.803,13089
87.823,13055
87.843,13252
87.863,13235
87.883,13265
87.903,13196
87.923,13169
87.943,12863
87.963,12631
87.983,12783
88.005,13114
88.025,12914
88.045,12803
88.065,12596
88.085,12592
88.105,12518
88.125,12304
88.145,11986
88.165,11711
88.185,11654
88.201,11674
88.221,11826
88.241,11833
88.261,11971
88.281,12011
88.301,11979
88.321,12128
88.341,12037
88.361,12020
88.381,12078
88.405,12308
88.425,12393
88.445,12411
88.465,12473
88.485,12534
88.502,12490
88.522,12487
88.542,12447
88.562,12458
88.582,12401
88.603,12338
88.623,12359
88.643,12247
88.663,12169
88.683,12153
88.702,11957
88.722,11923
88.742,11828
88.762,11777
88.782,11756
88.803,11655
88.823,11507
88.843,11376
88.863,11274
88.883,11359
88.903,11441
88.923,11400
88.943,11377
88.963,11306
88.983,11281
89.004,11179
89.024,11038
89.044,11094
89.064,11100
89.084,11099
89.102,11027
89.122,10994
89.142,10940
89.162,10946
89.182,10783
89.201,10599
89.221,10415
89.241,10282
89.261,10290
89.281,10383
89.306,10415
89.326,10407
89.346,10428
89.366,10379
89.386,10294
89.404,10283
89.424,10316
89.444,10313
89.464,10237
89.484,10308
89.503,10196
89.523,10216
89.543,10214
89.563,10122
89.583,10050
89.604,10016
89.624,10102
89.644,10017
89.664,10029
89.684,10056
89.7,10043
89.72,10044
89.74,9996
89.76,9979
89.78,9956
89.802,9916
89.822,9966
89.842,9945
89.862,10033
89.882,9829
89.905,9807
89.925,9698
89.945,9642
89.965,9681
89.985,9715
90.004,9589
90.024,9581
90.044,9492
90.064,9387
90.084,9334
90.099,9377
90.119,9420
90.139,9307
90.159,9232
90.179,9144
90.203,9195
90.223,9082
90.243,9121
90.263,9046
90.283,8959
90.303,8926
90.323,8886
90.343,8933
90.363,8957
90.383,8955
90.404,8910
90.424,8790
90.444,8893
90.464,8693
90.484,8819
90.499,8813
90.519,8707
90.539,8756
90.559,8624
90.579,8563
90.603,8454
90.623,8418
90.643,8513
90.663,8291
90.683,8259
90.704,8230
90.724,8226
90.744,8273
90.764,8278
90.784,8209
90.799,8225
90.819,8228
90.839,8186
90.859,8209
90.879,7942
90.901,8299
90.921,8213
90.941,8149
90.961,8269
90.981,8071
91.005,8021
91.025,8082
91.045,7986
91.065,8071
91.085,7912
91.102,7994
91.122,7916
91.142,7911
91.162,7885
91.182,8009
91.201,7819
91.221,8033
91.241,7952
91.261,7960
91.281,7831
91.299,7765
91.319,7846
91.339,7758
91.359,7937
91.379,8027
91.398,7868
91.418,7794
91.438,7893
91.458,7622
91.478,7889
91.498,7850
91.518,7705
91.538,7896
91.558,7838
91.578,7856
91.605,8050
91.625,7967
91.645,8059
91.665,8100
91.685,7839
91.702,8078
91.722,8173
91.742,8202
91.762,8217
91.782,8206
91.804,8179
91.824,8189
91.844,8264
91.864,8404
91.884,8339
91.906,8282
91.926,8270
91.946,8268
91.966,8232
91.986,8295
92,8415
92.02,8532
92.04,8476
92.06,8371
92.08,8386
92.099,8389
92.119,8403
92.139,8427
92.159,8554
92.179,8616
92.205,8616
92.225,8544
92.245,8559
92.265,8621
92.285,8815
92.301,8979
92.321,9076
92.341,8995
92.361,8941
92.381,8920
92.401,9015
92.421,9098
92.441,9178
92.461,9216
92.481,9250
92.499,9260
92.519,9381
92.539,9500
92.559,9539
92.579,9510
92.6,9512
92.62,9487
92.64,9512
92.66,9585
92.68,9639
92.701,9650
92.721,9645
92.741,9631
92.761,9568
92.781,9544
92.801,9524
92.821,9521
92.841,9534
92.861,9612
92.881,9673
92.901,9780
92.921,9796
92.941,9780
92.961,9787
92.981,9767
93.005,9815
93.025,9859
93.045,9919
93.065,9976
93.085,10043
93.101,10024
93.121,10005
93.141,9931
93.161,9930
93.181,9905
93.204,9946
93.224,10031
93.244,10087
93.264,10116
93.284,10170
93.304,10258
93.324,10278
93.344,10317
93.364,10386
93.384,10451
93.403,10563
93.423,10594
93.443,10565
93.463,10582
93.483,10599
93.504,10660
93.524,10745
93.544,10869
93.564,10931
93.584,10848
93.604,10769
93.624,10700
93.644,10670
93.664,10673
93.684,10684
93.705,10698
93.725,10711
93.745,10772
93.765,10718
93.785,10728
93.8,10771
93.82,10782
93.84,10792
93.86,10809
93.88,10847
93.905,10903
93.925,10943
93.945,10974
93.965,10993
93.985,11009
94.004,11081
94.024,11092
94.044,11118
94.064,11144
94.084,11169
94.1,11244
94.12,11239
94.14,11261
94.16,11310
94.18,11319
94.201,11390
94.221,11391
94.241,11397
94.261,11426
94.281,11462
94.301,11482
94.321,11519
94.341,11526
94.361,11558
94.381,11593
94.405,11626
94.425,11656
94.445,11680
94.465,11680
94.485,11708
94.502,11743
94.522,11746
94.542,11817
94.562,11835
94.582,11841
94.604,11874
94.624,11927
94.644,11938
94.664,12012
94.684,11952
94.704,11868
94.724,11745
94.744,11581
94.764,11366
94.784,11243
94.804,11242
94.824,11262
94.844,11230
94.864,11113
94.884,11004
94.901,10967
94.921,10979
94.941,10912
94.961,10863
94.981,10872
95,10924
95.02,10950
95.04,10897
95.06,10822
95.08,10693
95.1,10692
95.12,10822
95.14,10686
95.16,10654
95.18,10658
95.201,10587
95.221,10548
95.241,10478
95.261,10403
95.281,10268
95.305,10112
95.325,10037
95.345,10012
95.365,10109
95.385,10143
95.401,10019
95.421,9930
95.441,9999
95.461,9883
95.481,9933
95.503,9899
95.523,9755
95.543,9703
95.563,9782
95.583,9772
95.602,9744
95.622,9651
95.642,9617
95.662,9567
95.682,9528
95.702,9506
95.722,9501
95.742,9484
95.762,9414
95.782,9269
95.804,9218
95.824,9275
95.844,9374
95.864,9249
95.884,9251
95.901,9263
95.921,9319
95.941,9257
95.961,9158
95.981,9243
95.999,9157
96.019,9137
96.039,9083
96.059,9116
96.079,9180
96.104,9128
96.124,9067
96.144,9097
96.164,9218
96.184,8926
96.203,9097
96.223,8830
96.243,8639
96.263,8580
96.283,8496
96.301,8479
96.321,8456
96.341,8419
96.361,8381
96.381,8296
96.401,8330
96.421,8423
96.441,8477
96.461,8388
96.481,8516
96.5,8473
96.52,8576
96.54,8651
96.56,8495
96.58,8762
96.605,8593
96.625,8699
96.645,8559
96.665,8751
96.685,8689
96.702,8441
96.722,8365
96.742,8246
96.762,8312
96.782,8387
96.803,8370
96.823,8379
96.843,8334
96.863,8287
96.883,8299
96.904,8278
96.924,8479
96.944,8473
96.964,8680
96.984,8512
97.002,8583
97.022,8628
97.042,8519
97.062,8743
97.082,8501
97.1,8489
97.12,8568
97.14,8551
97.16,8385
97.18,8417
97.199,8529
97.219,8566
97.239,8524
97.259,8405
97.279,8300
97.299,8409
97.319,8589
97.339,8484
97.359,8469
97.379,8481
97.405,8379
97.425,8551
97.445,8697
97.465,8609
97.485,8441
97.503,8416
97.523,8289
97.543,8510
97.563,8669
97.583,8619
97.601,8648
97.621,8531
97.641,8571
97.661,8497
97.681,8600
97.699,8685
97.719,8567
97.739,8631
97.759,8752
97.779,8911
97.802,9027
97.822,8933
97.842,8859
97.862,8860
97.882,8948
97.903,8968
97.923,8907
97.943,8794
97.963,8785
97.983,8960
98.004,9184
98.024,9318
98.044,9328
98.064,9270
98.084,9193
98.101,9179
98.121,9133
98.141,9108
98.161,9169
98.181,9167
98.2,9080
98.22,9062
98.24,9081
98.26,9039
98.28,9042
98.306,9082
98.326,9161
98.346,9185
98.366,9194
98.386,9238
98.403,9272
98.423,9332
98.443,9392
98.463,9435
98.483,9443
98.505,9494
98.525,9524
98.545,9679
98.565,9713
98.585,9741
98.604,9748
98.624,9772
98.644,9834
98.664,9937
98.684,9942
98.701,9983
98.721,10046
98.741,10088
98.761,10130
98.781,10130
98.802,10173
98.822,10233
98.842,10338
98.862,10418
98.882,10429
98.9,10481
98.92,10508
98.94,10564
98.96,10654
98.98,10721
99.002,10780
99.022,10782
99.042,10783
99.062,10769
99.082,10838
99.102,10880
99.122,10870
99.142,10841
99.162,10793
99.182,10786
99.202,10825
99.222,10858
99.242,10916
99.262,10955
99.282,10986
99.3,10989
99.32,11014
99.34,11054
99.36,11109
99.38,11105
99.403,11146
99.423,11193
99.443,11207
99.463,11247
99.483,11262
99.505,11286
99.525,11323
99.545,11342
99.565,11400
99.585,11428
99.605,11442
99.625,11508
99.645,11505
99.665,11525
99.685,11536
99.704,11551
99.724,11571
99.744,11608
99.764,11618
99.784,11657
99.802,11678
99.822,11709
99.842,11748
99.862,11765
99.882,11756
99.904,11804
99.924,11813
99.944,11820
99.964,11864
99.984,11897
100.005,11938
100.025,12055
100.045,12059
100.065,12001
100.085,12006
100.105,12009
100.125,12012
100.145,12069
100.165,12111
100.185,12131
100.204,12152
100.224,12156
100.244,12147
100.264,12201
100.284,12220
100.302,12237
100.322,12261
100.342,12275
100.362,12277
100.382,12307
100.405,12355
100.425,12394
100.445,12391
100.465,12407
100.485,12398
100.502,12407
100.522,12407
100.542,12374
100.562,12303
100.582,12261
100.604,12185
100.624,12174
100.644,12176
100.664,12055
100.684,11945
100.704,11688
100.724,11416
100.744,11226
100.764,11134
100.784,11092
100.8,10986
100.82,10878
100.84,10501
100.86,9987
100.88,9811
100.9,10088
100.92,10612
100.94,10714
100.96,10427
100.98,10005
101.005,9615
101.025,9848
101.045,10221
101.065,10209
101.085,10032
101.101,9978
101.121,10057
101.141,10097
101.161,10093
101.181,10032
101.202,10006
101.222,9992
101.242,9914
101.262,9926
101.282,10015
101.304,9972
101.324,9783
101.344,9687
101.364,9605
101.384,9656
101.404,9647
101.424,9591
101.444,9514
101.464,9446
101.484,9410
101.505,9327
101.525,9225
101.545,9106
101.565,9083
101.585,9065
101.604,9090
101.624,8923
101.644,8794
101.664,8655
101.684,8596
101.701,8500
101.721,8435
101.741,8339
101.761,8292
101.781,8252
101.802,8223
101.822,8208
101.842,8146
101.862,8114
101.882,8029
101.905,8031
101.925,8058
101.945,8082
101.965,8062
101.985,7988
102.002,7950
102.022,7893
102.042,7861
102.062,7893
102.082,7896
102.101,7916
102.121,7895
102.141,7921
102.161,7880
102.181,7926
102.2,8008
102.22,7977
102.24,7884
102.26,8012
102.28,7977
102.305,7942
102.325,8064
102.345,7879
102.365,8024
102.385,7848
102.403,7983
102.423,7885
102.443,7845
102.463,7909
102.483,7670
102.503,7712
102.523,7600
102.543,7527
102.563,7491
102.583,7448
102.6,7403
102.62,7371
102.64,7361
102.66,7337
102.68,7277
102.698,7176
102.718,7214
102.738,7145
102.758,7167
102.778,7040
102.799,7044
102.819,7176
102.839,7065
102.859,7281
102.879,7393
102.898,7285
102.918,7262
102.938,7259
102.958,7264
102.978,7016
102.999,7035
103.019,6770
103.039,6848
103.059,6784
103.079,6693
103.105,6764
103.125,6827
103.145,6726
103.165,6637
103.185,6636
103.204,6566
103.224,6550
103.244,6513
103.264,6486
103.284,6478
103.296,6418
103.316,6341
103.336,6334
103.356,6297
103.376,6338
103.401,6335
103.421,6459
103.441,6420
103.461,6400
103.481,6349
103.504,6220
103.524,6250
103.544,6233
103.564,6321
103.584,6156
103.6,6502
103.62,6243
103.64,6446
103.66,6081
103.68,6415
103.704,6322
103.724,6294
103.744,6395
103.764,6465
103.784,6510
103.798,6522
103.818,6516
103.838,6503
103.858,6514
103.878,6463
103.899,6436
103.919,6436
103.939,6409
103.959,6435
103.979,6531
104.001,6538
104.021,6540
104.041,6524
104.061,6492
104.081,6454
104.103,6389
104.123,6395
104.143,6451
104.163,6508
104.183,6576
104.204,6680
104.224,6626
104.244,6620
104.264,6628
104.284,6652
104.304,6659
104.324,6633
104.344,6575
104.364,6597
104.384,6580
104.403,6677
104.423,6817
104.443,6813
104.463,6762
104.483,6721
104.501,6707
104.521,6793
104.541,6934
104.561,7010
104.581,6954
104.605,6943
104.625,7029
104.645,7119
104.665,7166
104.685,7206
104.697,7202
104.717,7204
104.737,7224
104.757,7238
104.777,7312
104.805,7365
104.825,7444
104.845,7497
104.865,7539
104.885,7583
104.9,7601
104.92,7656
104.94,7692
104.96,7757
104.98,7804
105.001,7812
105.021,7798
105.041,7752
105.061,7767
105.081,7789
105.101,7864
105.121,7937
105.141,8000
105.161,8020
105.181,8019
105.198,8042
105.218,8040
105.238,8019
105.258,7952
105.278,7936
105.304,7953
105.324,8040
105.344,8134
105.364,8128
105.384,8077
105.4,8066
105.42,8096
105.44,8148
105.46,8215
105.48,8223
105.503,8222
105.523,8223
105.543,8275
105.563,8356
105.583,8437
105.603,8485
105.623,8450
105.643,8481
105.663,8498
105.683,8562
105.702,8612
105.722,8705
105.742,8719
105.762,8772
105.782,8799
105.804,8847
105.824,8873
105.844,8921
105.864,8950
105.884,9002
105.905,9033
105.925,9147
105.945,9180
105.965,9190
105.985,9225
106.003,9270
106.023,9319
106.043,9379
106.063,9399
106.083,9461
106.105,9493
106.125,9556
106.145,9618
106.165,9666
106.185,9677
106.204,9707
106.224,9763
106.244,9817
106.264,9855
106.284,9856
106.302,9894
106.322,9916
106.342,9972
106.362,10007
106.382,10043
106.404,10083
106.424,10103
106.444,10179
106.464,10251
106.484,10303
106.503,10295
106.523,10322
106.543,10368
106.563,10384
106.583,10441
106.601,10561
106.621,10607
106.641,10566
106.661,10573
106.681,10624
106.703,10689
106.723,10764
106.743,10759
106.763,10767
106.783,10815
106.803,10824
106.823,10879
106.843,10898
106.863,10978
106.883,11031
106.902,11110
106.922,11151
106.942,11077
106.962,11078
106.982,11113
107.004,11147
107.024,11191
107.044,11221
107.064,11233
107.084,11297
107.105,11349
107.125,11336
107.145,11364
107.165,11377
107.185,11407
107.2,11433
107.22,11433
107.24,11439
107.26,11434
107.28,11411
107.305,11373
107.325,11205
107.345,11034
107.365,11040
107.385,11139
107.402,11282
107.422,11305
107.442,11379
107.462,11437
107.482,11438
107.502,11501
107.522,11643
107.542,11531
107.562,11098
107.582,10885
107.605,10390
107.625,9834
107.645,9470
107.665,9587
107.685,9995
107.703,10238
107.723,10199
107.743,10097
107.763,9992
107.783,10060
107.804,10172
107.824,10213
107.844,10217
107.864,10235
107.884,10299
107.903,10310
107.923,10134
107.943,9885
107.963,9601
107.983,9701
108.001,9730
108.021,9877
108.041,9869
108.061,9938
108.081,9944
108.104,10076
108.124,9988
108.144,9983
108.164,9972
108.184,9897
108.2,9973
108.22,9936
108.24,9870
108.26,9700
108.28,9612
108.305,9392
108.325,9222
108.345,9276
108.365,9375
108.385,9327
108.402,9185
108.422,9103
108.442,9112
108.462,9169
108.482,9150
108.501,9093
108.521,9119
108.541,9081
108.561,9105
108.581,9053
108.6,9027
108.62,8968
108.64,8927
108.66,8979
108.68,8849
108.701,8948
108.721,8993
108.741,9049
108.761,8935
108.781,9069
108.8,9166
108.82,9124
108.84,9128
108.86,9230
108.88,9203
108.904,9472
108.924,9500
108.944,9668
108.964,9679
108.984,9614
109.004,9594
109.024,9631
109.044,9709
109.064,9831
109.084,10015
109.101,10139
109.121,10070
109.141,9849
109.161,9726
109.181,9729
109.205,9860
109.225,10000
109.245,10063
109.265,10074
109.285,9980
109.301,9904
109.321,9869
109.341,9973
109.361,9997
109.381,9996
109.403,9994
109.423,9997
109.443,10052
109.463,10152
109.483,10261
109.504,10174
109.524,10070
109.544,10042
109.564,10087
109.584,10121
109.605,10105
109.625,10152
109.645,10159
109.665,10186
109.685,10236
109.705,10424
109.725,10664
109.745,10635
109.765,10534
109.785,10482
109.801,10448
109.821,10442
109.841,10497
109.861,10635
109.881,10702
109.903,10744
109.923,10863
109.943,11010
109.963,11130
109.983,11041
110.001,10854
110.021,10729
110.041,10706
110.061,10787
110.081,10937
110.101,11157
110.121,11183
110.141,10971
110.161,10730
110.181,10605
110.201,10588
110.221,10625
110.241,10805
110.261,10879
110.281,10859
110.301,10837
110.321,10753
110.341,10854
110.361,10912
110.381,10944
110.405,10995
110.425,11008
110.445,10973
110.465,10990
110.485,10995
110.504,11066
110.524,11110
110.544,11156
110.564,11152
110.584,11142
110.6,11198
110.62,11259
110.64,11341
110.66,11335
110.68,11400
110.701,11348
110.721,11355
110.741,11373
110.761,11411
110.781,11492
110.801,11464
110.821,11493
110.841,11533
110.861,11537
110.881,11557
110.905,11554
110.925,11558
110.945,11619
110.965,11621
110.985,11645
111.003,11713
111.023,11803
111.043,11785
111.063,11811
111.083,11797
111.105,11796
111.125,11836
111.145,11840
111.165,11886
111.185,11912
111.201,11916
111.221,11930
111.241,11921
111.261,11963
111.281,12014
111.301,12043
111.321,12024
111.341,12062
111.361,12092
111.381,12101
111.405,12121
111.425,12148
111.445,12130
111.465,12165
111.485,12202
111.504,12230
111.524,12265
111.544,12319
111.564,12406
111.584,12476
111.605,12434
111.625,12444
111.645,12439
111.665,12435
111.685,12435
111.702,12392
111.722,12410
111.742,12429
111.762,12454
111.782,12456
111.803,12465
111.823,12466
111.843,12475
111.863,12511
111.883,12498
111.904,12338
111.924,12286
111.944,12135
111.964,11859
111.984,11434
112.001,10974
112.021,10369
112.041,9413
112.061,8237
112.081,7328
112.099,6786
112.119,6276
112.139,5771
112.159,5150
112.179,4587
112.204,4298
112.224,4269
112.244,4236
112.264,4404
112.284,4827
112.295,5239
112.315,5573
112.335,5963
112.355,6479
112.375,7141
112.404,7980
112.424,9024
112.444,9838
112.464,10337
112.484,10347
112.501,10317
112.521,10341
112.541,10329
112.561,10246
112.581,10169
112.6,10055
112.62,10003
112.64,10131
112.66,10090
112.68,9960
112.702,9934
112.722,10026
112.742,10002
112.762,9845
112.782,9704
112.8,9521
112.82,9515
112.84,9575
112.86,9618
112.88,9653
112.9,9663
112.92,9579
112.94,9511
112.96,9377
112.98,9274
113.002,9101
113.022,9032
113.042,9182
113.062,9233
113.082,9125
113.101,9111
113.121,9075
113.141,8961
113.161,8857
113.181,8744
113.202,8701
113.222,8767
113.242,8846
113.262,8810
113.282,8748
113.305,8643
113.325,8639
113.345,8609
113.365,8580
113.385,8587
113.403,8518
113.423,8527
113.443,8394
113.463,8313
113.483,8192
113.504,8078
113.524,7929
113.544,7887
113.564,7842
113.584,7884
113.603,7887
113.623,7826
113.643,7793
113.663,7670
113.683,7586
113.705,7497
113.725,7556
113.745,7490
113.765,7453
113.785,7431
113.801,7331
113.821,7317
113.841,7186
113.861,7124
113.881,7053
113.902,6987
113.922,6976
113.942,6942
113.962,6925
113.982,6882
113.998,6818
114.018,6824
114.038,6837
114.058,6825
114.078,6836
114.103,6849
114.123,6856
114.143,6826
114.163,6810
114.183,6779
114.2,6742
114.22,6733
114.24,6716
114.26,6710
114.28,6689
114.299,6599
114.319,6552
114.339,6574
114.359,6521
114.379,6603
114.399,6557
114.419,6601
114.439,6705
114.459,6664
114.479,6764
114.498,6875
114.518,6785
114.538,6636
114.558,6789
114.578,6978
114.603,6986
114.623,6897
114.643,6772
114.663,6729
114.683,6712
114.7,6851
114.72,7028
114.74,7171
114.76,7178
114.78,7030
114.802,6966
114.822,6928
114.842,6863
114.862,6902
114.882,6979
114.905,7090
114.925,7161
114.945,7136
114.965,7094
114.985,7025
114.999,6918
115.019,6854
115.039,6868
115.059,6974
115.079,7094
115.102,7164
115.122,7138
115.142,6991
115.162,6924
115.182,6966
115.204,7062
115.224,7144
115.244,7143
115.264,7089
115.284,7041
115.298,7006
115.318,7016
115.338,7077
115.358,7183
115.378,7261
115.398,7206
115.418,7156
115.438,7148
115.458,7190
115.478,7224
115.499,7215
115.519,7272
115.539,7326
115.559,7332
115.579,7296
115.605,7284
115.625,7340
115.645,7387
115.665,7422
115.685,7448
115.703,7438
115.723,7414
115.743,7372
115.763,7416
115.783,7464
115.8,7479
115.82,7545
115.84,7580
115.86,7644
115.88,7653
115.902,7644
115.922,7654
115.942,7625
115.962,7728
115.982,7769
116.003,7796
116.023,7795
116.043,7804
116.063,7856
116.083,7873
116.102,7968
116.122,8000
116.142,8065
116.162,8094
116.182,8095
116.199,8159
116.219,8205
116.239,8340
116.259,8372
116.279,8429
116.299,8428
116.319,8462
116.339,8488
116.359,8552
116.379,8560
116.405,8613
116.425,8642
116.445,8695
116.465,8742
116.485,8781
116.501,8814
116.521,8808
116.541,8808
116.561,8824
116.581,8809
116.603,8818
116.623,8872
116.643,8949
116.663,8985
116.683,9026
116.703,9005
116.723,9022
116.743,9057
116.763,9113
116.783,9179
116.802,9179
116.822,9151
116.842,9005
116.862,8941
116.882,8707
116.904,8632
116.924,8513
116.944,8493
116.964,8570
116.984,8616
117.002,8539
117.022,8414
117.042,8336
117.062,8290
117.082,8250
117.103,8133
117.123,8020
117.143,7886
117.163,7758
117.183,7600
117.204,7560
117.224,7484
117.244,7452
117.264,7583
117.284,7661
117.299,7640
117.319,7592
117.339,7569
117.359,7521
117.379,7444
117.403,7421
117.423,7369
117.443,7264
117.463,7209
117.483,7174
117.503,7123
117.523,7079
117.543,7072
117.563,7086
117.583,7023
117.605,6908
117.625,6872
117.645,6886
117.665,6817
117.685,6773
117.702,6767
117.722,6825
117.742,6808
117.762,6735
117.782,6695
117.8,6675
117.82,6662
117.84,6638
117.86,6616
117.88,6535
117.899,6790
117.919,6863
117.939,7121
117.959,7218
117.979,7221
118,7189
118.02,7118
118.04,7036
118.06,7071
118.08,7138
118.101,7307
118.121,7414
118.141,7421
118.161,7292
118.181,7243
118.2,7332
118.22,7353
118.24,7316
118.26,7362
118.28,7270
118.298,7231
118.318,7301
118.338,7491
118.358,7625
118.378,7507
118.403,7335
118.423,7201
118.443,7194
118.463,7324
118.483,7420
118.502,7329
118.522,7249
118.542,7305
118.562,7393
118.582,7439
118.599,7584
118.619,7551
118.639,7408
118.659,7382
118.679,7445
118.703,7569
118.723,7566
118.743,7550
118.763,7567
118.783,7535
118.799,7560
118.819,7576
118.839,7612
118.859,7585
118.879,7580
118.901,7611
118.921,7660
118.941,7739
118.961,7783
118.981,7836
119.002,7846
119.022,7929
119.042,7991
119.062,7979
119.082,7960
119.1,7985
119.12,8053
119.14,8067
119.16,8251
119.18,8667
119.2,8686
119.22,8433
119.24,8379
119.26,8460
119.28,8619
119.299,8575
119.319,8659
119.339,8775
119.359,9006
119.379,9470
119.404,9900
119.424,9811
119.444,9604
119.464,9225
119.484,8699
119.502,8491
119.522,8625
119.542,9014
119.562,9693
119.582,10701
119.605,11468
119.625,11080
119.645,10172
119.665,8902
119.685,8729
119.7,9062
119.72,9625
119.74,9947
119.76,9596
119.78,9204
119.801,9025
119.821,9068
119.841,9168
119.861,9388
119.881,9474
119.904,9439
119.924,9311
119.944,9239
119.964,9214
119.984,9388
120.001,9464
120.021,9554
120.041,9613
120.061,9520
120.081,9522
120.101,9609
120.121,9665
120.141,9815
120.161,9831
120.181,9713
120.205,9808
120.225,9943
120.245,9927
120.265,9854
120.285,9907
120.302,9873
120.322,9930
120.342,9984
120.362,9976
120.382,10015
120.404,10136
120.424,10312
120.444,10380
120.464,10405
120.484,10440
120.503,7074
120.523,10782
120.543,10900
120.563,10938
120.583,10538
120.603,10111
120.623,9954
120.643,9854
120.663,9752
120.683,9717
120.701,9665
120.721,9746
120.741,9614
120.761,9664
120.781,9701
120.801,9732
120.821,9768
120.841,9731
120.861,9769
120.881,9854
120.905,9799
120.925,9732
120.945,9905
120.965,9913
120.985,10068
121.001,10202
121.021,10249
121.041,10190
121.061,10156
121.081,10193
121.101,10275
121.121,10432
121.141,10448
121.161,10431
121.181,10428
121.204,10448
121.224,10493
121.244,10500
121.264,10644
121.284,10671
121.301,10591
121.321,10566
121.341,10593
121.361,10678
121.381,10653
121.403,10572
121.423,10536
121.443,10596
121.463,10770
121.483,11015
121.503,11078
121.523,10864
121.543,10715
121.563,10753
121.583,10683
121.603,10659
121.623,10691
121.643,10775
121.663,10881
121.683,10923
121.703,11033
121.723,11483
121.743,11932
121.763,11880
121.783,11280
121.802,10854
121.822,10803
121.842,10756
121.862,10714
121.882,10783
121.902,10887
121.922,10928
121.942,10960
121.962,11057
121.982,11175
122.005,11173
122.025,11145
122.045,11101
122.065,11074
122.085,11078
122.102,11106
122.122,11293
122.142,11426
122.162,11326
122.182,11189
122.203,11095
