Time,Water_Temp
82.291,25.515625
82.341,25.53125
82.391,25.546875
82.441,25.546875
82.491,25.53125
82.541,25.515625
82.591,25.515625
82.64,25.53125
82.69,25.546875
82.74,25.5625
82.79,25.5625
82.84,25.5625
82.89,25.546875
82.94,25.546875
82.99,25.546875
83.04,25.53125
83.09,25.53125
83.14,25.53125
83.19,25.53125
83.24,25.53125
83.29,25.53125
83.34,25.546875
83.39,25.578125
83.44,25.578125
83.49,25.59375
83.54,25.578125
83.59,25.578125
83.64,25.578125
83.69,25.578125
83.74,25.578125
83.79,25.5625
83.84,25.5625
83.89,25.5625
83.94,25.59375
83.99,25.625
84.04,25.65625
84.09,25.6875
84.14,25.703125
84.19,25.71875
84.24,25.734375
84.29,25.765625
84.34,25.78125
84.39,25.796875
84.44,25.796875
84.49,25.8125
84.54,25.828125
84.59,25.859375
84.64,25.90625
84.69,25.921875
84.74,25.9375
84.79,25.953125
84.84,25.96875
84.89,26.015625
84.94,26.0625
84.99,26.125
85.04,26.203125
85.09,26.265625
85.14,26.3125
85.19,26.34375
85.239,26.34375
85.289,26.328125
85.339,26.296875
85.389,26.28125
85.439,26.28125
85.489,26.3125
85.539,26.359375
85.589,26.40625
85.639,26.46875
85.689,26.5
85.739,26.5
85.789,26.46875
85.839,26.4375
85.889,26.390625
85.939,26.34375
85.989,26.3125
86.039,26.3125
86.089,26.328125
86.139,26.375
86.189,26.4375
86.239,26.515625
86.289,26.59375
86.339,26.65625
86.389,26.6875
86.439,26.71875
86.489,26.734375
86.539,26.71875
86.589,26.6875
86.639,26.65625
86.689,26.65625
86.739,26.640625
86.789,26.640625
86.839,26.640625
86.889,26.640625
86.939,26.640625
86.989,26.625
87.039,26.625
87.089,26.625
87.139,26.625
87.189,26.65625
87.239,26.6875
87.289,26.75
87.339,26.8125
87.389,26.875
87.439,26.921875
87.489,26.953125
87.539,26.96875
87.589,26.984375
87.639,27
87.689,27
87.739,27
87.789,26.984375
87.839,26.96875
87.888,26.953125
87.938,26.953125
87.988,26.953125
88.038,26.9375
88.088,26.9375
88.138,26.9375
88.188,26.9375
88.238,26.9375
88.288,26.9375
88.338,26.953125
88.388,26.96875
88.438,27
88.488,27.046875
88.538,27.09375
88.588,27.125
88.638,27.171875
88.688,27.1875
88.738,27.203125
88.788,27.21875
88.838,27.234375
88.888,27.234375
88.938,27.234375
88.988,27.234375
89.038,27.21875
89.088,27.1875
89.138,27.15625
89.188,27.125
89.238,27.109375
89.288,27.125
89.338,27.140625
89.388,27.171875
89.438,27.203125
89.488,27.25
89.538,27.296875
89.588,27.328125
89.638,27.375
89.688,27.421875
89.738,27.453125
89.788,27.453125
89.838,27.4375
89.888,27.40625
89.938,27.390625
89.988,27.359375
90.038,27.359375
90.088,27.375
90.138,27.40625
90.188,27.421875
90.238,27.4375
90.288,27.421875
90.338,27.421875
90.388,27.421875
90.438,27.4375
90.488,27.46875
90.537,27.5
90.587,27.53125
90.637,27.578125
90.687,27.625
90.737,27.6875
90.787,27.734375
90.837,27.75
90.887,27.765625
90.937,27.765625
90.987,27.765625
91.037,27.75
91.087,27.734375
91.137,27.703125
91.187,27.65625
91.237,27.609375
91.287,27.59375
91.337,27.59375
91.387,27.609375
91.437,27.640625
91.487,27.671875
91.537,27.703125
91.587,27.734375
91.637,27.75
91.687,27.765625
91.737,27.765625
91.787,27.765625
91.837,27.734375
91.887,27.71875
91.937,27.6875
91.987,27.671875
92.037,27.65625
92.087,27.671875
92.137,27.671875
92.187,27.703125
92.237,27.75
92.287,27.78125
92.337,27.828125
92.387,27.859375
92.437,27.890625
92.487,27.921875
92.537,27.953125
92.587,28
92.637,28.0625
92.687,28.109375
92.737,28.15625
92.787,28.171875
92.837,28.15625
92.887,28.15625
92.937,28.140625
92.987,28.125
93.037,28.109375
93.087,28.09375
93.136,28.078125
93.186,28.0625
93.236,28.046875
93.286,28.0625
93.336,28.09375
93.386,28.140625
93.436,28.21875
93.486,28.28125
93.536,28.359375
93.586,28.390625
93.636,28.421875
93.686,28.40625
93.736,28.390625
93.786,28.359375
93.836,28.359375
93.886,28.390625
93.936,28.421875
93.986,28.46875
94.036,28.515625
94.086,28.59375
94.136,28.671875
94.186,28.734375
94.236,28.78125
94.286,28.765625
94.336,28.75
94.386,28.71875
94.436,28.6875
94.486,28.65625
94.536,28.625
94.586,28.59375
94.636,28.578125
94.686,28.59375
94.736,28.609375
94.786,28.625
94.836,28.65625
94.886,28.671875
94.936,28.703125
94.986,28.734375
95.036,28.75
95.086,28.75
95.136,28.75
95.186,28.765625
95.236,28.78125
95.286,28.8125
95.336,28.828125
95.386,28.828125
95.436,28.828125
95.486,28.796875
95.536,28.765625
95.586,28.734375
95.636,28.703125
95.686,28.703125
95.736,28.6875
95.785,28.6875
95.835,28.6875
95.885,28.6875
95.935,28.6875
95.985,28.671875
96.035,28.6875
96.085,28.71875
96.135,28.765625
96.185,28.8125
96.235,28.859375
96.285,28.890625
96.335,28.90625
96.385,28.9375
96.435,28.9375
96.485,28.9375
96.535,28.921875
96.585,28.921875
96.635,28.921875
96.685,28.96875
96.735,29.03125
96.785,29.09375
96.835,29.140625
96.885,29.171875
96.935,29.1875
96.985,29.1875
97.035,29.171875
97.085,29.171875
97.135,29.1875
97.185,29.21875
97.235,29.265625
97.285,29.296875
97.335,29.3125
97.385,29.3125
97.435,29.28125
97.485,29.25
97.535,29.234375
97.585,29.25
97.635,29.265625
97.685,29.28125
97.735,29.28125
97.785,29.265625
97.835,29.25
97.885,29.234375
97.935,29.21875
97.985,29.203125
98.035,29.203125
98.085,29.1875
98.135,29.15625
98.185,29.125
98.235,29.109375
98.285,29.109375
98.335,29.140625
98.384,29.171875
98.434,29.21875
98.484,29.296875
98.534,29.375
98.584,29.453125
98.634,29.546875
98.684,29.609375
98.734,29.640625
98.784,29.65625
98.834,29.640625
98.884,29.59375
98.934,29.5625
98.984,29.53125
99.034,29.53125
99.084,29.53125
99.134,29.546875
99.184,29.546875
99.234,29.5625
99.284,29.59375
99.334,29.609375
99.384,29.609375
99.434,29.59375
99.484,29.578125
99.534,29.5625
99.584,29.546875
99.634,29.53125
99.684,29.515625
99.734,29.546875
99.784,29.578125
99.834,29.640625
99.884,29.703125
99.934,29.765625
99.984,29.8125
100.034,29.828125
100.084,29.828125
100.134,29.8125
100.184,29.78125
100.234,29.75
100.284,29.734375
100.334,29.734375
100.384,29.75
100.434,29.78125
100.484,29.8125
100.534,29.859375
100.584,29.890625
100.634,29.921875
100.684,29.9375
100.734,29.9375
100.784,29.921875
100.834,29.90625
100.884,29.90625
100.934,29.921875
100.984,29.90625
101.033,29.90625
101.083,29.890625
101.133,29.890625
101.183,29.890625
101.233,29.921875
101.283,29.96875
101.333,30
101.383,30.03125
101.433,30.03125
101.483,30.03125
101.533,30.03125
101.583,30.03125
