Time,AccelerometerY
339.043,-0.1796875
339.053,-0.12310791015625
339.063,-0.06976318359375
339.073,-0.07818603515625
339.083,-0.1546630859375
339.093,-0.246337890625
339.103,-0.296630859375
339.113,-0.298828125
339.123,-0.28564453125
339.132,-0.276123046875
339.142,-0.251953125
339.152,-0.1923828125
339.162,-0.10894775390625
339.172,-0.033355712890625
339.182,0.015869140625
339.192,0.04241943359375
339.202,0.057098388671875
339.212,0.067138671875
339.222,0.06756591796875
339.232,0.036529541015625
339.242,-0.03826904296875
339.252,-0.138916015625
339.262,-0.2386474609375
339.272,-0.319091796875
339.282,-0.363037109375
339.292,-0.36328125
339.302,-0.339599609375
339.312,-0.3212890625
339.322,-0.30810546875
339.331,-0.271728515625
339.341,-0.1964111328125
339.351,-0.11138916015625
339.361,-0.0689697265625
339.371,-0.07965087890625
339.381,-0.0928955078125
339.391,-0.054473876953125
339.401,0.026885986328125
339.411,0.0791015625
339.421,0.042022705078125
339.431,-0.061859130859375
339.441,-0.1434326171875
339.451,-0.133544921875
339.461,-0.054840087890625
339.471,-0.00386810302734375
339.481,-0.041046142578125
339.491,-0.1239013671875
339.501,-0.1973876953125
339.511,-0.28564453125
339.521,-0.427978515625
339.529,-0.5732421875
339.539,-0.61962890625
339.549,-0.55224609375
339.559,-0.472900390625
339.569,-0.467529296875
339.579,-0.51513671875
339.589,-0.53173828125
339.599,-0.4609375
339.609,-0.333740234375
339.619,-0.2335205078125
339.629,-0.2115478515625
339.639,-0.2481689453125
339.649,-0.27880859375
339.659,-0.25
339.669,-0.1563720703125
339.679,-0.0269775390625
339.689,0.10467529296875
339.699,0.205078125
339.709,0.234619140625
339.719,0.1734619140625
339.723,-0.290771484375
339.733,-0.27001953125
339.743,-0.2454833984375
339.753,-0.232177734375
339.763,-0.2266845703125
339.773,-0.2271728515625
339.783,-0.2205810546875
339.793,-0.1883544921875
339.803,-0.1534423828125
339.813,-0.17333984375
339.823,-0.272216796875
339.833,-0.403564453125
339.843,-0.484375
339.853,-0.4599609375
339.863,-0.352294921875
339.873,-0.2481689453125
339.882,-0.219482421875
339.892,-0.268310546875
339.902,-0.33251953125
339.912,-0.337890625
339.922,-0.262939453125
339.932,-0.16064453125
339.942,-0.10467529296875
339.952,-0.1170654296875
339.962,-0.1654052734375
339.972,-0.2279052734375
339.982,-0.316650390625
339.992,-0.427490234375
340.002,-0.51953125
340.012,-0.56103515625
340.022,-0.55615234375
340.032,-0.544921875
340.042,-0.55517578125
340.052,-0.56298828125
340.062,-0.533203125
340.072,-0.473388671875
340.08,-0.423095703125
340.09,-0.42529296875
340.1,-0.487548828125
340.11,-0.57080078125
340.12,-0.63671875
340.13,-0.6806640625
340.14,-0.7158203125
340.15,-0.751953125
340.16,-0.77783203125
340.17,-0.7646484375
340.18,-0.6943359375
340.19,-0.58056640625
340.2,-0.472412109375
340.21,-0.420166015625
340.22,-0.44189453125
340.23,-0.52294921875
340.24,-0.6455078125
340.25,-0.794921875
340.26,-0.947265625
340.27,-1.0615234375
340.279,-1.1083984375
340.289,-1.09765625
340.299,-1.0634765625
340.309,-1.0302734375
340.319,-1.0126953125
340.329,-1.013671875
340.339,-1.0322265625
340.349,-1.0615234375
340.359,-1.09375
340.369,-1.1142578125
340.379,-1.1171875
340.389,-1.1083984375
340.399,-1.107421875
340.409,-1.126953125
340.419,-1.1708984375
340.429,-1.240234375
340.439,-1.3330078125
340.449,-1.439453125
340.459,-1.5380859375
340.469,-1.599609375
340.473,-1.326171875
340.483,-1.1787109375
340.493,-0.99560546875
340.503,-0.82080078125
340.513,-0.70556640625
340.523,-0.66748046875
340.533,-0.6923828125
340.543,-0.75537109375
340.553,-0.84130859375
340.563,-0.94677734375
340.573,-1.0693359375
340.583,-1.1982421875
340.593,-1.326171875
340.603,-1.4541015625
340.613,-1.587890625
340.623,-1.7197265625
340.632,-1.80859375
340.642,-1.8212890625
340.652,-1.763671875
340.662,-1.67578125
340.672,-1.6015625
340.682,-1.5595703125
340.692,-1.55078125
340.702,-1.5703125
340.712,-1.6083984375
340.722,-1.6474609375
340.732,-1.6640625
340.742,-1.6328125
340.752,-1.5400390625
340.762,-1.400390625
340.772,-1.2626953125
340.782,-1.185546875
340.792,-1.201171875
340.802,-1.2998046875
340.812,-1.44140625
340.822,-1.587890625
340.83,-1.716796875
340.84,-1.830078125
340.85,-1.9384765625
340.86,-2.0390625
340.87,-2.1328125
340.88,-2.22265625
340.89,-2.3125
340.9,-2.37109375
340.91,-2.373046875
340.92,-2.310546875
340.93,-2.189453125
340.94,-2.02734375
340.95,-1.84375
340.96,-1.6552734375
340.97,-1.4716796875
340.98,-1.3017578125
340.99,-1.1494140625
341,-1.0283203125
341.01,-0.9716796875
341.02,-1.001953125
341.029,-1.1181640625
341.039,-1.298828125
341.049,-1.509765625
341.059,-1.7138671875
341.069,-1.8818359375
341.079,-1.9912109375
341.089,-2.037109375
341.099,-2.044921875
341.109,-2.056640625
341.119,-2.1015625
341.129,-2.177734375
341.139,-2.244140625
341.149,-2.232421875
341.159,-2.1015625
341.169,-1.87109375
341.179,-1.587890625
341.189,-1.2998046875
341.199,-1.0634765625
341.209,-0.9326171875
341.219,-0.91796875
341.223,-1.62109375
341.233,-1.7919921875
341.243,-1.9521484375
341.253,-2.10546875
341.263,-2.216796875
341.273,-2.216796875
341.283,-2.0625
341.293,-1.794921875
341.303,-1.525390625
341.313,-1.3583984375
341.323,-1.330078125
341.333,-1.4111328125
341.343,-1.5498046875
341.353,-1.7060546875
341.363,-1.857421875
341.373,-1.9990234375
341.382,-2.115234375
341.392,-2.189453125
341.402,-2.20703125
341.412,-2.177734375
341.422,-2.115234375
341.432,-2.0234375
341.442,-1.8984375
341.452,-1.734375
341.462,-1.5537109375
341.472,-1.384765625
341.482,-1.2607421875
341.492,-1.2080078125
341.502,-1.2275390625
341.512,-1.296875
341.522,-1.39453125
341.532,-1.5283203125
341.542,-1.7197265625
341.552,-1.9794921875
341.562,-2.2890625
341.572,-2.599609375
341.58,-2.83203125
341.59,-2.939453125
341.6,-2.92578125
341.61,-2.826171875
341.62,-2.654296875
341.63,-2.400390625
341.64,-2.078125
341.65,-1.7529296875
341.66,-1.5185546875
341.67,-1.4189453125
341.68,-1.4306640625
341.69,-1.4970703125
341.7,-1.5732421875
341.71,-1.6298828125
341.72,-1.6611328125
341.73,-1.6806640625
341.74,-1.7119140625
341.75,-1.7607421875
341.76,-1.8037109375
341.77,-1.8203125
341.779,-1.822265625
341.789,-1.8359375
341.799,-1.88671875
341.809,-1.998046875
341.819,-2.16796875
341.829,-2.32421875
341.839,-2.357421875
341.849,-2.232421875
341.859,-2.03125
341.869,-1.8603515625
341.879,-1.748046875
341.889,-1.6455078125
341.899,-1.4921875
341.909,-1.2783203125
341.919,-1.0361328125
341.929,-0.79296875
341.939,-0.5439453125
341.949,-0.297607421875
341.959,-0.1273193359375
341.969,-0.141845703125
341.973,-2.265625
341.983,-2.78515625
341.993,-3.3046875
342.003,-3.703125
342.013,-3.8203125
342.023,-3.552734375
342.033,-2.947265625
342.043,-2.193359375
342.053,-1.529296875
342.063,-1.123046875
342.073,-1.009765625
342.083,-1.138671875
342.093,-1.4580078125
342.103,-1.9189453125
342.113,-2.423828125
342.123,-2.83203125
342.132,-3.001953125
342.142,-2.845703125
342.152,-2.388671875
342.162,-1.76171875
342.172,-1.1220703125
342.182,-0.57958984375
342.192,-0.212158203125
342.202,-0.11785888671875
342.212,-0.35986328125
342.222,-0.875
342.232,-1.484375
342.242,-2.001953125
342.252,-2.33984375
342.262,-2.533203125
342.272,-2.654296875
342.282,-2.740234375
342.292,-2.7734375
342.302,-2.728515625
342.312,-2.5859375
342.322,-2.349609375
342.33,-2.0703125
342.34,-1.8134765625
342.35,-1.6240234375
342.36,-1.501953125
342.37,-1.4150390625
342.38,-1.322265625
342.39,-1.1982421875
342.4,-1.0380859375
342.41,-0.8603515625
342.42,-0.7041015625
342.43,-0.62451171875
342.44,-0.65380859375
342.45,-0.7724609375
342.46,-0.92138671875
342.47,-1.0634765625
342.48,-1.2216796875
342.49,-1.4345703125
342.5,-1.6875
342.51,-1.91796875
342.52,-2.072265625
342.529,-2.14453125
342.539,-2.15234375
342.549,-2.115234375
342.559,-2.044921875
342.569,-1.9521484375
342.579,-1.8564453125
342.589,-1.7685546875
342.599,-1.671875
342.609,-1.5458984375
342.619,-1.3828125
342.629,-1.1923828125
342.639,-1
342.649,-0.85009765625
342.659,-0.79736328125
342.669,-0.87646484375
342.679,-1.078125
342.689,-1.330078125
342.699,-1.5361328125
342.709,-1.6455078125
342.719,-1.6748046875
342.723,-0.88818359375
342.733,-0.5439453125
342.743,-0.352294921875
342.753,-0.445068359375
342.763,-0.8388671875
342.773,-1.4248046875
342.783,-2.0546875
342.793,-2.611328125
342.803,-3.021484375
342.813,-3.2578125
342.823,-3.34765625
342.833,-3.337890625
342.843,-3.255859375
342.853,-3.076171875
342.863,-2.7578125
342.873,-2.302734375
342.882,-1.779296875
342.892,-1.28515625
342.902,-0.921875
342.912,-0.7578125
342.922,-0.8037109375
342.932,-1.0078125
342.942,-1.28125
342.952,-1.5390625
342.962,-1.734375
342.972,-1.8583984375
342.982,-1.9287109375
342.992,-1.9697265625
343.002,-1.9833984375
343.012,-1.9453125
343.022,-1.8369140625
343.032,-1.6708984375
343.042,-1.4990234375
343.052,-1.37890625
343.062,-1.3466796875
343.072,-1.40234375
343.08,-1.5068359375
343.09,-1.6083984375
343.1,-1.6748046875
343.11,-1.6806640625
343.12,-1.6005859375
343.13,-1.42578125
343.14,-1.177734375
343.15,-0.908203125
343.16,-0.68798828125
343.17,-0.57080078125
343.18,-0.5673828125
343.19,-0.6494140625
343.2,-0.7685546875
343.21,-0.88525390625
343.22,-0.99365234375
343.23,-1.1005859375
343.24,-1.193359375
343.25,-1.2548828125
343.26,-1.2939453125
343.27,-1.330078125
343.279,-1.37890625
343.289,-1.4453125
343.299,-1.4814453125
343.309,-1.4052734375
343.319,-1.18359375
343.329,-0.86767578125
343.339,-0.5615234375
343.349,-0.360107421875
343.359,-0.28125
343.369,-0.284912109375
343.379,-0.3369140625
343.389,-0.406982421875
343.399,-0.465087890625
343.409,-0.50830078125
343.419,-0.56689453125
343.429,-0.68408203125
343.439,-0.85791015625
343.449,-1.0087890625
343.459,-1.06640625
343.469,-1.0439453125
343.473,-1.0703125
343.483,-1.1806640625
343.493,-1.1943359375
343.503,-1.1005859375
343.513,-0.9365234375
343.523,-0.7783203125
343.533,-0.6962890625
343.543,-0.68798828125
343.553,-0.66455078125
343.563,-0.5458984375
343.573,-0.3564453125
343.583,-0.2041015625
343.593,-0.1717529296875
343.603,-0.246826171875
343.613,-0.3525390625
343.623,-0.41552734375
343.632,-0.401123046875
343.642,-0.307861328125
343.652,-0.1480712890625
343.662,0.044525146484375
343.672,0.17724609375
343.682,0.13427734375
343.692,-0.09381103515625
343.702,-0.3583984375
343.712,-0.483642578125
343.722,-0.435546875
343.732,-0.335205078125
343.742,-0.31494140625
343.752,-0.400634765625
343.762,-0.53076171875
343.772,-0.63720703125
343.782,-0.68310546875
343.792,-0.64111328125
343.802,-0.5
343.812,-0.3076171875
343.822,-0.168212890625
343.83,-0.1448974609375
343.84,-0.1885986328125
343.85,-0.1864013671875
343.86,-0.08160400390625
343.87,0.059539794921875
343.88,0.11651611328125
343.89,0.045440673828125
343.9,-0.07537841796875
343.91,-0.12548828125
343.92,-0.0728759765625
343.93,-0.00369834899902344
343.94,-0.000956058502197266
343.95,-0.057586669921875
343.96,-0.12347412109375
343.97,-0.1656494140625
343.98,-0.197265625
343.99,-0.269775390625
344,-0.3984375
344.01,-0.52392578125
344.02,-0.5810546875
344.029,-0.56689453125
344.039,-0.525390625
344.049,-0.494873046875
344.059,-0.456787109375
344.069,-0.364501953125
344.079,-0.225341796875
344.089,-0.10992431640625
344.099,-0.07421875
344.109,-0.12408447265625
344.119,-0.234130859375
344.129,-0.351806640625
344.139,-0.40576171875
344.149,-0.3671875
344.159,-0.302978515625
344.169,-0.314453125
344.179,-0.41357421875
344.189,-0.50830078125
344.199,-0.5078125
344.209,-0.402587890625
344.219,-0.2509765625
344.223,-0.1710205078125
344.233,-0.1776123046875
344.243,-0.2076416015625
344.253,-0.29052734375
344.263,-0.393310546875
344.273,-0.45703125
344.283,-0.4755859375
344.293,-0.482177734375
344.303,-0.47607421875
344.313,-0.426025390625
344.323,-0.321044921875
344.333,-0.1881103515625
344.343,-0.08099365234375
344.353,-0.0501708984375
344.363,-0.10491943359375
344.373,-0.205322265625
344.381,-0.301025390625
344.391,-0.3759765625
344.401,-0.446533203125
344.411,-0.51806640625
344.421,-0.57080078125
344.431,-0.58251953125
344.441,-0.544921875
344.451,-0.466064453125
344.461,-0.374267578125
344.471,-0.30810546875
344.481,-0.300048828125
344.491,-0.348388671875
344.501,-0.406494140625
344.511,-0.435302734375
344.521,-0.43310546875
344.531,-0.407470703125
344.541,-0.361328125
344.551,-0.304443359375
344.561,-0.26171875
344.571,-0.258544921875
344.58,-0.30224609375
344.59,-0.3701171875
344.6,-0.423583984375
344.61,-0.436279296875
344.62,-0.424560546875
344.63,-0.43115234375
344.64,-0.474609375
344.65,-0.5419921875
344.66,-0.6103515625
344.67,-0.6533203125
344.68,-0.66015625
344.69,-0.65185546875
344.7,-0.6572265625
344.71,-0.67626953125
344.72,-0.67431640625
344.73,-0.63427734375
344.74,-0.58349609375
344.75,-0.56005859375
344.76,-0.57373046875
344.77,-0.60205078125
344.779,-0.61376953125
344.789,-0.60693359375
344.799,-0.62158203125
344.809,-0.6923828125
344.819,-0.7890625
344.829,-0.853515625
344.839,-0.85986328125
344.849,-0.8310546875
344.859,-0.8232421875
344.869,-0.8603515625
344.879,-0.8994140625
344.889,-0.880859375
344.899,-0.80078125
344.909,-0.70556640625
344.919,-0.63671875
344.929,-0.60009765625
344.939,-0.57568359375
344.949,-0.54443359375
344.959,-0.505859375
344.969,-0.49169921875
344.973,-1.17578125
344.983,-1.3095703125
344.993,-1.4228515625
345.003,-1.513671875
345.013,-1.576171875
345.023,-1.607421875
345.033,-1.607421875
345.043,-1.5791015625
345.053,-1.5361328125
345.063,-1.49609375
345.073,-1.4716796875
345.083,-1.4677734375
345.093,-1.4833984375
345.103,-1.501953125
345.113,-1.49609375
345.123,-1.4375
345.131,-1.3232421875
345.141,-1.1806640625
345.151,-1.0498046875
345.161,-0.96240234375
345.171,-0.93994140625
345.181,-0.9873046875
345.191,-1.0859375
345.201,-1.208984375
345.211,-1.33203125
345.221,-1.44140625
345.231,-1.5302734375
345.241,-1.5986328125
345.251,-1.65625
345.261,-1.697265625
345.271,-1.7060546875
345.281,-1.6767578125
345.291,-1.59765625
345.301,-1.45703125
345.311,-1.27734375
345.321,-1.1162109375
345.33,-1.0166015625
345.34,-0.98779296875
345.35,-1.0146484375
345.36,-1.0673828125
345.37,-1.1171875
345.38,-1.1708984375
345.39,-1.2373046875
345.4,-1.2939453125
345.41,-1.3115234375
345.42,-1.2783203125
345.43,-1.2060546875
345.44,-1.1474609375
345.45,-1.1650390625
345.46,-1.26953125
345.47,-1.4091796875
345.48,-1.5244140625
345.49,-1.5859375
345.5,-1.5869140625
345.51,-1.5205078125
345.52,-1.3896484375
345.529,-1.212890625
345.539,-1.033203125
345.549,-0.90673828125
345.559,-0.86474609375
345.569,-0.90380859375
345.579,-0.9990234375
345.589,-1.11328125
345.599,-1.20703125
345.609,-1.259765625
345.619,-1.275390625
345.629,-1.2763671875
345.639,-1.28515625
345.649,-1.3173828125
345.659,-1.373046875
345.669,-1.4375
345.679,-1.4912109375
345.689,-1.5166015625
345.699,-1.5146484375
345.709,-1.49609375
345.719,-1.4716796875
345.723,-1.4384765625
345.733,-1.4892578125
345.743,-1.544921875
345.753,-1.59765625
345.763,-1.6435546875
345.773,-1.6865234375
345.783,-1.7314453125
345.793,-1.77734375
345.803,-1.8134765625
345.813,-1.82421875
345.823,-1.7958984375
345.833,-1.732421875
345.843,-1.65625
345.853,-1.60546875
345.863,-1.603515625
345.873,-1.6435546875
345.881,-1.701171875
345.891,-1.7568359375
345.901,-1.8056640625
345.911,-1.8271484375
345.921,-1.7919921875
345.931,-1.6826171875
345.941,-1.513671875
345.951,-1.31640625
345.961,-1.1298828125
345.971,-0.99462890625
345.981,-0.935546875
345.991,-0.9638671875
346.001,-1.08203125
346.011,-1.2744140625
346.021,-1.517578125
346.031,-1.787109375
346.041,-2.056640625
346.051,-2.283203125
346.061,-2.435546875
346.071,-2.49609375
346.08,-2.4765625
346.09,-2.421875
346.1,-2.37890625
346.11,-2.376953125
346.12,-2.39453125
346.13,-2.40625
346.14,-2.390625
346.15,-2.349609375
346.16,-2.283203125
346.17,-2.1875
346.18,-2.060546875
346.19,-1.9111328125
346.2,-1.7705078125
346.21,-1.6728515625
346.22,-1.6279296875
346.23,-1.625
346.24,-1.6455078125
346.25,-1.671875
346.26,-1.6923828125
346.27,-1.703125
346.279,-1.7099609375
346.289,-1.724609375
346.299,-1.740234375
346.309,-1.7412109375
346.319,-1.71875
346.329,-1.677734375
346.339,-1.6171875
346.349,-1.5478515625
346.359,-1.494140625
346.369,-1.48046875
346.379,-1.5244140625
346.389,-1.62890625
346.399,-1.7890625
346.409,-1.9794921875
346.419,-2.171875
346.429,-2.337890625
346.439,-2.447265625
346.449,-2.49609375
346.459,-2.5
346.469,-2.46875
346.473,-1.923828125
346.483,-1.751953125
346.493,-1.56640625
346.503,-1.4140625
346.513,-1.357421875
346.523,-1.4345703125
346.533,-1.62109375
346.543,-1.8466796875
346.553,-2.041015625
346.563,-2.17578125
346.573,-2.25
346.583,-2.26171875
346.593,-2.220703125
346.603,-2.146484375
346.613,-2.083984375
346.623,-2.0546875
346.631,-2.044921875
346.641,-2.041015625
346.651,-2.04296875
346.661,-2.05078125
346.671,-2.041015625
346.681,-1.974609375
346.691,-1.833984375
346.701,-1.626953125
346.711,-1.3896484375
346.721,-1.1728515625
346.731,-1.0185546875
346.741,-0.9462890625
346.751,-0.95263671875
346.761,-1.0126953125
346.771,-1.08984375
346.781,-1.15625
346.791,-1.2109375
346.801,-1.271484375
346.811,-1.3486328125
346.821,-1.4345703125
346.83,-1.5185546875
346.84,-1.6015625
346.85,-1.6865234375
346.86,-1.775390625
346.87,-1.8701171875
346.88,-1.97265625
346.89,-2.07421875
346.9,-2.171875
346.91,-2.255859375
346.92,-2.314453125
346.93,-2.333984375
346.94,-2.306640625
346.95,-2.22265625
346.96,-2.072265625
346.97,-1.8623046875
346.98,-1.6298828125
346.99,-1.4296875
347,-1.3046875
347.01,-1.2724609375
347.02,-1.3330078125
347.029,-1.4814453125
347.039,-1.689453125
347.049,-1.916015625
347.059,-2.11328125
347.069,-2.24609375
347.079,-2.283203125
