Time,Water_Temp
380.777,48.8125
380.827,48.8125
380.877,48.8125
380.927,48.8125
380.977,48.84375
381.027,48.875
381.077,48.9375
381.127,48.9375
381.177,48.96875
381.227,49
381.277,49
381.327,49.03125
381.377,49.03125
381.427,49.0625
381.477,49.0625
381.527,49.0625
381.577,49.0625
381.627,49.0625
381.677,49.0625
381.727,49.03125
381.776,49
381.826,48.96875
381.876,48.9375
381.926,48.875
381.976,48.84375
382.026,48.8125
382.076,48.8125
382.126,48.8125
382.176,48.8125
382.226,48.84375
382.276,48.875
382.326,48.90625
382.376,48.96875
382.426,49
382.476,49
382.526,49.03125
382.576,49.0625
382.626,49.09375
382.676,49.125
382.726,49.15625
382.776,49.15625
382.826,49.15625
382.876,49.15625
382.926,49.15625
382.976,49.15625
383.026,49.15625
383.076,49.15625
383.126,49.15625
383.176,49.15625
383.226,49.09375
383.276,49.0625
383.326,49.03125
383.376,49
383.426,49
383.476,49.03125
383.526,49.09375
383.576,49.125
383.626,49.15625
383.676,49.15625
383.726,49.125
383.776,49.09375
383.826,49.0625
383.876,49.0625
383.926,49.03125
383.976,49
384.026,49
384.076,49
384.126,49.03125
384.176,49.0625
384.226,49.09375
384.276,49.09375
384.326,49.09375
384.375,49.09375
384.425,49.125
384.475,49.15625
384.525,49.1875
384.575,49.25
384.625,49.28125
384.675,49.34375
384.725,49.40625
384.775,49.4375
384.825,49.46875
384.875,49.4375
384.925,49.375
384.975,49.3125
385.025,49.28125
385.075,49.28125
385.125,49.28125
385.175,49.3125
385.225,49.3125
385.275,49.3125
385.325,49.34375
385.375,49.34375
385.425,49.3125
385.475,49.28125
385.525,49.28125
385.575,49.3125
385.625,49.34375
385.675,49.375
385.725,49.40625
385.775,49.4375
385.825,49.46875
385.875,49.5
385.925,49.53125
385.975,49.5625
386.025,49.5625
386.075,49.59375
386.125,49.59375
386.175,49.59375
386.225,49.59375
386.275,49.59375
386.325,49.5625
386.375,49.5625
386.425,49.5625
386.475,49.59375
386.525,49.625
386.575,49.65625
386.625,49.6875
386.675,49.6875
386.725,49.6875
386.775,49.65625
386.825,49.65625
386.875,49.65625
386.925,49.65625
386.975,49.6875
387.024,49.71875
387.074,49.71875
387.124,49.71875
387.174,49.71875
387.224,49.6875
387.274,49.65625
387.324,49.65625
387.374,49.625
387.424,49.59375
387.474,49.59375
387.524,49.5625
387.574,49.53125
387.624,49.5
387.674,49.46875
387.724,49.46875
387.774,49.5
387.824,49.53125
387.874,49.5625
387.924,49.59375
387.974,49.59375
388.024,49.59375
388.074,49.59375
388.124,49.59375
388.174,49.59375
388.224,49.59375
388.274,49.59375
388.324,49.59375
388.374,49.59375
388.424,49.59375
388.474,49.625
388.524,49.625
388.574,49.65625
388.624,49.6875
388.674,49.71875
388.724,49.71875
388.774,49.71875
388.824,49.71875
388.874,49.71875
