Time,GyroZ
339.043,-1.12000000476837
339.053,-5.98000049591064
339.063,-7.28000020980835
339.073,-5.07000017166138
339.083,-4.55000019073486
339.093,-21.3800010681152
339.103,-12.8400001525879
339.113,-7.49000024795532
339.123,-18.5500011444092
339.132,3.53000020980835
339.142,-28.1700019836426
339.152,-14.5200004577637
339.162,22.2900009155273
339.172,-18.6200008392334
339.182,-25.3400020599365
339.192,1.75000011920929
339.202,-13.7900009155273
339.212,-11.9700002670288
339.222,0.100000001490116
339.232,1.36000001430511
339.242,-1.82000005245209
339.252,-18.4100017547607
339.262,-9.38000011444092
339.272,-20.0500011444092
339.282,-14.7700004577637
339.292,-7.4200005531311
339.302,-25.1300010681152
339.312,-4.55000019073486
339.322,-10.4300003051758
339.331,-15.4300003051758
339.341,-6.65000009536743
339.351,-8.01000022888184
339.361,-1.05000007152557
339.371,-5.63000011444092
339.381,-11.2300004959106
339.391,-24.810001373291
339.401,1.12000000476837
339.411,-7.00000047683716
339.421,-17.1500015258789
339.431,-2.62000012397766
339.441,-16.480001449585
339.451,1.05000007152557
339.461,-38.9200019836426
339.471,11.1600008010864
339.481,-10.4300003051758
339.491,-20.1200008392334
339.501,-1.15000009536743
339.511,-36.6800003051758
339.521,30.2000007629395
339.529,-42.8000030517578
339.539,-18.1300010681152
339.549,7.87000036239624
339.559,2.66000008583069
339.569,6.05000019073486
339.579,-6.68000030517578
339.589,-23.060001373291
339.599,-22.7800006866455
339.609,9.3100004196167
339.619,-11.1600008010864
339.629,-9.73000049591064
339.639,0.140000000596046
339.649,-28.7000007629395
339.659,4.51000022888184
339.669,-19.6700000762939
339.679,1.40000009536743
339.689,-23.3400020599365
339.699,-24.2900009155273
339.709,-19.9100017547607
339.719,-4.8600001335144
339.723,-9.3100004196167
339.733,2.45000004768372
339.743,-23.8300018310547
339.753,-28.0700016021729
339.763,-1.64000010490417
339.773,13.5100002288818
339.783,-21.5900001525879
339.793,5.60000038146973
339.803,-5.74000024795532
339.813,21.8700008392334
339.823,-26.7400016784668
339.833,22.5400009155273
339.843,-36.9600028991699
339.853,-30.3400020599365
339.863,-9.66000080108643
339.873,-41.0900001525879
339.882,-13.5800008773804
339.892,-8.26000022888184
339.902,-43.9600028991699
339.912,5.88000011444092
339.922,-47.2500038146973
339.932,-2.55000019073486
339.942,-22.2900009155273
339.952,-3.64000010490417
339.962,-37.2000007629395
339.972,-12.1100006103516
339.982,-7.52000045776367
339.992,-38.0100021362305
340.002,10.460000038147
340.012,-35.4500007629395
340.022,-8.19000053405762
340.032,3.22000026702881
340.042,-25.7200012207031
340.052,-16.8000011444092
340.062,-21.0000019073486
340.072,-35.9099998474121
340.08,-30.7600021362305
340.09,-9.13000011444092
340.1,-35.1400032043457
340.11,-26.2500019073486
340.12,-41.2300033569336
340.13,-34.2600021362305
340.14,-18.0900001525879
340.15,-36.6400032043457
340.16,-15.2200002670288
340.17,-18.2000007629395
340.18,-28.4900016784668
340.19,-2.31000018119812
340.2,-36.9600028991699
340.21,1.33000004291534
340.22,-40.7700004577637
340.23,-18.9000015258789
340.24,-29.9900016784668
340.25,-33.6300010681152
340.26,-13.9600009918213
340.27,-54.8800010681152
340.279,-28.2800006866455
340.289,-35.2100028991699
340.299,-22.7500019073486
340.309,-19.980001449585
340.319,-20.8600006103516
340.329,-15.9600009918213
340.339,-31.9200019836426
340.349,-2.62000012397766
340.359,-50.7100028991699
340.369,-12.3500003814697
340.379,-52.2200012207031
340.389,-23.2000007629395
340.399,-36.5
340.409,-18.3400001525879
340.419,-23.730001449585
340.429,-21.9100017547607
340.439,-10.7800006866455
340.449,-39.1600036621094
340.459,-3.57000017166138
340.469,-53.0200042724609
340.473,-35.8000030517578
340.483,-67.2700042724609
340.493,-35.5200004577637
340.503,-51.060001373291
340.513,-41.7900009155273
340.523,-17.6700000762939
340.533,-44.3800010681152
340.543,-17.3900012969971
340.553,-34.4000015258789
340.563,-23.6600017547607
340.573,-41.7900009155273
340.583,-29.2600021362305
340.593,-35.2400016784668
340.603,-30.9400005340576
340.613,-26.9100017547607
340.623,-47.0700035095215
340.632,-32.1599998474121
340.642,-53.930004119873
340.652,-23.6600017547607
340.662,-47.0700035095215
340.672,-28.4200019836426
340.682,-63.1700019836426
340.692,-38.3200035095215
340.702,-43.0500030517578
340.712,-45.1100006103516
340.722,-31.9200019836426
340.732,-38.9500007629395
340.742,-26.4600009918213
340.752,-46.6500015258789
340.762,-24.4600009918213
340.772,-23.3800010681152
340.782,-21.1400012969971
340.792,5
340.802,-18.9700012207031
340.812,-3.01000022888184
340.822,-11.4800004959106
340.83,-39.8300018310547
340.84,-16.1300010681152
340.85,-55.680004119873
340.86,-41.1600036621094
340.87,-34.9600028991699
340.88,-36.3300018310547
340.89,-54.810001373291
340.9,-57.2900009155273
340.91,-55.8600044250488
340.92,-57.6100044250488
340.93,-61.7700042724609
340.94,-58.1700019836426
340.95,-54.0000038146973
340.96,-50.0100021362305
340.97,-37.8300018310547
340.98,-35.2800025939941
340.99,-33.4600028991699
341,-24.2200012207031
341.01,-4.20000028610229
341.02,-18.8300018310547
341.029,-10.0800008773804
341.039,0.240000009536743
341.049,-14.5200004577637
341.059,26.6700019836426
341.069,-25.060001373291
341.079,-30.310001373291
341.089,-21.0000019073486
341.099,-42.1400032043457
341.109,-39.6500015258789
341.119,-30.2000007629395
341.129,-42.0300025939941
341.139,-47.4200019836426
341.149,-54.810001373291
341.159,-54.7400016784668
341.169,-48.7200012207031
341.179,-48.8900032043457
341.189,-49.9100036621094
341.199,-21.980001449585
341.209,-18.4100017547607
341.219,-9.10000038146973
341.223,-53.1300010681152
341.233,-45.2200012207031
341.243,-51.4800033569336
341.253,-56.8000030517578
341.263,-57.0800018310547
341.273,-52.9500007629395
341.283,-69.6500015258789
341.293,-39.0900001525879
341.303,-30.5900020599365
341.313,-45.3200035095215
341.323,-20.3000011444092
341.333,-36.2200012207031
341.343,-12.0700006484985
