Time,RPM
352.643,10306
352.663,10190
352.683,10089
352.703,10237
352.723,10524
352.741,10896
352.761,11110
352.781,10578
352.801,10189
352.821,10197
352.844,10273
352.864,10318
352.884,10382
352.904,10381
352.924,10481
352.942,10782
352.962,11141
352.982,11306
353.002,10927
353.022,10511
353.041,10460
353.061,10311
353.081,10220
353.101,10372
353.121,10709
353.144,10860
353.164,10586
353.184,10535
353.204,10557
353.224,10562
353.246,10650
353.266,10818
353.286,10877
353.306,10685
353.326,10551
353.342,10501
353.362,10501
353.382,10455
353.402,10363
353.422,10295
353.446,10254
353.466,10364
353.486,10585
353.506,10807
353.526,10773
353.542,10508
353.562,10492
353.582,10545
353.602,10644
353.622,10709
353.643,10758
353.663,10775
353.683,10730
353.703,10739
353.723,10816
353.744,10831
353.764,10783
353.784,10768
353.804,10808
353.824,10914
353.843,10958
353.863,10982
353.883,10963
353.903,10916
353.923,10903
353.942,10932
353.962,10965
353.982,10948
354.002,10912
354.022,10944
354.046,10998
354.066,11129
354.086,11165
354.106,11135
354.126,11271
354.143,11183
354.163,11317
354.183,12045
354.203,12742
354.223,13411
354.238,13953
354.258,13953
354.278,5039
354.298,13623
354.318,8477
354.347,8477
354.367,6082
354.387,12284
354.407,12025
354.427,11394
354.445,11500
354.465,11845
354.485,12294
354.505,12814
354.525,13473
354.535,13977
354.555,8788
354.575,11676
354.595,11434
354.615,11498
354.645,11645
354.665,11780
354.685,11784
354.705,11665
354.725,11582
354.743,11551
354.763,11585
354.783,11611
354.803,11552
354.823,11542
354.846,11559
354.866,11603
354.886,11669
354.906,11739
354.926,11742
354.944,11682
354.964,11689
354.984,11772
355.004,11830
355.024,11844
355.045,11862
355.065,11851
355.085,11825
355.105,11866
355.125,11921
355.146,11935
355.166,11944
355.186,11944
355.206,11961
355.226,12031
355.246,12070
355.266,12084
355.286,12064
355.306,12093
355.326,12087
355.346,12130
355.366,12170
355.386,12200
355.406,12235
355.426,12319
355.444,12369
355.464,12347
355.484,12318
355.504,12317
355.524,12318
355.546,12365
355.566,12379
355.586,12418
355.606,12427
355.626,12411
355.643,12401
355.663,12446
355.683,12466
355.703,12472
355.723,12459
355.744,12481
355.764,12489
355.784,12523
355.804,12579
355.824,12608
355.844,12598
355.864,12601
355.884,12603
355.904,12624
355.924,12632
355.944,12675
355.964,12703
355.984,12718
356.004,12732
356.024,12736
356.043,12739
356.063,12770
356.083,12800
356.103,12857
356.123,12893
356.146,12877
356.166,12866
356.186,12887
356.206,12947
356.226,12957
356.243,12981
356.263,12972
356.283,12971
356.303,12982
356.323,13049
356.344,13120
356.364,13158
356.384,13105
356.404,12917
356.424,12613
356.443,12274
356.463,11560
356.483,10548
356.503,10092
356.523,9957
356.541,9401
356.561,8057
356.581,6556
356.601,5613
356.621,5545
356.645,5857
356.665,5582
356.685,4980
356.705,4780
356.725,5787
356.744,6531
356.764,6347
356.784,5741
356.804,5608
356.824,6375
356.841,7345
356.861,7804
356.881,7438
356.901,7309
356.921,7892
356.941,8661
356.961,9160
356.981,9123
357.001,8814
357.021,8576
357.042,8823
357.062,9122
357.082,9349
357.102,9349
357.122,9317
357.145,9284
357.165,9207
357.185,9232
357.205,9277
357.225,9214
357.243,8997
357.263,8824
357.283,8897
357.303,9068
357.323,9153
357.343,8990
357.363,8718
357.383,8576
357.403,8644
357.423,8842
357.446,8969
357.466,9000
357.486,8943
357.506,8769
357.526,8709
357.542,8668
357.562,8721
357.582,8681
357.602,8608
357.622,8514
357.646,8526
357.666,8502
357.686,8400
357.706,8271
357.726,8190
357.74,8197
357.76,8303
357.78,8324
357.8,8234
357.82,8172
357.842,8150
357.862,8043
357.882,7964
357.902,7940
357.922,7898
357.94,7841
357.96,7819
357.98,7713
358,7600
358.02,7520
358.043,7444
358.063,7437
358.083,7573
358.103,7603
358.123,7574
358.146,7521
358.166,7487
358.186,7435
358.206,7354
358.226,7301
358.244,7306
358.264,7171
358.284,7161
358.304,7145
358.324,7083
358.345,7054
358.365,7046
358.385,7055
358.405,7077
358.425,7065
358.446,7137
358.466,7122
358.486,7221
358.506,7042
358.526,7118
358.539,7114
358.559,7243
358.579,7141
358.599,7436
358.619,7513
358.645,7381
358.665,7488
358.685,7540
358.705,7379
358.725,7470
358.742,7532
358.762,7664
358.782,7693
358.802,7480
358.822,7426
358.845,7372
358.865,7415
358.885,7503
358.905,7517
358.925,7434
358.942,7317
358.962,7290
358.982,7306
359.002,7373
359.022,7522
359.039,7636
359.059,7767
359.079,7831
359.099,7896
359.119,7762
359.139,7694
359.159,7764
359.179,7814
359.199,7932
359.219,8062
359.245,8275
359.265,8130
359.285,7845
359.305,7760
359.325,7831
359.343,7979
359.363,8070
359.383,7921
359.403,7693
359.423,7719
359.443,7848
359.463,8110
359.483,8372
359.503,8290
359.523,8009
359.546,7951
359.566,8036
359.586,8148
359.606,8231
359.626,8091
359.642,8037
359.662,8043
359.682,8101
359.702,8178
359.722,8239
359.745,8237
359.765,8166
359.785,8127
359.805,8110
359.825,8184
359.841,8194
359.861,8270
359.881,8277
359.901,8254
359.921,8223
359.943,8205
359.963,8172
359.983,8181
360.003,8244
360.023,8285
360.045,8294
360.065,8278
360.085,8301
360.105,8309
360.125,8307
360.146,8318
360.166,8412
360.186,8528
360.206,8592
360.226,8564
360.244,8531
360.264,8555
360.284,8616
360.304,8706
360.324,8691
360.341,8720
360.361,8703
360.381,8776
360.401,8879
360.421,8956
360.443,8960
360.463,8950
360.483,8939
360.503,8991
360.523,9038
360.543,9103
360.563,9180
360.583,9238
360.603,9249
360.623,9287
360.64,9299
360.66,9321
360.68,9361
360.7,9395
360.72,9432
360.742,9519
360.762,9602
360.782,9593
360.802,9624
360.822,9663
360.842,9719
360.862,9739
360.882,9789
360.902,9817
360.922,9889
360.946,9938
360.966,9986
360.986,10019
361.006,10026
361.026,10069
361.041,10101
361.061,10192
361.081,10243
361.101,10281
361.121,10282
361.146,10302
361.166,10341
361.186,10390
361.206,10455
361.226,10479
361.244,10530
361.264,10570
361.284,10633
361.304,10636
361.324,10646
361.346,10703
361.366,10723
361.386,10787
361.406,11045
361.426,11076
361.445,10903
361.465,10894
361.485,10936
361.505,11087
361.525,11134
361.543,11098
361.563,11104
361.583,11102
361.603,11149
361.623,11141
361.645,11237
361.665,11299
361.685,11370
361.705,11499
361.725,11471
361.745,11367
361.765,11392
361.785,11434
361.805,11500
361.825,11508
361.844,11498
361.864,11541
361.884,11583
361.904,11645
361.924,11674
361.942,11699
361.962,11689
361.982,11696
362.002,11717
362.022,11732
362.045,11780
362.065,11799
362.085,11816
362.105,11872
362.125,11960
362.146,11994
362.166,11964
362.186,11940
362.206,11948
362.226,11988
362.246,12064
362.266,12084
362.286,12169
362.306,12261
362.326,12283
362.344,12280
362.364,12336
362.384,12421
362.404,12543
362.424,12579
362.445,12522
362.465,12493
362.485,12448
362.505,12388
362.525,12334
362.547,12357
362.567,12326
362.587,12036
362.607,11654
362.627,11366
362.644,11214
362.664,10975
362.684,10912
362.704,10980
362.724,11067
362.742,11097
362.762,11024
362.782,11017
362.802,11119
362.822,11218
362.844,11242
362.864,11175
362.884,11070
362.904,11087
362.924,11091
362.942,11023
362.962,11079
362.982,10982
363.002,10955
363.022,10989
363.045,11078
363.065,11023
363.085,10954
363.105,11031
363.125,10879
363.144,10914
363.164,10862
363.184,10816
363.204,10869
363.224,10839
363.243,10864
363.263,10688
363.283,10706
363.303,10656
363.323,10732
363.344,10682
363.364,10779
363.384,10725
363.404,10664
363.424,10607
363.445,10655
363.465,10678
363.485,10651
363.505,10503
363.525,10600
363.542,10587
363.562,10628
363.582,10710
363.602,10738
363.622,10889
363.642,10850
363.662,10850
363.682,11030
363.702,11251
363.722,11299
363.745,11148
363.765,11086
363.785,11059
363.805,11063
363.825,11074
363.842,11074
363.862,11064
363.882,11001
363.902,10998
363.922,11112
363.945,11102
363.965,10981
363.985,11031
364.005,11011
364.025,11022
364.043,11001
364.063,11023
364.083,11108
364.103,11164
364.123,11241
364.145,11365
364.165,11388
364.185,11308
364.205,11283
364.225,11236
364.246,11229
364.266,11197
364.286,11232
364.306,11309
364.326,11359
364.342,11422
364.362,11557
364.382,11705
364.402,11550
364.422,11343
364.446,11306
364.466,11339
364.486,11469
364.506,11709
364.526,11821
364.544,11626
364.564,11416
364.584,11407
364.604,11331
364.624,11265
364.645,11291
364.665,11432
364.685,11570
364.705,11562
364.725,11377
364.745,11214
364.765,11216
364.785,11284
364.805,11341
364.825,11340
364.846,11345
364.866,11353
364.886,11372
364.906,11482
364.926,11512
364.945,11510
364.965,11522
364.985,11531
365.005,11579
365.025,11680
365.043,11746
365.063,11778
365.083,11816
365.103,11859
365.123,11905
365.145,11891
365.165,11859
365.185,11891
365.205,11836
365.225,11784
365.246,11943
365.266,12060
365.286,12044
365.306,12103
365.326,12215
365.344,12399
365.364,12216
365.384,11989
365.404,11885
365.424,12013
365.444,12136
365.464,11903
365.484,11904
365.504,11900
365.524,11983
365.544,12119
365.564,12127
365.584,11980
365.604,11986
365.624,11956
365.644,11975
365.664,12197
365.684,12252
365.704,12100
365.724,12061
365.743,12086
365.763,12144
365.783,12202
365.803,12230
365.823,12179
365.842,12177
365.862,12200
365.882,12170
365.902,12186
365.922,12280
365.945,12379
365.965,12370
365.985,12369
366.005,12394
366.025,12545
366.046,12590
366.066,12469
366.086,12375
366.106,12375
366.126,12388
366.142,12437
366.162,12563
366.182,12583
366.202,12552
366.222,12568
366.243,12604
366.263,12679
366.283,12628
366.303,12609
366.323,12607
366.342,12609
366.362,12670
366.382,12744
366.402,12734
366.422,12725
366.446,12715
366.466,12746
366.486,12759
366.506,12792
366.526,12792
366.545,12816
366.565,12875
366.585,12935
366.605,12914
366.625,12897
366.642,12924
366.662,12706
366.682,12412
366.702,12057
366.722,11342
366.744,10328
366.764,9178
366.784,8083
366.804,7362
366.824,6817
366.838,6407
366.858,6573
366.878,7011
366.898,7199
366.918,7129
366.942,7063
366.962,7156
366.982,7140
367.002,7341
367.022,7846
367.045,8306
367.065,8393
367.085,8419
367.105,8861
367.125,9552
367.144,9845
367.164,9555
367.184,9355
367.204,9137
367.224,9023
367.242,8900
367.262,8972
367.282,9102
367.302,9136
367.322,8904
367.342,8790
367.362,8706
367.382,8634
367.402,8523
367.422,8560
367.446,8763
367.466,9179
367.486,9459
367.506,9477
367.526,9337
367.543,9271
367.563,9223
367.583,9234
367.603,9134
367.623,9019
367.642,8894
367.662,8910
367.682,8923
367.702,8906
367.722,8921
367.743,8925
367.763,9009
367.783,8964
367.803,8877
367.823,8801
367.844,8784
367.864,8783
367.884,8698
367.904,8647
367.924,8579
367.941,8512
367.961,8525
367.981,8495
368.001,8368
368.021,8266
368.041,8255
368.061,8188
368.081,8077
368.101,7986
368.121,7966
368.146,7940
368.166,7951
368.186,7828
368.206,7810
368.226,7723
368.246,7732
368.266,7651
368.286,7591
368.306,7653
368.326,7571
368.341,7552
368.361,7535
368.381,7479
368.401,7518
368.421,7512
368.445,7466
368.465,7430
368.485,7436
368.505,7390
368.525,7355
368.542,7330
368.562,7336
368.582,7319
368.602,7298
368.622,7301
368.64,7276
368.66,7251
368.68,7236
368.7,7185
368.72,7188
368.74,7170
368.76,7136
368.78,7106
368.8,7189
368.82,7451
368.84,7180
368.86,7507
368.88,7375
368.9,7170
368.92,6914
368.939,7208
368.959,7384
368.979,7612
368.999,7642
369.019,7487
369.044,7306
369.064,7232
369.084,7181
369.104,7187
369.124,7293
369.143,7441
369.163,7556
369.183,7515
369.203,7360
369.223,7336
369.24,7257
369.26,7209
369.28,7277
369.3,7426
369.32,7594
369.345,7557
369.365,7461
369.385,7444
369.405,7601
369.425,7737
369.44,7728
369.46,7707
369.48,7650
369.5,7614
369.52,7605
369.542,7672
369.562,7764
369.582,7815
369.602,7827
369.622,7749
369.642,7760
369.662,7786
369.682,7811
369.702,7796
369.722,7793
369.742,7860
369.762,7851
369.782,7862
369.802,7895
369.822,7997
369.841,8045
369.861,8046
369.881,8071
369.901,8053
369.921,8073
369.945,8099
369.965,8136
369.985,8143
370.005,8207
370.025,8328
370.046,8451
370.066,8469
370.086,8420
370.106,8391
370.126,8355
370.146,8412
370.166,8426
370.186,8439
370.206,8418
370.226,8516
370.245,8613
370.265,8668
370.285,8651
370.305,8635
370.325,8586
370.343,8606
370.363,8620
370.383,8757
370.403,8838
370.423,8816
370.445,8769
370.465,8797
370.485,8791
370.505,8749
370.525,8769
370.541,8797
370.561,8834
370.581,8899
370.601,8948
370.621,8931
370.642,8955
370.662,8943
370.682,8937
370.702,8922
370.722,8957
370.743,8964
370.763,9017
370.783,9088
370.803,9200
370.823,9251
370.841,9293
370.861,9219
370.881,9246
370.901,9320
370.921,9489
370.943,9572
370.963,9517
370.983,9441
371.003,9387
371.023,9305
371.04,8882
371.06,8613
371.08,8291
371.1,8072
371.12,8119
371.141,8232
371.161,8336
371.181,8360
371.201,8322
371.221,8313
371.243,8163
371.263,8024
371.283,7972
371.303,7954
371.323,7901
371.341,7951
371.361,7972
371.381,7947
371.401,7909
371.421,7935
371.446,7932
371.466,7923
371.486,7856
371.506,7849
371.526,7787
371.546,7735
371.566,7712
371.586,7673
371.606,7684
371.626,7597
371.64,7595
371.66,7586
371.68,7577
371.7,7567
371.72,7467
371.744,7413
371.764,7378
371.784,7330
371.804,7231
371.824,7192
371.843,7184
371.863,7230
371.883,7152
371.903,7217
371.923,7684
371.94,7799
371.96,7635
371.98,7529
372,7529
372.02,7602
372.043,7785
372.063,7855
372.083,7834
372.103,7825
372.123,7792
372.143,7745
372.163,7696
372.183,7632
372.203,7695
372.223,7858
372.243,7996
372.263,8086
372.283,8012
372.303,7814
372.323,7714
372.342,7760
372.362,7773
372.382,7864
372.402,8034
372.422,8054
372.44,7936
372.46,7935
372.48,7982
372.5,8017
372.52,7984
372.546,7924
372.566,7912
372.586,7931
372.606,8040
372.626,8112
372.643,8216
372.663,8327
372.683,8319
372.703,8247
372.723,8246
372.744,8253
372.764,8400
372.784,8494
372.804,8550
372.824,8467
372.843,8463
372.863,8589
372.883,8707
372.903,8726
372.923,8673
372.94,8658
372.96,8656
372.98,8708
373,8773
373.02,8853
373.043,8818
373.063,8752
373.083,8722
373.103,8856
373.123,8919
373.145,8909
373.165,8792
373.185,8926
373.205,9360
373.225,9683
373.242,9659
373.262,9335
373.282,8986
373.302,9016
373.322,8989
373.341,8987
373.361,9083
373.381,9331
373.401,9609
373.421,9842
373.442,9934
373.462,9670
373.482,9235
373.502,9157
373.522,9245
373.544,9307
373.564,9387
373.584,9338
373.604,9237
373.624,9169
373.642,9220
373.662,9614
373.682,9815
373.702,9566
373.722,9410
373.742,9413
373.762,9516
373.782,9610
373.802,9693
373.822,9766
373.841,9757
373.861,9701
373.881,9758
373.901,10009
373.921,10083
373.944,9928
373.964,9788
373.984,9912
374.004,10074
374.024,10050
374.046,10089
374.066,10139
374.086,10276
374.106,10269
374.126,10059
374.141,10030
374.161,10135
374.181,10311
374.201,10555
374.221,10812
374.244,10828
374.264,10367
374.284,10269
374.304,10527
374.324,10867
374.346,10875
374.366,10770
374.386,10687
374.406,10703
374.426,10833
374.445,11049
374.465,11146
374.485,11022
374.505,10910
374.525,10874
374.544,10965
374.564,11148
374.584,11170
374.604,10979
374.624,10819
374.642,10785
374.662,10825
374.682,10913
374.702,10954
374.722,10948
374.741,10962
374.761,11038
374.781,11081
374.801,11117
374.821,11159
374.844,11104
374.864,11137
374.884,11245
374.904,11345
374.924,11418
374.945,11321
374.965,11249
374.985,11261
375.005,11351
375.025,11389
375.045,11348
375.065,11297
375.085,11318
375.105,11313
375.125,11297
375.146,11474
375.166,11449
375.186,11302
375.206,11266
375.226,11324
375.241,11328
375.261,11259
375.281,11208
375.301,11270
375.321,11362
375.342,11607
375.362,11854
375.382,11940
375.402,11621
375.422,11372
375.445,11251
375.465,11163
375.485,11198
375.505,11334
375.525,11489
375.546,11471
375.566,11568
375.586,11898
375.606,12232
375.626,12462
375.645,12045
375.665,11377
375.685,11216
375.705,11104
375.725,11116
375.742,11275
375.762,11518
375.782,11567
375.802,11463
375.822,11440
375.846,11462
375.866,11436
375.886,11379
375.906,11308
375.926,11252
375.942,11212
375.962,11362
375.982,11587
376.002,11721
376.022,11558
376.046,11354
376.066,11340
376.086,11374
376.106,11423
376.126,11466
376.146,11499
376.166,11437
376.186,11425
376.206,11212
376.226,11005
376.242,10875
376.262,10574
376.282,9926
376.302,8581
376.322,7043
376.34,6221
376.36,5875
376.38,5688
376.4,4924
376.42,4622
376.443,4937
376.463,5385
376.483,5464
376.503,5614
376.523,5864
376.546,6517
376.566,7633
376.586,8258
376.606,8514
376.626,8684
376.646,8915
376.666,9083
376.686,9113
376.706,8981
376.726,8794
376.74,8688
376.76,8757
376.78,8886
376.8,8981
376.82,9074
376.84,9123
376.86,9184
376.88,9171
376.9,9088
376.92,9049
376.946,8943
376.966,8948
376.986,8941
377.006,8934
377.026,8881
377.04,8808
377.06,8777
377.08,8706
377.1,8690
377.12,8644
377.144,8615
377.164,8604
377.184,8585
377.204,8580
377.224,8552
377.242,8468
377.262,8446
377.282,8343
377.302,8344
377.322,8305
377.342,8257
377.362,8194
377.382,8154
377.402,8110
377.422,8051
377.446,8002
377.466,7883
377.486,7835
377.506,7825
377.526,7874
377.545,7850
377.565,7850
377.585,7854
377.605,7825
377.625,7805
377.645,7798
377.665,7645
377.685,7553
377.705,7542
377.725,7448
377.741,7427
377.761,7538
377.781,7538
377.801,7667
377.821,7480
377.843,7824
377.863,7697
377.883,7483
377.903,7528
377.923,7573
377.946,7548
377.966,7876
377.986,8265
378.006,8684
378.026,8225
378.042,7752
378.062,7623
378.082,7640
378.102,7745
378.122,7958
378.142,8045
378.162,7876
378.182,7698
378.202,7655
378.222,7775
378.242,7936
378.262,8109
378.282,8198
378.302,8237
378.322,8153
378.345,7991
378.365,7884
378.385,7781
378.405,7777
378.425,7857
378.444,8012
378.464,8136
378.484,8141
378.504,8012
378.524,7907
378.542,7893
378.562,7866
378.582,7893
378.602,7963
378.622,8078
378.639,8075
378.659,8092
378.679,8131
378.699,8140
378.719,8158
378.743,8186
378.763,8265
378.783,8263
378.803,8299
378.823,8268
378.844,8237
378.864,8249
378.884,8273
378.904,8334
378.924,8348
378.945,8327
378.965,8291
378.985,8376
379.005,8611
