Time,AccelerometerX
339.043,-0.85791015625
339.053,-0.5830078125
339.063,-0.25732421875
339.073,-0.0177154541015625
339.083,0.0562744140625
339.093,-0.0217742919921875
339.103,-0.188720703125
339.113,-0.37841796875
339.123,-0.53955078125
339.132,-0.642578125
339.142,-0.671875
339.152,-0.625
339.162,-0.51953125
339.172,-0.388916015625
339.182,-0.275390625
339.192,-0.2119140625
339.202,-0.2000732421875
339.212,-0.2210693359375
339.222,-0.257568359375
339.232,-0.3046875
339.242,-0.370361328125
339.252,-0.463134765625
339.262,-0.5771484375
339.272,-0.68408203125
339.282,-0.74462890625
339.292,-0.73681640625
339.302,-0.66064453125
339.312,-0.53173828125
339.322,-0.373779296875
339.331,-0.2064208984375
339.341,-0.055084228515625
339.351,0.045440673828125
339.361,0.07940673828125
339.371,0.056243896484375
339.381,0.00135421752929688
339.391,-0.046630859375
339.401,-0.0677490234375
339.411,-0.0772705078125
339.421,-0.1002197265625
339.431,-0.145751953125
339.441,-0.1959228515625
339.451,-0.230224609375
339.461,-0.265869140625
339.471,-0.353271484375
339.481,-0.53271484375
339.491,-0.80224609375
339.501,-1.1171875
339.511,-1.4072265625
339.521,-1.6005859375
339.529,-1.6435546875
339.539,-1.5107421875
339.549,-1.2109375
339.559,-0.8046875
339.569,-0.411376953125
339.579,-0.1446533203125
339.589,-0.038543701171875
339.599,-0.04632568359375
339.609,-0.0947265625
339.619,-0.1279296875
339.629,-0.136474609375
339.639,-0.145751953125
339.649,-0.1669921875
339.659,-0.181396484375
339.669,-0.167724609375
339.679,-0.12445068359375
339.689,-0.07305908203125
339.699,-0.047576904296875
339.709,-0.074951171875
339.719,-0.1593017578125
339.723,-0.48876953125
339.733,-0.3701171875
339.743,-0.2105712890625
339.753,-0.07049560546875
339.763,0.000278711318969727
339.773,-0.014923095703125
339.783,-0.1016845703125
339.793,-0.23046875
339.803,-0.364013671875
339.813,-0.47900390625
339.823,-0.578125
339.833,-0.66064453125
339.843,-0.70751953125
339.853,-0.70458984375
339.863,-0.6591796875
339.873,-0.583984375
339.882,-0.494384765625
339.892,-0.40380859375
339.902,-0.318603515625
339.912,-0.2471923828125
339.922,-0.197021484375
339.932,-0.177978515625
339.942,-0.208740234375
339.952,-0.298583984375
339.962,-0.43359375
339.972,-0.57958984375
339.982,-0.6943359375
339.992,-0.74658203125
340.002,-0.72509765625
340.012,-0.63427734375
340.022,-0.501953125
340.032,-0.374267578125
340.042,-0.28466796875
340.052,-0.258544921875
