Time,AccelerometerZ
135.309,-0.896484375
135.312,-1.3486328125
135.322,-1.3662109375
135.332,-1.3916015625
135.342,-1.3994140625
135.352,-1.3486328125
135.362,-1.21484375
135.372,-1.03125
135.382,-0.88037109375
135.392,-0.8408203125
135.402,-0.92236328125
135.412,-1.0546875
135.422,-1.15234375
135.432,-1.1708984375
135.442,-1.1181640625
135.452,-1.041015625
135.462,-0.98291015625
135.478,-0.95947265625
135.488,-0.9599609375
135.498,-0.97705078125
135.508,-1.0224609375
135.518,-1.1162109375
135.528,-1.2548828125
135.538,-1.396484375
135.548,-1.4814453125
135.558,-1.4697265625
135.568,-1.3857421875
135.578,-1.2919921875
135.588,-1.240234375
135.598,-1.232421875
135.608,-1.23828125
135.618,-1.220703125
135.628,-1.1630859375
135.638,-1.076171875
135.648,-0.9912109375
135.658,-0.93603515625
135.668,-0.89892578125
135.677,-0.8427734375
135.687,-0.7470703125
135.697,-0.62646484375
135.707,-0.5048828125
135.717,-0.3828125
135.727,-0.242919921875
135.737,-0.08526611328125
135.747,0.051910400390625
135.757,0.11181640625
135.767,0.06011962890625
135.777,-0.09637451171875
135.787,-0.34619140625
135.797,-0.6904296875
135.807,-1.099609375
135.817,-1.494140625
135.827,-1.7783203125
135.837,-1.892578125
135.847,-1.8427734375
135.857,-1.69140625
135.867,-1.5146484375
135.871,-0.74267578125
135.881,-0.64453125
135.891,-0.60009765625
135.901,-0.5986328125
135.911,-0.62255859375
135.921,-0.66650390625
135.931,-0.74609375
135.941,-0.87060546875
135.951,-1.021484375
135.961,-1.158203125
135.971,-1.2470703125
135.981,-1.298828125
135.991,-1.3447265625
136.001,-1.3974609375
136.011,-1.4296875
136.021,-1.3984375
136.03,-1.2822265625
136.04,-1.107421875
136.05,-0.9404296875
136.06,-0.833984375
136.07,-0.7880859375
136.08,-0.7734375
136.09,-0.77734375
136.1,-0.8115234375
136.11,-0.8876953125
136.12,-0.98681640625
136.13,-1.0634765625
136.14,-1.0791015625
136.15,-1.037109375
136.16,-0.97412109375
136.17,-0.91357421875
136.18,-0.85009765625
136.19,-0.75732421875
136.2,-0.6298828125
136.21,-0.51025390625
136.22,-0.4599609375
136.228,-0.49609375
136.238,-0.57568359375
136.248,-0.6474609375
136.258,-0.70263671875
136.268,-0.78125
136.278,-0.91650390625
136.288,-1.0771484375
136.298,-1.18359375
136.308,-1.1708984375
136.318,-1.044921875
136.328,-0.884765625
136.338,-0.77294921875
136.348,-0.7314453125
136.358,-0.71923828125
136.368,-0.6943359375
136.378,-0.67138671875
136.388,-0.7001953125
136.398,-0.798828125
136.408,-0.91455078125
136.418,-0.97265625
136.427,-0.9521484375
136.437,-0.89111328125
136.447,-0.8388671875
136.457,-0.8115234375
136.467,-0.78662109375
136.477,-0.7509765625
136.487,-0.7236328125
136.497,-0.7392578125
136.507,-0.8076171875
136.517,-0.89404296875
136.527,-0.94189453125
136.537,-0.91357421875
136.547,-0.82568359375
136.557,-0.73681640625
136.567,-0.7001953125
136.577,-0.71875
136.587,-0.7587890625
136.597,-0.79296875
136.607,-0.82177734375
136.617,-0.85595703125
136.621,-0.75732421875
136.631,-0.80029296875
136.641,-0.88818359375
136.651,-0.95849609375
136.661,-0.982421875
136.671,-0.99560546875
136.681,-1.0517578125
136.691,-1.16015625
136.701,-1.2734375
136.711,-1.3349609375
136.721,-1.3251953125
136.731,-1.2724609375
136.741,-1.208984375
136.751,-1.1337890625
136.761,-1.013671875
136.771,-0.83740234375
136.78,-0.63916015625
136.79,-0.48876953125
136.8,-0.4326171875
136.81,-0.468505859375
136.82,-0.56396484375
136.83,-0.68896484375
136.84,-0.8291015625
136.85,-0.9677734375
136.86,-1.0673828125
136.87,-1.0859375
136.88,-1.0185546875
136.89,-0.90380859375
136.9,-0.80712890625
136.91,-0.7744140625
136.92,-0.7890625
136.93,-0.8017578125
136.94,-0.7900390625
136.95,-0.78125
136.96,-0.82177734375
136.97,-0.92431640625
136.978,-1.0400390625
136.988,-1.09765625
136.998,-1.0595703125
137.008,-0.95458984375
137.018,-0.84423828125
137.028,-0.77490234375
137.038,-0.74365234375
137.048,-0.72802734375
137.058,-0.7236328125
137.068,-0.75048828125
137.078,-0.8193359375
137.088,-0.90576171875
137.098,-0.96435546875
137.108,-0.97216796875
137.118,-0.94873046875
137.128,-0.93798828125
137.138,-0.96630859375
137.148,-1.0205078125
137.158,-1.0556640625
137.168,-1.048828125
137.177,-1.0234375
137.187,-1.0205078125
137.197,-1.0390625
137.207,-1.0361328125
137.217,-0.98046875
137.227,-0.8798828125
137.237,-0.77490234375
137.247,-0.69189453125
137.257,-0.61962890625
137.267,-0.53564453125
137.277,-0.443359375
137.287,-0.37744140625
137.297,-0.3701171875
137.307,-0.42236328125
137.317,-0.5068359375
137.327,-0.57958984375
137.337,-0.60986328125
137.347,-0.60791015625
137.357,-0.603515625
137.367,-0.60205078125
137.371,-0.59130859375
137.381,-0.6376953125
137.391,-0.6591796875
137.401,-0.63037109375
137.411,-0.5595703125
137.421,-0.481201171875
137.431,-0.4287109375
137.441,-0.40625
137.451,-0.384521484375
137.461,-0.341796875
137.471,-0.2939453125
137.481,-0.272216796875
137.491,-0.289306640625
137.501,-0.32568359375
137.511,-0.341552734375
137.521,-0.31591796875
137.53,-0.269287109375
137.54,-0.24609375
137.55,-0.2705078125
137.56,-0.32421875
137.57,-0.364501953125
137.58,-0.365234375
137.59,-0.340576171875
137.6,-0.328369140625
137.61,-0.344482421875
137.62,-0.365234375
137.63,-0.351318359375
137.64,-0.28271484375
137.65,-0.1788330078125
137.66,-0.099365234375
137.67,-0.10626220703125
137.68,-0.219970703125
137.69,-0.39990234375
137.7,-0.5576171875
137.71,-0.61669921875
137.72,-0.578125
137.728,-0.513671875
137.738,-0.48828125
137.748,-0.50439453125
137.758,-0.52001953125
137.768,-0.50927734375
137.778,-0.4931640625
137.788,-0.51904296875
137.798,-0.61083984375
137.808,-0.7412109375
137.818,-0.849609375
137.828,-0.89697265625
137.838,-0.89306640625
137.848,-0.87890625
137.858,-0.88818359375
137.868,-0.91552734375
137.878,-0.9306640625
137.888,-0.90087890625
137.898,-0.80859375
137.908,-0.66455078125
137.918,-0.505859375
137.927,-0.385986328125
137.937,-0.351806640625
137.947,-0.409423828125
137.957,-0.517578125
137.967,-0.6171875
137.977,-0.65673828125
137.987,-0.6123046875
137.997,-0.493408203125
138.007,-0.3388671875
138.017,-0.2056884765625
138.027,-0.149658203125
138.037,-0.1983642578125
138.047,-0.343994140625
138.057,-0.54638671875
138.067,-0.7421875
138.077,-0.873046875
138.087,-0.90966796875
138.097,-0.8544921875
138.107,-0.73583984375
138.117,-0.591796875
138.121,-0.09124755859375
138.131,-0.09613037109375
138.141,-0.1260986328125
138.151,-0.16845703125
138.161,-0.2139892578125
138.171,-0.2607421875
138.181,-0.317626953125
138.191,-0.393310546875
138.201,-0.492919921875
138.211,-0.62451171875
138.221,-0.7939453125
138.231,-0.99658203125
138.241,-1.220703125
138.251,-1.44921875
138.261,-1.662109375
138.271,-1.8447265625
138.279,-1.984375
138.289,-2.064453125
138.299,-2.07421875
138.309,-2.005859375
138.319,-1.8720703125
138.329,-1.6826171875
138.339,-1.4462890625
138.349,-1.1826171875
138.359,-0.9404296875
138.369,-0.7890625
138.379,-0.79541015625
138.389,-0.9833984375
138.399,-1.3095703125
138.409,-1.6796875
138.419,-1.984375
138.429,-2.134765625
138.439,-2.087890625
138.449,-1.8583984375
138.459,-1.5107421875
138.469,-1.1455078125
138.478,-0.84521484375
138.488,-0.64111328125
138.498,-0.5185546875
138.508,-0.4501953125
138.518,-0.42431640625
138.528,-0.4384765625
138.538,-0.473388671875
138.548,-0.50048828125
138.558,-0.52197265625
138.568,-0.56689453125
138.578,-0.65625
138.588,-0.78271484375
138.598,-0.92333984375
138.608,-1.0576171875
138.618,-1.18359375
138.628,-1.3095703125
138.638,-1.4384765625
138.648,-1.5625
138.658,-1.67578125
138.668,-1.77734375
138.677,-1.8671875
138.687,-1.931640625
138.697,-1.9482421875
138.707,-1.900390625
138.717,-1.787109375
138.727,-1.6279296875
138.737,-1.453125
138.747,-1.287109375
138.757,-1.142578125
138.767,-1.02734375
138.777,-0.95361328125
138.787,-0.94140625
138.797,-1.0029296875
138.807,-1.12890625
138.817,-1.3017578125
138.827,-1.509765625
138.837,-1.73046875
138.847,-1.927734375
138.857,-2.0703125
138.867,-2.140625
138.871,-1.859375
138.881,-1.69921875
138.891,-1.474609375
138.901,-1.18359375
138.911,-0.8515625
138.921,-0.51806640625
138.931,-0.2279052734375
138.941,-0.0119476318359375
138.951,0.1060791015625
138.961,0.10894775390625
138.971,-0.00310134887695312
138.981,-0.2020263671875
138.991,-0.443115234375
139.001,-0.68798828125
139.011,-0.908203125
139.021,-1.08203125
139.029,-1.203125
139.039,-1.2802734375
139.049,-1.322265625
139.059,-1.3349609375
139.069,-1.326171875
139.079,-1.2998046875
139.089,-1.2353515625
139.099,-1.119140625
139.109,-0.97216796875
139.119,-0.8427734375
139.129,-0.77001953125
139.139,-0.7646484375
139.149,-0.82275390625
139.159,-0.939453125
139.169,-1.107421875
139.179,-1.3125
139.189,-1.5302734375
139.199,-1.7197265625
139.209,-1.826171875
139.219,-1.796875
139.228,-1.611328125
139.238,-1.2939453125
139.248,-0.8984375
139.258,-0.49560546875
139.268,-0.147216796875
139.278,0.10595703125
139.288,0.2469482421875
139.298,0.275146484375
139.308,0.20263671875
139.318,0.047698974609375
139.328,-0.169677734375
139.338,-0.42822265625
139.348,-0.70751953125
139.358,-0.9853515625
139.368,-1.2353515625
139.378,-1.4345703125
139.388,-1.57421875
139.398,-1.65234375
139.408,-1.6708984375
139.418,-1.6337890625
139.427,-1.5390625
139.437,-1.3876953125
139.447,-1.181640625
139.457,-0.93017578125
139.467,-0.65576171875
139.477,-0.39111328125
139.487,-0.173095703125
139.497,-0.0341796875
139.507,0.0102920532226562
139.517,-0.038970947265625
139.527,-0.176513671875
139.537,-0.389892578125
139.547,-0.65283203125
139.557,-0.93115234375
139.567,-1.1923828125
139.577,-1.408203125
139.587,-1.55859375
139.597,-1.6298828125
139.607,-1.6142578125
139.617,-1.51171875
139.621,-0.52734375
139.631,-0.4619140625
139.641,-0.488525390625
139.651,-0.595703125
139.661,-0.755859375
139.671,-0.93701171875
139.681,-1.111328125
139.691,-1.25390625
139.701,-1.333984375
139.711,-1.330078125
139.721,-1.2451171875
139.731,-1.09765625
139.741,-0.91650390625
139.751,-0.72900390625
139.761,-0.56640625
139.771,-0.46826171875
139.779,-0.475830078125
139.789,-0.6005859375
139.799,-0.8046875
139.809,-1.025390625
139.819,-1.205078125
139.829,-1.3037109375
139.839,-1.302734375
139.849,-1.208984375
139.859,-1.056640625
139.869,-0.88916015625
139.879,-0.76025390625
139.889,-0.71484375
139.899,-0.775390625
139.909,-0.931640625
139.919,-1.1435546875
139.929,-1.3466796875
139.939,-1.4716796875
139.949,-1.4736328125
139.959,-1.3544921875
139.969,-1.15625
139.978,-0.9482421875
139.988,-0.796875
139.998,-0.75390625
140.008,-0.83544921875
140.018,-1.009765625
140.028,-1.2099609375
140.038,-1.3603515625
140.048,-1.40234375
140.058,-1.326171875
140.068,-1.1708984375
140.078,-1.0068359375
140.088,-0.9013671875
140.098,-0.89990234375
140.108,-1.0087890625
140.118,-1.1796875
140.128,-1.3330078125
140.138,-1.40234375
140.148,-1.3623046875
140.158,-1.23046875
140.168,-1.0595703125
140.177,-0.9111328125
140.187,-0.8310546875
140.197,-0.8291015625
140.207,-0.86962890625
140.217,-0.8935546875
140.227,-0.85986328125
140.237,-0.767578125
140.247,-0.658203125
140.257,-0.591796875
140.267,-0.6103515625
140.277,-0.71875
140.287,-0.8779296875
140.297,-1.0205078125
140.307,-1.091796875
140.317,-1.0791015625
140.327,-1.0205078125
140.337,-0.98486328125
140.347,-1.0244140625
140.357,-1.1357421875
140.367,-1.2490234375
140.371,-0.517578125
140.381,-0.51708984375
140.391,-0.64306640625
140.401,-0.79931640625
140.411,-0.8837890625
140.421,-0.8642578125
140.431,-0.79931640625
140.441,-0.78662109375
140.451,-0.8837890625
140.461,-1.0693359375
140.471,-1.2626953125
140.481,-1.3876953125
140.491,-1.4228515625
140.501,-1.3994140625
140.511,-1.3779296875
140.521,-1.3955078125
140.529,-1.439453125
140.539,-1.453125
140.549,-1.3896484375
140.559,-1.2529296875
140.569,-1.0986328125
140.579,-0.98583984375
140.589,-0.9345703125
140.599,-0.91845703125
140.609,-0.89794921875
140.619,-0.86083984375
140.629,-0.83642578125
140.639,-0.86474609375
140.649,-0.95263671875
140.659,-1.05859375
140.669,-1.1259765625
