Time,AccelerometerX
135.309,-0.447509765625
135.312,-0.7734375
135.322,-0.455078125
135.332,-0.10418701171875
135.342,0.184814453125
135.352,0.329833984375
135.362,0.299560546875
135.372,0.1290283203125
135.382,-0.11553955078125
135.392,-0.37158203125
135.402,-0.5849609375
135.412,-0.71435546875
135.422,-0.73828125
135.432,-0.66943359375
135.442,-0.5478515625
135.452,-0.4052734375
135.462,-0.26220703125
135.478,-0.1536865234375
135.488,-0.115234375
135.498,-0.161865234375
135.508,-0.28125
135.518,-0.439697265625
135.528,-0.59716796875
135.538,-0.7109375
135.548,-0.755859375
135.558,-0.7421875
135.568,-0.705078125
135.578,-0.671875
135.588,-0.63134765625
135.598,-0.55419921875
135.608,-0.44580078125
135.618,-0.345703125
135.628,-0.283447265625
135.638,-0.257080078125
135.648,-0.2401123046875
135.658,-0.2161865234375
135.668,-0.192138671875
135.677,-0.177734375
135.687,-0.173583984375
135.697,-0.16455078125
135.707,-0.1337890625
135.717,-0.0894775390625
135.727,-0.057464599609375
135.737,-0.0546875
135.747,-0.08489990234375
135.757,-0.1563720703125
135.767,-0.285888671875
135.777,-0.473388671875
135.787,-0.68212890625
135.797,-0.86669921875
135.807,-0.9921875
135.817,-1.0263671875
135.827,-0.9619140625
135.837,-0.82763671875
135.847,-0.671875
135.857,-0.54541015625
135.867,-0.46923828125
135.871,-0.32568359375
135.881,-0.34765625
135.891,-0.36669921875
135.901,-0.372314453125
135.911,-0.378173828125
135.921,-0.4072265625
135.931,-0.461181640625
135.941,-0.51806640625
135.951,-0.5615234375
135.961,-0.59765625
135.971,-0.6357421875
135.981,-0.6708984375
135.991,-0.67822265625
136.001,-0.6171875
136.011,-0.47314453125
136.021,-0.282958984375
136.03,-0.109130859375
136.04,-0.00172805786132812
136.05,0.0222930908203125
136.06,-0.01690673828125
136.07,-0.08648681640625
136.08,-0.16748046875
136.09,-0.26416015625
136.1,-0.38330078125
136.11,-0.5078125
136.12,-0.603515625
136.13,-0.6416015625
136.14,-0.6201171875
136.15,-0.56298828125
136.16,-0.490234375
136.17,-0.40869140625
136.18,-0.33935546875
136.19,-0.306640625
136.2,-0.31640625
136.21,-0.357666015625
136.22,-0.413330078125
136.228,-0.474365234375
136.238,-0.52734375
136.248,-0.5517578125
136.258,-0.54833984375
136.268,-0.5439453125
136.278,-0.57568359375
136.288,-0.64697265625
136.298,-0.72216796875
136.308,-0.7783203125
136.318,-0.80712890625
136.328,-0.806640625
136.338,-0.779296875
136.348,-0.72021484375
136.358,-0.6337890625
136.368,-0.54443359375
136.378,-0.484619140625
136.388,-0.478515625
136.398,-0.51513671875
136.408,-0.54150390625
136.418,-0.50244140625
136.427,-0.392333984375
136.437,-0.264404296875
136.447,-0.190185546875
136.457,-0.2060546875
136.467,-0.295654296875
136.477,-0.419921875
136.487,-0.552734375
136.497,-0.67919921875
136.507,-0.77099609375
136.517,-0.7919921875
136.527,-0.72900390625
136.537,-0.603515625
136.547,-0.465087890625
136.557,-0.371826171875
136.567,-0.35400390625
136.577,-0.395263671875
136.587,-0.4638671875
136.597,-0.55224609375
136.607,-0.677734375
136.617,-0.8330078125
136.621,-0.5244140625
136.631,-0.43310546875
136.641,-0.42041015625
136.651,-0.45654296875
136.661,-0.53271484375
136.671,-0.671875
136.681,-0.87548828125
136.691,-1.078125
136.701,-1.1728515625
136.711,-1.08984375
136.721,-0.86181640625
136.731,-0.59033203125
136.741,-0.373046875
136.751,-0.24658203125
136.761,-0.1986083984375
136.771,-0.2044677734375
136.78,-0.256103515625
136.79,-0.3515625
136.8,-0.4736328125
136.81,-0.59375
136.82,-0.69873046875
136.83,-0.802734375
136.84,-0.93017578125
136.85,-1.0810546875
136.86,-1.203125
136.87,-1.2294921875
136.88,-1.1396484375
136.89,-0.97900390625
136.9,-0.8076171875
136.91,-0.66357421875
136.92,-0.55029296875
136.93,-0.4599609375
136.94,-0.41455078125
136.95,-0.45263671875
136.96,-0.58056640625
136.97,-0.74755859375
136.978,-0.86865234375
136.988,-0.89013671875
136.998,-0.82470703125
137.008,-0.72314453125
137.018,-0.61865234375
137.028,-0.51513671875
137.038,-0.41748046875
137.048,-0.35205078125
137.058,-0.359619140625
137.068,-0.458740234375
137.078,-0.61474609375
137.088,-0.75
137.098,-0.8056640625
137.108,-0.79345703125
137.118,-0.7744140625
137.128,-0.78955078125
137.138,-0.8115234375
137.148,-0.7841796875
137.158,-0.69287109375
137.168,-0.58056640625
137.177,-0.50537109375
137.187,-0.488525390625
137.197,-0.49951171875
137.207,-0.5
137.217,-0.49169921875
137.227,-0.497802734375
137.237,-0.53076171875
137.247,-0.576171875
137.257,-0.599609375
137.267,-0.5810546875
137.277,-0.53857421875
137.287,-0.5126953125
137.297,-0.5244140625
137.307,-0.55517578125
137.317,-0.5712890625
137.327,-0.5625
137.337,-0.54541015625
137.347,-0.544921875
137.357,-0.57080078125
137.367,-0.6064453125
137.371,-0.53564453125
137.381,-0.53173828125
137.391,-0.51708984375
137.401,-0.489013671875
137.411,-0.46826171875
137.421,-0.471435546875
137.431,-0.4814453125
137.441,-0.468505859375
137.451,-0.4248046875
137.461,-0.369384765625
137.471,-0.340087890625
137.481,-0.36474609375
137.491,-0.427490234375
137.501,-0.47998046875
137.511,-0.48291015625
137.521,-0.434326171875
137.53,-0.36865234375
137.54,-0.328857421875
137.55,-0.326416015625
137.56,-0.339599609375
137.57,-0.344482421875
137.58,-0.3486328125
137.59,-0.38818359375
137.6,-0.478515625
137.61,-0.58251953125
137.62,-0.638671875
137.63,-0.61572265625
137.64,-0.5341796875
137.65,-0.451904296875
137.66,-0.423583984375
137.67,-0.46533203125
137.68,-0.5439453125
137.69,-0.60205078125
137.7,-0.6015625
137.71,-0.54931640625
137.72,-0.489013671875
137.728,-0.464111328125
137.738,-0.4833984375
137.748,-0.517578125
137.758,-0.5419921875
137.768,-0.560546875
137.778,-0.59130859375
137.788,-0.64013671875
137.798,-0.681640625
137.808,-0.685546875
