Time,AccelerometerX
439.531,-0.74951171875
439.541,-0.64404296875
439.551,-0.4912109375
439.561,-0.325439453125
439.571,-0.150634765625
439.606,0.0141754150390625
439.616,0.11016845703125
439.626,0.074462890625
439.636,-0.09722900390625
439.646,-0.32470703125
439.656,-0.493408203125
439.666,-0.537109375
439.676,-0.4736328125
439.686,-0.369873046875
439.696,-0.27783203125
439.706,-0.2103271484375
439.716,-0.1629638671875
439.726,-0.1373291015625
439.736,-0.145263671875
439.746,-0.197265625
439.756,-0.289794921875
439.766,-0.416748046875
439.776,-0.56640625
439.786,-0.71826171875
439.796,-0.845703125
439.799,-0.419921875
439.809,-0.24755859375
439.819,-0.1180419921875
439.829,-0.035308837890625
439.839,0.0134963989257812
439.849,0.038330078125
439.859,0.043975830078125
439.869,0.036102294921875
439.879,0.0107192993164062
439.889,-0.0310821533203125
439.899,-0.06976318359375
439.909,-0.10308837890625
439.919,-0.14697265625
439.929,-0.2047119140625
439.939,-0.271484375
439.949,-0.34716796875
439.958,-0.4443359375
439.968,-0.5888671875
439.978,-0.7958984375
439.988,-1.0341796875
439.998,-1.2216796875
440.008,-1.259765625
440.018,-1.1015625
440.028,-0.7900390625
440.038,-0.457275390625
440.048,-0.2408447265625
440.058,-0.195556640625
440.068,-0.28466796875
440.078,-0.427001953125
440.088,-0.54345703125
440.098,-0.591796875
440.108,-0.57861328125
440.118,-0.53564453125
440.128,-0.5029296875
440.138,-0.517578125
440.148,-0.59228515625
440.157,-0.712890625
440.167,-0.86181640625
440.177,-1.0263671875
440.187,-1.177734375
440.197,-1.2783203125
440.207,-1.3193359375
440.217,-1.314453125
440.227,-1.2685546875
440.237,-1.1826171875
440.247,-1.05859375
440.257,-0.92041015625
440.267,-0.81005859375
440.277,-0.74267578125
440.287,-0.70458984375
440.297,-0.677734375
440.307,-0.650390625
440.317,-0.62158203125
440.327,-0.6044921875
440.337,-0.6181640625
440.347,-0.6650390625
440.352,-0.56640625
440.362,-0.393798828125
440.372,-0.2607421875
440.382,-0.2183837890625
440.392,-0.2724609375
440.402,-0.39404296875
440.412,-0.5419921875
440.422,-0.6806640625
440.432,-0.77880859375
440.442,-0.814453125
440.452,-0.78857421875
440.462,-0.71728515625
440.472,-0.61669921875
440.482,-0.4970703125
440.492,-0.365234375
440.502,-0.2509765625
440.509,-0.2025146484375
440.519,-0.25048828125
440.529,-0.389892578125
440.539,-0.5751953125
440.549,-0.748046875
440.559,-0.88330078125
440.569,-0.9775390625
440.579,-1.013671875
440.589,-0.97119140625
440.599,-0.85009765625
440.609,-0.6767578125
440.619,-0.49267578125
440.629,-0.34423828125
440.639,-0.27197265625
440.649,-0.284423828125
440.659,-0.357666015625
440.669,-0.467041015625
440.679,-0.60302734375
440.689,-0.74755859375
440.699,-0.86083984375
440.708,-0.90234375
440.718,-0.86181640625
440.728,-0.765625
440.738,-0.66796875
440.748,-0.61572265625
440.758,-0.619140625
440.768,-0.6572265625
440.778,-0.7021484375
440.788,-0.7578125
440.798,-0.85498046875
440.808,-0.98828125
440.818,-1.091796875
440.828,-1.095703125
440.838,-0.9814453125
440.848,-0.7998046875
440.858,-0.634765625
440.868,-0.54248046875
440.878,-0.52197265625
440.888,-0.54345703125
440.898,-0.60546875
440.907,-0.7451171875
440.917,-0.97314453125
440.927,-1.2275390625
440.937,-1.396484375
440.947,-1.3857421875
440.957,-1.2001953125
440.967,-0.93505859375
440.977,-0.69091796875
440.987,-0.5185546875
440.997,-0.416748046875
441.007,-0.363037109375
441.017,-0.344970703125
441.027,-0.35986328125
441.037,-0.39306640625
441.047,-0.42236328125
441.057,-0.434326171875
441.067,-0.435302734375
441.077,-0.451171875
441.087,-0.51025390625
441.097,-0.6083984375
441.102,-0.822265625
441.112,-0.7578125
441.122,-0.62939453125
441.132,-0.48974609375
441.142,-0.4140625
441.152,-0.434326171875
441.162,-0.50537109375
441.172,-0.52880859375
441.182,-0.438720703125
441.192,-0.2607421875
441.202,-0.0775146484375
441.212,0.042205810546875
441.222,0.0780029296875
441.232,0.043670654296875
441.242,-0.056732177734375
441.252,-0.2401123046875
441.259,-0.501953125
441.269,-0.78125
441.279,-0.96923828125
441.289,-0.9794921875
441.299,-0.82177734375
441.309,-0.59423828125
441.319,-0.40625
441.329,-0.30615234375
441.339,-0.264404296875
441.349,-0.2320556640625
441.359,-0.196044921875
441.369,-0.17724609375
441.379,-0.191162109375
441.389,-0.22607421875
441.399,-0.2607421875
441.409,-0.293212890625
441.419,-0.3359375
441.429,-0.397216796875
441.439,-0.467529296875
441.449,-0.51708984375
441.458,-0.5166015625
441.468,-0.466796875
441.478,-0.4052734375
441.488,-0.390380859375
441.498,-0.459228515625
441.508,-0.59814453125
441.518,-0.755859375
441.528,-0.8857421875
441.538,-0.97216796875
441.548,-1.0107421875
441.558,-0.9853515625
441.568,-0.87841796875
441.578,-0.69384765625
441.588,-0.468994140625
441.598,-0.264404296875
441.608,-0.1304931640625
441.618,-0.08551025390625
441.628,-0.120849609375
