Time,GyroX
439.531,46.060001373291
439.541,30.5900020599365
439.551,39.4800033569336
439.561,53.3400039672852
439.571,62.4400024414062
439.606,28.9400005340576
439.616,-23.730001449585
439.626,-79.3800048828125
439.636,-109.620002746582
439.646,-67.5500030517578
439.656,-32.5100021362305
439.666,1.71000003814697
439.676,1.47000002861023
439.686,3.57000017166138
439.696,66.5
439.706,38.4300003051758
439.716,17.6400012969971
439.726,58.8000030517578
439.736,35.7000007629395
439.746,33.8400001525879
439.756,8.19000053405762
439.766,-13.4400005340576
439.776,14.2400007247925
439.786,15.9200010299683
439.796,0.280000001192093
439.799,-8.92000007629395
439.809,-7.3100004196167
439.819,0.560000002384186
439.829,11.4400005340576
439.839,34.0200004577637
439.849,25.4100017547607
439.859,14.0300006866455
439.869,9.48000049591064
439.879,20.5800018310547
439.889,45.6700019836426
439.899,60.4800033569336
439.909,27.7200012207031
439.919,7.4200005531311
439.929,4.41000032424927
439.939,23.6600017547607
439.949,35.3800010681152
439.958,-19.0400009155273
439.968,-1.6100001335144
439.978,35.5200004577637
439.988,18.3000011444092
439.998,15.5700006484985
440.008,-5.98000049591064
440.018,14.2400007247925
440.028,70.4200057983398
440.038,61.9100036621094
440.048,28.8700008392334
440.058,-25.230001449585
440.068,-91.4200057983398
440.078,-96.6700057983398
440.088,-57.5000038146973
440.098,-28.5200004577637
440.108,-37.4800033569336
440.118,-23.5200004577637
440.128,-19.7400016784668
440.138,30.5200023651123
440.148,42.9100036621094
440.157,49.1000022888184
440.167,16.480001449585
440.177,58.620002746582
440.187,85.2900009155273
440.197,48.680004119873
440.207,65.4500045776367
440.217,40.7400016784668
440.227,37.8300018310547
440.237,47.4600028991699
440.247,31.2900009155273
440.257,43.9900016784668
440.267,26.2800006866455
440.277,-6.82000017166138
440.287,5.07000017166138
440.297,-17.1800003051758
440.307,-40.6300010681152
440.317,-11.3000001907349
440.327,-21.2800006866455
440.337,-23.5200004577637
440.347,3.01000022888184
440.352,70.0300064086914
440.362,97.6800079345703
440.372,85.890007019043
440.382,50.7800025939941
440.392,-26.7000007629395
