Time,GPS_Longitude
288.3,12.1497828975484
288.4,12.1497906057172
288.5,12.1497996590067
288.6,12.1498063847715
288.7,12.1498136771786
288.8,12.1498227730585
288.9,12.1498313333412
289,12.1498399238655
289.1,12.1498487876099
289.2,12.1498579372936
289.3,12.1498673488307
289.4,12.1498772334127
289.5,12.1498879533407
289.6,12.1498996523929
289.7,12.1499138285921
289.8,12.1499300297561
289.9,12.1499434734177
290,12.1499612249144
290.1,12.1499809556797
290.2,12.150002325482
290.3,12.1500253935944
290.4,12.1500503796478
290.5,12.1500814360039
290.6,12.1501076541317
290.7,12.1501347011202
290.8,12.1501654501531
290.9,12.1501982667977
291,12.1502323444496
291.1,12.1502671799307
291.2,12.1503055384565
291.3,12.1503451998003
291.4,12.1503764513099
291.5,12.1504137791745
291.6,12.1504524940251
291.7,12.1504915947179
291.8,12.1505309362481
291.9,12.1505703348468
292,12.1506097150669
292.1,12.1506491910989
292.2,12.1506886808875
292.3,12.1507281194556
292.4,12.1507678543525
292.5,12.1508151064802
292.6,12.1508509663077
292.7,12.1508866437005
292.8,12.1509262797802
292.9,12.1509660042003
293,12.1510059598085
293.1,12.1510459492798
293.2,12.1510859182099
293.3,12.1511258587744
293.4,12.1511658306093
293.5,12.1512057538262
293.6,12.1512456728844
293.7,12.1512855355179
293.8,12.1513252638408
293.9,12.151364751615
294,12.1514116571194
294.1,12.1514469671339
294.2,12.1514817217602
294.3,12.1515197065214
294.4,12.1515567371637
294.5,12.1515925280442
294.6,12.1516272032589
294.7,12.1516605718356
294.8,12.1516923801824
294.9,12.1517221644955
295,12.1517499305877
295.1,12.1517762295272
295.2,12.1518008037449
295.3,12.1518233571166
295.4,12.1518437064771
295.5,12.1518614702707
295.6,12.1518776338473
295.7,12.1518919747453
295.8,12.1519041793135
295.9,12.151914186575
296,12.1519221330817
296.1,12.1519280616095
296.2,12.1519319503503
296.3,12.151933748824
296.4,12.151932601419
296.5,12.1519301532073
296.6,12.1519254843139
296.7,12.1519179666291
296.8,12.1519083692052
296.9,12.1519000457107
297,12.1518878514732
297.1,12.1518740685074
297.2,12.151859047537
297.3,12.1518427288849
297.4,12.1518246200812
297.5,12.1518052476697
297.6,12.1517846316267
297.7,12.1517628610416
297.8,12.1517401806765
297.9,12.1517171722457
298,12.1516886014789
298.1,12.1516663094499
298.2,12.1516436832841
298.3,12.1516182506131
298.4,12.1515933191109
298.5,12.1515696657116
298.6,12.1515482446397
298.7,12.1515283826162
298.8,12.1515093052705
298.9,12.1514921376327
299,12.1514744464445
299.1,12.1514564753056
299.2,12.1514380550606
299.3,12.1514189998124
299.4,12.1513993518725
299.5,12.1513752143586
299.6,12.1513562693115
299.7,12.151337064829
299.8,12.1513154515543
299.9,12.1512933584412
300,12.1512706487904
300.1,12.1512476670789
300.2,12.1512244727998
300.3,12.1512010167547
300.4,12.151176918273
300.5,12.1511519867173
300.6,12.1511261343895
300.7,12.1510993713539
300.8,12.1510717259283
300.9,12.1510428871689
301,12.1510137455016
301.1,12.1509848833761
301.2,12.1509559389602
301.3,12.1509263970825
301.4,12.1508959870616
301.5,12.1508651001713
301.6,12.1508350917245
301.7,12.1508057959248
301.8,12.1507768380975
301.9,12.1507487283382
302,12.1507161869257
302.1,12.1506919284195
302.2,12.1506661551541
302.3,12.1506382438533
302.4,12.1506168204784
302.5,12.1505934229739
302.6,12.1505707011081
302.7,12.1505469208042
302.8,12.1505235896094
302.9,12.1505065948983
303,12.150488866162
303.1,12.1504719603689
303.2,12.1504561049128
303.3,12.1504413657032
303.4,12.1504288346681
303.5,12.1504182449872
303.6,12.1504102777151
303.7,12.150404952006
303.8,12.1504018500905
303.9,12.1503999214294
304,12.1503991700548
304.1,12.1503976893572
304.2,12.1503951345265
304.3,12.1503916095169
304.4,12.150387454207
304.5,12.1503802128938
304.6,12.1503737621097
304.7,12.1503659979515
304.8,12.1503560315687
304.9,12.1503469193103
305,12.1503326081312
305.1,12.1503199511917
305.2,12.1503063914037
305.3,12.1502903094575
305.4,12.1502727871426
305.5,12.1502543466081
305.6,12.150235003475
305.7,12.1502147215247
305.8,12.1501936342749
305.9,12.1501724234903
306,12.1501515178499
306.1,12.1501312609738
306.2,12.1501116380983
306.3,12.150092601473
306.4,12.1500744590784
306.5,12.1500574456451
306.6,12.1500412702001
306.7,12.1500258928437
306.8,12.1500113060946
306.9,12.1499976825604
307,12.1499853141846
307.1,12.1499739886161
307.2,12.1499640402203
307.3,12.1499558271587
307.4,12.1499497797804
307.5,12.1499448437743
307.6,12.1499414851277
307.7,12.149939826418
307.8,12.1499402606382
307.9,12.1499420257286
308,12.1499463242421
308.1,12.1499523362681
308.2,12.1499600575995
308.3,12.1499694921421
308.4,12.1499805010203
308.5,12.1499935457861
308.6,12.1500082631446
308.7,12.1500246063472
308.8,12.15004248152
308.9,12.1500618020952
309,12.1500816170998
309.1,12.1501021440409
309.2,12.1501231904535
309.3,12.1501444864641
309.4,12.1501659138536
309.5,12.1501867564859
309.6,12.1502073326527
309.7,12.1502276435701
309.8,12.1502475330606
309.9,12.1502663010696
310,12.1502839159002
310.1,12.1503002486812
310.2,12.1503152830244
310.3,12.1503290628549
310.4,12.1503414117169
310.5,12.1503541860462
310.6,12.1503628213979
310.7,12.1503706781959
310.8,12.150378520212
310.9,12.1503860353767
311,12.150392789839
311.1,12.1503990345166
311.2,12.15040483352
311.3,12.1504102714312
311.4,12.1504155552154
311.5,12.1504206709763
311.6,12.1504258263669
311.7,12.1504311130633
311.8,12.1504366656408
311.9,12.1504429649103
312,12.1504501753593
312.1,12.1504584038586
312.2,12.1504677121105
312.3,12.1504781975913
312.4,12.1504905033173
312.5,12.1505049244053
312.6,12.1505209828879
312.7,12.1505383774214
312.8,12.1505569955696
312.9,12.1505778645561
313,12.1505999995973
313.1,12.1506230616544
313.2,12.1506495714842
313.3,12.1506781563935
313.4,12.1507012528727
313.5,12.1507331633648
313.6,12.150759823127
313.7,12.1507869841647
313.8,12.1508170059475
313.9,12.1508472789783
314,12.1508834336696
314.1,12.1509116270773
314.2,12.1509399729117
314.3,12.1509711225622
314.4,12.1510011457623
314.5,12.1510307484718
314.6,12.1510596896878
314.7,12.1510882517127
314.8,12.1511166556675
314.9,12.1511442678708
315,12.1511706424393
315.1,12.1511964634173
315.2,12.1512212680233
315.3,12.1512447572738
315.4,12.1512680737831
315.5,12.1512912398033
315.6,12.1513139870128
315.7,12.1513365728535
315.8,12.1513591331285
315.9,12.1513807301642
316,12.1514055494038
316.1,12.1514244691868
316.2,12.1514429574629
316.3,12.1514624904136
316.4,12.1514809858273
316.5,12.151498672556
316.6,12.1515158322305
316.7,12.1515324032233
316.8,12.1515483697803
316.9,12.1515639711606
317,12.1515787338642
317.1,12.1515926353978
317.2,12.1516053972976
317.3,12.1516166758409
317.4,12.1516256979983
317.5,12.1516351832713
317.6,12.1516402242618
317.7,12.151643949976
317.8,12.1516466260384
317.9,12.1516472532291
318,12.1516459058771
318.1,12.151642373023
318.2,12.1516371184039
318.3,12.1516296033544
318.4,12.1516211925502
318.5,12.1516084497688
318.6,12.1515965851811
318.7,12.1515823098626
318.8,12.1515651554109
