Time,GPS_Radius
288.3,4098.38623046875
288.4,1224.517578125
288.5,925.911804199219
288.6,3105.5791015625
288.7,1522.55883789062
288.8,622.764221191406
288.9,562.318786621094
289,641.454833984375
289.1,709.458068847656
289.2,652.943786621094
289.3,496.589111328125
289.4,367.577667236328
289.5,242.245666503906
289.6,163.757659912109
289.7,121.78653717041
289.8,101.795829772949
289.9,90.1457595825195
290,80.0333709716797
290.1,72.2310791015625
290.2,66.947509765625
290.3,64.0095825195312
290.4,63.4000282287598
290.5,62.3779487609863
290.6,60.6760597229004
290.7,58.455509185791
290.8,55.5968551635742
290.9,53.0275268554688
291,52.0153388977051
291.1,52.3248977661133
291.2,54.0177192687988
291.3,56.4781074523926
291.4,57.8693313598633
291.5,57.0808181762695
291.6,55.5016250610352
291.7,54.4485397338867
291.8,55.0317764282227
291.9,58.4814643859863
292,61.2570724487305
292.1,64.37060546875
292.2,68.1275024414062
292.3,73.0353622436523
292.4,82.2780456542969
292.5,96.9938278198242
292.6,111.779441833496
292.7,130.894561767578
292.8,160.350524902344
292.9,213.145416259766
293,316.936096191406
293.1,522.604553222656
293.2,826.998229980469
293.3,854.672546386719
293.4,701.659484863281
293.5,588.972717285156
293.6,498.559173583984
293.7,404.110107421875
293.8,310.52734375
293.9,237.881195068359
294,200.486801147461
294.1,169.509063720703
294.2,137.87370300293
294.3,106.19645690918
294.4,82.7546005249023
294.5,71.237663269043
294.6,66.505500793457
294.7,65.7428131103516
294.8,67.2456741333008
294.9,68.7019271850586
295,68.3571243286133
295.1,65.987434387207
295.2,60.8956451416016
295.3,53.7105026245117
295.4,47.3853569030762
295.5,44.2268104553223
295.6,42.3766288757324
295.7,41.1579284667969
295.8,40.1620178222656
295.9,39.1227493286133
296,38.0818138122559
296.1,36.6533546447754
296.2,34.6631393432617
296.3,32.3769683837891
296.4,31.3921394348145
296.5,28.9486103057861
296.6,26.2629928588867
296.7,24.2540950775146
296.8,23.4109668731689
296.9,22.9702644348145
297,21.8455219268799
297.1,20.0865173339844
297.2,18.5012969970703
297.3,17.721263885498
297.4,18.1294612884521
297.5,18.8087043762207
297.6,19.2920742034912
297.7,19.0740394592285
297.8,18.0499305725098
297.9,17.1826171875
298,18.284351348877
298.1,21.640079498291
298.2,25.9543762207031
298.3,29.2825489044189
298.4,28.4601287841797
298.5,25.3883495330811
298.6,22.3086585998535
298.7,20.5069770812988
298.8,20.7457485198975
298.9,23.6694393157959
299,32.8347015380859
299.1,53.306095123291
299.2,110.640922546387
299.3,428.063201904297
299.4,1494.48913574219
299.5,800.148193359375
299.6,1131.17578125
299.7,2121.97729492188
299.8,7155.318359375
299.9,3615.43334960938
300,813.145263671875
300.1,450.202606201172
300.2,370.583374023438
300.3,465.317504882812
300.4,10000
300.5,308.61474609375
300.6,146.126571655273
300.7,97.4207992553711
300.8,76.8761367797852
300.9,70.1241912841797
301,69.1732482910156
301.1,67.7314987182617
301.2,64.5874328613281
301.3,60.4629287719727
301.4,58.6786651611328
301.5,63.0978050231934
301.6,70.702262878418
301.7,76.167610168457
301.8,71.0664901733398
301.9,55.5788726806641
302,42.756721496582
302.1,35.2886085510254
302.2,30.9574184417725
302.3,28.9220218658447
302.4,27.1701908111572
302.5,25.0391101837158
302.6,24.0957050323486
302.7,24.7311115264893
302.8,27.3233680725098
302.9,30.8504486083984
303,30.9287891387939
303.1,27.1969585418701
303.2,23.0433979034424
303.3,20.4209785461426
303.4,18.301097869873
303.5,17.3338775634766
303.6,17.2182064056396
303.7,18.0499324798584
303.8,20.3072395324707
303.9,25.9601135253906
304,39.7587814331055
304.1,81.0049514770508
304.2,706.567138671875
304.3,147.565292358398
304.4,84.2293243408203
304.5,73.3203277587891
304.6,76.4167404174805
304.7,79.817741394043
304.8,76.6375122070312
304.9,68.4812469482422
305,62.5866317749023
305.1,62.6537933349609
305.2,65.2112503051758
305.3,70.8440322875977
305.4,77.6621932983398
305.5,85.0915679931641
305.6,94.3904571533203
305.7,109.917297363281
305.8,145.328125
305.9,308.549102783203
306,899.456359863281
306.1,206.285690307617
306.2,132.586013793945
306.3,110.467346191406
306.4,106.036354064941
306.5,114.030494689941
306.6,130.161849975586
306.7,155.736282348633
306.8,187.731826782227
306.9,190.424163818359
307,150.528137207031
307.1,106.716728210449
307.2,75.9972152709961
307.3,57.3948402404785
307.4,49.0744400024414
307.5,45.1020965576172
307.6,41.0914154052734
307.7,36.5445175170898
307.8,31.5710353851318
307.9,27.0949993133545
308,23.6701488494873
308.1,21.1190490722656
308.2,19.2246932983398
308.3,17.8383598327637
308.4,17.135871887207
308.5,15.8712186813354
308.6,14.4613285064697
308.7,13.3377723693848
308.8,12.7838363647461
308.9,13.3335437774658
309,14.415548324585
309.1,15.1477861404419
309.2,15.2294244766235
309.3,14.8138513565063
309.4,14.7387104034424
309.5,15.3638648986816
309.6,16.3760471343994
309.7,17.4080772399902
309.8,18.0097770690918
309.9,18.0001564025879
310,17.8175621032715
310.1,17.8914775848389
310.2,18.5430126190186
310.3,20.0306301116943
310.4,22.3353309631348
310.5,26.3504428863525
310.6,31.7429943084717
310.7,39.3677024841309
310.8,50.4115447998047
310.9,63.8843231201172
311,76.5639724731445
311.1,89.2953643798828
311.2,104.151718139648
311.3,126.47208404541
311.4,172.389297485352
311.5,259.276062011719
311.6,464.895568847656
311.7,2335.15063476562
311.8,630.292114257812
311.9,244.919647216797
312,149.558944702148
312.1,109.853340148926
312.2,87.8229293823242
312.3,73.0975189208984
312.4,62.0825538635254
312.5,55.5690040588379
312.6,51.7631301879883
312.7,49.1380004882812
312.8,46.9811401367188
312.9,46.2922286987305
313,45.7076301574707
313.1,44.0711860656738
313.2,42.1307792663574
313.3,40.3480987548828
313.4,38.2196884155273
313.5,35.6058540344238
313.6,34.0292701721191
313.7,33.0458374023438
313.8,32.9419860839844
313.9,35.2675552368164
314,39.4391632080078
314.1,41.4106063842773
314.2,39.6101760864258
314.3,33.6062812805176
314.4,27.5887184143066
314.5,25.7950572967529
314.6,26.8376274108887
314.7,29.8885650634766
314.8,33.7605361938477
314.9,35.9685401916504
315,37.129451751709
315.1,38.2717781066895
315.2,40.7158813476562
315.3,46.3145523071289
315.4,58.4721450805664
315.5,78.5221862792969
315.6,104.928863525391
315.7,123.27872467041
315.8,116.123466491699
315.9,102.313407897949
316,101.837326049805
316.1,104.848571777344
316.2,107.253219604492
316.3,107.100425720215
316.4,102.240463256836
316.5,102.530227661133
316.6,113.913963317871
316.7,140.618194580078
316.8,194.780487060547
316.9,300.107482910156
317,376.457427978516
317.1,250.308517456055
317.2,135.548889160156
317.3,81.6084747314453
317.4,59.660270690918
317.5,49.0073127746582
317.6,44.5344886779785
317.7,40.8513793945312
317.8,36.8519897460938
317.9,32.2558975219727
318,28.1314105987549
318.1,24.8921089172363
318.2,22.3774394989014
318.3,20.3661499023438
318.4,18.4005851745605
318.5,16.2492923736572
318.6,14.8197679519653
318.7,13.949089050293
318.8,13.87864112854
318.9,14.4323530197144
319,15.0451698303223
319.1,15.0582227706909
319.2,14.6669635772705
319.3,14.285177230835
319.4,14.4258680343628
319.5,15.0423202514648
319.6,15.6697378158569
319.7,16.1227836608887
319.8,16.2778778076172
319.9,16.4052581787109
320,16.6685047149658
320.1,17.0793647766113
320.2,17.8819999694824
320.3,19.3101692199707
320.4,20.8146362304688
320.5,22.7384796142578
320.6,24.9188175201416
320.7,27.2734146118164
320.8,30.2961807250977
320.9,38.349983215332
321,65.0380172729492
321.1,303.685974121094
321.2,122.757934570312
321.3,54.1626586914062
321.4,38.8691864013672
321.5,32.8005599975586
321.6,28.5886306762695
321.7,24.7678413391113
321.8,21.1197299957275
321.9,17.7790470123291
322,15.778281211853
322.1,14.6650314331055
322.2,13.8617868423462
322.3,13.3462057113647
322.4,13.0199718475342
322.5,13.3614921569824
322.6,13.842625617981
322.7,14.285816192627
322.8,14.4683094024658
322.9,14.3465909957886
323,14.9149780273438
323.1,16.5221290588379
323.2,18.3715553283691
323.3,19.8375568389893
323.4,20.962739944458
323.5,23.3324909210205
323.6,26.9539127349854
323.7,31.6328830718994
323.8,37.3671684265137
323.9,45.5723266601562
324,56.2229881286621
324.1,60.675163269043
324.2,59.7848625183105
324.3,52.925651550293
324.4,46.0074157714844
324.5,42.6896133422852
324.6,40.3927612304688
324.7,36.959846496582
324.8,32.3732872009277
324.9,28.9302253723145
325,28.4084014892578
325.1,29.7937316894531
325.2,31.1684818267822
325.3,31.5942268371582
325.4,30.3775062561035
325.5,30.3247623443604
325.6,31.6200504302979
325.7,33.4212074279785
325.8,35.0821762084961
325.9,35.7937049865723
326,36.3800621032715
326.1,36.851619720459
326.2,38.511043548584
326.3,43.1962394714355
326.4,55.2664184570312
326.5,86.0548934936523
326.6,192.672210693359
326.7,669.952209472656
326.8,121.272117614746
326.9,70.824089050293
327,51.4764671325684
327.1,39.5620422363281
327.2,31.8459720611572
327.3,26.8285732269287
327.4,23.6954860687256
327.5,22.3188877105713
327.6,21.1817874908447
327.7,19.3431377410889
327.8,16.6703758239746
327.9,13.8874444961548
328,12.4946174621582
328.1,12.3989181518555
328.2,12.5821666717529
328.3,12.8318910598755
328.4,12.9984169006348
328.5,13.0195083618164
328.6,13.3456439971924
328.7,13.9098720550537
328.8,14.4831533432007
328.9,14.5106515884399
329,13.8199863433838
329.1,14.0373830795288
329.2,14.8554601669312
329.3,16.6270561218262
329.4,19.1579780578613
329.5,21.2158870697021
329.6,22.4799175262451
329.7,23.9535236358643
329.8,25.909086227417
329.9,27.695463180542
330,28.5584945678711
330.1,29.4574089050293
330.2,31.1288547515869
330.3,34.9731674194336
330.4,42.0739860534668
330.5,53.3624649047852
330.6,67.3424072265625
330.7,89.0737380981445
330.8,131.660095214844
330.9,252.924377441406
331,2928.54931640625
331.1,357.039703369141
331.2,180.948089599609
331.3,130.722106933594
331.4,105.858901977539
331.5,93.4036254882812
331.6,81.1112365722656
331.7,70.9485626220703
331.8,63.4457321166992
331.9,58.8697395324707
332,59.5595245361328
332.1,60.1794471740723
332.2,58.8954429626465
332.3,53.7105331420898
332.4,46.9747695922852
332.5,41.4471549987793
332.6,42.2499046325684
332.7,45.9883041381836
332.8,53.135082244873
332.9,60.8555183410645
333,68.8478164672852
333.1,91.3323135375977
333.2,171.610595703125
333.3,750.747924804688
333.4,113.819000244141
333.5,70.6923217773438
333.6,58.0194396972656
333.7,50.2281532287598
333.8,43.9739685058594
333.9,37.4800338745117
334,32.3407707214355
334.1,29.2492141723633
334.2,27.8318481445312
334.3,29.0166912078857
334.4,32.491340637207
334.5,35.6126937866211
334.6,35.6289596557617
334.7,33.6381988525391
334.8,30.0325145721436
334.9,27.0102481842041
335,26.1393585205078
335.1,25.8225898742676
335.2,25.9044570922852
335.3,27.2179679870605
335.4,30.3138179779053
335.5,33.1966705322266
335.6,35.0753860473633
335.7,35.849536895752
335.8,36.4169464111328
335.9,38.0812644958496
336,42.9969367980957
336.1,52.0809860229492
336.2,66.698356628418
336.3,89.2339324951172
336.4,121.774963378906
336.5,173.837799072266
336.6,279.969055175781
336.7,636.312866210938
336.8,4962.634765625
336.9,3343.76220703125
337,10000
337.1,3349.15673828125
337.2,3679.37158203125
337.3,6381.5498046875
337.4,1146.505859375
337.5,848.975524902344
337.6,930.822631835938
337.7,1050.208984375
337.8,973.622680664062
337.9,743.281433105469
338,627.903381347656
338.1,729.3359375
338.2,1109.47827148438
338.3,4469.88525390625
338.4,2437.04272460938
338.5,2141.69555664062
338.6,5265.7109375
338.7,4797.3515625
338.8,1741.75512695312
338.9,1467.18139648438
