Time,GPS_Heading
303.2,-129.406143188477
303.3,-135.234832763672
303.4,-140.754302978516
303.5,-146.784591674805
303.6,-153.289291381836
303.7,-159.978332519531
303.8,-166.299835205078
303.9,-170.670425415039
304,-173.934066772461
304.1,-175.208450317383
304.2,-174.863128662109
304.3,-173.66471862793
304.4,-172.476669311523
304.5,-169.671310424805
304.6,-168.058578491211
304.7,-166.591232299805
304.8,-164.708023071289
304.9,-162.440017700195
305,-159.675338745117
305.1,-157.408981323242
305.2,-155.189193725586
305.3,-152.893417358398
305.4,-150.820159912109
305.5,-149.164627075195
305.6,-147.532684326172
305.7,-145.953521728516
305.8,-144.6259765625
305.9,-144.192306518555
306,-144.6103515625
306.1,-145.680297851562
306.2,-147.052001953125
306.3,-148.451232910156
306.4,-150.175399780273
306.5,-151.819122314453
306.6,-153.015655517578
306.7,-153.934539794922
306.8,-154.790115356445
306.9,-155.456573486328
307,-156.477478027344
307.1,-157.824630737305
307.2,-159.68278503418
307.3,-162.209747314453
307.4,-165.415084838867
307.5,-167.911834716797
307.6,-170.706451416016
307.7,-174.197280883789
307.8,-94.3797760009766
307.9,148.625152587891
308,173.320098876953
308.1,168.184432983398
308.2,162.864349365234
308.3,157.342758178711
308.4,152.09504699707
308.5,146.244735717773
308.6,139.75927734375
308.7,132.655807495117
308.8,125.138320922852
308.9,118.051849365234
309,112.246032714844
309.1,106.505920410156
309.2,100.325927734375
309.3,93.5906219482422
309.4,87.2436447143555
309.5,81.1188888549805
309.6,75.5277557373047
309.7,70.246452331543
309.8,64.9130630493164
309.9,59.0758209228516
310,53.5101852416992
310.1,47.8263740539551
310.2,42.0048522949219
310.3,36.2747344970703
310.4,31.664665222168
310.5,26.8260707855225
310.6,23.5726699829102
310.7,20.6321411132812
310.8,17.8865947723389
310.9,16.3913459777832
311,14.7742929458618
311.1,13.2333250045776
311.2,11.8709955215454
311.3,10.7716121673584
311.4,10.0758180618286
311.5,9.60024929046631
311.6,9.29834079742432
311.7,9.20799541473389
311.8,9.39664173126221
311.9,10.0634088516235
312,11.2368993759155
312.1,12.7135944366455
312.2,14.4981718063354
312.3,16.6171436309814
312.4,19.1134853363037
312.5,22.2266445159912
312.6,25.4021854400635
312.7,28.4750843048096
312.8,31.5250606536865
312.9,35.4029846191406
313,38.5598449707031
313.1,41.555778503418
313.2,45.2454795837402
313.3,49.5745697021484
313.4,52.8311309814453
313.5,56.9879035949707
313.6,61.3682479858398
313.7,65.9035263061523
313.8,70.4423370361328
313.9,73.5228118896484
314,78.0636215209961
314.1,80.6633453369141
314.2,83.5916976928711
314.3,87.9391326904297
314.4,93.7438659667969
314.5,99.7083358764648
314.6,104.751403808594
314.7,108.901107788086
314.8,112.595626831055
314.9,116.950180053711
315,121.046379089355
315.1,124.395576477051
315.2,127.863121032715
315.3,131.909072875977
315.4,133.969253540039
315.5,135.327224731445
315.6,136.77880859375
315.7,138.090042114258
315.8,139.095748901367
315.9,140.803726196289
316,142.844818115234
316.1,144.006530761719
316.2,145.272506713867
316.3,146.982467651367
316.4,148.725540161133
316.5,150.338821411133
316.6,151.758529663086
316.7,152.978103637695
316.8,153.928024291992
316.9,154.184921264648
317,154.478622436523
317.1,154.964431762695
317.2,155.98828125
317.3,157.879119873047
317.4,160.939651489258
317.5,163.047378540039
317.6,166.138320922852
317.7,169.374450683594
317.8,172.582870483398
317.9,176.241149902344
318,-124.629608154297
318.1,-174.961868286133
318.2,-169.9189453125
318.3,-164.362106323242
318.4,-160.301849365234
318.5,-152.831649780273
318.6,-147.049392700195
318.7,-140.522659301758
318.8,-133.029342651367
318.9,-127.139938354492
319,-121.84415435791
319.1,-115.477005004883
319.2,-108.771492004395
319.3,-102.391441345215
319.4,-95.0750732421875
319.5,-90.0762939453125
319.6,-83.5541610717773
319.7,-77.3807525634766
319.8,-72.0928115844727
319.9,-65.5814590454102
320,-59.5268135070801
320.1,-54.3230285644531
320.2,-48.731071472168
320.3,-43.066535949707
320.4,-38.8991165161133
320.5,-34.2085456848145
320.6,-29.9924926757812
320.7,-26.1533603668213
320.8,-22.4895973205566
320.9,-19.1956062316895
321,-17.4116325378418
321.1,-17.6494369506836
321.2,-18.8398628234863
321.3,-21.1266918182373
321.4,-24.3542518615723
321.5,-28.0972862243652
321.6,-31.3938159942627
321.7,-35.3308372497559
321.8,-40.6019096374512
321.9,-46.9802932739258
322,-52.091480255127
322.1,-58.6248168945312
322.2,-65.2879257202148
322.3,-71.7498474121094
322.4,-78.6183776855469
322.5,-87.3899765014648
322.6,-92.4187393188477
322.7,-98.4244537353516
322.8,-106.009490966797
322.9,-111.393417358398
323,-119.735305786133
323.1,-124.388298034668
323.2,-129.423202514648
323.3,-135.399063110352
323.4,-139.697067260742
323.5,-145.0791015625
323.6,-148.542572021484
323.7,-151.819702148438
323.8,-155.246963500977
323.9,-157.630676269531
324,-159.740707397461
324.1,-161.188507080078
324.2,-163.264022827148
324.3,-166.228057861328
324.4,-168.647537231445
324.5,-171.970703125
324.6,-175.355209350586
324.7,-66.4925308227539
324.8,177.364318847656
324.9,172.085571289062
325,166.350326538086
325.1,162.378463745117
325.2,158.342361450195
325.3,153.602737426758
325.4,148.489440917969
325.5,144.069442749023
325.6,139.452056884766
325.7,135.121612548828
325.8,131.229476928711
325.9,127.153297424316
326,123.419509887695
326.1,119.309593200684
326.2,115.482147216797
326.3,112.272338867188
326.4,109.37670135498
326.5,107.857978820801
326.6,107.452171325684
326.7,107.663787841797
326.8,108.787147521973
326.9,111.196098327637
327,113.731414794922
327.1,116.72827911377
327.2,120.518447875977
327.3,125.37092590332
327.4,130.224594116211
327.5,135.380279541016
327.6,139.540893554688
327.7,144.482757568359
327.8,150.808624267578
327.9,156.67155456543
328,165.960067749023
328.1,171.951705932617
328.2,42.6596641540527
328.3,-173.691055297852
328.4,-167.163360595703
328.5,-159.900802612305
328.6,-153.510055541992
328.7,-146.519760131836
328.8,-139.623413085938
328.9,-135.184066772461
329,-126.822822570801
329.1,-119.337478637695
329.2,-112.733581542969
329.3,-107.276268005371
329.4,-102.205635070801
329.5,-96.8906707763672
329.6,-92.5052490234375
329.7,-87.9024353027344
329.8,-83.3389282226562
329.9,-80.0152893066406
330,-75.7140884399414
330.1,-71.7286911010742
330.2,-67.875617980957
330.3,-64.308219909668
330.4,-61.5755348205566
330.5,-59.1230201721191
330.6,-57.5304412841797
330.7,-55.9980773925781
330.8,-54.7978897094727
330.9,-54.5268516540527
331,-54.4661178588867
331.1,-54.9972991943359
331.2,-55.8481903076172
331.3,-57.0691986083984
331.4,-58.3930702209473
331.5,-60.3724517822266
331.6,-61.9050064086914
331.7,-64.0668182373047
331.8,-66.9981231689453
331.9,-69.3026809692383
332,-72.6309661865234
332.1,-74.5136108398438
332.2,-77.0753021240234
332.3,-80.6492614746094
332.4,-83.346076965332
332.5,-87.3167037963867
332.6,-91.794563293457
332.7,-95.3463439941406
332.8,-97.3453216552734
332.9,-99.2294006347656
333,-102.928916931152
333.1,-104.467391967773
333.2,-105.132957458496
333.3,-104.668411254883
333.4,-103.241340637207
333.5,-100.689193725586
333.6,-97.8208465576172
333.7,-94.9558181762695
333.8,-92.0177230834961
333.9,-88.3277587890625
334,-82.9986877441406
334.1,-78.8244934082031
334.2,-74.1629486083984
334.3,-68.8796310424805
334.4,-64.549934387207
334.5,-61.6437873840332
334.6,-58.1221084594727
334.7,-53.7776336669922
334.8,-49.0193328857422
334.9,-45.4244194030762
335,-38.8580780029297
335.1,-34.4191017150879
335.2,-29.2897720336914
335.3,-23.3710708618164
335.4,-19.2931842803955
335.5,-15.386981010437
335.6,-11.4619798660278
335.7,-7.23056793212891
335.8,-3.03665328025818
335.9,0.251658141613007
336,4.05647897720337
336.1,6.88123035430908
336.2,9.00959205627441
336.3,10.3026638031006
336.4,11.4266166687012
336.5,12.8512353897095
336.6,13.0202531814575
336.7,13.0625772476196
336.8,13.1560478210449
336.9,13.0027923583984
337,13.0750074386597
337.1,13.1639728546143
337.2,13.227611541748
337.3,13.2100305557251
337.4,13.1039323806763
337.5,12.6386394500732
337.6,12.5887575149536
337.7,12.5270280838013
337.8,12.3092241287231
337.9,12.0638160705566
338,11.6845455169678
338.1,11.4873867034912
338.2,11.3426265716553
338.3,11.2851486206055
338.4,11.3546676635742
338.5,11.7032861709595
338.6,11.5243730545044
338.7,11.4442520141602
338.8,11.473051071167
338.9,11.1419458389282
