Time,GPS_LonAcc
489.3,0.126399278640747
489.4,0.105263866484165
489.5,0.102100424468517
489.6,0.122513502836227
489.7,0.138967886567116
489.8,0.136871263384819
489.9,0.0879278257489204
490,-0.0146714234724641
490.1,-0.136720657348633
490.2,-0.261656880378723
490.3,-0.381342589855194
490.4,-0.471163541078568
490.5,-0.482628166675568
490.6,-0.401445627212524
490.7,-0.332154780626297
490.8,-0.298407077789307
490.9,-0.313065439462662
491,-0.329825818538666
491.1,-0.281041145324707
491.2,-0.171249479055405
491.3,-0.0440013594925404
491.4,0.0817763358354568
491.5,0.217228129506111
491.6,0.283036351203918
491.7,0.293617159128189
491.8,0.266696363687515
491.9,0.193584531545639
492,0.134457468986511
492.1,0.11476344615221
492.2,0.0449508503079414
492.3,-0.0345912948250771
492.4,-0.064034141600132
492.5,-0.0421780496835709
492.6,0.0323313027620316
492.7,0.0717257857322693
492.8,0.0738924145698547
492.9,0.0530427470803261
493,0.094475232064724
493.1,0.172656893730164
493.2,0.216475114226341
493.3,0.223179265856743
493.4,0.187136873602867
493.5,0.152303472161293
493.6,0.131659463047981
493.7,0.140355825424194
493.8,0.160913825035095
493.9,0.171682506799698
494,0.135757133364677
494.1,0.133532822132111
494.2,0.149125680327415
494.3,0.161376237869263
494.4,0.157654598355293
494.5,0.158806398510933
494.6,0.153918296098709
494.7,0.141507312655449
494.8,0.106604978442192
494.9,0.0199804380536079
495,-0.0876652747392654
495.1,-0.199351087212563
495.2,-0.314645528793335
495.3,-0.408100724220276
495.4,-0.436902403831482
495.5,-0.42131707072258
495.6,-0.37080579996109
495.7,-0.323754489421844
495.8,-0.267229497432709
495.9,-0.190793350338936
496,-0.171899437904358
496.1,-0.263245671987534
496.2,-0.399385631084442
496.3,-0.511196553707123
496.4,-0.511566162109375
496.5,-0.362176299095154
496.6,-0.193397209048271
496.7,-0.0623823553323746
496.8,0.0229182932525873
496.9,0.0156114483252168
497,-0.105905644595623
497.1,-0.259332984685898
497.2,-0.4054856300354
497.3,-0.526191651821136
497.4,-0.570451021194458
497.5,-0.485416263341904
497.6,-0.304654985666275
497.7,-0.159039288759232
497.8,-0.0609879866242409
497.9,-0.0394724123179913
498,-0.126041918992996
498.1,-0.250611662864685
498.2,-0.412849307060242
498.3,-0.568230330944061
498.4,-0.622251927852631
498.5,-0.441599160432816
498.6,-0.174433201551437
498.7,0.0361174903810024
498.8,0.178100183606148
498.9,0.234210833907127
499,0.263852715492249
499.1,0.323274612426758
499.2,0.390360176563263
499.3,0.456241011619568
499.4,0.508698165416718
499.5,0.520774304866791
499.6,0.515759944915771
499.7,0.481573492288589
499.8,0.440921008586884
499.9,0.409670382738113
500,0.377581417560577
500.1,0.37258780002594
500.2,0.353634148836136
500.3,0.342522978782654
500.4,0.366011440753937
500.5,0.380557030439377
500.6,0.389620780944824
500.7,0.394721895456314
500.8,0.401012241840363
500.9,0.411345362663269
501,0.417048007249832
501.1,0.397143095731735
501.2,0.356777846813202
501.3,0.313197135925293
501.4,0.279136091470718
501.5,0.256631553173065
501.6,0.235076770186424
