Time,GPS_Gyro
505.3,18.7541179656982
505.4,22.2303142547607
505.5,22.2560291290283
505.6,19.794490814209
505.7,19.5125904083252
505.8,20.6483287811279
505.9,21.8782501220703
506,21.4063053131104
506.1,19.1772499084473
506.2,16.9835872650146
506.3,15.1159696578979
506.4,13.2242660522461
506.5,10.0410680770874
506.6,5.25182151794434
506.7,-0.824253916740417
506.8,-6.77871370315552
506.9,-11.403678894043
507,-15.2660818099976
507.1,-17.1134643554688
507.2,-16.503999710083
507.3,-14.4180469512939
507.4,-11.0222988128662
507.5,-7.96185493469238
507.6,-6.95225048065186
507.7,-8.75767517089844
507.8,-12.0458030700684
507.9,-16.6285362243652
508,-22.0944995880127
508.1,-26.471830368042
508.2,-29.9472408294678
508.3,-32.957836151123
508.4,-35.437255859375
508.5,-37.4632987976074
508.6,-40.147590637207
508.7,-44.1437835693359
508.8,-49.5410385131836
508.9,-57.0186195373535
509,-65.1611633300781
509.1,-68.4797668457031
509.2,-67.5440673828125
509.3,-65.1191558837891
509.4,-63.0789642333984
509.5,-63.5956077575684
509.6,-65.674690246582
509.7,-66.5378646850586
509.8,-66.6107482910156
509.9,-66.2897796630859
510,-65.4319839477539
510.1,-62.7851028442383
510.2,-60.2013053894043
510.3,-58.1319122314453
510.4,-57.2838897705078
510.5,-58.609432220459
510.6,-57.6894187927246
510.7,-54.1844367980957
510.8,-48.6730117797852
510.9,-41.7594451904297
511,-38.6711311340332
511.1,-38.9543609619141
511.2,-39.3072776794434
511.3,-39.5404891967773
511.4,-38.8479919433594
511.5,-33.0280647277832
511.6,-30.4074993133545
511.7,-29.8762874603271
511.8,-28.6250076293945
511.9,-23.9474430084229
512,-16.7381458282471
512.1,-6.29414844512939
512.2,2.03228831291199
512.3,8.17857456207275
512.4,12.0265693664551
512.5,14.9120779037476
512.6,16.5552711486816
512.7,17.1645202636719
512.8,18.0979785919189
512.9,20.6200313568115
513,23.9675807952881
513.1,27.087251663208
513.2,28.7744083404541
513.3,29.2409572601318
513.4,29.0425720214844
513.5,31.5233669281006
513.6,34.9172897338867
513.7,39.2133636474609
513.8,42.2643661499023
513.9,41.7128410339355
514,39.8905715942383
514.1,40.2932014465332
514.2,42.2592391967773
514.3,44.3698806762695
514.4,45.7485809326172
514.5,46.8865051269531
514.6,48.1960525512695
514.7,50.0811233520508
514.8,50.9845771789551
514.9,48.2000503540039
515,40.966609954834
515.1,36.8397369384766
515.2,36.6041831970215
515.3,37.780647277832
515.4,38.6395301818848
515.5,37.9172668457031
515.6,33.7138023376465
515.7,31.4373111724854
515.8,30.3838386535645
515.9,29.129903793335
516,26.4819107055664
516.1,24.6208801269531
516.2,21.7666645050049
516.3,18.6624889373779
516.4,16.0205898284912
516.5,13.1051044464111
516.6,11.236255645752
516.7,11.2533779144287
516.8,12.3773918151855
516.9,14.530234336853
517,17.4231796264648
517.1,18.6364612579346
517.2,17.0464630126953
517.3,13.8769130706787
517.4,9.94119548797607
517.5,7.49819231033325
517.6,8.76304149627686
517.7,13.0038013458252
517.8,17.8252735137939
517.9,21.35107421875
518,22.6339817047119
518.1,24.027494430542
518.2,27.2506065368652
518.3,31.2571697235107
518.4,34.8726921081543
518.5,36.8412742614746
518.6,38.3460922241211
518.7,42.4030151367188
518.8,48.7394065856934
518.9,56.9330978393555
519,62.8482513427734
519.1,64.1539916992188
519.2,63.2404136657715
519.3,62.4022521972656
519.4,63.8967132568359
519.5,69.6707000732422
519.6,70.7776336669922
519.7,68.4871978759766
519.8,65.6992263793945
519.9,63.7718124389648
520,60.829647064209
520.1,61.7038612365723
520.2,62.0898590087891
520.3,61.3295097351074
520.4,59.0664215087891
520.5,55.682300567627
520.6,50.9988021850586
520.7,50.6120643615723
520.8,52.1895980834961
520.9,53.2192077636719
521,51.9861755371094
521.1,48.8350296020508
521.2,44.4145851135254
521.3,38.9796180725098
521.4,31.2464637756348
521.5,19.5092639923096
521.6,5.19313907623291
521.7,-8.87485408782959
521.8,-20.2539806365967
521.9,-26.5447998046875
522,-31.6171760559082
522.1,-36.1177024841309
522.2,-42.5385208129883
522.3,-48.5009269714355
522.4,-51.5967597961426
522.5,-54.0404891967773
522.6,-56.8588981628418
522.7,-62.3287887573242
522.8,-68.9752197265625
522.9,-74.3948974609375
523,-74.3140335083008
523.1,-73.2872314453125
523.2,-69.4394607543945
523.3,-65.6737899780273
523.4,-64.4262771606445
523.5,-63.4405136108398
523.6,-60.6838531494141
523.7,-58.133358001709
523.8,-54.6146469116211
523.9,-48.8436546325684
524,-43.9065856933594
524.1,-39.0351104736328
524.2,-36.859058380127
524.3,-35.6338272094727
524.4,-32.9398918151855
524.5,-25.9840297698975
524.6,-18.9832878112793
524.7,-14.8611907958984
524.8,-14.3644781112671
524.9,-19.3668460845947
525,-26.974214553833
525.1,-34.1422233581543
525.2,-39.3212509155273
525.3,-42.7805442810059
525.4,-44.2262725830078
525.5,-44.9746437072754
525.6,-45.4972610473633
525.7,-47.7229232788086
525.8,-50.3932075500488
525.9,-51.7668609619141
526,-50.4315414428711
526.1,-48.4860572814941
526.2,-45.195240020752
526.3,-42.0409278869629
526.4,-40.5247917175293
526.5,-40.2052917480469
526.6,-37.7959403991699
526.7,-34.2807655334473
526.8,-29.4387607574463
526.9,-22.4649181365967
527,-15.3801374435425
527.1,-8.32598686218262
527.2,0.575127482414246
527.3,9.48888397216797
527.4,16.8293342590332
527.5,24.2241115570068
527.6,30.2723426818848
527.7,33.7939682006836
527.8,36.0539207458496
527.9,38.4400863647461
528,43.7434730529785
528.1,52.5702857971191
528.2,61.3225708007812
528.3,67.7795867919922
528.4,69.9507827758789
528.5,70.8478012084961
528.6,70.3911666870117
528.7,70.5908660888672
528.8,70.2415313720703
528.9,68.2876739501953
529,67.6239166259766
529.1,64.3013687133789
529.2,60.6227416992188
529.3,58.2517280578613
529.4,59.8947296142578
529.5,67.630485534668
529.6,69.5
529.7,64.0497055053711
529.8,56.563175201416
529.9,50.8706588745117
530,47.804874420166
530.1,48.9391212463379
530.2,50.7674789428711
530.3,50.9917602539062
530.4,47.8628387451172
530.5,43.4238739013672
530.6,38.8348846435547
530.7,36.4103317260742
530.8,35.5571479797363
530.9,34.813060760498
531,29.6019611358643
531.1,23.9841384887695
531.2,18.4078407287598
531.3,12.8100967407227
531.4,7.08138132095337
531.5,1.39127016067505
531.6,-3.72132730484009
531.7,-8.41048431396484
531.8,-12.4534883499146
531.9,-15.4246253967285
532,-18.0824432373047
532.1,-18.8338069915771
532.2,-20.4112815856934
532.3,-22.6657524108887
532.4,-25.3913536071777
532.5,-28.7022762298584
532.6,-29.3612060546875
532.7,-29.4823474884033
532.8,-30.9885387420654
532.9,-35.1927261352539
533,-39.325756072998
533.1,-41.8122825622559
533.2,-39.4262924194336
533.3,-34.5554733276367
533.4,-28.6186428070068
533.5,-22.5409164428711
533.6,-14.7291135787964
533.7,-6.15441799163818
533.8,2.79596400260925
533.9,11.731743812561
534,19.1315727233887
534.1,23.8004703521729
534.2,27.2239513397217
534.3,30.2660865783691
534.4,33.8644523620605
534.5,40.2353706359863
534.6,44.3964538574219
534.7,47.3227844238281
534.8,48.2050018310547
534.9,45.6313362121582
535,42.397819519043
535.1,43.7483825683594
535.2,46.6745567321777
535.3,49.3170318603516
535.4,49.7709693908691
535.5,46.0111770629883
535.6,42.3993949890137
535.7,42.0181694030762
535.8,43.1022720336914
535.9,44.1185913085938
536,44.1425704956055
536.1,42.8893699645996
536.2,41.1615333557129
536.3,39.5405006408691
536.4,38.2032279968262
536.5,36.4018020629883
536.6,33.2397232055664
536.7,27.6047515869141
536.8,21.2514419555664
536.9,15.6576261520386
537,11.312780380249
537.1,7.3796558380127
537.2,4.25218486785889
537.3,1.63742315769196
537.4,-0.186304405331612
537.5,-0.406900405883789
537.6,0.07668786495924
537.7,-0.196114003658295
537.8,-0.763775885105133
537.9,-1.17965281009674
538,-1.6623010635376
538.1,-1.82254409790039
538.2,-1.65184783935547
538.3,-1.37920153141022
538.4,-1.19313108921051
538.5,-1.24805784225464
538.6,-0.9164959192276
538.7,-0.621140897274017
538.8,-0.358883708715439
538.9,-0.165571123361588
539,-0.356506258249283
539.1,-0.735767424106598
539.2,-0.666878998279572
539.3,-0.365562081336975
539.4,0.0160552710294724
539.5,0.524827897548676
