Time,GPS_LonAcc
339.1,0.0555346496403217
339.2,0.0407932437956333
339.3,0.0684802606701851
339.4,0.120322175323963
339.5,0.139261960983276
339.6,0.106354370713234
339.7,0.0560583658516407
339.8,0.00555180152878165
339.9,-0.0226460359990597
340,-0.0342053063213825
340.1,-0.0468057207763195
340.2,-0.0567475892603397
340.3,-0.0573023855686188
340.4,-0.0484911203384399
340.5,-0.0511148236691952
340.6,-0.0430388525128365
340.7,-0.0286317504942417
340.8,-0.00979050155729055
340.9,0.00626761512830853
341,0.0213744342327118
341.1,0.0299189016222954
341.2,0.045552920550108
341.3,0.0739341452717781
341.4,0.103814385831356
341.5,0.127471938729286
341.6,0.127657160162926
341.7,0.10222752392292
341.8,0.00720768794417381
341.9,-0.163508057594299
342,-0.287341296672821
342.1,-0.26264414191246
342.2,-0.183325543999672
342.3,-0.0910995304584503
342.4,-0.0498351827263832
342.5,-0.024117149412632
342.6,0.0353103205561638
342.7,0.0908843874931335
342.8,0.110677272081375
342.9,0.0905307307839394
343,0.0973502695560455
343.1,0.144324958324432
343.2,0.174487233161926
343.3,0.158762246370316
343.4,0.120872281491756
343.5,0.114816382527351
343.6,0.129197582602501
343.7,0.142390668392181
343.8,0.141013890504837
343.9,0.123872213065624
344,0.126083895564079
344.1,0.121761828660965
344.2,0.113622896373272
344.3,0.0980030074715614
344.4,0.074028417468071
344.5,0.033791821449995
344.6,0.00885122083127499
344.7,-0.00684024952352047
344.8,-0.0205268524587154
344.9,-0.0471637845039368
345,-0.0633068457245827
345.1,-0.0525242835283279
345.2,-0.0373428650200367
345.3,-0.0503179244697094
345.4,-0.116463162004948
345.5,-0.293558657169342
345.6,-0.490269601345062
345.7,-0.646900117397308
345.8,-0.712751567363739
345.9,-0.718943893909454
346,-0.680907726287842
346.1,-0.658274173736572
346.2,-0.630171954631805
346.3,-0.578402101993561
346.4,-0.50648820400238
346.5,-0.443825423717499
346.6,-0.371830075979233
346.7,-0.312964111566544
346.8,-0.286398828029633
346.9,-0.280406922101974
347,-0.292859524488449
347.1,-0.340386927127838
347.2,-0.379294514656067
347.3,-0.374902337789536
347.4,-0.328228265047073
347.5,-0.232145890593529
347.6,-0.148720622062683
347.7,-0.0913890674710274
347.8,-0.071483738720417
347.9,-0.0606737397611141
348,0.00521299848333001
348.1,0.118135757744312
348.2,0.243130296468735
348.3,0.359571516513824
348.4,0.448284298181534
348.5,0.47224098443985
348.6,0.436594724655151
348.7,0.388116717338562
348.8,0.348614513874054
348.9,0.333375245332718
349,0.339108347892761
349.1,0.316280275583267
349.2,0.288641780614853
349.3,0.265258401632309
349.4,0.247515484690666
349.5,0.234584957361221
349.6,0.240359276533127
349.7,0.266774088144302
349.8,0.326712489128113
349.9,0.405732899904251
350,0.469755530357361
350.1,0.473625123500824
350.2,0.454615235328674
