Time,GPS_PosAccuracy
339.1,1.55587410926819
339.2,1.55999994277954
339.3,1.56237757205963
339.4,1.56937062740326
339.5,1.57850468158722
339.6,1.58587408065796
339.7,1.5900000333786
339.8,1.59237766265869
339.9,1.59937059879303
340,1.60850465297699
340.1,1.61000001430511
340.2,1.61383175849915
340.3,1.62000000476837
340.4,1.62000000476837
340.5,1.6285046339035
340.6,1.62999999523163
340.7,1.63383173942566
340.8,1.63999998569489
340.9,1.63999998569489
341,1.64850461483002
341.1,1.64999997615814
341.2,1.64999997615814
341.3,1.64999997615814
341.4,1.64999997615814
341.5,1.64999997615814
341.6,1.64999997615814
341.7,1.64616823196411
341.8,1.63999998569489
341.9,1.63999998569489
342,1.64850461483002
342.1,1.64999997615814
342.2,1.64999997615814
342.3,1.64999997615814
342.4,1.64999997615814
342.5,1.64999997615814
342.6,1.64999997615814
342.7,1.64616823196411
342.8,1.63999998569489
342.9,1.63999998569489
343,1.63149535655975
343.1,1.62999999523163
343.2,1.6261682510376
343.3,1.62000000476837
343.4,1.62000000476837
343.5,1.62000000476837
343.6,1.61412584781647
343.7,1.61000001430511
343.8,1.60762238502502
343.9,1.6006293296814
344,1.60000002384186
344.1,1.59412586688995
344.2,1.5900000333786
344.3,1.58762240409851
344.4,1.58062934875488
344.5,1.58000004291534
344.6,1.57412588596344
344.7,1.57000005245209
344.8,1.57000005245209
344.9,1.57000005245209
345,1.56149530410767
345.1,1.55999994277954
345.2,1.55999994277954
345.3,1.55762243270874
345.4,1.55062937736511
345.5,1.54999995231628
345.6,1.54999995231628
345.7,1.54999995231628
345.8,1.54762232303619
345.9,1.54062938690186
346,1.53999996185303
346.1,1.53999996185303
346.2,1.53999996185303
346.3,1.53999996185303
346.4,1.53999996185303
346.5,1.53999996185303
346.6,1.53999996185303
346.7,1.53999996185303
346.8,1.53999996185303
346.9,1.53999996185303
347,1.53999996185303
347.1,1.53999996185303
347.2,1.53999996185303
347.3,1.53999996185303
347.4,1.53999996185303
347.5,1.54850471019745
347.6,1.54999995231628
347.7,1.54999995231628
347.8,1.54999995231628
347.9,1.54999995231628
348,1.54999995231628
348.1,1.55591547489166
348.2,1.55999994277954
348.3,1.55999994277954
348.4,1.55999994277954
348.5,1.56851851940155
348.6,1.57000005245209
348.7,1.57000005245209
348.8,1.57000005245209
348.9,1.57000005245209
