Time,GPS_Gyro
365.4,25.8475933074951
365.5,21.997688293457
365.6,18.6711254119873
365.7,16.4851455688477
365.8,15.8319082260132
365.9,15.4879589080811
366,14.7640628814697
366.1,13.6461715698242
366.2,12.5115070343018
366.3,11.8890886306763
366.4,12.125096321106
366.5,12.6613168716431
366.6,12.5189161300659
366.7,11.8950977325439
366.8,10.7390375137329
366.9,9.44489097595215
367,9.61498832702637
367.1,13.0503101348877
367.2,17.5412540435791
367.3,21.5930824279785
367.4,23.6225624084473
367.5,25.0101661682129
367.6,26.8192577362061
367.7,30.1260375976562
367.8,35.2463760375977
367.9,40.1246871948242
368,42.4829330444336
368.1,44.2466239929199
368.2,46.6496353149414
368.3,51.061824798584
368.4,57.5306549072266
368.5,63.1115684509277
368.6,66.5731048583984
368.7,68.527946472168
368.8,69.8494110107422
368.9,72.812385559082
369,74.7362823486328
369.1,72.9429168701172
369.2,69.8479537963867
369.3,65.7158279418945
369.4,61.1360549926758
369.5,59.8354797363281
369.6,60.7441368103027
369.7,60.3600921630859
369.8,56.8893547058105
369.9,51.5440139770508
370,47.1463470458984
370.1,46.6726493835449
370.2,47.5926132202148
370.3,48.8951644897461
370.4,49.3153457641602
370.5,48.7445449829102
370.6,45.4989967346191
370.7,39.5551795959473
370.8,29.8544883728027
370.9,16.0791034698486
371,1.06395840644836
371.1,-12.0434999465942
371.2,-22.2185173034668
371.3,-28.2841701507568
371.4,-32.6826934814453
371.5,-36.3048439025879
371.6,-40.7255096435547
371.7,-46.0564002990723
371.8,-52.3111343383789
371.9,-58.4421005249023
372,-63.8813400268555
372.1,-68.5641708374023
372.2,-72.1307220458984
372.3,-73.2265853881836
372.4,-71.9491271972656
372.5,-69.9827194213867
372.6,-67.3534927368164
372.7,-64.6106414794922
372.8,-61.8750953674316
372.9,-59.143238067627
373,-55.5008010864258
373.1,-53.476978302002
373.2,-51.3500289916992
373.3,-47.8007011413574
373.4,-42.534107208252
373.5,-36.0480537414551
373.6,-32.4972534179688
373.7,-31.7293281555176
373.8,-33.6951637268066
373.9,-35.3300361633301
374,-32.5711708068848
374.1,-26.8151092529297
374.2,-21.6569633483887
374.3,-20.0990543365479
374.4,-22.7741718292236
374.5,-29.8613605499268
374.6,-36.3304786682129
374.7,-41.2955360412598
374.8,-43.7770500183105
374.9,-44.7300987243652
375,-45.6285247802734
375.1,-47.6680335998535
375.2,-49.3628463745117
375.3,-49.6701545715332
375.4,-48.6742744445801
375.5,-45.8865699768066
375.6,-43.5021820068359
375.7,-41.2665252685547
375.8,-39.7430992126465
375.9,-39.4784049987793
376,-39.4789085388184
376.1,-37.0486373901367
376.2,-32.8724136352539
376.3,-25.893590927124
376.4,-16.636116027832
376.5,-6.54674482345581
376.6,5.07449150085449
376.7,16.1686992645264
376.8,25.1630821228027
376.9,32.0792961120605
377,34.9803009033203
377.1,37.6364631652832
377.2,41.3967895507812
377.3,47.1051254272461
377.4,53.8723373413086
377.5,58.3012237548828
377.6,60.5123748779297
377.7,62.9509010314941
377.8,65.9954681396484
377.9,68.2522125244141
378,69.1751327514648
378.1,69.2806549072266
378.2,68.1470031738281
378.3,66.0657653808594
378.4,64.8619995117188
378.5,63.8454132080078
378.6,62.7259483337402
378.7,62.3817100524902
378.8,63.0911483764648
378.9,63.8766708374023
379,65.3258819580078
379.1,64.4496765136719
379.2,61.2330207824707
379.3,56.070686340332
379.4,51.7995109558105
379.5,48.7498741149902
379.6,45.3914070129395
379.7,42.1487579345703
379.8,39.283447265625
379.9,36.9985885620117
380,36.2629852294922
380.1,37.332103729248
380.2,37.4522399902344
380.3,35.0432777404785
380.4,30.8721923828125
380.5,26.0632629394531
380.6,20.6032962799072
380.7,14.930757522583
380.8,8.60739898681641
380.9,1.24597752094269
381,-5.4749550819397
381.1,-11.378005027771
381.2,-16.8822937011719
381.3,-21.174732208252
381.4,-23.706449508667
381.5,-24.7261219024658
381.6,-26.067964553833
381.7,-27.2497406005859
381.8,-28.1282005310059
381.9,-28.9791984558105
382,-28.8322353363037
382.1,-29.7981128692627
382.2,-31.3595199584961
382.3,-32.1928062438965
382.4,-30.7264080047607
382.5,-27.8447704315186
382.6,-25.4712734222412
382.7,-24.2883987426758
382.8,-24.9812412261963
382.9,-26.7536582946777
383,-23.0709609985352
383.1,-13.9496402740479
383.2,-2.48428606987
383.3,9.9981632232666
383.4,21.2216796875
383.5,26.4615039825439
383.6,30.1608982086182
383.7,33.7255554199219
383.8,37.8869895935059
383.9,42.9727325439453
384,46.9081764221191
384.1,48.3379020690918
384.2,48.383975982666
384.3,47.8600997924805
384.4,48.4076080322266
384.5,50.9176940917969
384.6,51.8286094665527
384.7,49.9471664428711
384.8,44.4351615905762
384.9,37.7312202453613
385,35.6849555969238
385.1,38.4120941162109
385.2,41.8823318481445
385.3,44.097038269043
385.4,44.1578750610352
385.5,42.7765808105469
385.6,41.0753021240234
385.7,39.2016525268555
385.8,36.6101722717285
385.9,32.9239196777344
386,28.3978404998779
386.1,23.7032566070557
386.2,18.7665004730225
386.3,13.581109046936
386.4,8.43146705627441
386.5,4.40080165863037
386.6,1.74404525756836
386.7,0.0215479265898466
386.8,-0.663934051990509
386.9,-0.958687365055084
387,-0.939224123954773
387.1,-0.577982246875763
387.2,-0.0670829340815544
387.3,0.513845860958099
387.4,1.02262580394745
387.5,1.44590902328491
387.6,1.86412978172302
387.7,2.20893025398254
387.8,2.39965987205505
387.9,2.46525049209595
388,2.33499717712402
388.1,2.14467477798462
388.2,1.88767504692078
388.3,1.30185270309448
388.4,0.213435366749763
388.5,-0.470821171998978
388.6,-0.542479515075684
388.7,-0.493018418550491
388.8,-0.488176792860031
