Time,GPS_LatAcc
339.1,0.00855546910315752
339.2,0.01631835475564
339.3,-0.0235140733420849
339.4,-0.0570456385612488
339.5,0.0057095973752439
339.6,0.113384902477264
339.7,0.201592579483986
339.8,0.224949300289154
339.9,0.195633769035339
340,0.234392836689949
340.1,0.356183975934982
340.2,0.491567581892014
340.3,0.627310752868652
340.4,0.76637989282608
340.5,0.931517422199249
340.6,1.14404213428497
340.7,1.34096622467041
340.8,1.47411608695984
340.9,1.55088877677917
341,1.62177932262421
341.1,1.67502522468567
341.2,1.70601916313171
341.3,1.69276452064514
341.4,1.64669585227966
341.5,1.61314213275909
341.6,1.62699723243713
341.7,1.64650189876556
341.8,1.66257536411285
341.9,1.68077290058136
342,1.71074378490448
342.1,1.69430112838745
342.2,1.61653554439545
342.3,1.49474394321442
342.4,1.43347406387329
342.5,1.59353935718536
342.6,1.79257881641388
342.7,1.90792655944824
342.8,1.84657871723175
342.9,1.68510806560516
343,1.57792699337006
343.1,1.55318117141724
343.2,1.49340510368347
343.3,1.32154309749603
343.4,1.07096040248871
343.5,0.80242133140564
343.6,0.593688309192657
343.7,0.434924960136414
343.8,0.335961014032364
343.9,0.246259063482285
344,0.198627009987831
344.1,0.185573294758797
344.2,0.187859997153282
344.3,0.209533840417862
344.4,0.242174059152603
344.5,0.296719551086426
344.6,0.381660997867584
344.7,0.477496266365051
344.8,0.592292726039886
344.9,0.728485405445099
345,0.916297018527985
345.1,1.10070204734802
345.2,1.24515461921692
345.3,1.30154573917389
345.4,1.29406821727753
345.5,1.25286388397217
345.6,1.27403807640076
345.7,1.31422281265259
345.8,1.35872042179108
345.9,1.39345073699951
346,1.49424421787262
346.1,1.57768571376801
346.2,1.63855528831482
346.3,1.67563831806183
346.4,1.71689069271088
346.5,1.73792469501495
346.6,1.72948002815247
346.7,1.69591617584229
346.8,1.64282929897308
346.9,1.6073921918869
347,1.67521929740906
347.1,1.76237559318542
347.2,1.84007096290588
347.3,1.91200160980225
347.4,2.00402092933655
347.5,2.01249408721924
347.6,1.96356213092804
347.7,1.8971529006958
347.8,1.84158718585968
347.9,1.82974374294281
348,1.88852906227112
348.1,1.93031585216522
348.2,1.97083032131195
348.3,2.01876926422119
348.4,2.07228422164917
348.5,2.07694983482361
348.6,2.04074764251709
348.7,1.98615539073944
348.8,1.91891992092133
348.9,1.85774159431458
349,1.83767366409302
349.1,1.85451972484589
349.2,1.86018669605255
349.3,1.82548952102661
349.4,1.75942897796631
349.5,1.67458415031433
349.6,1.64269042015076
349.7,1.62263739109039
349.8,1.58858251571655
349.9,1.52347791194916
350,1.38204252719879
350.1,1.16910934448242
350.2,0.937484860420227
350.3,0.689969658851624
350.4,0.428595066070557
350.5,0.156275629997253
350.6,-0.136524438858032
350.7,-0.427632868289948
350.8,-0.707395315170288
350.9,-0.979639530181885
351,-1.18383097648621
351.1,-1.33572399616241
351.2,-1.43324553966522
351.3,-1.44522559642792
351.4,-1.41322422027588
351.5,-1.38154423236847
351.6,-1.3748881816864
351.7,-1.40550303459167
351.8,-1.48793184757233
351.9,-1.58379352092743
352,-1.68076503276825
352.1,-1.75878608226776
352.2,-1.80903291702271
352.3,-1.82231628894806
352.4,-1.82857608795166
352.5,-1.81547486782074
352.6,-1.89312195777893
352.7,-1.97263526916504
352.8,-1.98649919033051
352.9,-1.91511940956116
353,-1.8013482093811
353.1,-1.73894047737122
353.2,-1.75077962875366
353.3,-1.8625168800354
353.4,-1.99725091457367
353.5,-2.03463411331177
353.6,-1.99178576469421
353.7,-1.89524602890015
353.8,-1.73162615299225
353.9,-1.54507660865784
354,-1.32638037204742
354.1,-1.00006425380707
354.2,-0.645128428936005
354.3,-0.252559930086136
354.4,0.189863592386246
354.5,0.577687203884125
354.6,0.863451361656189
354.7,1.07820606231689
354.8,1.17480385303497
354.9,1.18270361423492
355,1.11161708831787
355.1,0.983208417892456
355.2,0.843462586402893
355.3,0.722211182117462
355.4,0.641490340232849
355.5,0.655488848686218
355.6,0.687560200691223
355.7,0.678846776485443
355.8,0.561282515525818
355.9,0.346772491931915
356,0.0642450600862503
356.1,-0.206172287464142
356.2,-0.455452740192413
356.3,-0.653703927993774
356.4,-0.800355792045593
356.5,-0.79195761680603
356.6,-0.652014434337616
356.7,-0.496581554412842
356.8,-0.376623541116714
356.9,-0.382681876420975
357,-0.553085505962372
357.1,-0.819928288459778
357.2,-1.04948163032532
357.3,-1.17256581783295
357.4,-1.23088049888611
357.5,-1.24071609973907
