Time,GPS_Radius
339.1,10000
339.2,6422.630859375
339.3,4481.19677734375
339.4,1857.69787597656
339.5,10000
339.6,952.924926757812
339.7,536.933044433594
339.8,481.746551513672
339.9,553.370544433594
340,461.365997314453
340.1,302.704010009766
340.2,218.620162963867
340.3,170.595092773438
340.4,138.949401855469
340.5,114.331489562988
340.6,92.3989944458008
340.7,78.4501113891602
340.8,71.3037567138672
340.9,67.5205993652344
341,64.3708572387695
341.1,62.2559585571289
341.2,61.0747756958008
341.3,61.536247253418
341.4,63.3282623291016
341.5,64.9359741210938
341.6,64.8258209228516
341.7,64.2551879882812
341.8,63.5524063110352
341.9,62.9762077331543
342,60.0495223999023
342.1,59.3974533081055
342.2,61.350341796875
342.3,65.7927932739258
342.4,68.2510833740234
342.5,60.4126739501953
342.6,53.8752098083496
342.7,50.8022727966309
342.8,52.3949966430664
342.9,57.3037185668945
343,61.5198249816895
343.1,63.030200958252
343.2,66.0363922119141
343.3,74.9828796386719
343.4,92.9411697387695
343.5,125.346939086914
343.6,170.497863769531
343.7,234.381301879883
343.8,306.007385253906
343.9,421.823852539062
344,525.437866210938
344.1,567.601196289062
344.2,565.295288085938
344.3,509.642059326172
344.4,443.691528320312
344.5,363.071838378906
344.6,282.430236816406
344.7,225.574829101562
344.8,181.65739440918
344.9,147.834991455078
345,116.469398498535
345.1,96.5478057861328
345.2,85.1118240356445
345.3,81.1259155273438
345.4,81.165771484375
345.5,82.6565628051758
345.6,78.8633117675781
345.7,73.490119934082
345.8,67.7754516601562
345.9,63.1950416564941
346,55.6910400390625
346.1,50.3391609191895
346.2,46.1627311706543
346.3,42.8201942443848
346.4,39.9797172546387
346.5,38.0392189025879
346.6,36.7945213317871
346.7,36.2381782531738
346.8,36.358024597168
346.9,36.2019805908203
347,33.6607780456543
347.1,30.9402465820312
347.2,28.4915599822998
347.3,26.2191257476807
347.4,24.108959197998
347.5,23.0932312011719
347.6,23.0932655334473
347.7,23.4048118591309
347.8,23.6718845367432
347.9,23.4402713775635
348,22.3787307739258
348.1,21.8256702423096
348.2,21.5160980224609
348.3,21.4111003875732
348.4,21.3604183197021
348.5,22.071928024292
348.6,23.1017398834229
348.7,24.355525970459
348.8,25.8007793426514
348.9,27.2247524261475
349,28.1516304016113
349.1,28.4788303375244
349.2,28.9015884399414
349.3,29.8695774078369
349.4,31.40771484375
349.5,33.5612258911133
349.6,34.6232948303223
349.7,35.5564002990723
349.8,37.028392791748
349.9,39.418758392334
350,45.0413093566895
350.1,54.915225982666
350.2,70.7505798339844
350.3,99.1429290771484
350.4,164.394989013672
350.5,460.286010742188
350.6,560.205078125
