Time,GyroZ
539.605,-14.8700008392334
539.615,-26.2100009918213
539.625,1.08000004291534
539.635,-13.2600002288818
539.645,-7.3100004196167
539.655,21.6300010681152
539.657,-18.7600002288818
539.667,-19.8800010681152
539.677,1.08000004291534
539.687,-34.4400024414062
539.697,-4.8600001335144
539.707,-0.590000033378601
539.717,-36.0500030517578
539.727,10.3200006484985
539.737,-0.840000033378601
539.747,-9.52000045776367
539.757,0.980000019073486
539.767,-15.9600009918213
539.777,-21.2100009918213
539.787,-3.1800000667572
539.797,-8.96000003814697
539.807,12.8400001525879
539.817,-13.8200006484985
539.827,-13.4400005340576
539.837,-3.04000020027161
539.846,-0.700000047683716
539.856,-15.2200002670288
539.866,-16.6599998474121
539.876,6.75000047683716
539.886,-15.9600009918213
539.896,-11.2300004959106
539.906,-6.54000043869019
539.916,-8.57000064849854
539.926,-9.80000019073486
539.936,-5.25000047683716
539.946,-18.6200008392334
539.956,-9.90000057220459
539.966,11.3400001525879
539.976,-26.7000007629395
539.986,6.6100001335144
539.996,-9.76000022888184
540.006,-15.0500011444092
540.016,1.26000010967255
540.026,8.15000057220459
540.035,-17.1500015258789
540.045,-8.47000026702881
540.055,-8.68000030517578
540.065,-30.5500011444092
540.075,-14.9100008010864
540.085,5.32000017166138
540.095,-58.7300033569336
540.105,-7.87000036239624
540.115,-19.9100017547607
540.125,25.9300003051758
540.135,-2.52000021934509
540.145,-20.0900001525879
540.155,-12.8100004196167
540.165,-7.24000024795532
540.175,-3.04000020027161
540.185,-2.41000008583069
540.195,-21.3500003814697
540.205,-2.80000019073486
540.215,-3.64000010490417
540.225,-6.65000009536743
540.234,-8.28999996185303
540.244,-25.480001449585
540.254,-15.7100009918213
540.264,-21.1000003814697
540.274,-23.0300006866455
540.284,2.41000008583069
540.294,-12.6000003814697
540.304,-15.0500011444092
540.314,-28.4900016784668
540.324,-2.41000008583069
540.334,-29.2600021362305
540.344,-24.2200012207031
540.354,-1.71000003814697
540.364,-37.9400024414062
540.374,1.19000005722046
540.384,5.77000045776367
540.394,-29.1200008392334
540.404,7.84000015258789
540.414,-6.23000049591064
540.424,3.81000018119812
540.428,-24.1100006103516
540.438,-33.7700004577637
540.448,-14.4200010299683
540.458,-22.7100009918213
540.468,-36.9900016784668
540.478,-10.9200000762939
540.488,-30.9700012207031
540.498,3.4300000667572
540.508,-16.2000007629395
540.518,-17.9200000762939
540.528,-25.0900020599365
540.538,-11.2300004959106
540.548,-17.0100002288818
540.558,-8.43000030517578
540.568,0.520000040531158
540.578,-28.4900016784668
540.586,-17.0100002288818
540.596,-9.8700008392334
540.606,-24.0800018310547
540.616,-9.38000011444092
540.626,-47.2800025939941
540.636,-19.7400016784668
540.646,-32.2700004577637
540.656,-12.5300006866455
540.666,-20.0500011444092
