Time,GPS_Heading
539.7,11.8186368942261
539.8,11.8660564422607
539.9,11.8632030487061
540,11.2869300842285
540.1,11.3897695541382
540.2,11.3980760574341
540.3,11.5217237472534
540.4,11.8192873001099
540.5,12.1187257766724
540.6,12.6190929412842
540.7,13.0964660644531
540.8,13.8203172683716
540.9,14.8779582977295
541,16.6759662628174
541.1,18.4856853485107
541.2,20.5755863189697
541.3,22.7622203826904
541.4,24.9897422790527
541.5,28.3538818359375
541.6,30.7204189300537
541.7,33.7186851501465
541.8,36.5697364807129
541.9,38.9437942504883
542,41.9344291687012
542.1,44.4159393310547
542.2,47.3131294250488
542.3,50.1360664367676
542.4,52.6407356262207
542.5,55.3220558166504
542.6,58.2750091552734
542.7,61.7346649169922
542.8,65.1777648925781
542.9,68.5204391479492
543,74.0119323730469
543.1,78.3685836791992
543.2,82.5951538085938
543.3,86.0062255859375
543.4,88.8278198242188
543.5,92.6385498046875
543.6,95.7187042236328
543.7,98.3995056152344
543.8,100.664154052734
543.9,102.736228942871
544,104.361083984375
544.1,104.965621948242
544.2,105.494758605957
544.3,105.709114074707
544.4,105.679969787598
544.5,105.744842529297
544.6,105.647811889648
544.7,105.66822052002
544.8,105.811103820801
544.9,105.98706817627
545,106.07861328125
545.1,106.159255981445
545.2,106.233016967773
545.3,106.347183227539
545.4,106.51700592041
545.5,106.801811218262
545.6,107.386054992676
545.7,108.57453918457
545.8,110.274604797363
545.9,112.086868286133
546,113.970703125
546.1,116.065574645996
546.2,117.908905029297
546.3,119.958953857422
546.4,122.435523986816
546.5,125.509056091309
546.6,128.15461730957
546.7,130.890060424805
546.8,134.281127929688
546.9,138.327209472656
547,143.096740722656
547.1,145.822341918945
547.2,149.661849975586
547.3,153.636215209961
547.4,157.173629760742
547.5,162.030624389648
547.6,166.550430297852
547.7,171.130905151367
547.8,175.641342163086
547.9,147.015228271484
548,-175.586715698242
548.1,-171.695083618164
548.2,-166.254287719727
548.3,-160.480270385742
548.4,-155.274856567383
548.5,-149.145736694336
548.6,-143.772537231445
548.7,-138.087341308594
548.8,-132.663284301758
548.9,-127.540184020996
549,-121.069046020508
549.1,-114.591896057129
549.2,-109.408714294434
549.3,-104.524597167969
549.4,-99.1119384765625
549.5,-93.8187026977539
549.6,-88.8356857299805
549.7,-83.9605102539062
549.8,-79.3390655517578
549.9,-74.8520660400391
550,-70.0094299316406
550.1,-65.8415603637695
550.2,-61.9163513183594
550.3,-58.0860977172852
550.4,-54.2178649902344
550.5,-50.5981826782227
550.6,-48.2105712890625
550.7,-45.386417388916
550.8,-42.949764251709
550.9,-41.1981086730957
551,-39.7527236938477
551.1,-39.1637344360352
551.2,-39.2418403625488
551.3,-39.9091415405273
551.4,-40.7856788635254
551.5,-42.0922698974609
551.6,-43.5881423950195
551.7,-45.7909469604492
551.8,-48.3008003234863
551.9,-50.8328399658203
552,-54.6559448242188
552.1,-56.9953460693359
552.2,-60.0945129394531
552.3,-63.0794982910156
552.4,-65.5740661621094
552.5,-68.7667236328125
552.6,-72.1957702636719
552.7,-75.7124099731445
552.8,-79.417106628418
552.9,-83.460578918457
553,-89.202522277832
553.1,-93.3497314453125
553.2,-98.1935806274414
553.3,-103.243286132812
553.4,-108.253784179688
553.5,-114.784492492676
553.6,-118.864074707031
553.7,-123.486976623535
553.8,-128.468139648438
553.9,-133.433471679688
554,-138.185180664062
554.1,-142.867416381836
554.2,-148.113174438477
554.3,-153.270202636719
554.4,-158.019607543945
554.5,-162.946960449219
554.6,-166.449127197266
554.7,-169.438461303711
554.8,-171.109954833984
554.9,-171.772399902344
555,-171.964141845703
555.1,-171.936126708984
555.2,-170.24870300293
555.3,-167.957458496094
555.4,-165.995330810547
555.5,-163.156326293945
555.6,-161.674468994141
555.7,-159.859939575195
555.8,-157.976165771484
555.9,-156.150238037109
556,-153.682754516602
556.1,-151.774765014648
556.2,-149.938690185547
556.3,-148.274398803711
556.4,-146.758010864258
556.5,-145.469284057617
556.6,-145.071502685547
556.7,-145.079193115234
556.8,-145.635925292969
556.9,-146.565063476562
557,-148.252731323242
557.1,-149.776214599609
557.2,-151.651290893555
557.3,-153.348510742188
557.4,-154.616180419922
557.5,-155.536743164062
557.6,-156.305892944336
557.7,-157.792495727539
557.8,-159.556884765625
557.9,-161.234741210938
558,-163.619613647461
558.1,-166.064926147461
558.2,-169.110443115234
558.3,-172.51057434082
558.4,-140.013046264648
558.5,179.434448242188
558.6,175.342407226562
558.7,170.602523803711
558.8,165.322891235352
558.9,159.788375854492
559,153.178024291992
559.1,147.621276855469
559.2,140.860305786133
559.3,133.63981628418
559.4,126.680923461914
559.5,119.428840637207
559.6,112.475517272949
559.7,105.220161437988
559.8,98.2262420654297
559.9,91.5839614868164
560,84.2702713012695
560.1,78.6405410766602
560.2,72.5134887695312
560.3,66.7227401733398
560.4,61.4474906921387
560.5,55.2755584716797
560.6,50.9228096008301
560.7,46.4994316101074
560.8,42.1777610778809
560.9,37.8371505737305
561,32.2270240783691
561.1,29.1298599243164
561.2,25.8704662322998
561.3,22.5082550048828
561.4,19.1660747528076
561.5,15.990686416626
561.6,13.9806632995605
561.7,11.4500827789307
561.8,9.38012981414795
561.9,8.12515163421631
562,7.35875082015991
562.1,7.13881206512451
562.2,7.4453911781311
562.3,7.99392461776733
562.4,8.56828498840332
562.5,9.90078353881836
562.6,11.2121839523315
562.7,12.7429962158203
562.8,14.494553565979
562.9,16.4262104034424
563,19.0684452056885
563.1,21.4814929962158
563.2,24.6858329772949
563.3,27.9198265075684
563.4,30.8527431488037
563.5,34.7771492004395
563.6,37.8365898132324
563.7,41.7474555969238
563.8,45.6299629211426
563.9,49.1696929931641
564,54.0681076049805
564.1,58.5516242980957
564.2,63.8187828063965
564.3,68.5215911865234
564.4,72.5180130004883
564.5,78.6773529052734
564.6,83.1233215332031
564.7,87.8330688476562
564.8,92.0713348388672
564.9,95.7302932739258
565,99.6023254394531
565.1,103.512275695801
565.2,108.183647155762
565.3,112.19669342041
565.4,115.257453918457
565.5,119.251098632812
565.6,122.234771728516
565.7,125.843399047852
565.8,129.209320068359
565.9,131.894683837891
566,133.997314453125
566.1,136.007858276367
566.2,137.793853759766
566.3,139.104675292969
566.4,140.187377929688
566.5,141.969833374023
566.6,143.220474243164
566.7,145.235809326172
566.8,147.448638916016
566.9,149.435623168945
567,151.667266845703
567.1,152.931991577148
567.2,153.889099121094
567.3,154.483047485352
567.4,154.835311889648
567.5,154.6494140625
567.6,154.862503051758
567.7,156.063705444336
567.8,157.859741210938
567.9,159.819534301758
568,163.055404663086
568.1,166.204956054688
568.2,169.489471435547
568.3,173.008697509766
568.4,137.787063598633
568.5,-179.36799621582
568.6,-176.067581176758
568.7,-170.309143066406
