Time,GPS_Gyro
539.7,0.780226171016693
539.8,0.0499429106712341
539.9,-1.20450508594513
540,-1.69826519489288
540.1,-1.21301937103271
540.2,-0.140927091240883
540.3,1.29615926742554
540.4,2.62463212013245
540.5,3.34677338600159
540.6,4.16486883163452
540.7,5.31164741516113
540.8,7.73875141143799
540.9,11.2243070602417
541,15.0521430969238
541.1,18.13649559021
541.2,20.2012310028076
541.3,22.2237701416016
541.4,24.7714996337891
541.5,26.5312767028809
541.6,28.1220741271973
541.7,28.417013168335
541.8,27.7413558959961
541.9,27.0015907287598
542,26.615083694458
542.1,26.9870777130127
542.2,27.5650310516357
542.3,27.4753665924072
542.4,26.7206897735596
542.5,26.9634265899658
542.6,29.4115734100342
542.7,31.9031562805176
542.8,35.4893684387207
542.9,40.0356063842773
543,43.9728927612305
543.1,44.5217208862305
543.2,41.8800354003906
543.3,37.2471580505371
543.4,33.0984001159668
543.5,32.1266136169434
543.6,30.5839099884033
543.7,28.2630138397217
543.8,24.4299182891846
543.9,19.637035369873
544,14.7972230911255
544.1,10.0737333297729
544.2,5.60501718521118
544.3,2.46401119232178
544.4,0.570793211460114
544.5,-0.0985636636614799
544.6,-0.188210532069206
544.7,0.299607366323471
544.8,0.919732749462128
544.9,1.26982009410858
545,1.36971998214722
545.1,1.00535643100739
545.2,0.835901260375977
545.3,1.08860301971436
545.4,1.69814610481262
545.5,3.0152645111084
545.6,6.59245014190674
545.7,10.7504549026489
545.8,14.7333154678345
545.9,18.0197715759277
546,19.8783111572266
546.1,19.458028793335
546.2,19.7099914550781
546.3,21.4820823669434
546.4,24.2516498565674
546.5,26.7172107696533
546.6,28.002592086792
546.7,29.9598255157471
546.8,33.6661071777344
546.9,38.2174110412598
547,39.1045112609863
547.1,38.1782455444336
547.2,36.7920837402344
547.3,37.2946624755859
547.4,40.0262489318848
547.5,43.8089790344238
547.6,44.9498901367188
547.7,46.1777038574219
547.8,45.7598915100098
547.9,43.7146873474121
548,41.8090133666992
548.1,45.384822845459
548.2,49.5356140136719
548.3,53.5352745056152
548.4,56.7411155700684
548.5,57.4074897766113
548.6,56.4396286010742
548.7,55.4070434570312
548.8,55.2591133117676
548.9,56.319465637207
549,60.1788024902344
549.1,58.814624786377
549.2,56.4952049255371
549.3,53.6661376953125
549.4,51.2556304931641
549.5,51.5043601989746
549.6,50.9522933959961
549.7,48.834846496582
549.8,46.8815116882324
549.9,46.092830657959
550,45.3278274536133
550.1,43.0594711303711
550.2,40.9094619750977
550.3,38.9317779541016
550.4,36.8929405212402
550.5,33.4989395141602
550.6,30.4013042449951
550.7,26.7754917144775
550.8,22.9236087799072
550.9,19.0702438354492
551,14.0927209854126
551.1,7.05042505264282
551.2,0.741162121295929
551.3,-4.6006178855896
551.4,-9.26007461547852
551.5,-12.28431224823
551.6,-16.075231552124
551.7,-19.8463802337646
551.8,-24.0611591339111
551.9,-28.3499374389648
552,-29.6798915863037
552.1,-29.9532413482666
552.2,-29.3132038116455
552.3,-28.5517807006836
552.4,-28.5186767578125
552.5,-30.7753067016602
552.6,-32.3294219970703
552.7,-34.8064422607422
552.8,-38.6954536437988
552.9,-43.2128715515137
553,-46.4074211120605
553.1,-47.8385467529297
553.2,-48.5727500915527
553.3,-50.2368011474609
553.4,-52.9505043029785
553.5,-53.4289703369141
553.6,-50.3564529418945
553.7,-48.2122383117676
553.8,-47.4775543212891
553.9,-47.6599006652832
554,-48.9120826721191
554.1,-49.5456085205078
554.2,-49.86767578125
554.3,-50.004997253418
554.4,-49.6886520385742
554.5,-45.5605430603027
554.6,-38.5213356018066
554.7,-29.3190212249756
554.8,-19.1041526794434
554.9,-9.61645793914795
555,-3.11666035652161
555.1,4.98019599914551
555.2,12.1616487503052
555.3,18.2456703186035
555.4,23.1674041748047
555.5,22.6450634002686
