Time,GPS_LonAcc
82.3,0.136900454759598
82.4,0.112066581845284
82.5,0.0964877530932426
82.6,0.0905857905745506
82.7,0.0831922143697739
82.8,0.0832838118076324
82.9,0.0637824982404709
83,0.0435434617102146
83.1,0.0231550745666027
83.2,-0.0033356340136379
83.3,-0.00634375307708979
83.4,0.0482368804514408
83.5,0.104134790599346
83.6,0.137392535805702
83.7,0.145437940955162
83.8,0.0461398996412754
83.9,-0.0675753057003021
84,-0.140467301011086
84.1,-0.15052655339241
84.2,-0.12319216132164
84.3,-0.0581660568714142
84.4,-0.0220653470605612
84.5,0.00248444802127779
84.6,0.0403548739850521
84.7,0.115810252726078
84.8,0.173673123121262
84.9,0.0822495147585869
85,-0.0589708760380745
85.1,-0.190935909748077
85.2,-0.263468712568283
85.3,-0.168106615543365
85.4,-0.062575489282608
85.5,0.0152142308652401
85.6,0.0549552403390408
85.7,0.0784479081630707
85.8,0.0932206958532333
85.9,0.126329496502876
86,0.143515080213547
86.1,0.129649728536606
86.2,0.0931985899806023
86.3,0.0783866867423058
86.4,0.0608429051935673
86.5,0.0679852962493896
86.6,0.0997720882296562
86.7,0.130467668175697
86.8,0.122119829058647
86.9,0.120202109217644
87,0.120769761502743
87.1,0.124989353120327
87.2,0.133850991725922
87.3,0.144439592957497
87.4,0.140993773937225
87.5,0.120175525546074
87.6,0.0569940470159054
87.7,-0.0598882287740707
87.8,-0.239056512713432
87.9,-0.368477463722229
88,-0.451471745967865
88.1,-0.490066587924957
88.2,-0.51420271396637
88.3,-0.513517796993256
88.4,-0.424732238054276
88.5,-0.278113216161728
88.6,-0.144373223185539
88.7,-0.115323752164841
88.8,-0.264383256435394
88.9,-0.421620845794678
89,-0.51353931427002
89.1,-0.519957780838013
89.2,-0.490225672721863
89.3,-0.504198968410492
89.4,-0.529673516750336
89.5,-0.535175144672394
89.6,-0.496590405702591
89.7,-0.415449857711792
89.8,-0.322583913803101
89.9,-0.271848291158676
90,-0.265535414218903
90.1,-0.312748640775681
90.2,-0.393210649490356
90.3,-0.435880392789841
90.4,-0.41208291053772
90.5,-0.372746258974075
90.6,-0.344509035348892
90.7,-0.343406140804291
90.8,-0.327525198459625
90.9,-0.275554150342941
91,-0.227014541625977
91.1,-0.21115480363369
91.2,-0.238727256655693
91.3,-0.259708315134048
91.4,-0.265402644872665
91.5,-0.228779703378677
91.6,-0.125540494918823
91.7,0.030740125104785
91.8,0.208852156996727
91.9,0.322360724210739
92,0.389754831790924
92.1,0.424013495445251
92.2,0.45650514960289
92.3,0.439410865306854
92.4,0.404364764690399
92.5,0.37825483083725
92.6,0.381446063518524
92.7,0.418313205242157
92.8,0.439430952072144
92.9,0.438670039176941
93,0.431796252727509
