Time,GPS_PosAccuracy
96.3,1.47000002861023
96.4,1.47000002861023
96.5,1.47435891628265
96.6,1.48000001907349
96.7,1.48000001907349
96.8,1.48000001907349
96.9,1.48000001907349
97,1.48000001907349
97.1,1.48000001907349
97.2,1.48000001907349
97.3,1.48000001907349
97.4,1.48000001907349
97.5,1.48000001907349
97.6,1.48000001907349
97.7,1.48000001907349
97.8,1.48000001907349
97.9,1.48631584644318
98,1.48564100265503
98.1,1.48000001907349
98.2,1.48000001907349
98.3,1.48000001907349
98.4,1.48000001907349
98.5,1.48000001907349
98.6,1.48000001907349
98.7,1.48000001907349
98.8,1.48000001907349
98.9,1.48000001907349
99,1.48000001907349
99.1,1.48000001907349
99.2,1.48000001907349
99.3,1.48000001907349
99.4,1.48000001907349
99.5,1.48000001907349
99.6,1.48000001907349
99.7,1.48000001907349
99.8,1.48000001907349
99.9,1.48000001907349
100,1.47564101219177
100.1,1.47000002861023
100.2,1.47000002861023
100.3,1.47000002861023
100.4,1.47000002861023
100.5,1.47000002861023
100.6,1.47000002861023
100.7,1.47000002861023
100.8,1.47000002861023
100.9,1.47000002861023
101,1.47000002861023
101.1,1.47000002861023
101.2,1.47000002861023
101.3,1.47000002861023
101.4,1.47000002861023
101.5,1.47000002861023
101.6,1.47000002861023
101.7,1.46991455554962
101.8,1.46136748790741
101.9,1.46631574630737
102,1.47000002861023
102.1,1.47000002861023
102.2,1.47000002861023
102.3,1.47000002861023
102.4,1.47000002861023
102.5,1.47000002861023
102.6,1.47000002861023
102.7,1.47000002861023
102.8,1.47000002861023
102.9,1.47000002861023
103,1.47000002861023
103.1,1.47000002861023
103.2,1.47000002861023
103.3,1.47000002861023
103.4,1.47000002861023
103.5,1.47000002861023
103.6,1.47000002861023
103.7,1.47000002861023
103.8,1.47000002861023
103.9,1.47000002861023
104,1.47000002861023
104.1,1.47000002861023
104.2,1.47000002861023
104.3,1.47000002861023
104.4,1.47000002861023
104.5,1.47000002861023
104.6,1.47000002861023
104.7,1.47000002861023
104.8,1.47000002861023
104.9,1.47000002861023
105,1.47000002861023
105.1,1.46742427349091
105.2,1.46000003814697
105.3,1.46000003814697
105.4,1.46000003814697
105.5,1.46000003814697
105.6,1.46000003814697
105.7,1.46000003814697
105.8,1.46000003814697
105.9,1.46000003814697
106,1.46000003814697
106.1,1.46000003814697
106.2,1.45983052253723
106.3,1.45135593414307
106.4,1.45000004768372
106.5,1.45000004768372
106.6,1.45000004768372
106.7,1.45000004768372
106.8,1.45000004768372
106.9,1.44363641738892
107,1.44000005722046
107.1,1.44000005722046
107.2,1.44000005722046
107.3,1.44000005722046
107.4,1.43363630771637
107.5,1.42999994754791
107.6,1.42999994754791
107.7,1.42999994754791
107.8,1.42999994754791
107.9,1.42999994754791
108,1.42999994754791
108.1,1.42999994754791
108.2,1.42999994754791
108.3,1.42999994754791
108.4,1.42999994754791
108.5,1.42999994754791
108.6,1.42999994754791
108.7,1.42999994754791
108.8,1.42999994754791
108.9,1.42363631725311
109,1.41999995708466
109.1,1.41999995708466
109.2,1.41999995708466
109.3,1.41999995708466
109.4,1.41999995708466
109.5,1.41999995708466
109.6,1.41999995708466
109.7,1.41999995708466
109.8,1.41999995708466
109.9,1.41999995708466
110,1.41999995708466
110.1,1.41999995708466
110.2,1.41999995708466
110.3,1.41999995708466
110.4,1.41999995708466
110.5,1.41999995708466
110.6,1.41999995708466
110.7,1.41999995708466
110.8,1.41999995708466
110.9,1.41999995708466
111,1.41999995708466
111.1,1.41999995708466
111.2,1.41999995708466
111.3,1.41999995708466
111.4,1.41999995708466
111.5,1.41999995708466
111.6,1.41999995708466
111.7,1.41999995708466
111.8,1.41999995708466
111.9,1.41999995708466
112,1.41999995708466
112.1,1.41999995708466
112.2,1.41999995708466
112.3,1.41999995708466
112.4,1.41999995708466
112.5,1.41999995708466
112.6,1.41999995708466
112.7,1.41999995708466
112.8,1.41999995708466
112.9,1.41999995708466
113,1.41999995708466
113.1,1.41740453243256
113.2,1.4099999666214
113.3,1.4099999666214
113.4,1.4099999666214
113.5,1.4099999666214
113.6,1.4099999666214
113.7,1.4099999666214
113.8,1.4099999666214
113.9,1.4099999666214
114,1.4099999666214
114.1,1.4099999666214
114.2,1.4099999666214
114.3,1.4099999666214
114.4,1.4099999666214
114.5,1.4099999666214
114.6,1.4125953912735
114.7,1.41999995708466
114.8,1.41999995708466
114.9,1.41999995708466
115,1.41999995708466
115.1,1.41999995708466
115.2,1.41999995708466
115.3,1.41999995708466
115.4,1.41999995708466
115.5,1.41999995708466
115.6,1.41999995708466
115.7,1.41999995708466
115.8,1.41999995708466
115.9,1.41999995708466
116,1.41999995708466
116.1,1.41999995708466
116.2,1.42025208473206
116.3,1.42865550518036
116.4,1.42999994754791
116.5,1.42999994754791
116.6,1.42999994754791
116.7,1.43025207519531
116.8,1.43865549564362
116.9,1.44000005722046
117,1.44000005722046
117.1,1.44000005722046
117.2,1.44000005722046
117.3,1.44000005722046
117.4,1.44000005722046
117.5,1.44000005722046
117.6,1.44000005722046
117.7,1.44000005722046
117.8,1.44000005722046
117.9,1.44000005722046
118,1.44445383548737
118.1,1.45000004768372
118.2,1.45000004768372
118.3,1.45000004768372
118.4,1.45000004768372
118.5,1.45445382595062
118.6,1.46000003814697
118.7,1.46000003814697
118.8,1.46000003814697
118.9,1.46000003814697
119,1.46000003814697
119.1,1.46000003814697
119.2,1.46000003814697
119.3,1.46000003814697
119.4,1.46000003814697
119.5,1.46000003814697
119.6,1.46000003814697
119.7,1.46025204658508
119.8,1.46865546703339
119.9,1.47000002861023
120,1.47000002861023
120.1,1.47000002861023
120.2,1.47000002861023
120.3,1.47000002861023
120.4,1.47000002861023
120.5,1.47000002861023
120.6,1.47000002861023
120.7,1.47000002861023
120.8,1.47000002861023
120.9,1.47000002861023
121,1.47000002861023
121.1,1.47000002861023
121.2,1.47000002861023
121.3,1.47000002861023
121.4,1.47000002861023
121.5,1.47000002861023
121.6,1.47000002861023
121.7,1.47000002861023
121.8,1.47000002861023
121.9,1.47000002861023
122,1.47000002861023
122.1,1.47000002861023
122.2,1.47000002861023
122.3,1.47000002861023
122.4,1.47000002861023
122.5,1.47000002861023
122.6,1.46594595909119
122.7,1.46000003814697
122.8,1.46000003814697
122.9,1.46000003814697
123,1.46000003814697
123.1,1.46000003814697
123.2,1.46000003814697
123.3,1.46000003814697
123.4,1.46000003814697
123.5,1.46000003814697
123.6,1.46000003814697
123.7,1.46000003814697
123.8,1.46000003814697
123.9,1.46000003814697
124,1.46000003814697
124.1,1.46000003814697
124.2,1.46000003814697
124.3,1.46000003814697
124.4,1.46000003814697
124.5,1.46000003814697
124.6,1.46410715579987
124.7,1.47000002861023
124.8,1.47000002861023
124.9,1.47000002861023
125,1.47000002861023
125.1,1.47000002861023
125.2,1.47000002861023
125.3,1.47000002861023
125.4,1.47000002861023
125.5,1.47000002861023
125.6,1.47000002861023
125.7,1.47000002861023
125.8,1.47000002861023
125.9,1.47000002861023
126,1.47000002861023
126.1,1.47000002861023
126.2,1.47000002861023
126.3,1.47000002861023
126.4,1.47000002861023
126.5,1.47000002861023
126.6,1.47000002861023
126.7,1.47000002861023
126.8,1.47000002861023
126.9,1.47000002861023
127,1.46391308307648
127.1,1.46000003814697
127.2,1.46000003814697
127.3,1.46000003814697
127.4,1.4514285326004
127.5,1.45000004768372
127.6,1.45000004768372
127.7,1.45000004768372
127.8,1.45000004768372
127.9,1.45000004768372
128,1.45000004768372
128.1,1.45000004768372
128.2,1.45000004768372
128.3,1.45000004768372
128.4,1.45000004768372
128.5,1.45000004768372
128.6,1.45000004768372
128.7,1.45000004768372
128.8,1.45000004768372
128.9,1.45000004768372
129,1.45608699321747
129.1,1.46000003814697
129.2,1.46000003814697
129.3,1.46000003814697
129.4,1.46000003814697
129.5,1.46000003814697
129.6,1.46000003814697
129.7,1.46000003814697
129.8,1.46000003814697
129.9,1.46000003814697
130,1.46000003814697
130.1,1.46000003814697
130.2,1.46000003814697
130.3,1.46000003814697
130.4,1.46000003814697
130.5,1.46000003814697
130.6,1.46000003814697
130.7,1.46000003814697
130.8,1.46000003814697
130.9,1.46000003814697
131,1.46000003814697
131.1,1.46410715579987
131.2,1.47000002861023
131.3,1.47000002861023
131.4,1.47000002861023
131.5,1.47000002861023
131.6,1.47000002861023
131.7,1.47000002861023
131.8,1.47000002861023
131.9,1.47000002861023
132,1.47000002861023
132.1,1.47000002861023
132.2,1.47000002861023
132.3,1.47000002861023
132.4,1.47000002861023
132.5,1.47000002861023
132.6,1.47000002861023
132.7,1.47000002861023
132.8,1.47000002861023
132.9,1.47000002861023
133,1.47000002861023
133.1,1.47000002861023
133.2,1.47000002861023
133.3,1.47000002861023
133.4,1.47000002861023
133.5,1.47000002861023
133.6,1.47000002861023
133.7,1.47000002861023
133.8,1.47000002861023
133.9,1.47000002861023
134,1.47608697414398
134.1,1.48000001907349
134.2,1.48246371746063
134.3,1.48971009254456
134.4,1.49000000953674
134.5,1.49000000953674
134.6,1.49415934085846
134.7,1.5
134.8,1.5
134.9,1.5
135,1.50613141059875
135.1,1.50999999046326
135.2,1.50999999046326
