Time,GPS_LatAcc
91,1.15785360336304
91.1,1.14685130119324
91.2,1.15562415122986
91.3,1.23558521270752
91.4,1.36058127880096
91.5,1.5121796131134
91.6,1.66422009468079
91.7,1.78043925762177
91.8,1.72918713092804
91.9,1.6718921661377
92,1.66396045684814
92.1,1.6910195350647
92.2,1.69123709201813
92.3,1.63668668270111
92.4,1.56931519508362
92.5,1.52551507949829
92.6,1.5168172121048
92.7,1.52761673927307
92.8,1.52588820457458
92.9,1.51185834407806
93,1.50171887874603
93.1,1.50144958496094
93.2,1.50787436962128
93.3,1.43118584156036
93.4,1.38466906547546
93.5,1.35140717029572
93.6,1.33922171592712
93.7,1.35259699821472
93.8,1.23235142230988
93.9,0.990604341030121
94,0.762327373027802
94.1,0.596454977989197
94.2,0.48387411236763
94.3,0.414743989706039
94.4,0.280453145503998
94.5,0.0995263084769249
94.6,-0.125591412186623
94.7,-0.37237212061882
94.8,-0.590542793273926
94.9,-0.77317887544632
95,-0.908152043819427
95.1,-0.996164083480835
95.2,-1.06911253929138
95.3,-1.12481248378754
95.4,-1.12409245967865
95.5,-1.0866471529007
95.6,-1.01411497592926
95.7,-0.922386348247528
95.8,-0.87642765045166
95.9,-0.92661440372467
96,-1.03739976882935
96.1,-1.18658232688904
96.2,-1.33081471920013
96.3,-1.41349923610687
96.4,-1.46726131439209
96.5,-1.47179901599884
96.6,-1.43113911151886
96.7,-1.38511192798615
96.8,-1.42198705673218
96.9,-1.53678226470947
97,-1.63573849201202
97.1,-1.66572117805481
97.2,-1.61929607391357
97.3,-1.59868216514587
97.4,-1.60950744152069
97.5,-1.64277327060699
97.6,-1.67108619213104
97.7,-1.65910077095032
97.8,-1.64715898036957
97.9,-1.57396233081818
98,-1.48548197746277
98.1,-1.40170240402222
98.2,-1.33279752731323
98.3,-1.16545557975769
98.4,-0.878831803798676
98.5,-0.514975190162659
98.6,-0.120963148772717
98.7,0.229000806808472
98.8,0.488217204809189
98.9,0.748104453086853
99,0.99047839641571
99.1,1.1614146232605
99.2,1.22437357902527
99.3,1.06894850730896
99.4,0.88713002204895
99.5,0.750114977359772
99.6,0.688884675502777
99.7,0.681349098682404
99.8,0.626305878162384
99.9,0.514885783195496
100,0.394122898578644
100.1,0.274791926145554
100.2,0.155875161290169
100.3,0.0604725442826748
100.4,-0.0150110758841038
100.5,-0.0561339855194092
100.6,-0.0538899675011635
100.7,-0.0245765615254641
100.8,-0.00567225599661469
100.9,0.00506300525739789
101,0.0147472508251667
101.1,0.0307253804057837
101.2,0.057697057723999
101.3,0.0567353814840317
101.4,-0.00232270872220397
101.5,-0.094487190246582
101.6,-0.230759412050247
101.7,-0.411464035511017
101.8,-0.58405202627182
101.9,-0.70120233297348
102,-0.728298127651215
102.1,-0.676229953765869
102.2,-0.620046257972717
102.3,-0.691919028759003
102.4,-0.853672206401825
102.5,-1.02877616882324
102.6,-1.18885016441345
102.7,-1.32620882987976
102.8,-1.44919466972351
102.9,-1.48420119285583
103,-1.43758761882782
103.1,-1.33136796951294
103.2,-1.22820627689362
103.3,-1.24955177307129
103.4,-1.33720564842224
103.5,-1.43934321403503
103.6,-1.54754793643951
103.7,-1.6633505821228
103.8,-1.73711287975311
103.9,-1.75572228431702
104,-1.74030685424805
104.1,-1.66194629669189
104.2,-1.50488090515137
104.3,-1.41343331336975
104.4,-1.35096120834351
104.5,-1.31928265094757
104.6,-1.31206357479095
104.7,-1.30591809749603
104.8,-1.24497973918915
104.9,-1.31252884864807
105,-1.38406312465668
105.1,-1.41623294353485
105.2,-1.40772330760956
105.3,-1.35129082202911
105.4,-1.23343729972839
105.5,-1.08671832084656
105.6,-0.928562760353088
105.7,-0.780468225479126
105.8,-0.705991387367249
105.9,-0.667977452278137
106,-0.650783836841583
106.1,-0.652411341667175
106.2,-0.664380192756653
106.3,-0.61110246181488
106.4,-0.490020304918289
106.5,-0.344187617301941
106.6,-0.208310276269913
106.7,-0.113555394113064
106.8,-0.0477101095020771
106.9,0.0478388741612434
107,0.132233247160912
107.1,0.18921309709549
107.2,0.222531452775002
107.3,0.227893829345703
107.4,0.302603423595428
107.5,0.422539889812469
107.6,0.599107921123505
107.7,0.828496277332306
107.8,1.07061898708344
107.9,1.14726436138153
108,1.13770174980164
108.1,1.10160708427429
108.2,1.1141973733902
108.3,1.2343202829361
108.4,1.35150766372681
108.5,1.43627917766571
108.6,1.5033552646637
108.7,1.5917489528656
108.8,1.61078262329102
108.9,1.59450614452362
109,1.60692763328552
109.1,1.65870559215546
109.2,1.72212994098663
109.3,1.72295737266541
109.4,1.70095229148865
109.5,1.72034001350403
109.6,1.77192807197571
109.7,1.80335247516632
109.8,1.80009651184082
109.9,1.72527635097504
110,1.63610291481018
110.1,1.56432068347931
110.2,1.52573096752167
110.3,1.3959549665451
110.4,1.29560792446136
110.5,1.20254862308502
110.6,1.12262880802155
110.7,1.06554424762726
110.8,1.02526080608368
110.9,0.966408729553223
111,0.923983752727509
111.1,0.903279662132263
111.2,0.888822138309479
111.3,0.86727774143219
111.4,0.849803686141968
111.5,0.848130583763123
111.6,0.876128017902374
111.7,0.932933688163757
111.8,0.898408353328705
111.9,0.722171247005463
112,0.480672240257263
112.1,0.236420527100563
112.2,0.0586062856018543
112.3,0.0379853881895542
112.4,0.126183822751045
112.5,0.242258340120316
112.6,0.35302209854126
112.7,0.440492928028107
112.8,0.51941180229187
112.9,0.627535104751587
113,0.78489351272583
113.1,0.973393142223358
113.2,1.14664316177368
113.3,1.30303084850311
113.4,1.35749971866608
113.5,1.35180020332336
113.6,1.31248486042023
113.7,1.28052294254303
113.8,1.32781767845154
113.9,1.45477151870728
114,1.55578851699829
114.1,1.60365402698517
114.2,1.62042999267578
114.3,1.67987537384033
114.4,1.74627041816711
114.5,1.79966652393341
114.6,1.8193746805191
114.7,1.79724335670471
114.8,1.73952209949493
114.9,1.68063235282898
115,1.64595007896423
115.1,1.63316118717194
115.2,1.620530128479
115.3,1.59863567352295
115.4,1.61139750480652
115.5,1.59519708156586
115.6,1.53647029399872
115.7,1.45418393611908
115.8,1.29986989498138
115.9,1.19198131561279
116,1.12973642349243
116.1,1.0971577167511
116.2,1.05957627296448
116.3,1.04654312133789
116.4,1.07389152050018
116.5,1.12321698665619
116.6,1.11702358722687
116.7,0.971648693084717
116.8,0.605811834335327
116.9,0.146990269422531
117,-0.293341368436813
117.1,-0.654675245285034
117.2,-0.919690012931824
117.3,-1.01372110843658
117.4,-1.14192152023315
117.5,-1.27770161628723
117.6,-1.38628196716309
117.7,-1.44023191928864
117.8,-1.49461507797241
117.9,-1.54438161849976
118,-1.63217687606812
118.1,-1.73700046539307
118.2,-1.80384004116058
118.3,-1.73935186862946
118.4,-1.72519779205322
118.5,-1.705237865448
118.6,-1.68748772144318
118.7,-1.7007714509964
118.8,-1.72201418876648
118.9,-1.65946042537689
119,-1.58403193950653
119.1,-1.49191677570343
119.2,-1.36233508586884
119.3,-1.24046003818512
119.4,-1.18602824211121
119.5,-1.13484466075897
119.6,-1.08470892906189
119.7,-1.05427598953247
119.8,-1.06090760231018
119.9,-1.08887004852295
120,-1.14456307888031
120.1,-1.14913010597229
120.2,-1.01197576522827
120.3,-0.818725049495697
120.4,-0.809563040733337
120.5,-0.835465610027313
120.6,-0.952272057533264
120.7,-1.18681967258453
120.8,-1.4342497587204
120.9,-1.68679285049438
121,-1.88113510608673
121.1,-1.99806463718414
121.2,-1.99858450889587
121.3,-1.93037533760071
121.4,-1.87197196483612
121.5,-1.83600175380707
121.6,-1.79630529880524
121.7,-1.75037288665771
121.8,-1.71108090877533
121.9,-1.66036581993103
122,-1.62773847579956
122.1,-1.57071006298065
122.2,-1.43323814868927
122.3,-1.20595014095306
122.4,-0.911034345626831
122.5,-0.596491575241089
122.6,-0.294864177703857
122.7,0.00873311143368483
122.8,0.354057878255844
122.9,0.707583546638489
123,0.959561347961426
123.1,1.16962170600891
123.2,1.32938957214355
123.3,1.4448961019516
123.4,1.47880661487579
123.5,1.48937010765076
123.6,1.52474880218506
123.7,1.62530696392059
123.8,1.78490471839905
123.9,1.87601149082184
124,1.88405203819275
124.1,1.89205467700958
124.2,1.92311644554138
124.3,1.96421051025391
124.4,1.96353721618652
124.5,1.92338824272156
124.6,1.84325218200684
124.7,1.73266673088074
124.8,1.63771569728851
124.9,1.70962381362915
125,1.87649703025818
125.1,2.00007629394531
125.2,1.98966085910797
125.3,1.85599625110626
125.4,1.70039403438568
125.5,1.61522114276886
125.6,1.56251692771912
125.7,1.53118550777435
125.8,1.49832010269165
125.9,1.47120606899261
126,1.45728325843811
126.1,1.43457722663879
126.2,1.38231599330902
126.3,1.29831957817078
126.4,1.16654896736145
126.5,0.982426464557648
126.6,0.777645707130432
126.7,0.562865674495697
126.8,0.353891313076019
126.9,0.170082196593285
127,0.0037336410023272
127.1,-0.158224895596504
127.2,-0.310568988323212
127.3,-0.447129905223846
127.4,-0.560025632381439
127.5,-0.677190959453583
127.6,-0.77845686674118
127.7,-0.854616105556488
127.8,-0.920551240444183
127.9,-1.02696406841278
128,-1.14355099201202
128.1,-1.23561024665833
128.2,-1.28229153156281
128.3,-1.30046319961548
128.4,-1.35405945777893
128.5,-1.48514461517334
128.6,-1.6210560798645
128.7,-1.6709498167038
128.8,-1.57586300373077
128.9,-1.33794057369232
129,-1.07482659816742
129.1,-0.828080058097839
129.2,-0.61718612909317
129.3,-0.430239289999008
129.4,-0.160505384206772
129.5,0.202236443758011
129.6,0.594214856624603
129.7,0.963753700256348
129.8,1.26198279857635
129.9,1.44194936752319
130,1.58347010612488
130.1,1.71385276317596
130.2,1.82288873195648
130.3,1.90131998062134
130.4,1.87050437927246
130.5,1.76836478710175
130.6,1.68030476570129
130.7,1.66659939289093
130.8,1.73616302013397
130.9,1.7998868227005
131,1.75047183036804
131.1,1.66062331199646
131.2,1.59932863712311
131.3,1.63659799098969
131.4,1.77934455871582
131.5,1.88012981414795
131.6,1.91315019130707
131.7,1.85924601554871
131.8,1.77090620994568
131.9,1.73905837535858
132,1.69680547714233
132.1,1.61450433731079
132.2,1.4690328836441
132.3,1.28665900230408
132.4,1.06267106533051
132.5,0.825470387935638
132.6,0.587367057800293
132.7,0.368106424808502
132.8,0.182497695088387
132.9,0.0774809122085571
133,0.0369582697749138
133.1,0.0280378852039576
133.2,0.0328479520976543
133.3,0.0188331641256809
133.4,-0.02077866345644
133.5,-0.047465592622757
133.6,-0.0584143400192261
133.7,-0.0557086393237114
133.8,-0.0562879554927349
133.9,-0.0799298360943794
134,-0.0827709585428238
134.1,-0.0705686956644058
134.2,-0.0531342476606369
134.3,-0.0503779388964176
134.4,-0.0612092800438404
134.5,-0.0666737928986549
134.6,-0.0596559569239616
134.7,-0.0425817482173443
134.8,-0.0308362729847431
134.9,-0.0413488857448101
135,-0.0297818928956985
135.1,-0.00927180517464876
135.2,0.00219812849536538
