Time,Week_N
489.38,1880
489.52,1880
489.63,1880
489.77,1880
489.88,1880
490.02,1880
490.13,1880
490.27,1880
490.38,1880
490.52,1880
490.63,1880
490.77,1880
490.88,1880
491.02,1880
491.13,1880
491.27,1880
491.38,1880
491.52,1880
491.63,1880
491.77,1880
491.88,1880
492.02,1880
492.13,1880
492.27,1880
492.38,1880
492.52,1880
492.63,1880
492.77,1880
492.88,1880
493.02,1880
493.13,1880
493.27,1880
493.38,1880
493.52,1880
493.63,1880
493.77,1880
493.88,1880
494.02,1880
494.13,1880
494.27,1880
494.38,1880
494.52,1880
494.63,1880
494.77,1880
494.88,1880
495.02,1880
495.13,1880
495.27,1880
495.38,1880
495.52,1880
495.63,1880
495.77,1880
495.88,1880
496.02,1880
496.13,1880
496.27,1880
496.38,1880
496.52,1880
496.63,1880
496.77,1880
496.88,1880
497.02,1880
497.13,1880
497.27,1880
497.38,1880
497.52,1880
497.63,1880
497.769,1880
497.88,1880
498.019,1880
498.13,1880
498.269,1880
498.38,1880
498.519,1880
498.63,1880
498.769,1880
498.88,1880
499.019,1880
499.13,1880
499.269,1880
499.38,1880
499.519,1880
499.63,1880
499.769,1880
499.88,1880
500.019,1880
500.13,1880
500.269,1880
500.38,1880
500.519,1880
500.63,1880
500.769,1880
500.88,1880
501.019,1880
501.13,1880
501.269,1880
501.38,1880
501.519,1880
501.63,1880
501.769,1880
501.88,1880
502.019,1880
502.13,1880
502.269,1880
502.38,1880
502.519,1880
502.63,1880
502.769,1880
502.88,1880
503.019,1880
503.13,1880
503.269,1880
503.38,1880
503.519,1880
503.63,1880
503.769,1880
503.88,1880
504.019,1880
504.13,1880
504.269,1880
504.38,1880
504.519,1880
504.63,1880
504.769,1880
504.88,1880
505.019,1880
505.13,1880
505.269,1880
505.38,1880
505.519,1880
505.63,1880
505.769,1880
505.88,1880
506.019,1880
506.13,1880
506.269,1880
506.38,1880
506.519,1880
506.63,1880
506.769,1880
506.88,1880
507.019,1880
507.13,1880
507.269,1880
507.38,1880
507.519,1880
507.63,1880
507.769,1880
507.88,1880
508.019,1880
508.13,1880
508.269,1880
508.38,1880
508.518,1880
508.63,1880
508.768,1880
508.88,1880
509.018,1880
509.13,1880
509.268,1880
509.38,1880
509.518,1880
509.63,1880
509.768,1880
509.88,1880
510.018,1880
510.13,1880
510.268,1880
510.38,1880
510.518,1880
510.63,1880
510.768,1880
510.88,1880
511.018,1880
511.13,1880
511.268,1880
511.38,1880
511.518,1880
511.63,1880
511.768,1880
511.88,1880
512.018,1880
512.13,1880
512.268,1880
512.38,1880
512.518,1880
512.63,1880
512.768,1880
512.88,1880
513.018,1880
513.13,1880
513.268,1880
513.38,1880
513.518,1880
513.63,1880
513.768,1880
513.88,1880
514.018,1880
514.13,1880
514.268,1880
514.38,1880
514.518,1880
514.63,1880
514.768,1880
514.88,1880
515.018,1880
515.13,1880
515.268,1880
515.38,1880
515.518,1880
515.63,1880
515.768,1880
515.88,1880
516.018,1880
516.13,1880
516.268,1880
516.38,1880
516.518,1880
516.63,1880
516.768,1880
516.88,1880
517.018,1880
517.13,1880
517.268,1880
517.38,1880
517.518,1880
517.63,1880
517.768,1880
517.88,1880
518.018,1880
518.13,1880
518.268,1880
518.38,1880
518.518,1880
518.63,1880
518.768,1880
518.88,1880
519.017,1880
519.13,1880
519.267,1880
519.38,1880
519.517,1880
519.63,1880
519.767,1880
519.88,1880
520.017,1880
520.13,1880
520.267,1880
520.38,1880
520.517,1880
520.63,1880
520.767,1880
520.88,1880
521.017,1880
521.13,1880
521.267,1880
521.38,1880
521.517,1880
521.63,1880
521.767,1880
521.88,1880
522.017,1880
522.13,1880
