Time,GPS_Heading
264.7,131.856781005859
264.8,133.461807250977
264.9,135.478546142578
265,137.561172485352
265.1,139.172393798828
265.2,140.596084594727
265.3,142.244094848633
265.4,143.239532470703
265.5,144.790664672852
265.6,146.326278686523
265.7,147.938201904297
265.8,149.858261108398
265.9,151.740921020508
266,153.022415161133
266.1,153.766006469727
266.2,154.18830871582
266.3,154.58235168457
266.4,155.222320556641
266.5,156.761093139648
266.6,158.846206665039
266.7,161.006011962891
266.8,163.060195922852
266.9,167.697113037109
267,170.084320068359
267.1,172.842010498047
267.2,176.371337890625
267.3,154.474975585938
267.4,-128.751083374023
267.5,-169.316925048828
267.6,-163.453201293945
267.7,-157.316680908203
267.8,-150.845626831055
267.9,-143.501922607422
268,-138.075668334961
268.1,-131.188812255859
268.2,-123.225685119629
268.3,-115.836380004883
268.4,-110.470191955566
268.5,-103.076622009277
268.6,-96.6788330078125
268.7,-91.508415222168
268.8,-86.6404418945312
268.9,-79.5894546508789
269,-74.7893371582031
269.1,-69.2696990966797
269.2,-63.4793243408203
269.3,-58.6614837646484
269.4,-53.3291053771973
269.5,-47.5360221862793
269.6,-42.5069465637207
269.7,-37.997932434082
269.8,-33.362922668457
269.9,-28.8639965057373
270,-24.370719909668
270.1,-20.2448387145996
270.2,-17.1681537628174
270.3,-15.8995714187622
270.4,-17.3162631988525
270.5,-19.7337970733643
270.6,-22.7267780303955
270.7,-26.078556060791
270.8,-29.6841297149658
270.9,-34.0621490478516
271,-38.7001991271973
271.1,-44.1054267883301
271.2,-49.6561851501465
271.3,-54.7622222900391
271.4,-62.3035659790039
271.5,-69.2343902587891
271.6,-76.1200103759766
271.7,-83.4743499755859
271.8,-91.4239501953125
271.9,-97.1620712280273
272,-103.044769287109
272.1,-109.797508239746
272.2,-116.822296142578
272.3,-123.170845031738
272.4,-128.832992553711
272.5,-134.481201171875
272.6,-139.856597900391
272.7,-144.497512817383
272.8,-148.057632446289
272.9,-151.421371459961
273,-154.617965698242
273.1,-157.250305175781
273.2,-159.458404541016
273.3,-161.5615234375
273.4,-163.667984008789
273.5,-165.458435058594
273.6,-167.702774047852
273.7,-170.52214050293
273.8,-173.815505981445
273.9,-177.442306518555
274,62.701416015625
274.1,173.344329833984
274.2,168.801940917969
274.3,163.975631713867
274.4,159.478042602539
274.5,154.531845092773
274.6,149.519088745117
274.7,144.798187255859
274.8,140.480834960938
274.9,135.058044433594
275,131.914657592773
275.1,127.527801513672
275.2,122.853897094727
275.3,119.589714050293
275.4,115.472717285156
275.5,112.080444335938
275.6,109.075172424316
275.7,107.000007629395
275.8,106.393836975098
275.9,106.349754333496
276,107.73706817627
276.1,110.057746887207
276.2,113.010955810547
276.3,116.34659576416
276.4,120.137466430664
276.5,123.358085632324
276.6,127.746437072754
276.7,133.096405029297
276.8,138.666381835938
276.9,144.276489257812
277,151.167083740234
277.1,157.509719848633
277.2,163.990341186523
277.3,171.563110351562
277.4,178.034591674805
277.5,-59.780632019043
277.6,-167.494094848633
277.7,-160.308959960938
277.8,-154.175994873047
277.9,-147.893203735352
278,-140.926177978516
278.1,-134.852661132812
278.2,-128.811538696289
278.3,-121.675437927246
278.4,-115.444694519043
278.5,-110.024841308594
278.6,-104.795753479004
278.7,-99.643310546875
278.8,-94.713508605957
278.9,-91.0375213623047
279,-85.4384841918945
279.1,-80.8459167480469
279.2,-76.9090194702148
279.3,-72.6672592163086
279.4,-69.7190170288086
279.5,-66.3809356689453
279.6,-62.5744171142578
279.7,-58.9206275939941
279.8,-56.0899391174316
279.9,-53.6610336303711
280,-52.2822227478027
280.1,-51.9045944213867
280.2,-52.3012733459473
280.3,-53.1875915527344
280.4,-54.6295890808105
280.5,-56.1856384277344
280.6,-57.8477897644043
280.7,-59.660213470459
280.8,-61.5887031555176
280.9,-63.0080451965332
281,-65.661735534668
281.1,-68.8228530883789
281.2,-72.00341796875
281.3,-74.7877807617188
281.4,-76.9081878662109
281.5,-81.0108795166016
281.6,-84.3963851928711
281.7,-87.5452041625977
281.8,-90.6798858642578
281.9,-94.2462158203125
282,-95.760612487793
282.1,-97.7412414550781
282.2,-99.9450378417969
282.3,-101.547645568848
282.4,-103.239349365234
282.5,-103.807495117188
282.6,-103.05638885498
282.7,-101.528198242188
282.8,-99.7991561889648
282.9,-96.7603149414062
283,-93.8438034057617
283.1,-90.2381973266602
283.2,-85.9506149291992
283.3,-81.2894134521484
283.4,-76.7454299926758
283.5,-72.2197570800781
283.6,-67.6174850463867
283.7,-62.7173118591309
283.8,-57.4063453674316
283.9,-52.4877586364746
284,-48.1193313598633
284.1,-43.9939804077148
284.2,-39.291919708252
284.3,-34.2111167907715
284.4,-30.7074031829834
284.5,-26.6173667907715
284.6,-22.7103748321533
284.7,-18.8130435943604
284.8,-14.6676788330078
284.9,-10.9376239776611
285,-6.83004331588745
285.1,-2.73212027549744
285.2,0.954166352748871
285.3,4.00578165054321
285.4,7.18925666809082
285.5,9.00791835784912
285.6,10.5786085128784
285.7,11.9705505371094
285.8,12.9738321304321
285.9,13.166374206543
286,12.9888935089111
286.1,12.8584365844727
286.2,12.8132171630859
286.3,12.780517578125
286.4,12.6094417572021
286.5,12.5410842895508
286.6,12.4828271865845
286.7,12.4410924911499
286.8,12.4489574432373
286.9,12.5596122741699
287,12.6450281143188
287.1,12.6182670593262
287.2,12.5935211181641
287.3,12.5827054977417
287.4,12.3595352172852
287.5,12.2344655990601
287.6,11.9658756256104
287.7,11.6764917373657
287.8,11.5371313095093
287.9,11.4440088272095
288,11.4783010482788
288.1,11.4531173706055
