Time,GPS_Gyro
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,0
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,-1.39850437641144
4.9,-3.39636778831482
5,1.33157098293304
5.1,12.8218078613281
5.2,14.2091884613037
5.3,9.20172882080078
5.4,4.59632873535156
5.5,0.902122676372528
5.6,-0.851743102073669
5.7,-0.792454540729523
5.8,-4.48504161834717
5.9,-4.35038328170776
6,-3.30226421356201
6.1,-2.93632054328918
6.2,-4.20934963226318
6.3,-7.54405832290649
6.4,-11.2739706039429
6.5,-12.2802982330322
6.6,-9.48075675964355
6.7,-6.41928720474243
6.8,-0.622832000255585
6.9,1.72680580615997
7,-0.0662784203886986
7.1,-5.79263401031494
7.2,-10.2844533920288
7.3,-13.2713890075684
7.4,-13.4995698928833
7.5,-14.642692565918
7.6,-18.6938934326172
7.7,-22.8324298858643
7.8,-17.7277297973633
7.9,-12.1227197647095
8,-9.61703205108643
8.1,-10.7342891693115
8.2,-11.1458148956299
8.3,-8.41956615447998
8.4,-4.67789936065674
8.5,-4.11348676681519
8.6,-10.9113569259644
8.7,-23.4431190490723
8.8,-27.318000793457
8.9,-25.6346340179443
9,-20.9279689788818
9.1,-16.5057678222656
9.2,-17.6928272247314
9.3,-17.5512790679932
9.4,-20.5009155273438
9.5,-26.5696964263916
9.6,-36.4108352661133
9.7,-49.4128952026367
9.8,-56.6355934143066
9.9,-51.5016326904297
10,-43.5976409912109
10.1,-37.7938804626465
10.2,-37.3516807556152
10.3,-40.4254570007324
10.4,-38.3665237426758
10.5,-30.7735996246338
10.6,-18.3007030487061
10.7,-4.0591983795166
10.8,1.17758584022522
10.9,2.45889234542847
11,1.32308125495911
11.1,-0.638127028942108
11.2,-1.95088815689087
11.3,1.3684413433075
11.4,7.00117158889771
11.5,13.4204139709473
11.6,17.0791454315186
11.7,15.7345323562622
11.8,0.244391024112701
11.9,-10.2588701248169
12,-13.2525148391724
12.1,-7.88104486465454
12.2,1.7328861951828
12.3,1.01593971252441
12.4,-6.53199481964111
12.5,-11.4115610122681
12.6,-9.59349250793457
12.7,-4.60729885101318
12.8,3.22779369354248
12.9,8.10601043701172
13,10.1897554397583
13.1,7.84319305419922
13.2,2.53296852111816
13.3,-4.18755769729614
13.4,-6.52742624282837
13.5,-5.98189067840576
13.6,-3.5027289390564
13.7,-2.49561715126038
13.8,-2.33085536956787
13.9,0.196968302130699
