Time,GPS_LatAcc
187.6,0.0190086141228676
187.7,0.0593385994434357
187.8,0.0848857238888741
187.9,0.0554704666137695
188,0.046446505934
188.1,0.0832249447703362
188.2,0.172517612576485
188.3,0.287648558616638
188.4,0.35429522395134
188.5,0.419163316488266
188.6,0.514072477817535
188.7,0.627493262290955
188.8,0.720228314399719
188.9,0.705958545207977
189,0.635449230670929
189.1,0.551352739334106
189.2,0.467308789491653
189.3,0.392417937517166
189.4,0.407494843006134
189.5,0.549981951713562
189.6,0.759699761867523
189.7,1.00476312637329
189.8,1.23930013179779
189.9,1.36817193031311
190,1.41052031517029
190.1,1.42508137226105
190.2,1.45074725151062
190.3,1.51907420158386
190.4,1.62881946563721
190.5,1.66854417324066
190.6,1.66017472743988
190.7,1.60375416278839
190.8,1.5159912109375
190.9,1.41128468513489
191,1.35341811180115
191.1,1.38326704502106
191.2,1.52091813087463
191.3,1.72256720066071
191.4,1.72434747219086
191.5,1.53457760810852
191.6,1.29343938827515
191.7,1.06831443309784
191.8,0.902481853961945
191.9,0.81213504076004
192,0.708217322826385
192.1,0.606293737888336
192.2,0.519146203994751
192.3,0.452627331018448
192.4,0.393492192029953
192.5,0.346335560083389
192.6,0.306615769863129
192.7,0.271665066480637
192.8,0.23700475692749
192.9,0.215578034520149
193,0.208313196897507
193.1,0.223481491208076
193.2,0.276852190494537
193.3,0.369362354278564
193.4,0.478792458772659
193.5,0.573499977588654
193.6,0.637823879718781
193.7,0.666494846343994
193.8,0.67636114358902
193.9,0.734527587890625
194,0.845245838165283
194.1,0.984706699848175
194.2,1.12981116771698
194.3,1.25160264968872
194.4,1.33901679515839
194.5,1.44859766960144
194.6,1.53403759002686
194.7,1.55850005149841
194.8,1.51510870456696
194.9,1.45662581920624
195,1.42833662033081
195.1,1.41568028926849
195.2,1.4291216135025
195.3,1.47745609283447
195.4,1.62082099914551
195.5,1.7403177022934
195.6,1.79116415977478
195.7,1.76459467411041
195.8,1.70326864719391
195.9,1.6741099357605
196,1.72950839996338
196.1,1.79290211200714
196.2,1.83383619785309
196.3,1.84727907180786
196.4,1.93781816959381
196.5,2.05252885818481
