Time,GPS_Gyro
187.6,0.330429226160049
187.7,1.03235566616058
187.8,1.47518181800842
187.9,0.961821496486664
188,0.802349984645844
188.1,1.43378210067749
188.2,2.97692918777466
188.3,4.97722148895264
188.4,6.18106126785278
188.5,7.40385723114014
188.6,9.19287204742432
188.7,11.3400239944458
188.8,13.1349573135376
188.9,13.0035209655762
189,11.850193977356
189.1,10.4437160491943
189.2,9.0259313583374
189.3,7.76003980636597
189.4,8.28011894226074
189.5,11.4505214691162
189.6,16.0576152801514
189.7,21.4218044281006
189.8,26.5383815765381
189.9,29.3278045654297
190,30.2487201690674
190.1,30.5583438873291
190.2,31.0588397979736
190.3,32.4033393859863
190.4,34.5258407592773
190.5,35.1816749572754
190.6,34.8740882873535
190.7,33.6099891662598
190.8,31.7068786621094
190.9,29.412841796875
191,28.0732479095459
191.1,28.5495166778564
191.2,31.2441806793213
191.3,35.2318153381348
191.4,35.0382041931152
191.5,30.9559230804443
191.6,25.895357131958
191.7,21.2395553588867
191.8,17.826530456543
191.9,15.948525428772
192,13.8226289749146
192.1,11.7543954849243
192.2,9.99692726135254
192.3,8.65805244445801
192.4,7.47961616516113
192.5,6.54330968856812
192.6,5.75673389434814
192.7,5.06953096389771
192.8,4.39474725723267
192.9,3.97356653213501
193,3.81755089759827
193.1,4.07041645050049
193.2,5.01322364807129
193.3,6.65902757644653
193.4,8.59159564971924
193.5,10.2413501739502
193.6,11.3400287628174
193.7,11.7983589172363
193.8,11.9220218658447
193.9,12.900092124939
194,14.8049116134644
194.1,17.2178230285645
194.2,19.7374134063721
194.3,21.8582935333252
194.4,23.4072208404541
194.5,25.3946437835693
194.6,27.0129013061523
194.7,27.639102935791
194.8,27.1477394104004
194.9,26.5109214782715
195,26.5230541229248
195.1,26.8913402557373
195.2,27.8343677520752
195.3,29.5192260742188
195.4,33.3039779663086
195.5,36.7846183776855
195.6,38.8960380554199
195.7,39.3812942504883
195.8,39.074047088623
195.9,39.4780197143555
196,41.9145851135254
196.1,44.4431304931641
196.2,46.24853515625
196.3,47.2192802429199
196.4,50.1582374572754
196.5,53.9815711975098
196.6,57.7840270996094
196.7,60.2680168151855
196.8,60.4480171203613
196.9,56.5182800292969
197,52.8485908508301
197.1,51.4239654541016
197.2,52.8539581298828
197.3,55.8159065246582
197.4,55.0895347595215
197.5,51.2670707702637
197.6,47.6283683776855
197.7,45.8888359069824
197.8,46.456729888916
197.9,47.3572654724121
198,46.5231018066406
198.1,45.2294845581055
198.2,43.6969413757324
198.3,41.9113655090332
198.4,39.1230506896973
198.5,36.4604225158691
198.6,33.8332557678223
198.7,31.3377285003662
198.8,29.1099033355713
198.9,27.9171676635742
199,27.2561950683594
199.1,26.5085620880127
199.2,24.9304065704346
199.3,22.0031223297119
199.4,17.1203937530518
199.5,11.381121635437
199.6,5.07630300521851
199.7,-1.67055344581604
199.8,-8.55697536468506
199.9,-14.6087121963501
200,-19.6216278076172
200.1,-23.9228801727295
200.2,-27.0504493713379
200.3,-28.7439804077148
200.4,-29.1384925842285
200.5,-29.8609561920166
200.6,-30.5605335235596
200.7,-31.3482208251953
200.8,-32.4713096618652
200.9,-34.1580543518066
201,-37.2109146118164
201.1,-41.2850112915039
201.2,-45.3624153137207
201.3,-48.0530281066895
201.4,-48.0539436340332
201.5,-46.4911155700684
201.6,-44.8503837585449
201.7,-44.1137619018555
201.8,-44.7881164550781
201.9,-46.5803337097168
202,-49.1785125732422
202.1,-51.8100051879883
202.2,-53.3830261230469
202.3,-53.0517349243164
202.4,-50.8922920227051
202.5,-49.8681144714355
202.6,-50.2482833862305
202.7,-50.6979675292969
202.8,-49.051025390625
202.9,-41.379035949707
203,-30.63743019104
203.1,-19.3824481964111
203.2,-9.51189804077148
203.3,-2.30327296257019
203.4,1.76066660881042
203.5,5.24670362472534
203.6,8.21108722686768
203.7,10.6310472488403
203.8,12.75719165802
203.9,16.6458034515381
204,22.144889831543
204.1,27.0401000976562
204.2,29.3456420898438
204.3,28.1027221679688
204.4,23.9804630279541
204.5,21.0487728118896
204.6,18.5100975036621
204.7,15.3950500488281
204.8,10.8017683029175
204.9,3.84104418754578
205,-3.26488137245178
205.1,-8.81629085540771
205.2,-11.6908740997314
205.3,-12.014533996582
205.4,-9.80590343475342
205.5,-7.29438924789429
205.6,-5.54165410995483
205.7,-5.1497278213501
205.8,-6.04879283905029
205.9,-8.72327613830566
206,-12.398606300354
206.1,-16.2518863677979
206.2,-19.7735919952393
206.3,-22.6384830474854
206.4,-24.3713264465332
206.5,-26.1782054901123
206.6,-28.3318119049072
206.7,-31.0501976013184
206.8,-34.3064308166504
206.9,-38.0187721252441
207,-40.9812316894531
207.1,-43.8252372741699
207.2,-46.9674415588379
207.3,-50.7029991149902
207.4,-56.2636566162109
207.5,-64.0967102050781
207.6,-70.6667861938477
207.7,-73.10791015625
207.8,-70.3956909179688
207.9,-65.8240737915039
208,-64.7485198974609
208.1,-65.8567504882812
208.2,-67.8615646362305
208.3,-68.9123687744141
208.4,-67.3264541625977
208.5,-64.9933471679688
208.6,-61.8941078186035
208.7,-57.659797668457
208.8,-52.3385124206543
208.9,-48.3929557800293
209,-46.9460334777832
209.1,-46.5350532531738
209.2,-46.2544708251953
209.3,-45.1844329833984
209.4,-42.2285499572754
209.5,-38.9941253662109
209.6,-36.4323234558105
209.7,-34.4709587097168
209.8,-32.4540519714355
209.9,-29.9303703308105
210,-28.0267887115479
210.1,-26.4828815460205
210.2,-24.7263011932373
210.3,-22.0535545349121
210.4,-16.8874950408936
210.5,-11.2295656204224
210.6,-6.57562637329102
210.7,-3.13126921653748
210.8,-0.165899768471718
210.9,4.09328889846802
211,9.14936923980713
211.1,14.0163288116455
211.2,18.1319522857666
211.3,21.2730751037598
211.4,22.5001831054688
211.5,22.8413257598877
211.6,23.3314628601074
211.7,24.3692874908447
211.8,25.9559326171875
211.9,27.8087863922119
212,30.2868041992188
212.1,34.1618728637695
212.2,38.8962478637695
212.3,43.0502319335938
212.4,43.9590492248535
212.5,43.8972854614258
212.6,43.4237976074219
212.7,43.049617767334
212.8,43.2526016235352
212.9,43.6780662536621
213,43.1630210876465
213.1,42.5540962219238
213.2,41.6497268676758
213.3,40.0565338134766
213.4,39.0799446105957
213.5,40.0780792236328
213.6,40.8961906433105
213.7,40.553882598877
213.8,38.8345756530762
213.9,36.0571441650391
214,34.0614700317383
214.1,33.6035804748535
214.2,34.1440849304199
214.3,34.2193908691406
214.4,31.7359828948975
214.5,28.1359481811523
214.6,24.907901763916
214.7,22.9486522674561
214.8,22.5140781402588
214.9,22.7643928527832
