Time,GPS_PosAccuracy
187.6,1.554358959198
187.7,1.55999994277954
187.8,1.56008541584015
187.9,1.56863248348236
188,1.57636368274689
188.1,1.58000004291534
188.2,1.58257579803467
188.3,1.5900000333786
188.4,1.5900000333786
188.5,1.5963636636734
188.6,1.60000002384186
188.7,1.60257577896118
188.8,1.61000001430511
188.9,1.61000001430511
189,1.61636364459991
189.1,1.62000000476837
189.2,1.62215995788574
189.3,1.62999999523163
189.4,1.62999999523163
189.5,1.62999999523163
189.6,1.62999999523163
189.7,1.63257575035095
189.8,1.63999998569489
189.9,1.63999998569489
190,1.63999998569489
190.1,1.63999998569489
190.2,1.63999998569489
190.3,1.63999998569489
190.4,1.63999998569489
190.5,1.63999998569489
190.6,1.63559317588806
190.7,1.62999999523163
190.8,1.62999999523163
190.9,1.62999999523163
191,1.62363636493683
191.1,1.62000000476837
191.2,1.62000000476837
191.3,1.61983048915863
191.4,1.61135590076447
191.5,1.61000001430511
191.6,1.60559320449829
191.7,1.60000002384186
191.8,1.60000002384186
191.9,1.60000002384186
192,1.59363639354706
192.1,1.5900000333786
192.2,1.5900000333786
192.3,1.58983051776886
192.4,1.58135592937469
192.5,1.58000004291534
192.6,1.58000004291534
192.7,1.57742428779602
192.8,1.57000005245209
192.9,1.57000005245209
193,1.57000005245209
193.1,1.56559324264526
193.2,1.55999994277954
193.3,1.55999994277954
193.4,1.55999994277954
193.5,1.55363631248474
193.6,1.54999995231628
193.7,1.54999995231628
193.8,1.54999995231628
193.9,1.54999995231628
194,1.54363632202148
194.1,1.53999996185303
194.2,1.53999996185303
194.3,1.53999996185303
194.4,1.53999996185303
194.5,1.53999996185303
194.6,1.53999996185303
194.7,1.5374242067337
194.8,1.52999997138977
194.9,1.52999997138977
195,1.52999997138977
195.1,1.52999997138977
195.2,1.52999997138977
195.3,1.52999997138977
195.4,1.52999997138977
195.5,1.52999997138977
195.6,1.52999997138977
195.7,1.52999997138977
195.8,1.52999997138977
195.9,1.52999997138977
196,1.52999997138977
196.1,1.52999997138977
196.2,1.52999997138977
196.3,1.52999997138977
196.4,1.52999997138977
196.5,1.53636360168457
196.6,1.53999996185303
196.7,1.53999996185303
196.8,1.53999996185303
196.9,1.53999996185303
197,1.53999996185303
197.1,1.53999996185303
197.2,1.54257571697235
197.3,1.54999995231628
197.4,1.54999995231628
