Time,GPS_Heading
187.6,11.449143409729
187.7,11.5541200637817
187.8,12.2315196990967
187.9,11.9484100341797
188,11.8342199325562
188.1,12.032169342041
188.2,12.4870538711548
188.3,12.9440279006958
188.4,13.645619392395
188.5,14.268404006958
188.6,15.1693019866943
188.7,16.4190120697021
188.8,17.8227958679199
188.9,19.3345508575439
189,20.2418575286865
189.1,21.2314147949219
189.2,22.3074073791504
189.3,23.1177558898926
189.4,23.5983753204346
189.5,24.53444480896
189.6,26.4978199005127
189.7,29.0120162963867
189.8,30.9456329345703
189.9,34.6193733215332
190,37.6921577453613
190.1,40.6119918823242
190.2,43.5442276000977
190.3,46.5854301452637
190.4,50.4072875976562
190.5,54.3381576538086
190.6,57.5075531005859
190.7,60.4656410217285
190.8,64.3905487060547
190.9,67.1075897216797
191,69.5083694458008
191.1,72.2717971801758
191.2,75.4701309204102
191.3,78.7852935791016
191.4,83.5891647338867
191.5,85.9058532714844
191.6,88.1152801513672
191.7,90.4192352294922
191.8,92.2426223754883
191.9,93.7062454223633
192,95.0335083007812
192.1,96.2146606445312
192.2,97.1922912597656
192.3,97.9892120361328
192.4,98.7406234741211
192.5,99.4078140258789
192.6,99.9350738525391
192.7,100.398963928223
192.8,100.955924987793
192.9,101.222969055176
193,101.604614257812
193.1,102.027030944824
193.2,102.482559204102
193.3,102.982513427734
193.4,104.174476623535
193.5,105.119834899902
193.6,106.276580810547
193.7,107.571800231934
193.8,108.674125671387
193.9,109.83464050293
194,111.390747070312
194.1,113.210151672363
194.2,115.234069824219
194.3,117.32844543457
194.4,119.922859191895
194.5,122.187355041504
194.6,125.050186157227
194.7,128.190414428711
194.8,130.683654785156
194.9,133.140960693359
195,135.786087036133
195.1,138.713790893555
195.2,141.56803894043
195.3,143.864044189453
195.4,147.461517333984
195.5,151.605850219727
195.6,155.766296386719
195.7,159.443161010742
195.8,162.390823364258
195.9,167.877166748047
196,171.290420532227
196.1,175.540542602539
196.2,88.0322494506836
196.3,-174.364883422852
196.4,-170.322677612305
196.5,-164.197875976562
196.6,-158.214126586914
196.7,-152.361343383789
196.8,-145.823043823242
196.9,-140.449310302734
197,-135.459594726562
197.1,-130.625
197.2,-125.38835144043
197.3,-119.228721618652
197.4,-113.28239440918
197.5,-108.885971069336
197.6,-104.427322387695
197.7,-99.6535186767578
197.8,-94.9087905883789
197.9,-90.1808090209961
198,-85.4784393310547
198.1,-81.0378723144531
198.2,-76.7886276245117
198.3,-72.4533081054688
198.4,-68.2592239379883
198.5,-65.1614227294922
198.6,-61.7836112976074
198.7,-58.3351821899414
198.8,-55.5977058410645
198.9,-53.0725593566895
199,-50.2714691162109
199.1,-47.4717178344727
199.2,-44.9106025695801
199.3,-42.7359161376953
199.4,-41.0780372619629
199.5,-40.0299911499023
199.6,-39.5616493225098
199.7,-39.8051605224609
199.8,-40.6590538024902
199.9,-42.3700752258301
200,-44.4303665161133
200.1,-46.8285255432129
200.2,-49.6500549316406
200.3,-52.8190879821777
200.4,-55.7532691955566
200.5,-58.1552276611328
200.6,-61.6173439025879
200.7,-65.2505645751953
200.8,-67.2856369018555
200.9,-71.5587005615234
201,-75.0940628051758
201.1,-79.2680587768555
201.2,-84.0134429931641
201.3,-88.5553131103516
201.4,-94.0209121704102
201.5,-98.3235168457031
201.6,-102.66552734375
201.7,-107.092239379883
201.8,-111.263206481934
201.9,-116.371925354004
202,-121.035148620605
202.1,-126.20832824707
202.2,-131.92057800293
202.3,-137.611175537109
202.4,-141.874130249023
202.5,-146.973831176758
202.6,-152.036758422852
202.7,-157.121643066406
202.8,-162.547958374023
202.9,-166.717269897461
203,-169.282241821289
203.1,-171.097839355469
203.2,-171.922729492188
203.3,-171.604080200195
203.4,-171.791763305664
203.5,-171.206817626953
203.6,-170.269836425781
203.7,-169.02033996582
203.8,-167.539520263672
203.9,-166.79084777832
204,-163.982666015625
204.1,-160.834106445312
204.2,-157.797485351562
204.3,-154.912811279297
204.4,-152.806015014648
204.5,-150.94873046875
204.6,-148.913452148438
204.7,-147.1142578125
204.8,-146.181106567383
204.9,-145.878204345703
205,-146.384292602539
205.1,-147.500839233398
205.2,-148.910247802734
205.3,-150.093704223633
205.4,-150.993942260742
205.5,-151.645965576172
205.6,-152.12565612793
205.7,-152.560363769531
205.8,-153.133758544922
205.9,-154.05534362793
206,-155.296173095703
206.1,-157.060394287109
206.2,-159.180221557617
206.3,-161.221313476562
206.4,-164.143936157227
206.5,-166.361145019531
206.6,-169.266799926758
206.7,-172.683609008789
206.8,-166.632781982422
206.9,131.824310302734
207,175.922149658203
207.1,171.487823486328
207.2,166.955032348633
207.3,162.318649291992
207.4,155.905715942383
207.5,149.947265625
207.6,142.528167724609
207.7,134.289611816406
