Time,GPS_Radius
187.6,5594.3017578125
187.7,1801.00866699219
187.8,1256.80822753906
187.9,1941.09655761719
188,2331.26245117188
188.1,1304.23376464844
188.2,625.713317871094
188.3,370.877838134766
188.4,293.928009033203
188.5,242.724151611328
188.6,193.541976928711
188.7,155.411026000977
188.8,133.027694702148
188.9,132.317840576172
189,142.596145629883
189.1,158.562255859375
189.2,179.249633789062
189.3,202.840057373047
189.4,186.140151977539
189.5,132.742050170898
189.6,93.8812713623047
189.7,70.1954116821289
189.8,56.7025108337402
189.9,51.3284149169922
190,49.6123504638672
190.1,49.1778717041016
190.2,48.6849632263184
190.3,46.9638252258301
190.4,44.6259231567383
190.5,43.7018203735352
190.6,43.9861221313477
190.7,45.8066024780273
190.8,49.0561561584473
190.9,52.8572616577148
191,55.6310768127441
191.1,54.9602317810059
191.2,50.4909858703613
191.3,45.1423683166504
191.4,45.90869140625
191.5,52.1182403564453
191.6,62.6052932739258
191.7,76.9150772094727
191.8,92.2834548950195
191.9,103.635391235352
192,120.444770812988
192.1,142.605285644531
192.2,168.713012695312
192.3,196.07795715332
192.4,228.281036376953
192.5,262.619476318359
192.6,300.342742919922
192.7,343.107452392578
192.8,398.293884277344
192.9,442.748199462891
193,463.194213867188
193.1,437.100738525391
193.2,356.764221191406
193.3,269.054016113281
193.4,210.068832397461
193.5,177.118286132812
193.6,160.654190063477
193.7,154.942764282227
193.8,153.669982910156
193.9,142.929306030273
194,124.43433380127
194.1,107.023460388184
194.2,93.5051651000977
194.3,84.3943786621094
194.4,78.6022033691406
194.5,71.944953918457
194.6,67.2159652709961
194.7,65.0752258300781
194.8,65.004753112793
194.9,64.9654998779297
195,63.7340431213379
195.1,61.262508392334
195.2,57.4883193969727
195.3,53.1060981750488
195.4,45.4798240661621
195.5,40.1465110778809
195.6,36.9217338562012
195.7,35.3893775939941
195.8,34.7562522888184
195.9,33.6312141418457
196,30.7519264221191
196.1,28.586950302124
196.2,27.3704853057861
196.3,26.4449577331543
196.4,24.4518184661865
196.5,22.2312984466553
196.6,20.4132766723633
