Time,GPS_LatAcc
238.5,-0.0365939810872078
238.6,0.0147432647645473
238.7,0.0465314202010632
238.8,0.0252353996038437
238.9,-0.0210425183176994
239,0.0207889378070831
239.1,0.100720264017582
239.2,0.162506654858589
239.3,0.153335124254227
239.4,0.093681238591671
239.5,0.130296751856804
239.6,0.265811502933502
239.7,0.441700100898743
239.8,0.568853855133057
239.9,0.62968647480011
240,0.876480877399445
240.1,1.23828089237213
240.2,1.59709811210632
240.3,1.81200420856476
240.4,1.76468503475189
240.5,1.66121602058411
240.6,1.62477564811707
240.7,1.65842318534851
240.8,1.7068235874176
240.9,1.71206033229828
241,1.78128981590271
241.1,1.8795028924942
241.2,1.94846880435944
241.3,1.92596566677094
241.4,1.78282785415649
241.5,1.68100655078888
241.6,1.67186164855957
241.7,1.74410831928253
241.8,1.84375143051147
241.9,1.8582546710968
242,1.76317238807678
242.1,1.64688074588776
242.2,1.56554388999939
242.3,1.55562663078308
242.4,1.58655655384064
242.5,1.52344465255737
242.6,1.35126709938049
242.7,1.10615992546082
242.8,0.860601425170898
242.9,0.716458320617676
243,0.609674334526062
243.1,0.481708854436874
243.2,0.330267608165741
243.3,0.182073816657066
243.4,0.13191930949688
243.5,0.171164259314537
243.6,0.228826224803925
243.7,0.270678102970123
243.8,0.279150098562241
243.9,0.278902024030685
244,0.326460123062134
244.1,0.403065532445908
244.2,0.499570488929749
244.3,0.609387338161469
244.4,0.770825386047363
244.5,0.970981061458588
244.6,1.17556393146515
244.7,1.34881365299225
244.8,1.45961260795593
244.9,1.49143946170807
245,1.52735710144043
245.1,1.55273473262787
245.2,1.54636251926422
245.3,1.49784636497498
245.4,1.48802363872528
245.5,1.5234694480896
245.6,1.52509069442749
245.7,1.48639380931854
245.8,1.43838846683502
245.9,1.48068618774414
246,1.60680460929871
246.1,1.71929168701172
246.2,1.77728414535522
246.3,1.77714383602142
246.4,1.83424854278564
246.5,1.92876088619232
246.6,1.98686552047729
246.7,1.97501623630524
246.8,1.88952386379242
246.9,1.78277516365051
247,1.73024725914001
247.1,1.73995792865753
247.2,1.79654145240784
247.3,1.8590874671936
247.4,1.80195426940918
247.5,1.78056478500366
247.6,1.90701639652252
247.7,2.14334654808044
247.8,2.36701989173889
247.9,2.33265590667725
248,2.11656975746155
248.1,1.91644477844238
248.2,1.81021523475647
248.3,1.81308674812317
248.4,1.82784223556519
248.5,1.85034513473511
248.6,1.87487828731537
248.7,1.88563573360443
248.8,1.86679947376251
248.9,1.82085788249969
249,1.72690272331238
249.1,1.60342848300934
249.2,1.48281049728394
249.3,1.40159094333649
249.4,1.37375795841217
249.5,1.31080377101898
249.6,1.17656993865967
249.7,0.961433589458466
249.8,0.682044148445129
249.9,0.37884709239006
250,0.0683372989296913
250.1,-0.242162153124809
250.2,-0.533325374126434
250.3,-0.785982251167297
250.4,-0.998433411121368
250.5,-1.18797051906586
250.6,-1.34082210063934
250.7,-1.447394490242
250.8,-1.50661396980286
250.9,-1.5014328956604
251,-1.44459497928619
251.1,-1.37385213375092
251.2,-1.32823860645294
251.3,-1.34467780590057
251.4,-1.45835995674133
251.5,-1.60516941547394
251.6,-1.73501360416412
251.7,-1.81337189674377
251.8,-1.82597017288208
251.9,-1.839879155159
252,-1.88794088363647
252.1,-1.94030749797821
252.2,-1.97625005245209
252.3,-1.97080457210541
252.4,-1.82046806812286
252.5,-1.69821929931641
252.6,-1.68796575069427
252.7,-1.76664221286774
252.8,-1.86260735988617
252.9,-1.89611804485321
253,-1.87883996963501
253.1,-1.89135825634003
253.2,-1.91923785209656
253.3,-1.90112662315369
253.4,-1.64925384521484
253.5,-1.21884918212891
253.6,-0.73434054851532
253.7,-0.26460474729538
253.8,0.142568096518517
253.9,0.48493766784668
254,0.722693264484406
254.1,0.850405395030975
254.2,0.893107950687408
254.3,0.898896634578705
254.4,0.921122014522552
254.5,0.958627820014954
254.6,0.9693643450737
254.7,0.950388669967651
254.8,0.91758781671524
254.9,0.909296929836273
255,0.887427031993866
255.1,0.822655737400055
255.2,0.695211052894592
255.3,0.49744039773941
255.4,0.238312795758247
255.5,-0.0425651557743549
255.6,-0.318077594041824
255.7,-0.563439667224884
255.8,-0.75352418422699
255.9,-0.827272534370422
256,-0.762426912784576
256.1,-0.634119749069214
256.2,-0.50466388463974
256.3,-0.43701159954071
256.4,-0.506616711616516
256.5,-0.646112203598022
256.6,-0.790680944919586
256.7,-0.937514841556549
256.8,-1.10121941566467
256.9,-1.27517855167389
257,-1.42007887363434
257.1,-1.50590920448303
257.2,-1.5127272605896
257.3,-1.44549977779388
257.4,-1.42517840862274
257.5,-1.54071259498596
257.6,-1.69722640514374
257.7,-1.82575070858002
257.8,-1.8705997467041
257.9,-1.82214319705963
258,-1.81334829330444
258.1,-1.87290322780609
258.2,-1.98274648189545
258.3,-2.10013103485107
258.4,-2.16440439224243
258.5,-2.11322140693665
258.6,-1.99017024040222
258.7,-1.84680616855621
258.8,-1.73970949649811
258.9,-1.69687592983246
259,-1.69053900241852
259.1,-1.68973875045776
259.2,-1.65600204467773
259.3,-1.5573103427887
259.4,-1.42402124404907
259.5,-1.39879500865936
259.6,-1.46787106990814
259.7,-1.57111036777496
259.8,-1.62485015392303
259.9,-1.53839540481567
260,-1.4263002872467
260.1,-1.33704483509064
260.2,-1.27434480190277
260.3,-1.22194719314575
260.4,-1.14338397979736
260.5,-1.00502443313599
260.6,-0.820618212223053
260.7,-0.5985347032547
260.8,-0.354162335395813
260.9,-0.134315893054008
261,0.0219841450452805
261.1,0.157663851976395
261.2,0.290294677019119
261.3,0.430279433727264
261.4,0.585227906703949
261.5,0.78467869758606
261.6,1.00595128536224
261.7,1.21757507324219
