Time,GPS_Radius
238.5,2813.86181640625
238.6,7132.1787109375
238.7,2247.94970703125
238.8,4143.39599609375
238.9,5072.76318359375
239,5241.42724609375
239.1,1076.37170410156
239.2,666.375366210938
239.3,707.576416015625
239.4,1152.31127929688
239.5,826.013488769531
239.6,403.634552001953
239.7,241.661178588867
239.8,186.107284545898
239.9,166.749496459961
240,118.034126281738
240.1,82.9230728149414
240.2,64.1958541870117
240.3,56.4567489624023
240.4,58.189281463623
240.5,61.6863899230957
240.6,63.1916770935059
240.7,62.1998977661133
240.8,60.5831413269043
240.9,60.5781936645508
241,58.0384750366211
241.1,54.9945335388184
241.2,52.9739570617676
241.3,53.0679931640625
241.4,57.1353607177734
241.5,60.5273628234863
241.6,60.6011199951172
241.7,57.6841735839844
241.8,54.1885108947754
241.9,53.6739349365234
242,56.5019607543945
242.1,60.5724487304688
242.2,63.9360961914062
242.3,64.5701141357422
242.4,63.4770355224609
242.5,66.3892211914062
242.6,75.0714721679688
242.7,92.1680068969727
242.8,119.755500793457
242.9,144.273193359375
243,171.115783691406
243.1,217.964706420898
243.2,319.452697753906
243.3,583.723205566406
243.4,807.50244140625
243.5,624.867004394531
243.6,469.333953857422
243.7,397.286224365234
243.8,383.690032958984
243.9,385.034210205078
244,329.522247314453
244.1,267.192230224609
244.2,215.75309753418
244.3,177.015625
244.4,139.504180908203
244.5,110.134887695312
244.6,90.3240127563477
244.7,78.1999740600586
244.8,71.9476623535156
244.9,70.0489959716797
245,67.9531707763672
245.1,66.0376129150391
245.2,64.8794250488281
245.3,64.7286148071289
245.4,62.4179649353027
245.5,58.5389976501465
245.6,55.8922996520996
245.7,54.6083297729492
245.8,53.802806854248
245.9,49.5309104919434
246,43.0105018615723
246.1,38.0172386169434
246.2,34.9909400939941
246.3,33.4596939086914
246.4,30.7556591033936
246.5,27.9299774169922
246.6,25.9228401184082
246.7,24.8448543548584
246.8,24.6129455566406
246.9,25.329044342041
247,25.2822914123535
247.1,24.546724319458
247.2,23.4980792999268
247.3,22.6968250274658
247.4,23.5388717651367
247.5,24.3950500488281
247.6,22.9901237487793
247.7,20.4702205657959
247.8,18.760892868042
247.9,19.2831516265869
248,21.7845077514648
248.1,24.6571578979492
248.2,26.7747039794922
248.3,27.5435047149658
248.4,28.191255569458
248.5,28.584436416626
248.6,28.8602504730225
