Time,GPS_Gyro
238.5,-0.649816751480103
238.6,0.257206976413727
238.7,0.817742884159088
238.8,0.443889021873474
238.9,-0.366321235895157
239,0.356466919183731
239.1,1.73654675483704
239.2,2.80112290382385
239.3,2.64085268974304
239.4,1.61498868465424
239.5,2.25191593170166
239.6,4.60339021682739
239.7,7.66225099563599
239.8,9.89075660705566
239.9,10.9984579086304
240,15.4116697311401
240.1,21.8859844207764
240.2,28.3179893493652
240.3,32.1826324462891
240.4,31.3172264099121
240.5,29.4453964233398
240.6,28.777868270874
240.7,29.3583087921143
240.8,30.1818790435791
240.9,30.2189350128174
241,31.4192943572998
241.1,33.1701126098633
241.2,34.4415168762207
241.3,34.1191139221191
241.4,31.6501121520996
241.5,29.8963890075684
241.6,29.797679901123
241.7,31.1642971038818
241.8,33.0364532470703
241.9,33.3827476501465
242,31.7167987823486
242.1,29.6235942840576
242.2,28.1235580444336
242.3,27.8950271606445
242.4,28.4062023162842
242.5,27.2356777191162
242.6,24.1144580841064
242.7,19.6920433044434
242.8,15.2683477401733
242.9,12.66552734375
243,10.7401313781738
243.1,8.4583854675293
243.2,5.78117322921753
243.3,3.17675685882568
243.4,2.2951831817627
243.5,2.97094821929932
243.6,3.96631860733032
243.7,4.68773651123047
243.8,4.83255481719971
243.9,4.82892560958862
244,5.6515531539917
244.1,6.9735107421875
244.2,8.63644981384277
244.3,10.5287733078003
244.4,13.3275775909424
244.5,16.8259792327881
244.6,20.4328002929688
244.7,23.5210494995117
244.8,25.5344085693359
244.9,26.1578025817871
245,26.8592262268066
245.1,27.4243259429932
245.2,27.5189590454102
245.3,26.9868049621582
245.4,27.3192291259766
245.5,28.5849132537842
245.6,29.2506523132324
245.7,29.1670036315918
245.8,28.909854888916
245.9,30.543399810791
246,34.130069732666
246.1,37.5439262390137
246.2,39.8382835388184
246.3,40.8583869934082
246.4,43.2207221984863
246.5,46.5507316589355
246.6,49.0788078308105
246.7,49.9300956726074
246.8,48.9149894714355
246.9,47.1593704223633
247,46.6022186279297
247.1,47.5326843261719
247.2,49.5365753173828
247.3,51.5070419311523
247.4,49.8511009216309
247.5,48.8994026184082
247.6,51.9810371398926
247.7,58.1704521179199
247.8,64.1430740356445
247.9,62.947208404541
248,56.5545616149902
248.1,50.5277976989746
248.2,47.0419502258301
248.3,46.5216598510742
248.4,46.2479362487793
248.5,46.1231269836426
248.6,46.1182746887207
248.7,45.8825302124023
248.8,45.0182037353516
248.9,43.5395317077637
249,40.9160995483398
249.1,37.6208953857422
249.2,34.4262771606445
249.3,32.1866874694824
249.4,31.2136211395264
249.5,29.4589767456055
249.6,26.133472442627
249.7,21.0808792114258
249.8,14.7357978820801
249.9,8.09494590759277
250,1.49633538722992
250.1,-4.95579624176025
250.2,-10.8803033828735
250.3,-15.9162244796753
250.4,-20.0607738494873
250.5,-23.736198425293
250.6,-26.7252769470215
250.7,-28.9018306732178
250.8,-30.2958240509033
250.9,-30.633243560791
251,-30.0352916717529
251.1,-29.184534072876
251.2,-28.8998222351074
251.3,-29.9993515014648
251.4,-33.4391746520996
251.5,-37.9186019897461
251.6,-42.185619354248
251.7,-45.3139915466309
251.8,-46.8254127502441
251.9,-48.2349739074707
252,-50.2589645385742
252.1,-52.0984497070312
252.2,-53.1723823547363
252.3,-52.8253021240234
252.4,-48.3519973754883
252.5,-44.5609397888184
252.6,-43.7681503295898
252.7,-45.4243354797363
252.8,-47.6775398254395
252.9,-48.4941482543945
253,-48.006908416748
253.1,-48.171745300293
253.2,-48.5528450012207
253.3,-47.5661926269531
253.4,-40.5780982971191
253.5,-29.4797687530518
253.6,-17.467248916626
253.7,-6.22841548919678
253.8,3.16993141174316
253.9,10.796332359314
254,15.9948921203613
254.1,18.710844039917
254.2,19.5156307220459
254.3,19.477991104126
254.4,19.7597751617432
254.5,20.3409881591797
254.6,20.3426074981689
254.7,19.7167568206787
254.8,18.8153018951416
254.9,18.4605102539062
255,17.8562526702881
255.1,16.4160499572754
255.2,13.7633829116821
255.3,9.76823806762695
255.4,4.65587759017944
255.5,-0.792455613613129
255.6,-6.07313680648804
255.7,-10.7197875976562
255.8,-14.2669582366943
255.9,-15.5792779922485
256,-14.3203811645508
256.1,-11.9345436096191
256.2,-9.59831428527832
256.3,-8.49386405944824
256.4,-10.1471242904663
256.5,-13.3465299606323
256.6,-16.8156299591064
256.7,-20.5451526641846
256.8,-24.8614177703857
256.9,-29.7106151580811
257,-34.1889572143555
257.1,-37.4071273803711
257.2,-38.7488403320312
257.3,-38.2371025085449
257.4,-39.0704879760742
257.5,-44.0402793884277
257.6,-50.6236228942871
257.7,-56.7042655944824
257.8,-60.3466720581055
257.9,-60.5186996459961
258,-61.4641876220703
258.1,-64.4452896118164
258.2,-69.0255737304688
258.3,-73.9109725952148
258.4,-77.1307373046875
258.5,-75.968620300293
258.6,-71.6842803955078
258.7,-66.0939636230469
258.8,-61.3637847900391
258.9,-58.7000007629395
259,-57.347957611084
259.1,-56.2531661987305
259.2,-54.1401062011719
259.3,-49.9579620361328
259.4,-44.8321266174316
259.5,-43.2871360778809
259.6,-44.6706581115723
259.7,-46.9779891967773
259.8,-47.5417404174805
259.9,-43.746150970459
260,-39.4258995056152
260.1,-36.0036163330078
260.2,-33.5409317016602
260.3,-31.4886875152588
260.4,-28.8663425445557
260.5,-24.8834190368652
260.6,-19.9310607910156
260.7,-14.2645130157471
260.8,-8.28069019317627
260.9,-3.10957717895508
261,0.453912258148193
261.1,3.44256114959717
261.2,6.27077102661133
261.3,9.18613624572754
261.4,12.3429193496704
261.5,16.3864231109619
261.6,20.8402614593506
261.7,25.0577812194824
261.8,28.2884826660156
261.9,29.3491649627686
262,29.2094707489014
262.1,28.2953872680664
262.2,27.0627746582031
262.3,26.1492023468018
262.4,27.1931095123291
262.5,29.491060256958
262.6,33.529239654541
262.7,39.1677360534668
262.8,45.5981330871582
262.9,49.9642333984375
263,51.4133186340332
263.1,51.0692253112793
263.2,50.387451171875
263.3,50.7489204406738
263.4,51.4070739746094
263.5,50.0272750854492
263.6,47.9118461608887
263.7,45.666820526123
263.8,43.6527404785156
263.9,41.7784461975098
264,39.9317245483398
264.1,38.412841796875
264.2,37.0778579711914
264.3,35.6027526855469
264.4,33.501350402832
264.5,31.5805702209473
264.6,29.0202980041504
264.7,25.8519039154053
264.8,22.4947052001953
264.9,19.9727573394775
265,18.2476100921631
265.1,16.9957370758057
265.2,15.7758874893188
265.3,14.2649755477905
265.4,13.5676879882812
265.5,14.0771684646606
265.6,15.2617321014404
265.7,16.6973190307617
265.8,17.8030796051025
265.9,16.7196025848389
266,13.4018802642822
266.1,9.38175392150879
266.2,6.07916021347046
266.3,4.95325565338135
266.4,7.97689580917358
266.5,12.6940279006958
266.6,17.7377433776855
266.7,22.7630634307861
266.8,27.5174674987793
266.9,29.9483318328857
267,30.7653694152832
267.1,31.7436714172363
267.2,34.1631774902344
267.3,39.0102462768555
267.4,46.507869720459
267.5,52.6542892456055
267.6,57.766731262207
267.7,61.835578918457
267.8,64.6794738769531
267.9,65.0282363891602
268,66.6772155761719
268.1,68.9067535400391
268.2,70.4719085693359
268.3,70.1725082397461
268.4,68.6010437011719
268.5,64.9889984130859
268.6,61.1360702514648
268.7,58.1089363098145
268.8,56.5441932678223
268.9,55.5735321044922
269,55.7212371826172
269.1,55.254077911377
269.2,54.1507720947266
269.3,53.0851707458496
269.4,53.5950546264648
269.5,52.8795509338379
269.6,51.0546913146973
269.7,48.586540222168
269.8,46.1826553344727
269.9,45.107250213623
270,43.7523574829102
270.1,38.5182800292969
270.2,28.0016593933105
270.3,12.225528717041
270.4,-5.23104810714722
270.5,-18.9294567108154
270.6,-28.2733249664307
270.7,-33.968433380127
270.8,-37.539234161377
270.9,-41.6170883178711
271,-46.274730682373
271.1,-50.6124954223633
271.2,-54.960578918457
271.3,-59.9200096130371
271.4,-64.9890975952148
271.5,-69.0524520874023
271.6,-71.8988037109375
271.7,-72.5767211914062
271.8,-70.2533111572266
271.9,-66.1574325561523
272,-64.1552352905273
272.1,-64.1783294677734
272.2,-64.8946380615234
272.3,-64.4421768188477
272.4,-60.7506561279297
272.5,-56.3275375366211
272.6,-51.5165061950684
272.7,-46.1134719848633
272.8,-39.962230682373
272.9,-34.4750595092773
273,-30.4308052062988
273.1,-27.0897483825684
273.2,-24.1175289154053
273.3,-21.4009914398193
273.4,-19.8729591369629
273.5,-20.5656356811523
273.6,-23.0237827301025
273.7,-26.9925727844238
273.8,-32.1194267272949
273.9,-37.7251396179199
274,-42.0287895202637
274.1,-44.8790893554688
274.2,-46.353687286377
274.3,-46.8007164001465
274.4,-47.3592796325684
274.5,-48.1195755004883
274.6,-48.4224815368652
274.7,-47.9728546142578
274.8,-46.6276779174805
274.9,-44.3072357177734
275,-42.8975639343262
275.1,-41.7871704101562
275.2,-40.7188377380371
275.3,-39.523551940918
275.4,-38.0263557434082
275.5,-34.2929077148438
275.6,-28.3288078308105
275.7,-20.2109317779541
275.8,-10.2561187744141
275.9,0.690817773342133
276,11.0279741287231
276.1,20.2014980316162
276.2,27.5919895172119
276.3,32.6762847900391
276.4,35.039852142334
276.5,38.1096420288086
276.6,42.701530456543
276.7,48.5050086975098
276.8,54.7018814086914
276.9,59.76025390625
277,62.8783950805664
277.1,65.4947662353516
277.2,67.6528015136719
277.3,69.0903244018555
277.4,69.9280776977539
277.5,70.8813552856445
277.6,70.6083908081055
277.7,69.1513519287109
277.8,67.048454284668
277.9,65.0331192016602
278,63.7032814025879
278.1,63.7445983886719
278.2,64.3762969970703
278.3,64.3000640869141
278.4,61.9152908325195
278.5,58.2949447631836
278.6,53.9682273864746
278.7,49.9470977783203
278.8,47.3574562072754
278.9,47.1022071838379
279,46.7138557434082
279.1,45.4804191589355
279.2,42.8610954284668
279.3,38.7460060119629
279.4,35.1782455444336
279.5,34.7167320251465
279.6,34.7977333068848
279.7,33.7762641906738
279.8,30.3347473144531
279.9,23.4768829345703
280,14.8315858840942
280.1,6.08598899841309
280.2,-1.92640912532806
280.3,-8.56512451171875
280.4,-12.6984128952026
280.5,-15.1436834335327
280.6,-16.5926685333252
280.7,-17.3461303710938
280.8,-17.8589973449707
280.9,-20.0495204925537
281,-24.0898094177246
281.1,-27.4763717651367
281.2,-29.3038558959961
281.3,-29.492992401123
281.4,-30.0741214752197
281.5,-31.5580387115479
281.6,-33.1056213378906
281.7,-33.6727447509766
281.8,-32.1620407104492
281.9,-28.0341567993164
282,-24.1417999267578
282.1,-21.0721206665039
282.2,-18.9293918609619
282.3,-17.3097896575928
282.4,-13.6089010238647
282.5,-5.8612813949585
282.6,3.26903676986694
282.7,12.289098739624
282.8,20.0386428833008
282.9,25.6461658477783
283,30.6639194488525
283.1,35.8180770874023
283.2,40.6281852722168
283.3,44.2711334228516
283.4,45.8400039672852
283.5,46.3428802490234
283.6,47.2156372070312
283.7,48.537540435791
283.8,49.7221412658691
283.9,48.3816070556641
284,46.4626350402832
284.1,45.4591979980469
284.2,45.0190505981445
284.3,44.015869140625
284.4,42.2210731506348
284.5,40.1177749633789
284.6,39.0684776306152
284.7,39.0887756347656
284.8,39.713306427002
284.9,39.9963188171387
285,39.9747505187988
285.1,38.9981155395508
285.2,36.7666320800781
285.3,33.1273918151855
285.4,27.820671081543
285.5,22.4368667602539
285.6,17.544303894043
285.7,12.9896478652954
285.8,8.48804759979248
285.9,4.18830156326294
286,0.91647607088089
286.1,-0.851191222667694
286.2,-1.29601550102234
286.3,-0.932086944580078
286.4,-0.758454084396362
286.5,-0.792204916477203
286.6,-0.666209042072296
286.7,-0.307482421398163
286.8,0.219434127211571
286.9,0.539131224155426
287,0.541528344154358
287.1,0.230432733893394
287.2,-0.199343651533127
287.3,-0.748265147209167
287.4,-1.27147531509399
287.5,-1.83546769618988
287.6,-2.21273469924927
287.7,-2.22050285339355
287.8,-1.75619602203369
287.9,-1.00895965099335
288,-0.307867586612701
288.1,0.134008169174194
