Time,GyroZ
288.3,-12.1400003433228
288.31,-36.0800018310547
288.32,-15.8500003814697
288.33,-5.28000020980835
288.34,-0.380000025033951
288.35,-6.47000026702881
288.36,0.630000054836273
288.37,-18.4100017547607
288.379,-5.88000011444092
288.389,4.13000011444092
288.399,-3.57000017166138
288.409,1.64000010490417
288.419,-6.96000051498413
288.429,-28.7000007629395
288.439,-8.64000034332275
288.449,2.17000007629395
288.459,-12.9800004959106
288.469,17.810001373291
288.479,-13.1900005340576
288.489,-30.5200023651123
288.499,-1.00999999046326
288.509,-11.3000001907349
288.519,-8.92000007629395
288.529,-8.32999992370605
288.539,-15.0500011444092
288.549,-5.88000011444092
288.559,-14.6600008010864
288.569,-5.25000047683716
288.573,-10.0400009155273
288.583,-9.94000053405762
288.593,-9.76000022888184
288.603,-5.5600004196167
288.613,-2.90000009536743
288.623,-18.0200004577637
288.633,-2.80000019073486
288.643,-8.64000034332275
288.653,-3.39000010490417
288.663,-2.41000008583069
288.673,-9.6200008392334
288.683,-2.13000011444092
288.693,-2.06000018119812
288.703,2.41000008583069
288.713,-4.34000015258789
288.723,-0.520000040531158
288.732,-31.9500007629395
288.742,-6.8600001335144
288.752,3.74000024795532
288.762,-37.9400024414062
288.772,-8.32999992370605
288.782,-34.5400009155273
288.792,1.89000010490417
288.802,23.7600002288818
288.812,-2.24000000953674
288.822,-11.9300003051758
288.832,-3.53000020980835
288.842,-21.7000007629395
288.852,0.840000033378601
288.862,-1.19000005722046
288.872,-16.0300006866455
288.882,-13.1900005340576
288.892,-25.0900020599365
288.902,5.18000030517578
288.912,-11.6500005722046
288.922,-1.12000000476837
288.93,-25.2000007629395
288.94,-43.4300003051758
288.95,3.71000027656555
288.96,2.97000002861023
288.97,-38.2200012207031
288.98,4.58000040054321
288.99,-22.9200019836426
289,-29.8900012969971
289.01,-5.1100001335144
289.02,-9.13000011444092
289.03,-27.230001449585
289.04,-25.480001449585
289.05,3.15000009536743
289.06,-4.83000040054321
289.07,-23.9700012207031
289.08,2.06000018119812
289.09,-20.4400005340576
289.1,-17.2900009155273
289.11,-16.5500011444092
289.12,5
289.129,-39.5800018310547
289.139,-12.9100008010864
289.149,-42.7700004577637
289.159,-16.2700004577637
289.169,-11.4400005340576
289.179,-24.4600009918213
289.189,-14.7000007629395
289.199,-26.3500003814697
289.209,-23.5200004577637
289.219,-18.0200004577637
289.229,-27.0900020599365
289.239,-20.1900005340576
289.249,-48.120002746582
289.259,-3.3600001335144
289.269,-8.5
289.279,-31.9900016784668
289.289,-27.7500019073486
289.299,-40.1800003051758
289.309,-11.0200004577637
289.319,-14.6600008010864
289.323,0.660000026226044
289.333,-23.6200008392334
289.343,-13.5100002288818
289.353,-45.1800003051758
289.363,-14.9400005340576
289.373,-39.4100036621094
289.383,-12.8400001525879
289.393,-33.0400009155273
289.403,-13.5800008773804
289.413,-47.6000022888184
289.423,2.59000015258789
289.433,-43.0800018310547
289.443,-5.1100001335144
289.453,-19.8400001525879
289.463,-48.8600006103516
289.473,-16.9700012207031
289.482,-53.5800018310547
289.492,-15.9900007247925
289.502,-51.310001373291
289.512,-34.4700012207031
289.522,-57.6400032043457
289.532,-28.1700019836426
289.542,-25.6500015258789
289.552,-5.42000007629395
289.562,-24.9200019836426
289.572,-15.6400003433228
289.582,-3.25000023841858
289.592,-25.5500011444092
289.602,-3.92000007629395
289.612,-44.3400039672852
289.622,-21.4900016784668
289.632,-42.8400001525879
289.642,-21.4500007629395
289.652,-6.8600001335144
289.662,-33.4200019836426
289.672,-12.0000009536743
289.68,-45.8500022888184
289.69,-16.9000015258789
289.7,-30.3400020599365
289.71,-25.6500015258789
289.72,-48.1900024414062
289.73,-28.0300006866455
289.74,-24.0100002288818
289.75,-53.5100021362305
289.76,-52.0100021362305
289.77,-43.5000038146973
289.78,-61.2800025939941
289.79,-33.0699996948242
289.8,-23.4100017547607
289.81,-23.310001373291
289.82,-2.38000011444092
289.83,-17.1500015258789
289.84,4.69000005722046
289.85,-44.2000007629395
289.86,3.1100001335144
289.87,-44.2000007629395
289.879,-21.3500003814697
289.889,-48.5100021362305
289.899,-31.6400012969971
289.909,-34.2300033569336
289.919,-68.1100006103516
289.929,-24.9900016784668
289.939,-54.8400039672852
289.949,-35.3800010681152
289.959,-27.1600017547607
289.969,-55.370002746582
289.979,-12.7000007629395
289.989,-32.2000007629395
289.999,-27.7200012207031
290.009,-27.2600021362305
290.019,-38.5
290.029,-31.3900012969971
290.039,-39.2700004577637
290.049,-34.3000030517578
290.059,-14.4200010299683
290.069,-16.9000015258789
290.073,-26.980001449585
290.083,-47.2100028991699
290.093,-36.75
290.103,-23.2700004577637
290.113,-40.2500038146973
290.123,-36.1500015258789
290.133,-34.3000030517578
290.143,-35.0700035095215
290.153,-31.7800006866455
290.163,-29.5000019073486
290.173,-36.4000015258789
290.183,-43.8200035095215
290.193,-41.4000015258789
290.203,-37.0300025939941
290.213,-27.5800018310547
290.223,-33.2100028991699
290.232,-30.8700008392334
290.242,-29.2600021362305
290.252,-39.2700004577637
290.262,-29.8900012969971
290.272,-29.1900005340576
290.282,-38.5300025939941
290.292,-22.5400009155273
290.302,-31.3600006103516
290.312,-46.060001373291
290.322,-32.6500015258789
290.332,-29.7500019073486
290.342,-48.3000030517578
290.352,-57.9200019836426
290.362,-37.2000007629395
290.372,-39.060001373291
290.382,-38.2200012207031
290.392,-35.5900001525879
290.402,-28.730001449585
290.412,-36.75
290.422,-31.6400012969971
290.43,-23.6200008392334
290.44,-40.9100036621094
290.45,-12.3500003814697
290.46,-11.5100002288818
290.47,-13.0500001907349
290.48,-26.2500019073486
290.49,-38.2900009155273
290.5,-36.0800018310547
290.51,-55.2300033569336
290.52,-63.310001373291
290.53,-52.430004119873
290.54,-49.2400016784668
290.55,-59.9200019836426
290.56,-70.9800033569336
290.57,-34.2600021362305
290.58,-48.7900009155273
290.59,-14.2400007247925
290.6,-18.3700008392334
290.61,-38.25
290.62,-6.47000026702881
290.629,-12.2100009918213
290.639,-12.3200006484985
290.649,-9.13000011444092
290.659,-21.4200000762939
290.669,-40.7400016784668
290.679,-36.2600021362305
290.689,-26.6700019836426
290.699,-37.9400024414062
290.709,-50.0800018310547
290.719,-53.6500015258789
290.729,-61.9100036621094
290.739,-63.9800033569336
290.749,-76.4000015258789
290.759,-52.5300025939941
290.769,-83.370002746582
290.779,-83.7900009155273
290.789,-49.1700019836426
290.799,-57.6400032043457
290.809,-32.4099998474121
290.819,-24.6000003814697
290.824,-38.2200012207031
290.834,-41.2300033569336
290.844,-30.8300018310547
290.854,-18.4400005340576
290.864,-36.120002746582
290.874,-67.0200042724609
290.884,-56.560001373291
290.894,-56.0700035095215
290.904,-34.2300033569336
290.914,-37.310001373291
290.924,-37.8000030517578
290.934,-41.1600036621094
290.944,-37.5500030517578
290.954,-30.2700023651123
290.964,-31.8800010681152
290.974,-34.5800018310547
290.982,-24.9500007629395
290.992,-23.3400020599365
291.002,-27.4700012207031
291.012,-43.8200035095215
291.022,-29.0500011444092
291.032,-31.3900012969971
291.042,-43.8900032043457
291.052,-30.4100017547607
291.062,-26.2800006866455
291.072,-46.1600036621094
291.082,-57.5400009155273
291.092,-71.2600021362305
291.102,-82.7700042724609
291.112,-66.3600006103516
291.122,-35.1700019836426
291.132,-35.9400024414062
291.142,-39.0200004577637
291.152,-37.4800033569336
291.162,-20.7900009155273
291.172,28.310001373291
291.18,47.0400009155273
291.19,62.9600028991699
291.2,62.680004119873
291.21,28.9400005340576
291.22,1.00999999046326
291.23,-7.35000038146973
291.24,-13.5100002288818
291.25,-24.0800018310547
291.26,-48.5100021362305
291.27,-64.7800064086914
291.28,-84.9100036621094
291.29,-99.0500030517578
291.3,-103.280006408691
291.31,-112.280006408691
291.32,-121.660003662109
291.33,-106.500007629395
291.34,-3.53000020980835
291.35,-25.6200008392334
291.36,-31.1100006103516
291.37,-46.8300018310547
291.379,-42.7700004577637
291.389,-37.0300025939941
291.399,-40.7700004577637
291.409,-61.4900016784668
291.419,-62.0200042724609
291.429,-58.9000015258789
291.439,-53.0900039672852
291.449,-46.9700012207031
291.459,-65.9400024414062
291.469,-29.7100009918213
291.479,-21.8400001525879
291.489,-23.730001449585
291.499,-37.5500030517578
291.509,-55.0500030517578
291.519,-37.9400024414062
291.529,-17.1100006103516
291.539,-25.7600021362305
291.549,-43.8200035095215
291.559,-27.5400009155273
291.569,-18.8600006103516
291.573,24.7100009918213
291.583,9.48000049591064
291.593,-14.4900007247925
291.603,-35.8000030517578
291.613,-38.9900016784668
291.623,-29.5700016021729
291.633,-26.9100017547607
291.643,-44.6600036621094
291.653,-47.0700035095215
291.663,-55.6100044250488
291.673,-45.3200035095215
291.683,-48.0900039672852
291.693,-44.4100036621094
291.703,-44.9700012207031
291.713,-41.120002746582
291.723,-22.9600009918213
291.732,-19.6700000762939
291.742,-22.7100009918213
291.752,-18.0200004577637
291.762,-10.4300003051758
291.772,-20.0900001525879
291.782,-38.6400032043457
291.792,-41.7900009155273
291.802,-50.5700035095215
291.812,-38.810001373291
291.822,-38.4600028991699
291.832,-39.370002746582
291.842,-58.1300010681152
291.852,-63.2400016784668
291.862,-67.4400024414062
291.872,-65.620002746582
291.882,-58.6900024414062
291.892,-52.1500015258789
291.902,-44.060001373291
291.912,-23.5900020599365
291.922,-27.4700012207031
291.93,-40.4600028991699
291.94,-46.5800018310547
291.95,-32.5800018310547
291.96,-24.8500003814697
291.97,-5.8100004196167
291.98,-13.8600006103516
291.99,2.48000001907349
292,7.77000045776367
292.01,15.0500011444092
292.02,14.1000003814697
292.03,-11.0200004577637
292.04,-6.33000040054321
292.05,-29.5400009155273
292.06,-27.5400009155273
292.07,-27.4000015258789
292.08,-18.9300003051758
292.09,-24.2500019073486
292.1,-42.0300025939941
292.11,-54.6700019836426
292.12,-45.9500007629395
292.129,-33.7000007629395
292.139,-42.2400016784668
292.149,-54.6300010681152
292.159,-41.8200035095215
292.169,-30.2000007629395
292.179,-16.9000015258789
292.189,-26.7000007629395
292.199,-34.8200035095215
292.209,-38.9200019836426
292.219,-19.7700004577637
292.229,-20.7200012207031
292.239,-16.2000007629395
292.249,-5.49000024795532
292.259,-3.15000009536743
292.269,-3.3600001335144
292.279,7.1700005531311
292.289,-17.9200000762939
292.299,-12.9800004959106
292.309,-19.3900012969971
292.319,-22.8500003814697
292.323,-23.8700008392334
292.333,-24.810001373291
292.343,-19.560001373291
292.353,-26.3500003814697
292.363,-27.8200016021729
292.373,-13.3000001907349
292.383,-8.32999992370605
292.393,1.6100001335144
292.403,-8.40000057220459
292.413,-25.480001449585
292.423,-18.3700008392334
292.433,-38.5300025939941
292.443,-28.310001373291
292.453,-27.0200004577637
292.463,-30.9000015258789
292.473,-12.8400001525879
292.481,-26.980001449585
292.491,-29.2600021362305
292.501,-16.9700012207031
292.511,-14.7000007629395
292.521,-18.5800018310547
