Time,GPS_LonAcc
206.5,-0.6719890832901
206.6,-0.696480870246887
206.7,-0.713895440101624
206.8,-0.72559380531311
206.9,-0.72845870256424
207,-0.708896219730377
207.1,-0.657183051109314
207.2,-0.56725400686264
207.3,-0.45149564743042
207.4,-0.347486943006516
207.5,-0.254346013069153
207.6,-0.147462293505669
207.7,-0.012320464476943
207.8,0.149147495627403
207.9,0.268348813056946
208,0.30106520652771
208.1,0.294274240732193
208.2,0.27271181344986
208.3,0.263432145118713
208.4,0.29636487364769
208.5,0.351647198200226
208.6,0.393151074647903
208.7,0.400181889533997
208.8,0.371725052595139
208.9,0.355681926012039
209,0.387484341859818
209.1,0.454988718032837
209.2,0.550413727760315
209.3,0.651381194591522
209.4,0.683079719543457
209.5,0.645121514797211
209.6,0.585070967674255
209.7,0.53359591960907
209.8,0.515046179294586
209.9,0.536980211734772
210,0.542614817619324
210.1,0.535599589347839
210.2,0.52269321680069
210.3,0.51351135969162
210.4,0.489362090826035
210.5,0.44966185092926
210.6,0.408851802349091
210.7,0.375596016645432
210.8,0.354890406131744
210.9,0.356959402561188
211,0.329166859388351
211.1,0.244058653712273
211.2,0.100981205701828
211.3,-0.0680613070726395
211.4,-0.208494409918785
211.5,-0.302192240953445
211.6,-0.363924235105515
211.7,-0.407847225666046
211.8,-0.455922663211823
211.9,-0.518024802207947
212,-0.578163623809814
212.1,-0.595525681972504
212.2,-0.52667111158371
212.3,-0.358893811702728
212.4,-0.150846242904663
212.5,-0.0123498002067208
212.6,0.0687235593795776
212.7,0.102363415062428
212.8,0.117526791989803
212.9,0.145946934819221
213,0.215108647942543
213.1,0.297558099031448
213.2,0.354096353054047
213.3,0.349764138460159
213.4,0.311060845851898
213.5,0.305323839187622
213.6,0.313295394182205
213.7,0.329316943883896
213.8,0.348340541124344
213.9,0.359221786260605
214,0.367317050695419
214.1,0.375449687242508
214.2,0.381697326898575
214.3,0.383122324943542
214.4,0.379162907600403
214.5,0.361565977334976
214.6,0.330957472324371
214.7,0.300084739923477
214.8,0.287257373332977
214.9,0.306537061929703
215,0.307370275259018
215.1,0.292343229055405
215.2,0.26853135228157
215.3,0.248604729771614
215.4,0.241199120879173
215.5,0.244179636240005
215.6,0.213332533836365
215.7,0.0975620895624161
215.8,-0.127188086509705
215.9,-0.432027697563171
216,-0.674409151077271
216.1,-0.824280679225922
216.2,-0.868367850780487
216.3,-0.839040994644165
216.4,-0.776853561401367
216.5,-0.709094762802124
216.6,-0.646569013595581
216.7,-0.600478291511536
216.8,-0.577435851097107
216.9,-0.59166145324707
217,-0.614485025405884
217.1,-0.627652704715729
217.2,-0.623075187206268
217.3,-0.601871907711029
217.4,-0.560164451599121
217.5,-0.497658133506775
217.6,-0.427118390798569
217.7,-0.358061552047729
217.8,-0.299786001443863
217.9,-0.269584596157074
218,-0.236499086022377
218.1,-0.162052810192108
218.2,-0.0410892851650715
218.3,0.101251885294914
218.4,0.209154412150383
218.5,0.240393176674843
218.6,0.212074711918831
218.7,0.152764022350311
218.8,0.111986808478832
218.9,0.175803974270821
219,0.335826933383942
219.1,0.475366979837418
219.2,0.520757377147675
219.3,0.446527391672134
219.4,0.347536832094193
219.5,0.331145375967026
219.6,0.359086871147156
219.7,0.4071244597435
219.8,0.445981830358505
219.9,0.463290363550186
220,0.479745924472809
220.1,0.50827956199646
220.2,0.523866593837738
220.3,0.485881745815277
220.4,0.276908069849014
220.5,-0.0208598244935274
220.6,-0.29927259683609
220.7,-0.490206390619278
220.8,-0.563882410526276
220.9,-0.541641592979431
221,-0.531233489513397
221.1,-0.532692134380341
221.2,-0.542580544948578
221.3,-0.550490617752075
221.4,-0.499978482723236
221.5,-0.348951488733292
221.6,-0.131096035242081
221.7,0.115315973758698
221.8,0.335689723491669
221.9,0.44700101017952
222,0.458253026008606
222.1,0.419671028852463
222.2,0.370559513568878
222.3,0.351449936628342
222.4,0.362045913934708
222.5,0.379463016986847
222.6,0.408237189054489
222.7,0.445650279521942
222.8,0.482434302568436
222.9,0.492149323225021
223,0.487118899822235
223.1,0.486107498407364
223.2,0.489849984645844
223.3,0.491008430719376
223.4,0.473775058984756
223.5,0.450475245714188
223.6,0.428179800510406
223.7,0.404936641454697
223.8,0.376097410917282
223.9,0.341064840555191
224,0.323874413967133
224.1,0.334423661231995
224.2,0.363370418548584
224.3,0.385844141244888
224.4,0.341318786144257
224.5,0.253791123628616
224.6,0.177395150065422
224.7,0.133906230330467
224.8,0.125374957919121
224.9,0.150438100099564
225,0.188566237688065
225.1,0.209375411272049
225.2,0.200764521956444
225.3,0.166727557778358
225.4,0.136953994631767
225.5,0.174979358911514
225.6,0.245493426918983
225.7,0.279281735420227
225.8,0.199655026197433
225.9,-0.0896313413977623
226,-0.396413773298264
226.1,-0.616631686687469
226.2,-0.715571641921997
226.3,-0.720104277133942
226.4,-0.691135466098785
226.5,-0.676877617835999
226.6,-0.666366398334503
226.7,-0.669934391975403
226.8,-0.700650274753571
226.9,-0.756400048732758
227,-0.725005507469177
227.1,-0.62459135055542
227.2,-0.480375558137894
227.3,-0.334263026714325
227.4,-0.185745507478714
227.5,-0.0312722586095333
227.6,0.117231674492359
227.7,0.235566049814224
227.8,0.303352206945419
227.9,0.309080481529236
228,0.329185575246811
228.1,0.356535643339157
228.2,0.380199819803238
228.3,0.390001505613327
228.4,0.408353686332703
228.5,0.427375674247742
228.6,0.427109658718109
228.7,0.406623005867004
228.8,0.3798888027668
228.9,0.394344598054886
229,0.431379944086075
229.1,0.452305376529694
229.2,0.453232258558273
229.3,0.448563575744629
229.4,0.459246397018433
229.5,0.470530897378922
229.6,0.474418699741364
229.7,0.470965981483459
229.8,0.465782165527344
229.9,0.471779048442841
230,0.479426562786102
230.1,0.489174425601959
230.2,0.497412770986557
230.3,0.498894482851028
230.4,0.481569319963455
230.5,0.445009410381317
230.6,0.392401427030563
230.7,0.331085622310638
230.8,0.274306327104568
230.9,0.245267793536186
231,0.224518060684204
231.1,0.202342867851257
231.2,0.177600800991058
231.3,0.151989236474037
231.4,0.119031488895416
231.5,0.0820055156946182
231.6,0.0570569522678852
231.7,0.0468277186155319
231.8,0.0446255132555962
231.9,0.0276445839554071
232,0.0266433581709862
232.1,0.0475592687726021
232.2,0.0936953127384186
232.3,0.161049351096153
232.4,0.244808584451675
232.5,0.261422634124756
232.6,0.184584274888039
232.7,0.00749170873314142
232.8,-0.238888084888458
232.9,-0.449296087026596
233,-0.527225255966187
233.1,-0.544417262077332
233.2,-0.530460357666016
233.3,-0.505065500736237
233.4,-0.399423807859421
233.5,-0.238162279129028
233.6,-0.0945068076252937
233.7,-0.016348710283637
233.8,-0.0250972136855125
233.9,-0.0773364380002022
234,-0.0761223360896111
234.1,-0.0390083156526089
234.2,0.0136017901822925
234.3,0.0561766773462296
234.4,0.0848085507750511
234.5,0.153380572795868
234.6,0.233664140105247
234.7,0.289831399917603
234.8,0.290994942188263
234.9,0.261915236711502
235,0.292840272188187
235.1,0.357573300600052
235.2,0.413048416376114
235.3,0.413038641214371
235.4,0.360048830509186
235.5,0.333875119686127
235.6,0.337390422821045
235.7,0.353709846735001
235.8,0.354285925626755
235.9,0.306187957525253
236,0.276151806116104
236.1,0.272308051586151
236.2,0.282609581947327
236.3,0.284612685441971
236.4,0.270082354545593
236.5,0.255583077669144
236.6,0.251313954591751
236.7,0.250610649585724
236.8,0.240071594715118
236.9,0.211303323507309
237,0.195564985275269
237.1,0.188738361001015
237.2,0.188609749078751
237.3,0.19188317656517
237.4,0.198396980762482
237.5,0.203972175717354
237.6,0.197342813014984
237.7,0.177543386816978
237.8,0.151397615671158
237.9,0.138995110988617
238,0.143635272979736
238.1,0.15570892393589
238.2,0.16364149749279
238.3,0.156464546918869
