Time,GyroZ
489.293,-17.7100009918213
489.303,3.78000020980835
489.313,-11.9700002670288
489.323,-13.8200006484985
489.333,-17.6400012969971
489.343,-1.15000009536743
489.353,-10.6700000762939
489.363,-10.8800001144409
489.373,-9.20000076293945
489.383,-14.0300006866455
489.393,-19.560001373291
489.403,13.4700002670288
489.418,6.6100001335144
489.428,-7.52000045776367
489.438,5.46000003814697
489.448,-12.5300006866455
489.458,-27.8900012969971
489.468,-15.8200006484985
489.478,-1.89000010490417
489.488,1.82000005245209
489.498,-23.1700019836426
489.508,-5.77000045776367
489.518,6.89000034332275
489.528,-19.7400016784668
489.538,-13.6100006103516
489.548,-10.3900003433228
489.558,-15.3600006103516
489.568,-8.92000007629395
489.578,-1.08000004291534
489.588,-5.35000038146973
489.598,-13.5400009155273
489.608,-0.840000033378601
489.616,-2.03000020980835
489.626,-11.7200002670288
489.636,-7.24000024795532
489.646,-10.8500003814697
489.656,-3.85000014305115
489.666,-7.66000032424927
489.676,-10.2500009536743
489.686,-3.4300000667572
489.696,-4.26999998092651
489.706,-8.1200008392334
489.716,7.94000053405762
489.726,-18.480001449585
489.736,-9.24000072479248
489.746,-18.6500015258789
489.756,-27.7900009155273
489.766,-26.3200016021729
489.776,33.25
489.786,-33.8800010681152
489.796,-38.1100006103516
489.806,16.2700004577637
489.815,-7.00000047683716
489.825,9.73000049591064
489.835,-1.36000001430511
489.845,-16.5900001525879
489.855,-16.6599998474121
489.865,5.63000011444092
489.875,-4.58000040054321
489.885,-41.4400024414062
489.895,6.82000017166138
489.905,-9.34000015258789
489.915,-13.0200004577637
489.925,0.870000064373016
489.935,-22.0500011444092
489.945,-17.5300006866455
489.955,-20.1600017547607
489.965,-6.05000019073486
489.975,0.240000009536743
489.985,-3.92000007629395
489.995,5.35000038146973
490.005,-11.8300008773804
490.009,-15.2200002670288
490.019,1.36000001430511
490.029,-1.85000014305115
490.039,-35.3800010681152
490.049,-21.2100009918213
490.059,-9.34000015258789
490.069,-3.1100001335144
490.079,-3.50000023841858
490.089,-11.0900001525879
490.099,-16.0300006866455
490.109,-19.8800010681152
490.119,-17.1500015258789
490.129,0.560000002384186
490.139,-7.5600004196167
490.149,-3.1800000667572
490.159,1.19000005722046
490.167,-7.66000032424927
490.177,5.35000038146973
490.187,-7.03000020980835
490.197,-22.2600002288818
490.207,1.82000005245209
490.217,-33.2100028991699
490.227,-23.2700004577637
490.237,-17.1100006103516
490.247,-31.7400016784668
490.257,-17.9500007629395
490.267,-37.7300033569336
490.277,-13.6100006103516
490.287,-5.60000038146973
490.297,-14.4500007629395
490.307,-12.7400007247925
490.317,-9.27000045776367
490.327,-19.7700004577637
490.337,-16.2400016784668
490.347,-10.6400003433228
490.357,-23.730001449585
490.366,-28.0700016021729
490.376,-20.6500015258789
490.386,-19.7400016784668
490.396,-13.8900003433228
490.406,-17.0100002288818
490.416,-6.30000019073486
490.426,-11.7900009155273
490.436,-14.8000011444092
490.446,-4.37000036239624
490.456,-24.2900009155273
490.466,-4.37000036239624
490.476,-24.6700019836426
490.486,-7.63000059127808
490.496,-10.0400009155273
490.506,-14.4900007247925
490.516,-13.1900005340576
490.526,-12.8100004196167
490.536,-24.9200019836426
490.546,-21.5900001525879
490.556,-11.8600006103516
490.565,-13.4400005340576
490.575,-18.4400005340576
490.585,-26.1800003051758
490.595,-26.4200019836426
490.605,-33.25
490.615,-34.370002746582
490.625,-47.6000022888184
490.635,-46.2300033569336
490.645,-51.2000007629395
490.655,-61.9800033569336
490.665,-51.870002746582
490.675,-45.1100006103516
490.685,-50.9200019836426
490.695,-52.0800018310547
490.705,-45.5000038146973
