Time,GPS_LonAcc
403.2,0.144641548395157
403.3,0.144258245825768
403.4,0.244958162307739
403.5,0.308919906616211
403.6,0.34099417924881
403.7,0.388472080230713
403.8,0.466877609491348
403.9,0.558779060840607
404,0.569634675979614
404.1,0.443535804748535
404.2,0.297301650047302
404.3,0.191877096891403
404.4,0.153688982129097
404.5,0.186728447675705
404.6,0.234016224741936
404.7,0.263548582792282
404.8,0.2641222178936
404.9,0.252370476722717
405,0.29002970457077
405.1,0.329771548509598
405.2,0.338947623968124
405.3,0.307185143232346
405.4,0.263092756271362
405.5,0.236983940005302
405.6,0.237948954105377
405.7,0.238444611430168
405.8,0.225076720118523
405.9,0.196881175041199
406,0.0720186904072762
406.1,-0.173492848873138
406.2,-0.442524611949921
406.3,-0.674978971481323
406.4,-0.834002673625946
406.5,-0.765964388847351
406.6,-0.59986275434494
406.7,-0.44892206788063
406.8,-0.374713063240051
406.9,-0.37830725312233
407,-0.456612080335617
407.1,-0.510538756847382
407.2,-0.530349671840668
407.3,-0.532223045825958
407.4,-0.562827467918396
407.5,-0.606004059314728
407.6,-0.620300769805908
407.7,-0.602269947528839
407.8,-0.5536869764328
407.9,-0.504357814788818
408,-0.469958543777466
408.1,-0.40988501906395
408.2,-0.324337691068649
408.3,-0.225338444113731
408.4,-0.145090907812119
408.5,-0.107297405600548
408.6,-0.0642946660518646
408.7,-0.00041061025694944
408.8,0.102835200726986
408.9,0.239499628543854
409,0.357325047254562
409.1,0.398319453001022
409.2,0.414092898368835
409.3,0.409090250730515
409.4,0.387174069881439
409.5,0.313758343458176
409.6,0.261747300624847
409.7,0.262783378362656
409.8,0.334650337696075
409.9,0.437481820583344
410,0.566948294639587
410.1,0.612896680831909
410.2,0.622337996959686
410.3,0.59426212310791
410.4,0.538106143474579
410.5,0.481899827718735
410.6,0.49445104598999
410.7,0.517276227474213
410.8,0.533040523529053
410.9,0.541277945041656
411,0.531108796596527
411.1,0.483397513628006
411.2,0.433256268501282
411.3,0.397041738033295
411.4,0.377764731645584
411.5,0.362950593233109
411.6,0.344735532999039
411.7,0.321289896965027
411.8,0.29302966594696
411.9,0.26539745926857
412,0.251548409461975
412.1,0.209750667214394
412.2,0.129920467734337
412.3,0.0125901009887457
412.4,-0.108920529484749
412.5,-0.143226861953735
412.6,-0.136555522680283
412.7,-0.151637986302376
412.8,-0.218918994069099
412.9,-0.326078504323959
413,-0.378127366304398
413.1,-0.329471826553345
413.2,-0.236624017357826
413.3,-0.11234875023365
413.4,0.0198866724967957
413.5,0.120890714228153
413.6,0.16190105676651
413.7,0.18805268406868
413.8,0.213985800743103
413.9,0.246966019272804
414,0.234455525875092
414.1,0.205448120832443
414.2,0.199551671743393
414.3,0.229842156171799
414.4,0.275540769100189
414.5,0.28581365942955
414.6,0.274405956268311
414.7,0.245347902178764
414.8,0.213203012943268
414.9,0.203788891434669
415,0.210910603404045
415.1,0.198493361473083
415.2,0.203602001070976
415.3,0.228475540876389
415.4,0.246898710727692
415.5,0.230431571602821
415.6,0.22884202003479
415.7,0.243318930268288
415.8,0.269236236810684
415.9,0.289819180965424
416,0.265399694442749
416.1,0.232581004500389
416.2,0.209233239293098
416.3,0.186834782361984
416.4,0.143365889787674
416.5,-0.010030166245997
416.6,-0.271404922008514
416.7,-0.538981080055237
416.8,-0.744329333305359
416.9,-0.858194291591644
417,-0.861197173595428
417.1,-0.823657631874084
417.2,-0.79514080286026
417.3,-0.805526793003082
417.4,-0.85712206363678
417.5,-0.856339335441589
417.6,-0.803636610507965
417.7,-0.738099277019501
417.8,-0.680974841117859
417.9,-0.64680278301239
418,-0.595272958278656
418.1,-0.508019745349884
418.2,-0.419097453355789
418.3,-0.384845823049545
418.4,-0.446062207221985
418.5,-0.62010669708252
418.6,-0.727185308933258
418.7,-0.768288493156433
418.8,-0.731824278831482
418.9,-0.655784249305725
419,-0.489525526762009
419.1,-0.171327918767929
419.2,0.195170849561691
419.3,0.503354847431183
419.4,0.656888246536255
419.5,0.551539123058319
419.6,0.443296521902084
419.7,0.389264404773712
419.8,0.388710051774979
419.9,0.378921419382095
420,0.350374102592468
420.1,0.347402840852737
420.2,0.37130868434906
420.3,0.409228593111038
420.4,0.42822939157486
420.5,0.414207488298416
420.6,0.390202075242996
420.7,0.392053753137589
420.8,0.430788576602936
420.9,0.483015209436417
421,0.533344984054565
421.1,0.515718638896942
421.2,0.39512300491333
421.3,0.149185553193092
421.4,-0.150728926062584
421.5,-0.376890569925308
421.6,-0.452723860740662
421.7,-0.441391825675964
421.8,-0.383117884397507
421.9,-0.357412308454514
422,-0.35199499130249
422.1,-0.292746603488922
422.2,-0.194851934909821
422.3,-0.0750090107321739
422.4,0.027897035703063
422.5,0.119511023163795
422.6,0.227937623858452
422.7,0.340697169303894
422.8,0.436882019042969
422.9,0.498607277870178
423,0.452225565910339
423.1,0.411017328500748
423.2,0.406108409166336
423.3,0.429311066865921
423.4,0.436583787202835
423.5,0.466705292463303
423.6,0.483248025178909
423.7,0.506087779998779
423.8,0.531083106994629
423.9,0.542225658893585
424,0.540950655937195
424.1,0.523599445819855
424.2,0.475405216217041
424.3,0.408699244260788
424.4,0.36223578453064
424.5,0.365080833435059
424.6,0.367611169815063
424.7,0.365313291549683
424.8,0.358351737260818
424.9,0.35177931189537
425,0.353691577911377
425.1,0.334384262561798
425.2,0.291297435760498
425.3,0.233452096581459
425.4,0.18680302798748
425.5,0.221201241016388
425.6,0.229090988636017
425.7,0.219715937972069
425.8,0.209171697497368
425.9,0.220723211765289
426,0.264158010482788
426.1,0.32101583480835
426.2,0.357406049966812
426.3,0.316333830356598
426.4,0.171288058161736
426.5,-0.125288337469101
426.6,-0.432592332363129
426.7,-0.637251436710358
426.8,-0.64375102519989
426.9,-0.476512104272842
427,-0.413190305233002
427.1,-0.487321078777313
427.2,-0.609832048416138
427.3,-0.719806432723999
427.4,-0.760190427303314
427.5,-0.675191760063171
427.6,-0.668752670288086
427.7,-0.695645034313202
427.8,-0.750202119350433
427.9,-0.82183849811554
428,-0.777860581874847
428.1,-0.68193531036377
428.2,-0.565773963928223
428.3,-0.414491534233093
428.4,-0.216376200318336
428.5,0.0198240540921688
428.6,0.175608813762665
428.7,0.279688656330109
428.8,0.325241565704346
428.9,0.330553442239761
429,0.361901849508286
429.1,0.381426244974136
429.2,0.398721218109131
429.3,0.401405721902847
429.4,0.375581383705139
429.5,0.341197818517685
429.6,0.332755029201508
429.7,0.341406732797623
429.8,0.358698964118958
429.9,0.368242412805557
430,0.384649813175201
430.1,0.396671116352081
430.2,0.40216663479805
430.3,0.403820097446442
430.4,0.409485578536987
430.5,0.442162036895752
430.6,0.483780324459076
430.7,0.510773420333862
430.8,0.511374354362488
430.9,0.493628621101379
431,0.484366059303284
431.1,0.487390488386154
431.2,0.498156487941742
431.3,0.507282555103302
431.4,0.50227963924408
431.5,0.477886170148849
431.6,0.45350444316864
431.7,0.420339852571487
431.8,0.387868374586105
431.9,0.374567180871964
432,0.359060198068619
432.1,0.325576633214951
432.2,0.297053724527359
432.3,0.269940197467804
432.4,0.22863033413887
432.5,0.177539065480232
432.6,0.125468999147415
432.7,0.0619841404259205
432.8,-0.00281510083004832
432.9,-0.047441940754652
433,0.00569383706897497
433.1,0.0787445083260536
433.2,0.155219003558159
433.3,0.226921528577805
433.4,0.289727300405502
433.5,0.310295343399048
433.6,0.184768721461296
433.7,-0.0177353266626596
433.8,-0.253005653619766
433.9,-0.456314772367477
434,-0.544199109077454
434.1,-0.589789807796478
434.2,-0.617663085460663
434.3,-0.603322088718414
434.4,-0.525790333747864
434.5,-0.364004373550415
434.6,-0.188252702355385
434.7,-0.0301910061389208
434.8,0.0702299326658249
434.9,0.0982631370425224
435,0.0943766236305237
435.1,0.134625881910324
435.2,0.186869248747826
435.3,0.223303869366646
435.4,0.22208733856678
435.5,0.187558144330978
435.6,0.163414403796196
435.7,0.159456744790077
435.8,0.185132950544357
435.9,0.232988953590393
436,0.301770508289337
436.1,0.346812188625336
436.2,0.366466999053955
436.3,0.35587552189827
436.4,0.327073305845261
436.5,0.327599912881851
436.6,0.320023894309998
436.7,0.303959041833878
436.8,0.283390879631042
436.9,0.26756340265274
437,0.272938430309296
437.1,0.273216396570206
437.2,0.268987417221069
437.3,0.269149422645569
437.4,0.284699141979218
437.5,0.289017915725708
437.6,0.272869020700455
437.7,0.243755698204041
437.8,0.216357097029686
437.9,0.209885343909264
438,0.197375416755676
438.1,0.201423436403275
438.2,0.212897598743439
438.3,0.223160102963448
438.4,0.222777351737022
438.5,0.212201550602913
438.6,0.183331951498985
438.7,0.17213898897171
438.8,0.176879942417145
438.9,0.17147396504879
439,0.165750935673714
439.1,0.146982207894325
439.2,0.123433947563171
439.3,0.104918487370014
439.4,0.100626863539219
