Time,GPS_Gyro
389,-1.066774725914
389.1,-1.87817800045013
389.2,-2.96111345291138
389.3,-4.21703004837036
389.4,-5.30685567855835
389.5,-4.95973062515259
389.6,-4.43521690368652
389.7,-4.2798228263855
389.8,-4.36209011077881
389.9,-3.98395824432373
390,-0.825814247131348
390.1,4.86879825592041
390.2,11.0548334121704
390.3,16.6792068481445
390.4,21.1275177001953
390.5,23.6873550415039
390.6,24.3213272094727
390.7,24.2723808288574
390.8,24.7569828033447
390.9,27.0721569061279
391,29.7868499755859
391.1,31.0475063323975
391.2,30.2886829376221
391.3,27.6516437530518
391.4,25.3322372436523
391.5,27.2782859802246
391.6,33.0127563476562
391.7,38.3715744018555
391.8,40.1110763549805
391.9,37.2480888366699
392,30.1979026794434
392.1,26.0274505615234
392.2,26.7305583953857
392.3,32.6786308288574
392.4,39.0280494689941
392.5,39.7432975769043
392.6,35.435188293457
392.7,30.8205451965332
392.8,29.156681060791
392.9,31.8408336639404
393,32.630687713623
393.1,28.4150886535645
393.2,22.1809539794922
393.3,15.023681640625
393.4,8.53586483001709
393.5,5.08807897567749
393.6,2.98724675178528
393.7,1.60077941417694
393.8,0.988406717777252
393.9,0.780480742454529
394,0.522288799285889
394.1,0.955615878105164
394.2,2.08626866340637
394.3,4.11008977890015
394.4,6.5797266960144
394.5,8.79143619537354
394.6,10.5357990264893
394.7,12.2360916137695
394.8,14.3490123748779
394.9,17.1651554107666
395,19.7988452911377
395.1,21.2898826599121
395.2,22.0671787261963
395.3,22.5110263824463
395.4,23.4413757324219
395.5,25.0906143188477
395.6,26.7984924316406
395.7,28.5517864227295
395.8,30.5427188873291
395.9,32.9039039611816
396,34.6295585632324
396.1,34.7804145812988
396.2,34.2416152954102
396.3,33.8007698059082
396.4,34.4495811462402
396.5,36.8194770812988
396.6,39.5657272338867
396.7,41.4210929870605
396.8,42.2412338256836
396.9,43.2141799926758
397,45.8410453796387
397.1,49.2212219238281
397.2,52.0032997131348
397.3,53.3522453308105
397.4,53.579231262207
397.5,55.439525604248
397.6,57.2709274291992
397.7,57.9330444335938
397.8,56.4712562561035
397.9,53.5090522766113
398,53.4590682983398
398.1,56.3658561706543
398.2,57.8575096130371
398.3,56.1439208984375
398.4,52.6638984680176
398.5,48.5802345275879
398.6,45.3176155090332
398.7,42.7174530029297
398.8,41.474308013916
398.9,41.7230796813965
399,43.2048110961914
399.1,42.7553634643555
399.2,40.6803131103516
399.3,37.6261520385742
399.4,35.5152244567871
399.5,35.176944732666
399.6,33.6731948852539
399.7,32.1289138793945
399.8,31.0074119567871
399.9,30.2610168457031
400,27.675365447998
400.1,22.2784080505371
400.2,15.6804637908936
400.3,8.50960445404053
400.4,1.77640748023987
400.5,-4.42220687866211
400.6,-10.30091381073
400.7,-15.4080028533936
400.8,-19.2731914520264
400.9,-22.3567810058594
401,-24.5152416229248
401.1,-26.3511390686035
401.2,-27.7262840270996
401.3,-28.6325016021729
401.4,-29.5551204681396
401.5,-29.7972831726074
401.6,-30.5799522399902
401.7,-32.3248558044434
401.8,-35.7367324829102
401.9,-40.5153541564941
402,-44.7128753662109
402.1,-46.4678649902344
402.2,-47.5029830932617
402.3,-48.7814483642578
402.4,-51.0971565246582
402.5,-54.2924842834473
402.6,-55.2342147827148
402.7,-53.8170700073242
402.8,-49.7248573303223
402.9,-44.6524276733398
403,-43.2000503540039
403.1,-44.5594863891602
403.2,-46.7898254394531
403.3,-47.5215644836426
403.4,-44.5635681152344
403.5,-40.4270248413086
403.6,-39.8060531616211
403.7,-40.9631118774414
403.8,-41.6700134277344
403.9,-39.0920066833496
404,-26.8592529296875
404.1,-13.9048271179199
404.2,-2.57016181945801
404.3,6.22884654998779
404.4,13.8277282714844
404.5,20.8819446563721
404.6,23.3114166259766
404.7,22.7034034729004
404.8,20.586799621582
404.9,20.2695007324219
405,22.853385925293
405.1,24.156078338623
405.2,22.9063739776611
405.3,19.0929775238037
405.4,15.3185586929321
405.5,13.0360689163208
405.6,10.097466468811
405.7,6.22706604003906
405.8,1.21958470344543
405.9,-4.24828672409058
406,-8.0630054473877
406.1,-9.54196548461914
406.2,-9.34912586212158
406.3,-7.71608018875122
406.4,-5.99431085586548
406.5,-5.51506090164185
406.6,-6.28332805633545
406.7,-7.77795934677124
406.8,-10.2299661636353
406.9,-13.4545335769653
407,-18.4089221954346
407.1,-23.9239406585693
407.2,-28.1975250244141
407.3,-30.7449398040771
407.4,-32.8704795837402
407.5,-35.015453338623
407.6,-37.8941040039062
407.7,-41.7575378417969
407.8,-46.5196838378906
407.9,-51.1763534545898
408,-55.4067230224609
408.1,-56.4569129943848
408.2,-54.8402328491211
408.3,-52.099250793457
408.4,-51.6930465698242
408.5,-56.6627540588379
408.6,-64.9877777099609
408.7,-74.2110900878906
408.8,-81.3340301513672
408.9,-83.7430953979492
409,-79.3307876586914
409.1,-72.7060470581055
409.2,-66.3332748413086
409.3,-61.294246673584
409.4,-57.4581489562988
409.5,-52.6871528625488
409.6,-48.8764266967773
409.7,-46.304126739502
409.8,-45.2545356750488
409.9,-44.8623466491699
410,-45.3553733825684
410.1,-46.2428817749023
410.2,-45.7829780578613
410.3,-43.3968925476074
410.4,-40.3742980957031
410.5,-38.5932273864746
410.6,-36.863166809082
410.7,-35.0881042480469
410.8,-32.6389541625977
410.9,-28.9850540161133
411,-23.5520534515381
411.1,-16.8981342315674
411.2,-9.45736885070801
411.3,-2.15217590332031
411.4,3.653568983078
411.5,7.08424234390259
411.6,10.4788284301758
411.7,13.6878614425659
411.8,16.4269313812256
411.9,18.6754722595215
412,21.6394577026367
412.1,25.56471824646
412.2,29.152271270752
412.3,31.2368202209473
412.4,31.490140914917
412.5,30.8203048706055
412.6,31.0866928100586
412.7,32.1597023010254
412.8,34.1289443969727
412.9,36.5242156982422
413,37.3168830871582
413.1,37.7208557128906
413.2,38.851879119873
413.3,41.0469856262207
413.4,43.636100769043
413.5,45.6806488037109
413.6,48.4726867675781
413.7,50.6868171691895
413.8,51.0269737243652
413.9,49.2486038208008
414,45.7443695068359
414.1,41.1649017333984
414.2,38.3714637756348
414.3,38.4276885986328
414.4,39.8431243896484
414.5,38.6034927368164
414.6,36.616886138916
414.7,33.9207725524902
414.8,31.4108753204346
414.9,30.4770202636719
415,29.0490245819092
415.1,26.4331188201904
415.2,24.3037872314453
415.3,23.1521396636963
415.4,22.4033126831055
415.5,22.4359951019287
415.6,21.3568248748779
415.7,19.4687633514404
415.8,16.905216217041
415.9,14.2797317504883
416,12.8618640899658
416.1,14.0046272277832
416.2,16.3475933074951
416.3,19.6078586578369
416.4,23.1406345367432
416.5,23.646333694458
416.6,21.1940326690674
416.7,17.6974792480469
416.8,14.4184236526489
416.9,12.5974636077881
417,14.6135807037354
417.1,18.368953704834
417.2,22.4881458282471
417.3,25.4294376373291
417.4,25.984432220459
417.5,25.3063297271729
417.6,27.8216876983643
417.7,32.0387840270996
417.8,37.2159843444824
417.9,41.9675025939941
418,39.129711151123
418.1,31.5646991729736
418.2,24.9756031036377
418.3,22.6367340087891
418.4,24.6645107269287
418.5,33.4017715454102
418.6,42.2558822631836
418.7,49.9280433654785
418.8,56.0046920776367
418.9,61.4616928100586
419,70.2884674072266
419.1,85.6728057861328
419.2,98.2170639038086
419.3,101.249526977539
419.4,94.3896102905273
419.5,82.4170761108398
419.6,72.4519195556641
419.7,63.9115257263184
419.8,57.4672660827637
419.9,52.9416656494141
420,50.8685035705566
420.1,51.2157516479492
420.2,50.5368270874023
420.3,47.196662902832
420.4,41.7980155944824
420.5,36.1404342651367
420.6,31.6920948028564
420.7,28.0981616973877
420.8,24.4691390991211
420.9,19.4617233276367
421,11.19846534729
421.1,1.23240900039673
421.2,-8.37231731414795
421.3,-16.4514904022217
421.4,-22.9846134185791
421.5,-28.5675830841064
421.6,-34.1225357055664
421.7,-39.1348724365234
421.8,-43.6645126342773
421.9,-48.3948020935059
422,-54.6875152587891
422.1,-60.2491226196289
422.2,-63.8945236206055
422.3,-65.0006713867188
422.4,-64.9017105102539
422.5,-66.648811340332
422.6,-69.50390625
422.7,-69.8529357910156
422.8,-66.346923828125
422.9,-61.0564155578613
423,-58.5534629821777
423.1,-59.7751426696777
423.2,-60.9046516418457
423.3,-60.0713500976562
423.4,-57.0256118774414
423.5,-52.1360473632812
423.6,-45.7174797058105
423.7,-38.3385276794434
423.8,-30.969259262085
423.9,-24.9779090881348
424,-23.0532531738281
424.1,-22.294412612915
424.2,-22.4872951507568
424.3,-23.6242332458496
424.4,-25.1037178039551
424.5,-27.615161895752
424.6,-30.9218845367432
424.7,-34.4789810180664
424.8,-38.9269943237305
424.9,-44.9006195068359
425,-48.0614585876465
425.1,-48.4786491394043
425.2,-48.0669937133789
425.3,-47.231819152832
425.4,-46.204174041748
425.5,-46.6798858642578
425.6,-46.0318298339844
425.7,-45.0132026672363
425.8,-43.7825622558594
425.9,-42.4507751464844
426,-40.6074028015137
426.1,-38.351318359375
426.2,-34.7231864929199
426.3,-29.2931842803955
426.4,-22.9807014465332
426.5,-16.6553936004639
426.6,-11.0949726104736
426.7,-5.16084289550781
426.8,1.93933176994324
426.9,10.2535543441772
427,13.7523574829102
427.1,14.6974563598633
427.2,16.2857799530029
427.3,20.5992755889893
427.4,27.9391841888428
427.5,34.5132484436035
427.6,37.3231391906738
427.7,39.2816390991211
427.8,42.672737121582
427.9,49.1192932128906
428,56.2038459777832
428.1,63.3718032836914
428.2,70.6874313354492
428.3,78.1469497680664
428.4,85.617073059082
428.5,88.0402069091797
428.6,84.8600082397461
428.7,80.2069244384766
428.8,75.3016662597656
428.9,70.7459335327148
429,67.7463912963867
429.1,65.4536972045898
429.2,61.9960670471191
429.3,56.2438926696777
429.4,48.6572113037109
429.5,43.9660530090332
