Time,GPS_Latitude
389,45.0460995257863
389.1,45.0461259412139
389.2,45.0461544649179
389.3,45.0461847996477
389.4,45.0462112423164
389.5,45.046243411775
389.6,45.0462702650343
389.7,45.046299021922
389.8,45.0463293580819
389.9,45.0463557047593
390,45.0463878838286
390.1,45.0464144914203
390.2,45.0464427717588
390.3,45.0464720777469
390.4,45.0464967494756
390.5,45.0465265519295
390.6,45.0465510406544
390.7,45.0465768629566
390.8,45.0466033557876
390.9,45.0466254628726
391,45.0466506378057
391.1,45.0466714043923
391.2,45.0466925601183
391.3,45.0467138194508
391.4,45.0467324242069
391.5,45.0467529844103
391.6,45.0467683408557
391.7,45.0467820889166
391.8,45.0467942691642
391.9,45.0468047770851
392,45.0468161235565
392.1,45.0468252040872
392.2,45.0468337500866
392.3,45.0468400493752
392.4,45.0468422067757
392.5,45.0468441593693
392.6,45.0468448900804
392.7,45.0468446230356
392.8,45.0468429840956
392.9,45.0468404290671
393,45.0468332082034
393.1,45.0468273386877
393.2,45.0468210759059
393.3,45.0468142838565
393.4,45.046808031508
393.5,45.0468002767755
393.6,45.0467937181835
393.7,45.0467866291898
393.8,45.0467791477835
393.9,45.0467726596582
394,45.046764556291
394.1,45.0467578254449
394.2,45.0467504132245
394.3,45.0467422888341
394.4,45.0467349596503
394.5,45.0467251899006
394.6,45.0467163885946
394.7,45.0467064629287
394.8,45.0466954174936
394.9,45.0466852250424
395,45.0466712248999
395.1,45.0466585104981
395.2,45.046644246735
395.3,45.0466285417213
395.4,45.0466141965696
395.5,45.0465956686636
395.6,45.0465791401746
395.7,45.0465608405177
395.8,45.0465409704431
395.9,45.0465230314973
396,45.0465003309644
396.1,45.0464806064976
396.2,45.0464592812968
396.3,45.0464369009688
396.4,45.0464174980433
396.5,45.0463936447187
396.6,45.0463733079764
396.7,45.0463517402524
396.8,45.046329599581
396.9,45.0463107587115
397,45.0462880430935
397.1,45.0462696420411
397.2,45.0462507174374
397.3,45.0462318400226
397.4,45.0462161900862
397.5,45.0461982829262
397.6,45.0461844985282
397.7,45.0461707324537
397.8,45.046157568834
397.9,45.0461473632459
398,45.046136130127
398.1,45.0461285069251
398.2,45.0461221142943
398.3,45.0461171109178
398.4,45.046113585612
398.5,45.0461118312213
398.6,45.0461118759945
398.7,45.0461130177915
398.8,45.0461155307732
398.9,45.0461189545019
399,45.0461263112397
399.1,45.0461337269844
399.2,45.0461427820012
399.3,45.0461535209248
399.4,45.0461637475621
399.5,45.0461780189475
399.6,45.0461913781967
399.7,45.0462063449508
399.8,45.0462229040851
399.9,45.0462384221064
400,45.0462585565923
400.1,45.0462762241904
400.2,45.0462954566977
400.3,45.0463158053544
400.4,45.0463336003344
400.5,45.0463552510134
400.6,45.0463732398607
400.7,45.0463920541716
400.8,45.0464111064131
400.9,45.0464270803189
401,45.0464449608251
401.1,45.0464589079801
401.2,45.0464725438239
401.3,45.0464854009206
401.4,45.0464957139785
401.5,45.0465057873329
401.6,45.0465134721928
401.7,45.0465202716644
401.8,45.0465256322558
401.9,45.0465291461114
402,45.0465304226146
402.1,45.0465303684316
402.2,45.046528856662
402.3,45.0465254948088
402.4,45.0465212062756
402.5,45.0465133935868
402.6,45.0465048010938
402.7,45.0464942139526
402.8,45.0464817299017
402.9,45.046469650178
403,45.0464540085034
403.1,45.0464390332792
403.2,45.0464221938268
403.3,45.0464037806376
403.4,45.0463867171266
403.5,45.0463650919544
403.6,45.0463456884658
403.7,45.0463243351935
403.8,45.0463012344155
403.9,45.0462799946246
404,45.0462543570447
404.1,45.0462323869317
404.2,45.0462091166083
404.3,45.0461850471198
404.4,45.0461638583137
404.5,45.0461383706189
404.6,45.0461167987235
404.7,45.0460937614747
404.8,45.0460697399328
404.9,45.0460487034697
405,45.0460242205981
405.1,45.0460029631333
405.2,45.0459804669098
405.3,45.0459573531291
405.4,45.0459371414622
405.5,45.045912982609
405.6,45.0458923489808
405.7,45.0458702788801
405.8,45.045847140433
405.9,45.0458265932972
406,45.045801127553
406.1,45.0457794869875
406.2,45.0457568558928
406.3,45.0457339610698
406.4,45.0457143808934
406.5,45.0456916973994
406.6,45.045672253082
406.7,45.0456515898163
406.8,45.0456302350301
406.9,45.0456115967345
407,45.0455891040849
407.1,45.0455699704787
407.2,45.0455497909633
407.3,45.0455290714738
407.4,45.0455110435354
407.5,45.0454901279875
407.6,45.0454726828681
407.7,45.0454547157491
407.8,45.0454367787655
407.9,45.045421527161
408,45.0454047178067
408.1,45.0453913211064
408.2,45.0453780081804
408.3,45.0453651139829
408.4,45.0453542922239
408.5,45.0453437531033
408.6,45.0453363984945
408.7,45.0453301371745
408.8,45.0453259913017
408.9,45.0453248828274
409,45.0453250197424
409.1,45.0453265227975
409.2,45.0453296332599
409.3,45.0453345980831
409.4,45.0453401975074
409.5,45.0453483323971
409.6,45.0453566150636
409.7,45.0453665628834
409.8,45.0453782391587
409.9,45.0453896545934
410,45.0454049410811
410.1,45.0454199988388
410.2,45.0454368223238
410.3,45.0454548593352
410.4,45.0454712415752
410.5,45.045492174029
410.6,45.0455107788316
410.7,45.045531162536
410.8,45.0455529593629
410.9,45.0455725761282
411,45.0455967958437
411.1,45.0456180067181
411.2,45.0456407713849
411.3,45.0456646330312
411.4,45.0456859089856
411.5,45.0457120248153
411.6,45.0457345581097
411.7,45.0457587227463
411.8,45.045783933287
411.9,45.0458060469776
412,45.0458325721381
412.1,45.0458552710108
412.2,45.0458787725638
412.3,45.0459021641334
412.4,45.0459220669062
412.5,45.0459448511084
412.6,45.0459637684319
412.7,45.0459828248938
412.8,45.0460011174864
412.9,45.0460160622014
413,45.0460320569089
413.1,45.0460446300021
413.2,45.0460568823291
413.3,45.0460680073971
413.4,45.0460762396626
413.5,45.0460841432177
413.6,45.0460892644861
413.7,45.0460927935902
413.8,45.046094241194
413.9,45.0460938846799
414,45.0460922478467
414.1,45.0460883267914
414.2,45.046083352701
414.3,45.0460770947236
414.4,45.0460696544636
414.5,45.0460583399958
414.6,45.0460478906687
414.7,45.0460355627527
414.8,45.046021461374
414.9,45.046008246164
415,45.0459907845325
415.1,45.0459750981867
415.2,45.0459577802257
415.3,45.045938982248
415.4,45.04592148831
415.5,45.0459001710333
415.6,45.0458808988992
415.7,45.0458598686473
415.8,45.045837609181
415.9,45.0458175112685
416,45.0457929593694
416.1,45.0457712960108
416.2,45.0457477788627
416.3,45.0457228881662
416.4,45.0457004230242
