Time,GyroZ
439.531,-42.5200004577637
439.541,-2.10000014305115
439.551,-25.480001449585
439.561,-36.4300003051758
439.571,-10.8500003814697
439.606,-14.7700004577637
439.616,-4.16000032424927
439.626,0.450000017881393
439.636,15.5400009155273
439.646,8.78000068664551
439.656,2.03000020980835
439.666,-24.2900009155273
439.676,0.21000000834465
439.686,5.28000020980835
439.696,-17.6400012969971
439.706,-15.6400003433228
439.716,-16.8299999237061
439.726,-32.3400001525879
439.736,-7.73000049591064
439.746,-9.76000022888184
439.756,-0.380000025033951
439.766,-7.84000015258789
439.776,-3.78000020980835
439.786,-16.6200008392334
439.796,4.65000009536743
439.799,7.52000045776367
439.809,5.39000034332275
439.819,-15.5700006484985
439.829,6.16000032424927
439.839,-3.57000017166138
439.849,-17.3600006103516
439.859,-3.88000011444092
439.869,-13.2600002288818
439.879,-17.0100002288818
439.889,-4.55000019073486
439.899,-15.6100006103516
439.909,-6.12000036239624
439.919,-2.90000009536743
439.929,-17.9200000762939
439.939,-5.18000030517578
439.949,-6.23000049591064
439.958,9.3100004196167
439.968,-32.5800018310547
439.978,-6.6100001335144
439.988,24.6000003814697
439.998,-63.2800025939941
440.008,-8.85000038146973
440.018,-26.6300010681152
440.028,-42.2800025939941
440.038,-10.5000009536743
440.048,4.62000036239624
440.058,-35.2400016784668
440.068,-11.5800008773804
440.078,14.1000003814697
440.088,6.82000017166138
440.098,8.40000057220459
440.108,4.20000028610229
440.118,-18.8600006103516
440.128,-13.1200008392334
440.138,-8.36000061035156
440.148,-1.78000009059906
440.157,-10.2900009155273
440.167,-53.060001373291
440.177,-11.6500005722046
440.187,-25.7600021362305
440.197,-22.8500003814697
440.207,-9.59000015258789
440.217,0.870000064373016
440.227,-50.2600021362305
440.237,-19.560001373291
440.247,-0.420000016689301
440.257,-32.5100021362305
440.267,-10.3600006103516
440.277,-4.58000040054321
440.287,-19.0400009155273
440.297,9.13000011444092
440.307,-17.0799999237061
440.317,-4.90000009536743
440.327,-8.15000057220459
440.337,-13.1600008010864
440.347,-7.94000053405762
440.352,-23.5200004577637
440.362,-31.0400009155273
440.372,-26.3900012969971
440.382,-19.6300010681152
440.392,-26.7700004577637
440.402,-32.1300010681152
440.412,8.26000022888184
440.422,-15.6400003433228
440.432,9.20000076293945
440.442,-39.8300018310547
440.452,12.4200010299683
440.462,-30.1700019836426
440.472,-26.8400020599365
440.482,0.100000001490116
440.492,-23.6200008392334
440.502,-11.2700004577637
440.509,20.6100006103516
440.519,-34.7900009155273
440.529,-7.38000011444092
440.539,-29.1500015258789
440.549,-33.0400009155273
440.559,-13.2600002288818
440.569,-29.0100021362305
440.579,-13.8900003433228
440.589,-44.620002746582
440.599,-14.6600008010864
440.609,-37.0300025939941
440.619,-16.730001449585
440.629,-12.1100006103516
440.639,-33.2100028991699
440.649,-4.20000028610229
440.659,-11.2300004959106
440.669,-26.9100017547607
440.679,-11.0900001525879
440.689,-30.730001449585
440.699,-16.9400005340576
440.708,-36.8900032043457
440.718,-16.1700000762939
440.728,-36.4000015258789
440.738,-16.1300010681152
440.748,-39.2000007629395
440.758,-27.5400009155273
440.768,-25.7900009155273
440.778,-25.5500011444092
440.788,-22.2600002288818
440.798,-38.4600028991699
440.808,-8.07999992370605
440.818,-50.7500038146973
440.828,-8.22000026702881
440.838,-51.3400039672852
440.848,-26.5300006866455
440.858,-44.1000022888184
440.868,-30.9000015258789
440.878,-21.0300006866455
440.888,-15.5000009536743
440.898,-12.7000007629395
440.907,-18.1600017547607
440.917,-8.22000026702881
440.927,-48.930004119873
440.937,1.78000009059906
440.947,-51.1700019836426
440.957,-28.5900020599365
440.967,-18.3400001525879
440.977,-46.4800033569336
440.987,-53.0900039672852
440.997,-33.3500022888184
441.007,-82.2100067138672
441.017,-60.370002746582
441.027,-34.6800003051758
441.037,-47.3900032043457
441.047,-34.3000030517578
441.057,-41.1900024414062
441.067,-19.560001373291
441.077,-43.4700012207031
441.087,-26.8400020599365
441.097,-36.5
441.102,-55.370002746582
441.112,-8.64000034332275
441.122,-48.2300033569336
441.132,-10.0400009155273
441.142,-20.3000011444092
441.152,-41.8600006103516
441.162,-12.0000009536743
441.172,-40.6000022888184
441.182,-10.2200002670288
441.192,-31.3600006103516
441.202,-12.7700004577637
441.212,-48.120002746582
441.222,-50.2200012207031
441.232,-39.2700004577637
441.242,-39.3400001525879
441.252,-31.5700016021729
441.259,-37.870002746582
441.269,-48.5100021362305
441.279,-26.5300006866455
441.289,-64.9900054931641
441.299,-26.810001373291
441.309,-56.0000038146973
441.319,-59.0400009155273
441.329,-37.2700004577637
441.339,-20.9600009918213
441.349,-30.9700012207031
441.359,-27.7900009155273
441.369,-36.120002746582
441.379,-33.25
441.389,-34.8600006103516
441.399,-40.6000022888184
441.409,-43.1500015258789
441.419,-43.1500015258789
441.429,-46.620002746582
441.439,-31.6000022888184
441.449,-23.8000011444092
441.458,-32.060001373291
441.468,-16.3400001525879
441.478,-26.0400009155273
441.488,-4.16000032424927
441.498,-12.6300010681152
441.508,-8.19000053405762
441.518,-0.590000033378601
441.528,-10.5000009536743
441.538,-11.5100002288818
441.548,-30.2000007629395
441.558,-46.4100036621094
441.568,-44.5900039672852
441.578,-52.3900032043457
441.588,-61.3900032043457
441.598,-48.5800018310547
441.608,-40.2500038146973
441.618,-52.4600028991699
441.628,-51.1300010681152
441.638,-47.0000038146973
441.648,-49.7300033569336
441.657,-38.1100006103516
441.667,-54.0000038146973
441.677,-32.0200004577637
441.687,-31.9500007629395
441.697,-23.4100017547607
441.707,-16.1700000762939
441.717,-7.87000036239624
441.727,-30.8300018310547
441.737,-47.6300010681152
441.747,-49.7300033569336
441.757,-56.0700035095215
441.767,-41.0500030517578
441.777,-31.3600006103516
441.787,-46.5100021362305
441.797,-43.0800018310547
441.807,-70.9400024414062
441.817,-40.3500022888184
441.827,-35.310001373291
441.837,-64.4000015258789
441.847,-31.0100021362305
441.851,-43.120002746582
441.861,-43.9900016784668
441.871,-37.2700004577637
441.881,-26.2800006866455
441.891,-34.4000015258789
441.901,-39.2000007629395
441.911,-47.2800025939941
441.921,-49.560001373291
441.931,-49.7300033569336
441.941,-48.4000015258789
441.951,-51.7300033569336
441.961,-47.3900032043457
441.971,-46.8300018310547
441.981,-34.75
441.991,-21.4200000762939
442.001,-12.4200010299683
442.009,-12.7000007629395
442.019,-13.7200002670288
442.029,-34.4000015258789
442.039,-48.0200004577637
442.049,-53.6500015258789
442.059,-39.6500015258789
442.069,-37.1300010681152
442.079,-31.9500007629395
442.089,-29.4700012207031
442.099,-49.0700035095215
442.109,-73.9500045776367
442.119,-64.75
442.129,-44.2000007629395
442.139,-26.560001373291
442.149,-23.8700008392334
442.159,-38.3600006103516
442.169,-40.7000007629395
442.179,-40.810001373291
442.189,-45.1500015258789
442.199,-46.8600006103516
442.208,-43.0800018310547
442.218,-33.9800033569336
442.228,-19.6700000762939
442.238,-24.7800006866455
442.248,-36.1900024414062
442.258,-40.3900032043457
442.268,-41.7900009155273
442.278,-31.0400009155273
442.288,-38.5300025939941
442.298,-59.9500045776367
442.308,-57.2900009155273
442.318,-64.6399993896484
442.328,-64.3300018310547
442.338,-62.1600036621094
442.348,-47.5300025939941
442.358,-35.4200019836426
442.368,-21.560001373291
442.378,-21.9400005340576
442.388,-21.4900016784668
442.398,-14.4500007629395
442.407,-18.0200004577637
442.417,-17.0799999237061
442.427,-14.9800004959106
442.437,-26.7400016784668
442.447,-20.0200004577637
442.457,-29.7100009918213
442.467,-45.5000038146973
442.477,-38.4300003051758
442.487,-45.6700019836426
442.497,-66.25
442.507,-51.9000015258789
442.517,-52.7100028991699
442.527,-51.1700019836426
442.537,-51.1700019836426
442.547,-6.47000026702881
442.557,-5.18000030517578
442.567,-12.0400009155273
442.577,-18.0200004577637
442.587,-59.7800025939941
442.597,-68.7000045776367
442.601,-61.6300010681152
442.611,-70.1000061035156
442.621,-56.4200019836426
442.631,-63.870002746582
442.641,-54.6700019836426
442.651,-41.1600036621094
442.661,-31.1500015258789
442.671,-19.4900016784668
442.681,8.47000026702881
442.691,-2.27000021934509
442.701,-2.83000016212463
442.711,1.82000005245209
442.721,-18.9700012207031
442.731,-15.7800006866455
442.741,-29.2900009155273
442.751,-53.3400039672852
442.759,-48.8600006103516
442.769,-55.3300018310547
442.779,-53.6500015258789
442.789,-45.2200012207031
442.799,-39.9300003051758
442.809,-27.0500011444092
442.819,-11.5800008773804
442.829,-39.0200004577637
442.839,-46.9000015258789
442.849,-52.2200012207031
442.859,-72.2700042724609
442.869,-70
442.879,-59.2900009155273
442.889,-61.810001373291
442.899,-39.4400024414062
442.909,-24.4300003051758
442.919,-22.1200008392334
442.929,-6.96000051498413
442.939,-18.6900005340576
442.949,-20.8600006103516
442.958,3.46000027656555
442.968,-8.89000034332275
442.978,-25.3700008392334
442.988,-19.2800006866455
442.998,-24.4300003051758
443.008,-51.060001373291
443.018,-31.6700019836426
443.028,-46.3000030517578
443.038,-45.1100006103516
443.048,-31.6000022888184
443.058,-43.7800025939941
443.068,-47.5300025939941
443.078,-49.5200004577637
443.088,-59.2900009155273
443.098,-51.4800033569336
443.108,-40.1400032043457
443.118,-36.9600028991699
443.128,-22.5700016021729
443.138,-15.1200008392334
443.148,-9.13000011444092
443.157,-24.5700016021729
443.167,-23.4100017547607
443.177,-31.7400016784668
443.187,-34.6100006103516
443.197,-44.6600036621094
443.207,-16.1300010681152
443.217,-45.4600028991699
443.227,-24.6400012969971
443.237,-13.4400005340576
443.247,-18.6900005340576
443.257,-13.9300003051758
443.267,-28.730001449585
443.277,-35.6599998474121
443.287,-15.5000009536743
443.297,-58.870002746582
443.307,-48.8200035095215
443.317,-31.6000022888184
443.327,-37.6900024414062
443.337,-44.9400024414062
443.347,-14.2800006866455
443.351,-27.7200012207031
443.361,-8.5
443.371,1.08000004291534
443.381,-42.560001373291
443.391,-36.7100028991699
443.401,-39.6900024414062
443.411,-47.9500007629395
443.421,-27.3700008392334
443.431,-26.0400009155273
443.441,-36.3600006103516
443.451,-8.85000038146973
443.461,-4.65000009536743
443.471,-17.0400009155273
443.481,-5.63000011444092
443.491,-6.12000036239624
443.501,-16.6900005340576
443.509,-5.32000017166138
443.519,-9.27000045776367
443.529,-14.3100004196167
