Time,GPS_PosAccuracy
389,1.54855859279633
389.1,1.55604314804077
389.2,1.55999994277954
389.3,1.56244599819183
389.4,1.56964027881622
389.5,1.57000005245209
389.6,1.57604312896729
389.7,1.58000004291534
389.8,1.58000004291534
389.9,1.58000004291534
390,1.58000004291534
390.1,1.58000004291534
390.2,1.58405411243439
390.3,1.5900000333786
390.4,1.5900000333786
390.5,1.5900000333786
390.6,1.5900000333786
390.7,1.5900000333786
390.8,1.59246373176575
390.9,1.59971010684967
391,1.60000002384186
391.1,1.60000002384186
391.2,1.60410714149475
391.3,1.61000001430511
391.4,1.61000001430511
391.5,1.61000001430511
391.6,1.61000001430511
391.7,1.61000001430511
391.8,1.61000001430511
391.9,1.61000001430511
392,1.61000001430511
392.1,1.61000001430511
392.2,1.61000001430511
392.3,1.61000001430511
392.4,1.61000001430511
392.5,1.61000001430511
392.6,1.61000001430511
392.7,1.61410713195801
392.8,1.62000000476837
392.9,1.62000000476837
393,1.61142861843109
393.1,1.61000001430511
393.2,1.60589289665222
393.3,1.60000002384186
393.4,1.60000002384186
393.5,1.59142851829529
393.6,1.5900000333786
393.7,1.58589291572571
393.8,1.58000004291534
393.9,1.58000004291534
394,1.57142853736877
394.1,1.57000005245209
394.2,1.5658928155899
394.3,1.55999994277954
394.4,1.55999994277954
394.5,1.55142855644226
394.6,1.54999995231628
394.7,1.54999995231628
394.8,1.54753625392914
394.9,1.54028987884521
395,1.53999996185303
395.1,1.53391301631927
395.2,1.52999997138977
395.3,1.52999997138977
395.4,1.52999997138977
395.5,1.52999997138977
395.6,1.52999997138977
395.7,1.52999997138977
395.8,1.52753627300262
395.9,1.5202898979187
396,1.51999998092651
396.1,1.51999998092651
396.2,1.51999998092651
396.3,1.51753628253937
396.4,1.51028990745544
396.5,1.50999999046326
396.6,1.50999999046326
396.7,1.50999999046326
396.8,1.50999999046326
396.9,1.50999999046326
397,1.50999999046326
397.1,1.50999999046326
397.2,1.50999999046326
397.3,1.50999999046326
397.4,1.50999999046326
397.5,1.50999999046326
397.6,1.50999999046326
397.7,1.50999999046326
397.8,1.50753617286682
397.9,1.5002897977829
398,1.5
398.1,1.5
398.2,1.5
398.3,1.5
398.4,1.5
398.5,1.5
398.6,1.5
398.7,1.5
398.8,1.5
398.9,1.5
399,1.5
399.1,1.5
399.2,1.5
399.3,1.49753618240356
399.4,1.49028980731964
399.5,1.49000000953674
399.6,1.49000000953674
399.7,1.49000000953674
399.8,1.49000000953674
399.9,1.49000000953674
400,1.49000000953674
400.1,1.49000000953674
400.2,1.49000000953674
400.3,1.49000000953674
400.4,1.49000000953674
400.5,1.49000000953674
400.6,1.49000000953674
400.7,1.49000000953674
400.8,1.48753619194031
400.9,1.48028981685638
401,1.48000001907349
401.1,1.48000001907349
401.2,1.48000001907349
401.3,1.48000001907349
401.4,1.48000001907349
401.5,1.48000001907349
401.6,1.48000001907349
401.7,1.48000001907349
401.8,1.48000001907349
401.9,1.48000001907349
402,1.48000001907349
402.1,1.48613142967224
402.2,1.49000000953674
402.3,1.49000000953674
402.4,1.49000000953674
402.5,1.49000000953674
402.6,1.49000000953674
402.7,1.49000000953674
402.8,1.48751819133759
402.9,1.48021900653839
403,1.48000001907349
403.1,1.48000001907349
403.2,1.48000001907349
403.3,1.48000001907349
403.4,1.48000001907349
403.5,1.48858404159546
403.6,1.49000000953674
403.7,1.49000000953674
403.8,1.49000000953674
403.9,1.49000000953674
404,1.49000000953674
404.1,1.49000000953674
404.2,1.49000000953674
404.3,1.48751819133759
404.4,1.48021900653839
