Time,GPS_SpdAccuracy
339.1,0.255874127149582
339.2,0.267663538455963
339.3,0.291888117790222
339.4,0.326853156089783
339.5,0.364018678665161
339.6,0.346503496170044
339.7,0.326168239116669
339.8,0.308111876249313
339.9,0.273146867752075
340,0.270000010728836
340.1,0.270000010728836
340.2,0.26233646273613
340.3,0.25
340.4,0.25
340.5,0.25
340.6,0.261748254299164
340.7,0.277663558721542
340.8,0.29475525021553
340.9,0.308741271495819
341,0.310000002384186
341.1,0.333496510982513
341.2,0.338504672050476
341.3,0.312867134809494
341.4,0.291888117790222
341.5,0.272990643978119
341.6,0.287622392177582
341.7,0.307663559913635
341.8,0.327132880687714
341.9,0.348111897706985
342,0.358504682779312
342.1,0.348251760005951
342.2,0.336168229579926
342.3,0.33237761259079
342.4,0.339370638132095
342.5,0.322990655899048
342.6,0.296503484249115
342.7,0.283831775188446
342.8,0.28999999165535
342.9,0.28999999165535
343,0.247476637363434
343.1,0.234125867486
343.2,0.214672893285751
343.3,0.182867139577866
343.4,0.161888107657433
343.5,0.151495322585106
343.6,0.150000005960464
343.7,0.14616821706295
343.8,0.140000000596046
343.9,0.140000000596046
344,0.140000000596046
344.1,0.140000000596046
344.2,0.140000000596046
344.3,0.140000000596046
344.4,0.140000000596046
344.5,0.140000000596046
344.6,0.140000000596046
344.7,0.1438317745924
344.8,0.147622376680374
344.9,0.14062936604023
345,0.140000000596046
345.1,0.145874127745628
345.2,0.150000005960464
345.3,0.152377620339394
345.4,0.159370630979538
345.5,0.177009344100952
345.6,0.19174824655056
345.7,0.196168228983879
345.8,0.187622383236885
345.9,0.180629372596741
346,0.205514013767242
346.1,0.221748247742653
346.2,0.226168230175972
346.3,0.224755242466927
346.4,0.238741263747215
346.5,0.239999994635582
346.6,0.257622390985489
346.7,0.281495332717896
346.8,0.302377611398697
346.9,0.309370636940002
347,0.301495313644409
347.1,0.311748266220093
347.2,0.319999992847443
347.3,0.317622363567352
347.4,0.310629367828369
347.5,0.327009350061417
347.6,0.335874140262604
347.7,0.347663551568985
347.8,0.360000014305115
347.9,0.360000014305115
348,0.351495325565338
348.1,0.355915486812592
348.2,0.363888889551163
348.3,0.379577457904816
348.4,0.407746464014053
348.5,0.384444445371628
348.6,0.356338024139404
348.7,0.340000003576279
348.8,0.337605625391006
348.9,0.330563366413116
349,0.304444432258606
349.1,0.300000011920929
349.2,0.300000011920929
349.3,0.295211255550385
349.4,0.281126767396927
349.5,0.288518518209457
349.6,0.301830977201462
349.7,0.306111097335815
349.8,0.297605633735657
349.9,0.290563374757767
350,0.247407406568527
350.1,0.22816900908947
350.2,0.20833332836628
350.3,0.185211271047592
350.4,0.171126767992973
350.5,0.170000001788139
350.6,0.164084509015083
350.7,0.16777777671814
350.8,0.177605628967285
350.9,0.170563384890556
351,0.161481484770775
351.1,0.159999996423721
351.2,0.159999996423721
351.3,0.162394359707832
351.4,0.169436618685722
351.5,0.187037035822868
351.6,0.201830983161926
351.7,0.209999993443489
351.8,0.214788734912872
351.9,0.228873237967491
352,0.230000004172325
352.1,0.235915496945381
352.2,0.243888884782791
352.3,0.252394378185272
352.4,0.25943660736084
352.5,0.277037024497986
352.6,0.280000001192093
352.7,0.299444437026978
352.8,0.334788739681244
352.9,0.348873227834702
353,0.332962960004807
353.1,0.359577476978302
353.2,0.37611111998558
353.3,0.379577457904816
353.4,0.407746464014053
353.5,0.384444445371628
353.6,0.374084502458572
353.7,0.366111099720001
353.8,0.35521125793457
353.9,0.341126769781113
354,0.314444452524185
354.1,0.292253524065018
354.2,0.256666660308838
354.3,0.215211272239685
354.4,0.201126754283905
354.5,0.200000002980232
354.6,0.18816901743412
354.7,0.191666662693024
354.8,0.209999993443489
354.9,0.209999993443489
355,0.19296295940876
355.1,0.189999997615814
355.2,0.189999997615814
355.3,0.189999997615814
355.4,0.189999997615814
355.5,0.198518514633179
355.6,0.200000002980232
355.7,0.196111112833023
355.8,0.189999997615814
355.9,0.189999997615814
356,0.189999997615814
356.1,0.189999997615814
356.2,0.189999997615814
356.3,0.189999997615814
356.4,0.189999997615814
356.5,0.189999997615814
356.6,0.19591549038887
356.7,0.206719994544983
356.8,0.219999998807907
356.9,0.219999998807907
357,0.219999998807907
357.1,0.214084506034851
357.2,0.213888883590698
357.3,0.217605635523796
357.4,0.210563376545906
357.5,0.201481476426125
357.6,0.205915495753288
357.7,0.216719999909401
357.8,0.234080001711845
357.9,0.258080005645752
358,0.268518507480621
358.1,0.275915503501892
358.2,0.287777781486511
358.3,0.302394360303879
358.4,0.309436619281769
358.5,0.310000002384186
358.6,0.280422538518906
358.7,0.252222210168839
358.8,0.244822695851326
358.9,0.259007096290588
359,0.259999990463257
359.1,0.265957444906235
359.2,0.266055047512054
359.3,0.267234057188034
359.4,0.288510650396347
359.5,0.298532098531723
359.6,0.311914891004562
359.7,0.319999992847443
359.8,0.325760006904602
359.9,0.357760012149811
360,0.351467877626419
360.1,0.332127660512924
360.2,0.312110096216202
360.3,0.295177310705185
360.4,0.280992895364761
360.5,0.262935787439346
360.6,0.230212762951851
360.7,0.206055045127869
360.8,0.202411353588104
360.9,0.209503546357155
361,0.201467886567116
361.1,0.205957442522049
361.2,0.202110096812248
361.3,0.192411348223686
361.4,0.199503540992737
361.5,0.208532109856606
361.6,0.209999993443489
361.7,0.209999993443489
361.8,0.207588657736778
361.9,0.200496450066566
362,0.200000002980232
362.1,0.194042548537254
362.2,0.193944960832596
362.3,0.200000002980232
362.4,0.200000002980232
362.5,0.200000002980232
362.6,0.205957442522049
362.7,0.209999993443489
362.8,0.209999993443489
362.9,0.209999993443489
363,0.218532115221024
363.1,0.231914892792702
363.2,0.247889906167984
363.3,0.255177319049835
363.4,0.240992903709412
363.5,0.231467887759209
363.6,0.235957443714142
363.7,0.239999994635582
363.8,0.239999994635582
363.9,0.239999994635582
364,0.265596330165863
364.1,0.252127647399902
364.2,0.236055046319962
364.3,0.232411354780197
364.4,0.239503547549248
364.5,0.248532116413116
364.6,0.255957454442978
364.7,0.263440012931824
364.8,0.270000010728836
364.9,0.270000010728836
365,0.270000010728836
365.1,0.25808510184288
365.2,0.253944963216782
365.3,0.255177319049835
365.4,0.240992903709412
365.5,0.231467887759209
365.6,0.212127655744553
365.7,0.18816514313221
365.8,0.170000001788139
365.9,0.170000001788139
366,0.170000001788139
366.1,0.170000001788139
366.2,0.170000001788139
366.3,0.170000001788139
366.4,0.170000001788139
366.5,0.170000001788139
