Time,GPS_LonAcc
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,0
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,0.00689127715304494
4.9,0.0167359579354525
5,0.0359909534454346
5.1,0.0536932051181793
5.2,0.0132036954164505
5.3,0.0670330226421356
5.4,0.0875673592090607
5.5,0.0879689455032349
5.6,0.0689899101853371
5.7,0.045170646160841
5.8,0.0602794550359249
5.9,0.0767702013254166
6,0.0914260819554329
6.1,0.104456253349781
6.2,0.11807031929493
6.3,0.121915526688099
6.4,0.108041875064373
6.5,0.0750735402107239
6.6,0.0277983956038952
6.7,-0.00643876893445849
6.8,-0.0238548722118139
6.9,-0.0446094125509262
7,-0.0458535142242908
7.1,-0.0183812044560909
7.2,0.0123738860711455
7.3,0.0414779782295227
7.4,0.027736023068428
7.5,-0.00567534938454628
7.6,-0.0288993027061224
7.7,-0.0334668941795826
7.8,-0.000631223316304386
7.9,-0.00414293631911278
8,-0.0349106080830097
8.1,-0.0646902397274971
8.2,-0.0698397904634476
8.3,-0.0609628148376942
8.4,-0.059224721044302
8.5,-0.0779969468712807
8.6,-0.0905848443508148
8.7,-0.0424073971807957
8.8,-0.0259212087839842
8.9,-0.058023527264595
9,-0.132915765047073
9.1,-0.215314373373985
9.2,-0.204809322953224
9.3,-0.104558154940605
9.4,-0.0466836094856262
9.5,-0.0194789487868547
9.6,-0.00714993150904775
9.7,-0.00427193241193891
9.8,0.0515678264200687
9.9,0.0904491990804672
10,0.104039184749126
10.1,0.106435865163803
10.2,0.141918137669563
10.3,0.186885938048363
10.4,0.236094579100609
10.5,0.237515330314636
10.6,0.169280648231506
10.7,0.093070462346077
10.8,0.110211901366711
10.9,0.1272833943367
11,0.13876973092556
11.1,0.124223709106445
11.2,0.0649228319525719
11.3,0.0861167386174202
11.4,0.113216295838356
11.5,0.1392582654953
11.6,0.154751628637314
11.7,0.152304336428642
11.8,0.11821548640728
11.9,0.0937654674053192
12,0.0670473054051399
12.1,0.0509878173470497
12.2,0.0760107561945915
12.3,0.0960133001208305
12.4,0.121882684528828
12.5,0.127706751227379
12.6,0.0972290113568306
12.7,0.0509241186082363
12.8,0.0246529690921307
12.9,0.00147417280822992
13,0.00244098901748657
13.1,0.0367543362081051
13.2,0.0744445845484734
13.3,0.0774795114994049
13.4,0.065277099609375
13.5,0.0608220733702183
13.6,0.0646757856011391
13.7,0.0585329309105873
