Time,GPS_Longitude
0,12.1490181088108
0.1,12.1490181088108
0.2,12.1490181088108
0.3,12.1490181088108
0.4,12.1490181088108
0.5,12.1490181088108
0.6,12.1490181088108
0.7,12.1490181088108
0.8,12.1490181088108
0.9,12.1490181088108
1,12.1490181088108
1.1,12.1490181088108
1.2,12.1490181088108
1.3,12.1490181088108
1.4,12.1490181088108
1.5,12.1490181088108
1.6,12.1490181088108
1.7,12.1490181088108
1.8,12.1490181088108
1.9,12.1490181088108
2,12.1490181088108
2.1,12.1490181088108
2.2,12.1490181088108
2.3,12.1490181088108
2.4,12.1490181088108
2.5,12.1490181088108
2.6,12.1490181088108
2.7,12.1490181088108
2.8,12.1490181088108
2.9,12.1490181088108
3,12.1490181088108
3.1,12.1490181088108
3.2,12.1490181088108
3.3,12.1490181088108
3.4,12.1490181088108
3.5,12.1490181088108
3.6,12.1490181088108
3.7,12.1490181088108
3.8,12.1490181088108
3.9,12.1490181088108
4,12.1490181088108
4.1,12.1490181088108
4.2,12.1490181088108
4.3,12.1490181088108
4.4,12.1490181088108
4.5,12.1490181088108
4.6,12.1490181088108
4.7,12.1490181088108
4.8,12.1490211414338
4.9,12.1490254737523
5,12.1490374217523
5.1,12.1490573708628
5.2,12.1490672568412
5.3,12.1490759019494
5.4,12.1490817255587
5.5,12.1490894493634
5.6,12.1490995067345
5.7,12.1491076145949
5.8,12.1491207110756
5.9,12.1491328221293
6,12.1491453414231
6.1,12.14915688844
6.2,12.1491648020138
6.3,12.1491728146716
6.4,12.1491792704258
6.5,12.1491861015362
6.6,12.149193383395
6.7,12.1491998076327
6.8,12.1492071146357
6.9,12.1492124581823
7,12.1492178946612
7.1,12.1492239544037
7.2,12.1492299899608
7.3,12.1492366715462
7.4,12.1492440622453
7.5,12.149251980306
7.6,12.1492597151867
7.7,12.1492665372747
7.8,12.1492737355114
7.9,12.1492811790982
8,12.149288602471
8.1,12.1492956034088
8.2,12.1493020991537
8.3,12.1493104434051
8.4,12.1493166863233
8.5,12.149323198297
8.6,12.1493297404341
8.7,12.1493345506706
8.8,12.1493403951122
8.9,12.1493458551994
9,12.1493512474776
9.1,12.149356715594
9.2,12.1493616252187
9.3,12.1493665348438
9.4,12.1493714683751
9.5,12.1493764947926
9.6,12.1493809381654
9.7,12.1493840396807
9.8,12.1493875726044
9.9,12.1493904957767
10,12.1493935101407
10.1,12.1493966732075
10.2,12.1493995755055
10.3,12.1494019667835
10.4,12.1494037402012
10.5,12.1494055253781
10.6,12.1494073877453
10.7,12.1494086680954
10.8,12.1494105028291
10.9,12.1494120999091
11,12.1494138432884
11.1,12.1494158154215
11.2,12.1494175168435
11.3,12.149419440678
11.4,12.1494216854843
11.5,12.1494244651991
11.6,12.1494276808542
11.7,12.1494307347238
11.8,12.1494342046962
11.9,12.1494359457758
12,12.1494379546385
12.1,12.1494408460013
12.2,12.1494426299348
12.3,12.1494467088207
12.4,12.1494483916895
12.5,12.1494501207573
12.6,12.149452424863
12.7,12.1494544673137
12.8,12.1494570152152
12.9,12.149459477796
13,12.1494626683998
13.1,12.1494662692904
13.2,12.1494687328151
13.3,12.1494715300272
13.4,12.1494735073217
13.5,12.1494758993467
13.6,12.1494787383086
13.7,12.1494809634968
13.8,12.1494836072746
13.9,12.1494859203939
14,12.1494891226011
14.1,12.1494930232347
14.2,12.1494958143388
14.3,12.1494993902846
14.4,12.1495021742203
14.5,12.1495051722304
14.6,12.149508010115
14.7,12.1495095691721
14.8,12.1495113796472
14.9,12.1495126226093
15,12.1495136821679
15.1,12.149515109389
15.2,12.1495174348087
15.3,12.149520539979
15.4,12.1495236648583
15.5,12.1495267811915
15.6,12.149529873865
15.7,12.1495329234952
15.8,12.1495447232833
15.9,12.1495501279179
16,12.1495555759626
16.1,12.1495620181373
16.2,12.1495668211216
16.3,12.1495716356022
16.4,12.1495755647892
16.5,12.1495793073251
16.6,12.149582810665
16.7,12.1495858956378
16.8,12.1495910829639
16.9,12.1495945495927
17,12.1495979968635
17.1,12.1496015916496
17.2,12.1496046477249
17.3,12.1496091006605
17.4,12.1496122926407
17.5,12.1496158384911
17.6,12.1496198664864
17.7,12.1496233207931
17.8,12.1496276834889
17.9,12.1496316165893
18,12.1496360245029
18.1,12.1496408223672
18.2,12.1496449746791
18.3,12.1496501524561
18.4,12.1496544038228
18.5,12.1496588520872
18.6,12.1496636272042
18.7,12.1496680835866
18.8,12.1496733562097
18.9,12.1496775254962
19,12.1496815201698
19.1,12.1496854578465
19.2,12.1496891725433
19.3,12.1496939993559
19.4,12.1496981484273
19.5,12.1497025470768
19.6,12.1497071395207
19.7,12.1497111392061
19.8,12.1497160957819
19.9,12.1497197051268
20,12.1497237959908
20.1,12.1497283808246
20.2,12.1497320721712
20.3,12.1497362613794
20.4,12.1497411268365
20.5,12.1497465188935
20.6,12.1497519042313
20.7,12.1497562787946
20.8,12.1497619950213
20.9,12.1497668957647
21,12.1497719624618
21.1,12.149777096881
21.2,12.1497815287006
21.3,12.1497873021407
21.4,12.1497915693927
21.5,12.1497961297684
21.6,12.1498009971018
21.7,12.1498049870129
21.8,12.149809772998
21.9,12.1498137929536
22,12.1498184288413
22.1,12.1498234996661
22.2,12.1498275086702
22.3,12.1498329990351
22.4,12.1498372007187
22.5,12.1498413809185
22.6,12.1498456710186
22.7,12.1498495765979
22.8,12.1498539760676
22.9,12.1498579336591
23,12.1498619390983
23.1,12.1498659746214
23.2,12.1498697275524
23.3,12.1498743741134
23.4,12.1498778794793
23.5,12.149881741515
23.6,12.1498863285724
23.7,12.1498908779653
23.8,12.1498962755452
23.9,12.1499019258085
24,12.1499087745331
24.1,12.1499170186932
24.2,12.1499251041681
24.3,12.1499347418803
24.4,12.1499430983133
24.5,12.1499528610276
24.6,12.1499638992826
24.7,12.1499732896653
24.8,12.1499849438157
24.9,12.1499958088951
25,12.1500082742729
25.1,12.1500220993574
25.2,12.1500341708691
25.3,12.150049322359
25.4,12.1500620406648
25.5,12.1500759898998
25.6,12.1500911147769
25.7,12.150104243121
25.8,12.1501205640696
25.9,12.1501350444791
26,12.1501507981539
26.1,12.1501676047792
26.2,12.1501823476188
26.3,12.1502015209358
26.4,12.1502177303655
26.5,12.1502354901108
26.6,12.1502547023362
26.7,12.1502713760394
26.8,12.1502929833339
26.9,12.1503114383155
27,12.1503318149352
27.1,12.1503540185365
27.2,12.1503733894206
27.3,12.1503981357307
27.4,12.1504190973491
27.5,12.1504419029899
27.6,12.1504661964155
27.7,12.1504868795779
27.8,12.1505134521867
27.9,12.1505364332711
28,12.1505612852996
28.1,12.1505876948872
28.2,12.1506109259246
28.3,12.1506396635653
28.4,12.1506643630843
28.5,12.1506911565862
28.6,12.1507196308985
28.7,12.1507444440255
28.8,12.1507758258232
28.9,12.1508029080946
29,12.1508323277192
29.1,12.150863508793
29.2,12.1508904644132
29.3,12.1509240544618
29.4,12.1509528127459
29.5,12.150983826393
29.6,12.1510162662222
29.7,12.151043782221
29.8,12.1510776944704
29.9,12.1511056982246
30,12.1511354555886
30.1,12.1511663912397
30.2,12.1511926313623
30.3,12.1512247495835
30.4,12.1512512344754
30.5,12.1512793538799
30.6,12.1513086232781
30.7,12.1513335614645
30.8,12.1513642176864
30.9,12.1513895882423
31,12.151416513702
31.1,12.1514444661835
31.2,12.1514681985396
31.3,12.1514971475662
31.4,12.1515210132901
31.5,12.1515459626037
31.6,12.151571401233
31.7,12.1515927975462
31.8,12.1516185697182
31.9,12.1516395182633
32,12.1516612620569
32.1,12.1516832794215
32.2,12.1517016571255
