Time,GPS_SpdAccuracy
0,0.610000014305115
0.1,0.610000014305115
0.2,0.610000014305115
0.3,0.610000014305115
0.4,0.610000014305115
0.5,0.610000014305115
0.6,0.610000014305115
0.7,0.610000014305115
0.8,0.610000014305115
0.9,0.610000014305115
1,0.610000014305115
1.1,0.610000014305115
1.2,0.610000014305115
1.3,0.610000014305115
1.4,0.610000014305115
1.5,0.610000014305115
1.6,0.610000014305115
1.7,0.610000014305115
1.8,0.610000014305115
1.9,0.610000014305115
2,0.610000014305115
2.1,0.610000014305115
2.2,0.610000014305115
2.3,0.610000014305115
2.4,0.610000014305115
2.5,0.610000014305115
2.6,0.610000014305115
2.7,0.610000014305115
2.8,0.610000014305115
2.9,0.610000014305115
3,0.610000014305115
3.1,0.610000014305115
3.2,0.610000014305115
3.3,0.610000014305115
3.4,0.610000014305115
3.5,0.610000014305115
3.6,0.610000014305115
3.7,0.610000014305115
3.8,0.610000014305115
3.9,0.610000014305115
4,0.610000014305115
4.1,0.610000014305115
4.2,0.610000014305115
4.3,0.610000014305115
4.4,0.610000014305115
4.5,0.610000014305115
4.6,0.610000014305115
4.7,0.610000014305115
4.8,0.539385974407196
4.9,0.438508778810501
5,0.331803292036057
5.1,0.236874997615814
5.2,0.221249997615814
5.3,0.211481481790543
5.4,0.204084500670433
5.5,0.196111112833023
5.6,0.192394360899925
5.7,0.199436619877815
5.8,0.191481485962868
5.9,0.189999997615814
6,0.189999997615814
6.1,0.187588647007942
6.2,0.180496454238892
6.3,0.180000007152557
6.4,0.180000007152557
6.5,0.176055043935776
6.6,0.167588651180267
6.7,0.160496458411217
6.8,0.168532103300095
6.9,0.175957441329956
7,0.176055043935776
7.1,0.165177300572395
7.2,0.150992915034294
7.3,0.157440006732941
7.4,0.154559999704361
7.5,0.157889902591705
7.6,0.170000001788139
7.7,0.170000001788139
7.8,0.177440002560616
7.9,0.185440003871918
8,0.189999997615814
8.1,0.192411348223686
8.2,0.199503540992737
8.3,0.182935774326324
8.4,0.180000007152557
8.5,0.180000007152557
8.6,0.177588656544685
8.7,0.170496448874474
8.8,0.184880003333092
8.9,0.189999997615814
9,0.19344000518322
9.1,0.198559999465942
9.2,0.19055999815464
9.3,0.227200001478195
9.4,0.245440006256104
9.5,0.257889896631241
9.6,0.272411346435547
9.7,0.279503554105759
9.8,0.305596321821213
9.9,0.315957456827164
10,0.323944956064224
10.1,0.334822684526443
10.2,0.349007099866867
10.3,0.312799990177155
10.4,0.289119988679886
10.5,0.280000001192093
10.6,0.280000001192093
10.7,0.280000001192093
10.8,0.287440001964569
10.9,0.284559994935989
11,0.276055037975311
11.1,0.265177309513092
11.2,0.250992894172668
11.3,0.279760003089905
11.4,0.300880014896393
11.5,0.302110105752945
11.6,0.292411357164383
11.7,0.299503535032272
11.8,0.285120010375977
11.9,0.263680011034012
12,0.25
12.1,0.254822701215744
12.2,0.269007086753845
12.3,0.270000010728836
12.4,0.270000010728836
12.5,0.270000010728836
12.6,0.270000010728836
12.7,0.270000010728836
12.8,0.287064224481583
12.9,0.28999999165535
13,0.278165131807327
13.1,0.264822691679001
13.2,0.279007107019424
13.3,0.245871558785439
13.4,0.239999994635582
13.5,0.236055046319962
13.6,0.232411354780197
13.7,0.239503547549248
13.8,0.239999994635582
13.9,0.234042555093765
14,0.230000004172325
14.1,0.232411354780197
14.2,0.239503547549248
14.3,0.239999994635582
14.4,0.263829797506332
14.5,0.295779824256897
14.6,0.327234029769897
14.7,0.348510652780533
14.8,0.358532100915909
14.9,0.330212771892548
15,0.302110105752945
15.1,0.294822692871094
15.2,0.309007078409195
15.3,0.301467895507812
15.4,0.335744678974152
15.5,0.371834874153137
15.6,0.370709210634232
15.7,0.313971638679504
15.8,0.292935788631439
15.9,0.325744688510895
16,0.346055060625076
16.1,0.340000003576279
16.2,0.340000003576279
16.3,0.348532110452652
16.4,0.320212751626968
16.5,0.296055048704147
16.6,0.302142858505249
16.7,0.337857156991959
16.8,0.365636378526688
16.9,0.351999998092651
17,0.324000000953674
17.1,0.278142869472504
17.2,0.213857144117355
17.3,0.201454550027847
17.4,0.200000002980232
17.5,0.200000002980232
17.6,0.204857140779495
17.7,0.219142854213715
17.8,0.237090915441513
17.9,0.24600000679493
18,0.25
18.1,0.25
18.2,0.25
18.3,0.25
18.4,0.261999994516373
18.5,0.273999989032745
18.6,0.280000001192093
18.7,0.280000001192093
18.8,0.254363626241684
18.9,0.23199999332428
19,0.219999998807907
19.1,0.219999998807907
19.2,0.219999998807907
19.3,0.219999998807907
19.4,0.238000005483627
19.5,0.270000010728836
19.6,0.31700000166893
19.7,0.367000013589859
19.8,0.404181808233261
19.9,0.421999990940094
20,0.40200001001358
20.1,0.362428575754166
20.2,0.369571417570114
20.3,0.412727266550064
20.4,0.407999992370605
20.5,0.391999989748001
20.6,0.363000005483627
20.7,0.312999993562698
20.8,0.29290908575058
20.9,0.284000009298325
21,0.275999993085861
21.1,0.265142858028412
21.2,0.250857144594193
21.3,0.224363639950752
21.4,0.219999998807907
21.5,0.228000000119209
21.6,0.237571433186531
21.7,0.230428576469421
21.8,0.230000004172325
21.9,0.211999997496605
22,0.200000002980232
22.1,0.202428564429283
22.2,0.209571421146393
22.3,0.209999993443489
22.4,0.209999993443489
22.5,0.209999993443489
22.6,0.209999993443489
22.7,0.209999993443489
22.8,0.209999993443489
22.9,0.209999993443489
23,0.209999993443489
23.1,0.212428569793701
23.2,0.219571426510811
23.3,0.22854545712471
23.4,0.230000004172325
23.5,0.238000005483627
23.6,0.254857152700424
23.7,0.269142866134644
23.8,0.261454552412033
23.9,0.254000008106232
24,0.270000010728836
24.1,0.304857134819031
24.2,0.31914284825325
24.3,0.319999992847443
24.4,0.30799999833107
24.5,0.291999995708466
24.6,0.275142848491669
24.7,0.260857135057449
24.8,0.259999990463257
24.9,0.236000001430511
25,0.216000005602837
25.1,0.207571431994438
25.2,0.200428575277328
25.3,0.191454544663429
25.4,0.189999997615814
25.5,0.186000004410744
25.6,0.180000007152557
25.7,0.180000007152557
25.8,0.180000007152557
25.9,0.180000007152557
26,0.180000007152557
26.1,0.177571430802345
26.2,0.170428574085236
26.3,0.161454543471336
26.4,0.159999996423721
26.5,0.159999996423721
26.6,0.162428572773933
26.7,0.169571429491043
26.8,0.170000001788139
26.9,0.170000001788139
27,0.170000001788139
27.1,0.170000001788139
27.2,0.170000001788139
27.3,0.170000001788139
27.4,0.170000001788139
27.5,0.165999993681908
27.6,0.164892092347145
27.7,0.179280579090118
27.8,0.18855856359005
27.9,0.183956831693649
28,0.180000007152557
28.1,0.180000007152557
28.2,0.180000007152557
28.3,0.162882879376411
28.4,0.159999996423721
28.5,0.159999996423721
28.6,0.159999996423721
28.7,0.159999996423721
28.8,0.168558552861214
28.9,0.170000001788139
29,0.170000001788139
29.1,0.170000001788139
29.2,0.170000001788139
29.3,0.161441445350647
29.4,0.159999996423721
29.5,0.159999996423721
29.6,0.159999996423721
29.7,0.159999996423721
29.8,0.159999996423721
29.9,0.159999996423721
30,0.159999996423721
30.1,0.159999996423721
30.2,0.159999996423721
30.3,0.159999996423721
30.4,0.159999996423721
30.5,0.159999996423721
30.6,0.159999996423721
30.7,0.159999996423721
30.8,0.168558552861214
30.9,0.170000001788139
31,0.165945947170258
31.1,0.159999996423721
31.2,0.159999996423721
31.3,0.151441439986229
31.4,0.150000005960464
31.5,0.150000005960464
31.6,0.150000005960464
31.7,0.150000005960464
31.8,0.150000005960464
31.9,0.150000005960464
32,0.154054060578346
32.1,0.159999996423721
32.2,0.159999996423721
32.3,0.159999996423721
32.4,0.166043162345886
32.5,0.174054056406021
32.6,0.180000007152557
32.7,0.180000007152557
32.8,0.180000007152557
32.9,0.180000007152557
33,0.180000007152557
33.1,0.180000007152557
33.2,0.180000007152557
33.3,0.171441435813904
33.4,0.170000001788139
33.5,0.170000001788139
33.6,0.170000001788139
