Time,GPS_Gyro
135.4,-0.910234570503235
135.5,-0.842933773994446
135.6,-0.337397634983063
135.7,0.249036028981209
135.8,0.342540442943573
135.9,-0.055252593010664
136,0.181205660104752
136.1,0.998774111270905
136.2,2.35854482650757
136.3,3.76957035064697
136.4,5.04200506210327
136.5,7.30816411972046
136.6,10.3527164459229
136.7,14.1011791229248
136.8,17.9282855987549
136.9,21.1774272918701
137,23.4204177856445
137.1,25.3059692382812
137.2,26.8999519348145
137.3,28.2983016967773
137.4,28.7862396240234
137.5,28.7130336761475
137.6,28.0354175567627
137.7,27.372200012207
137.8,27.8377590179443
137.9,32.2917594909668
138,37.9819450378418
138.1,42.5605316162109
138.2,43.415699005127
138.3,39.9403343200684
138.4,32.6847534179688
138.5,26.6096744537354
138.6,23.4308910369873
138.7,25.3202323913574
138.8,31.2486972808838
138.9,34.9033050537109
139,34.8698387145996
139.1,33.9317398071289
139.2,32.3229827880859
139.3,29.8841819763184
139.4,25.3195152282715
139.5,19.1520290374756
139.6,13.3630228042603
139.7,9.34819507598877
139.8,7.30799198150635
139.9,5.89262723922729
140,4.49945306777954
140.1,3.36536431312561
140.2,2.54985761642456
140.3,1.78683662414551
140.4,1.25234878063202
140.5,1.63560509681702
140.6,2.82361817359924
140.7,4.90616321563721
140.8,7.34325742721558
140.9,9.43517208099365
141,10.8788013458252
141.1,11.8479795455933
141.2,12.4359045028687
141.3,13.0564632415771
141.4,13.5590286254883
141.5,13.27161693573
141.6,12.5638856887817
141.7,11.9547481536865
141.8,12.1292142868042
141.9,14.7385692596436
142,18.632740020752
142.1,22.7613620758057
142.2,26.6022205352783
142.3,29.8755702972412
142.4,31.4829063415527
142.5,32.4129219055176
142.6,33.5428848266602
142.7,35.2897987365723
142.8,37.5357246398926
142.9,38.9178009033203
143,39.9368591308594
143.1,41.1531829833984
143.2,42.077823638916
143.3,41.8642044067383
143.4,40.2204971313477
143.5,39.4309844970703
143.6,40.4247398376465
143.7,43.6137962341309
143.8,47.5353622436523
143.9,48.1686553955078
144,47.3070869445801
144.1,46.9939918518066
144.2,48.8317070007324
144.3,53.0630378723145
144.4,58.1947021484375
144.5,60.674674987793
144.6,61.9391174316406
144.7,61.7707405090332
144.8,60.3645477294922
144.9,56.0516166687012
145,51.9327011108398
145.1,48.6959686279297
145.2,46.6876754760742
145.3,45.3225173950195
145.4,42.6859588623047
145.5,39.303653717041
145.6,37.1339645385742
145.7,37.091136932373
