Time,GPS_Longitude
135.4,12.1497817897453
135.5,12.1497890121698
135.6,12.1497969494473
135.7,12.1498053381807
135.8,12.1498124227793
135.9,12.1498210897449
136,12.149828550026
136.1,12.1498368127578
136.2,12.1498456548264
136.3,12.1498533414048
136.4,12.1498637521735
136.5,12.1498730541523
136.6,12.1498838834881
136.7,12.1498965269264
136.8,12.149908851055
136.9,12.1499256004171
137,12.1499418874722
137.1,12.1499606769505
137.2,12.1499818019825
137.3,12.1500017331432
137.4,12.1500285170122
137.5,12.1500526546133
137.6,12.1500801290687
137.7,12.1501102476116
137.8,12.1501370027375
137.9,12.1501712300784
138,12.150203083111
138.1,12.1502380473784
138.2,12.1502744629418
138.3,12.1503057989524
138.4,12.1503437874908
138.5,12.1503768120496
138.6,12.1504125577025
138.7,12.1504505278846
138.8,12.1504847043159
138.9,12.1505303664204
139,12.1505667759725
139.1,12.1506049653466
139.2,12.1506447410449
139.3,12.1506796941109
139.4,12.1507215958473
139.5,12.1507575370876
139.6,12.1507958566102
139.7,12.1508357182794
139.8,12.1508707926666
139.9,12.1509132749341
140,12.1509499891324
140.1,12.150989192895
140.2,12.15102992645
140.3,12.1510656794579
140.4,12.1511092013399
140.5,12.1511465670618
140.6,12.1511863965837
140.7,12.1512277582466
140.8,12.1512640338497
140.9,12.1513069454971
141,12.1513423528279
141.1,12.1513792254072
141.2,12.1514166325392
141.3,12.1514486554262
141.4,12.1514856992211
141.5,12.151517293266
141.6,12.1515507930783
141.7,12.1515854219506
141.8,12.1516157338102
141.9,12.1516510417814
142,12.1516799210829
142.1,12.151709241725
142.2,12.1517379491216
142.3,12.1517617551532
142.4,12.1517882944913
142.5,12.151809652191
142.6,12.1518304824224
142.7,12.1518498477142
142.8,12.1518653281911
142.9,12.1518805419651
143,12.1518917050804
143.1,12.1519016532832
143.2,12.1519094801839
143.3,12.1519141632081
143.4,12.1519178805125
143.5,12.1519187756477
143.6,12.1519178960239
143.7,12.1519147543756
143.8,12.1519099424117
143.9,12.1519010583135
144,12.1518924775402
144.1,12.1518817485188
144.2,12.1518686999831
144.3,12.1518560303293
144.4,12.1518377762402
144.5,12.1518200570686
144.6,12.151799729603
144.7,12.1517770467202
144.8,12.1517557961235
144.9,12.15172867787
145,12.1517048412206
145.1,12.1516790743301
145.2,12.151651741508
145.3,12.1516268152916
145.4,12.1515970009332
145.5,12.1515705230995
145.6,12.1515422634995
145.7,12.1515131026177
145.8,12.1514873155776
145.9,12.1514572472386
146,12.1514317267441
146.1,12.1514052111553
146.2,12.1513785109654
146.3,12.1513554017408
146.4,12.1513288228573
146.5,12.1513067976865
146.6,12.1512842999518
146.7,12.1512617141331
146.8,12.1512418035019
146.9,12.1512188755281
147,12.1511984733484
147.1,12.1511765292691
147.2,12.1511533544561
147.3,12.1511320694945
147.4,12.1511049834114
147.5,12.1510802092927
147.6,12.1510529998925
147.7,12.151024064667
147.8,12.1509978740669
147.9,12.1509665908694
148,12.1509390183705
148.1,12.1509099389165
148.2,12.1508801894486
148.3,12.1508538363924
148.4,12.1508229163495
148.5,12.1507965382292
148.6,12.1507690013062
148.7,12.1507411784731
148.8,12.1507170941799
148.9,12.1506895431452
149,12.1506664458602
149.1,12.1506429673829
149.2,12.150619935323
149.3,12.1506003837976
149.4,12.1505782146256
149.5,12.1505603736488
149.6,12.1505422839157
149.7,12.1505241640525
149.8,12.1505082639226
149.9,12.1504897589195
150,12.1504742696169
150.1,12.1504575807397
150.2,12.1504402863566
150.3,12.1504255684779
150.4,12.150407190791
150.5,12.1503912670491
150.6,12.1503750247481
150.7,12.1503591891941
150.8,12.150345825989
150.9,12.150330332578
151,12.1503186791912
151.1,12.1503068558106
151.2,12.1502953670892
151.3,12.1502864410624
151.4,12.1502771299394
151.5,12.1502707079917
151.6,12.1502648728136
151.7,12.1502595781112
151.8,12.1502552590621
151.9,12.1502515247062
152,12.1502482585945
152.1,12.1502445944212
152.2,12.1502404711233
152.3,12.1502364764639
152.4,12.1502307959096
152.5,12.1502246312579
152.6,12.1502177417389
152.7,12.1502098923492
152.8,12.150201523906
152.9,12.1501898497715
153,12.150178958525
153.1,12.1501671083964
153.2,12.1501547778456
153.3,12.1501438717997
153.4,12.1501307505836
153.5,12.1501193838926
153.6,12.1501073316019
153.7,12.1500950802327
153.8,12.1500846050947
153.9,12.1500725689094
154,12.1500623328513
154.1,12.1500515901269
154.2,12.1500406110034
154.3,12.1500309722973
154.4,12.1500203951796
154.5,12.1500118907489
154.6,12.1500035346001
154.7,12.1499955971505
154.8,12.1499889985489
154.9,12.1499814720145
155,12.1499758231098
155.1,12.1499702923789
155.2,12.1499654068281
155.3,12.1499622848628
155.4,12.1499604465783
155.5,12.1499599382693
155.6,12.1499608976119
155.7,12.1499636870727
155.8,12.1499674649724
155.9,12.1499740542391
156,12.1499813936194
156.1,12.1499905885508
156.2,12.1500017107615
156.3,12.1500131029357
156.4,12.1500283051616
156.5,12.1500427977399
156.6,12.150058987164
156.7,12.1500764699301
156.8,12.1500927470689
156.9,12.1501124313119
157,12.1501300666023
157.1,12.1501488732287
157.2,12.1501684368272
157.3,12.1501863015027
157.4,12.1502068014185
157.5,12.1502245537315
157.6,12.1502428947765
157.7,12.1502610060085
157.8,12.1502764140233
157.9,12.1502939029777
158,12.150308137501
158.1,12.1503223686567
158.2,12.1503360145344
158.3,12.1503472705653
158.4,12.1503595573856
158.5,12.1503693763734
158.6,12.1503789081582
158.7,12.1503878660469
158.8,12.1503953364429
158.9,12.1504025367425
159,12.1504077968596
159.1,12.1504129086904
159.2,12.1504178562236
159.3,12.150422038816
159.4,12.1504268658972
159.5,12.1504308556375
159.6,12.1504349507356
159.7,12.1504391852524
159.8,12.150443152793
159.9,12.1504489176524
160,12.1504552554957
160.1,12.1504631168279
160.2,12.1504727960588
160.3,12.1504831396028
160.4,12.1504971868279
160.5,12.1505119727703
160.6,12.1505280799767
160.7,12.1505451411342
160.8,12.1505616544771
160.9,12.1505830472582
161,12.1506033308167
161.1,12.1506255215899
161.2,12.1506490882044
161.3,12.1506710263772
161.4,12.1506981667191
161.5,12.1507218533386
161.6,12.1507474560152
161.7,12.150774635061
