Time,AccelerometerX
539.605,-0.396728515625
539.615,-0.62890625
539.625,-0.79541015625
539.635,-0.880859375
539.645,-0.853515625
539.655,-0.6865234375
539.657,-0.1588134765625
539.667,-0.041748046875
539.677,-0.08050537109375
539.687,-0.200439453125
539.697,-0.323974609375
539.707,-0.409912109375
539.717,-0.44384765625
539.727,-0.416015625
539.737,-0.31982421875
539.747,-0.1827392578125
539.757,-0.06268310546875
539.767,-0.0133514404296875
539.777,-0.06048583984375
539.787,-0.1868896484375
539.797,-0.347412109375
539.807,-0.50244140625
539.817,-0.62646484375
539.827,-0.70654296875
539.837,-0.734375
539.846,-0.603515625
539.856,-0.478759765625
539.866,-0.3759765625
539.876,-0.321533203125
539.886,-0.294921875
539.896,-0.261474609375
539.906,-0.2069091796875
539.916,-0.14404296875
539.926,-0.10369873046875
539.936,-0.09710693359375
539.946,-0.09454345703125
539.956,-0.0574951171875
539.966,0.0174407958984375
539.976,0.0855712890625
539.986,0.092529296875
539.996,0.036163330078125
540.006,-0.05181884765625
540.016,-0.1644287109375
540.026,-0.3076171875
540.035,-0.48681640625
540.045,-0.7177734375
540.055,-0.99560546875
540.065,-1.2734375
540.075,-1.4853515625
540.085,-1.57421875
540.095,-1.501953125
540.105,-1.25390625
540.115,-0.849609375
540.125,-0.380615234375
540.135,0.0125656127929688
540.145,0.2296142578125
540.155,0.26708984375
540.165,0.1728515625
540.175,0.00679779052734375
540.185,-0.160888671875
540.195,-0.283447265625
540.205,-0.358642578125
540.215,-0.396484375
540.225,-0.401123046875
540.234,-0.37646484375
540.244,-0.32958984375
540.254,-0.274658203125
540.264,-0.233154296875
540.274,-0.2362060546875
540.284,-0.311767578125
540.294,-0.445068359375
540.304,-0.5634765625
540.314,-0.59326171875
540.324,-0.52099609375
540.334,-0.374755859375
540.344,-0.1932373046875
540.354,-0.0200958251953125
540.364,0.10052490234375
540.374,0.1400146484375
540.384,0.09564208984375
540.394,-0.017730712890625
540.404,-0.1761474609375
540.414,-0.339599609375
540.424,-0.466064453125
540.428,-0.595703125
540.438,-0.587890625
540.448,-0.59375
540.458,-0.615234375
540.468,-0.63525390625
540.478,-0.630859375
540.488,-0.59765625
540.498,-0.55908203125
540.508,-0.54638671875
540.518,-0.57177734375
540.528,-0.61767578125
540.538,-0.64306640625
540.548,-0.61474609375
540.558,-0.5390625
540.568,-0.456298828125
540.578,-0.4013671875
540.586,-0.381591796875
540.596,-0.379638671875
540.606,-0.37353515625
540.616,-0.36474609375
540.626,-0.3798828125
540.636,-0.43115234375
540.646,-0.495361328125
540.656,-0.5439453125
540.666,-0.572265625
540.676,-0.59326171875
540.686,-0.60693359375
540.696,-0.5830078125
540.706,-0.5048828125
540.716,-0.39990234375
540.726,-0.323974609375
540.736,-0.3330078125
540.746,-0.435791015625
540.756,-0.58154296875
540.766,-0.71142578125
540.776,-0.79345703125
540.785,-0.83251953125
540.795,-0.841796875
540.805,-0.8134765625
540.815,-0.724609375
540.825,-0.5751953125
540.835,-0.4072265625
540.845,-0.2841796875
540.855,-0.2423095703125
540.865,-0.27490234375
540.875,-0.3427734375
540.885,-0.406494140625
540.895,-0.465576171875
540.905,-0.54345703125
540.915,-0.64111328125
540.925,-0.7138671875
540.935,-0.705078125
540.945,-0.61328125
540.955,-0.5146484375
540.965,-0.497314453125
540.975,-0.5791015625
540.984,-0.7041015625
540.994,-0.80908203125
541.004,-0.88232421875
541.014,-0.943359375
541.024,-0.99267578125
541.034,-0.99755859375
541.044,-0.91259765625
541.054,-0.7294921875
541.064,-0.5048828125
541.074,-0.32470703125
541.084,-0.24267578125
541.094,-0.252197265625
541.104,-0.30908203125
541.114,-0.3828125
541.124,-0.466552734375
541.134,-0.54736328125
541.144,-0.5888671875
541.154,-0.552734375
541.164,-0.443603515625
541.174,-0.3212890625
541.178,-0.32568359375
541.188,-0.37646484375
541.198,-0.461181640625
541.208,-0.55078125
541.218,-0.61376953125
541.228,-0.6494140625
541.238,-0.67724609375
541.248,-0.71484375
541.258,-0.76123046875
541.268,-0.78369140625
541.278,-0.740234375
541.288,-0.6142578125
541.298,-0.439697265625
541.308,-0.27880859375
541.318,-0.1790771484375
541.328,-0.1419677734375
541.336,-0.155029296875
541.346,-0.226806640625
541.356,-0.3779296875
541.366,-0.60546875
541.376,-0.85693359375
541.386,-1.0537109375
541.396,-1.154296875
541.406,-1.1767578125
541.416,-1.1533203125
541.426,-1.083984375
541.436,-0.953125
541.446,-0.7744140625
541.456,-0.5966796875
541.466,-0.4638671875
541.476,-0.401123046875
541.486,-0.402099609375
541.496,-0.424072265625
541.506,-0.4287109375
541.516,-0.416748046875
541.526,-0.417236328125
541.535,-0.458984375
541.545,-0.54052734375
541.555,-0.61767578125
541.565,-0.6318359375
541.575,-0.5693359375
541.585,-0.477783203125
541.595,-0.41748046875
541.605,-0.404052734375
541.615,-0.42578125
541.625,-0.48486328125
541.635,-0.583984375
541.645,-0.6962890625
541.655,-0.7705078125
541.665,-0.75439453125
541.675,-0.62109375
541.685,-0.40087890625
541.695,-0.183837890625
541.705,-0.060516357421875
541.715,-0.06884765625
541.725,-0.1856689453125
541.734,-0.34521484375
541.744,-0.482177734375
541.754,-0.58203125
541.764,-0.677734375
