Time,GPS_Heading
105.1,47.214973449707
105.2,42.5845184326172
105.3,37.8477821350098
105.4,33.6106491088867
105.5,30.0690860748291
105.6,27.3071460723877
105.7,24.9869232177734
105.8,22.8716163635254
105.9,20.8621654510498
106,19.0953903198242
106.1,17.4430179595947
106.2,15.6108245849609
106.3,13.6226263046265
106.4,12.6027612686157
106.5,11.9435157775879
106.6,11.5019283294678
106.7,11.1702728271484
106.8,10.9905967712402
106.9,11.1594257354736
107,11.6106815338135
107.1,12.1182842254639
107.2,12.358419418335
107.3,13.1020212173462
107.4,13.5256938934326
107.5,14.4744358062744
107.6,15.9242382049561
107.7,17.3236446380615
107.8,20.0462169647217
107.9,23.0241279602051
108,25.4520416259766
108.1,27.5141735076904
108.2,29.9619064331055
108.3,33.5359954833984
108.4,36.8066635131836
108.5,40.2891006469727
108.6,44.0688438415527
108.7,47.9669532775879
108.8,53.0538291931152
108.9,56.8131408691406
109,60.8446311950684
109.1,65.5117874145508
109.2,70.4670944213867
109.3,75.1794586181641
109.4,79.2823867797852
109.5,83.6160125732422
109.6,88.4548416137695
109.7,93.6216049194336
109.8,97.2489852905273
109.9,101.802337646484
110,105.988464355469
110.1,109.560981750488
110.2,112.929649353027
110.3,116.947387695312
110.4,119.405731201172
110.5,122.039276123047
110.6,124.806983947754
110.7,126.99439239502
110.8,129.447769165039
110.9,131.354446411133
111,133.325164794922
111.1,135.32585144043
111.2,137.087371826172
111.3,139.043304443359
111.4,140.636199951172
111.5,142.365325927734
111.6,144.177062988281
111.7,145.796051025391
111.8,148.144714355469
111.9,149.425109863281
112,150.196594238281
112.1,150.487014770508
112.2,150.400543212891
112.3,150.787887573242
112.4,150.782409667969
112.5,151.375228881836
112.6,152.450271606445
112.7,153.263107299805
112.8,154.457611083984
112.9,155.935501098633
113,157.914962768555
113.1,160.494216918945
113.2,163.474563598633
113.3,166.687927246094
113.4,170.872314453125
113.5,174.644775390625
113.6,84.6100082397461
113.7,-178.236679077148
113.8,-174.10871887207
113.9,-169.514877319336
114,-164.151931762695
114.1,-158.411956787109
114.2,-153.095367431641
114.3,-147.262359619141
114.4,-140.11213684082
114.5,-133.035278320312
114.6,-126.163536071777
114.7,-119.126899719238
114.8,-111.93473815918
114.9,-105.255973815918
115,-99.2384033203125
115.1,-93.2712249755859
115.2,-86.4583129882812
115.3,-80.4953918457031
115.4,-75.1170654296875
115.5,-68.8932571411133
115.6,-62.7505722045898
115.7,-58.3837738037109
115.8,-53.0884094238281
115.9,-49.7509117126465
116,-45.8764266967773
116.1,-41.7416381835938
116.2,-38.6600608825684
116.3,-35.3244094848633
116.4,-32.1594543457031
116.5,-28.5850677490234
116.6,-24.8785057067871
116.7,-21.7311725616455
116.8,-20.3637657165527
116.9,-20.2893180847168
117,-21.3253116607666
117.1,-23.3608341217041
117.2,-25.8802070617676
117.3,-29.4077339172363
117.4,-31.9166679382324
117.5,-36.1107521057129
117.6,-41.4745025634766
117.7,-45.8702507019043
117.8,-50.1468162536621
117.9,-56.1338195800781
118,-62.5091819763184
118.1,-68.9138946533203
118.2,-75.3234329223633
118.3,-83.5291595458984
118.4,-88.8584594726562
118.5,-95.4218063354492
118.6,-102.548316955566
118.7,-107.760215759277
118.8,-114.901473999023
118.9,-120.732971191406
119,-126.044784545898
119.1,-131.001373291016
119.2,-135.72102355957
119.3,-140.035629272461
119.4,-142.932739257812
119.5,-146.644027709961
119.6,-150.550750732422
119.7,-152.987106323242
119.8,-155.9609375
119.9,-159.313507080078
120,-162.614593505859
120.1,-165.88069152832
120.2,-169.22868347168
120.3,-170.538238525391
120.4,-172.338638305664
120.5,-174.232543945312
120.6,-176.800979614258
120.7,-92.0200347900391
120.8,163.921920776367
120.9,172.314407348633
121,167.31510925293
121.1,162.042205810547
121.2,156.867340087891
121.3,152.367858886719
121.4,147.447311401367
121.5,143.105560302734
121.6,138.462188720703
121.7,134.048004150391
121.8,131.065887451172
121.9,125.484504699707
122,122.60066986084
122.1,119.072059631348
122.2,114.985710144043
122.3,112.627380371094
122.4,110.685852050781
122.5,109.658142089844
122.6,108.997657775879
122.7,108.921348571777
122.8,109.510841369629
122.9,111.787322998047
123,114.555465698242
123.1,117.193176269531
123.2,120.344573974609
123.3,124.984642028809
123.4,129.1513671875
123.5,132.679275512695
123.6,137.181182861328
123.7,142.615509033203
123.8,147.271438598633
123.9,154.800445556641
124,160.889358520508
124.1,167.285720825195
124.2,85.6013031005859
124.3,-168.441192626953
124.4,-169.720428466797
124.5,-163.695236206055
124.6,-156.765411376953
124.7,-149.468414306641
124.8,-144.920989990234
124.9,-138.401428222656
125,-132.003967285156
125.1,-124.309432983398
125.2,-116.618675231934
125.3,-111.979621887207
125.4,-105.514686584473
125.5,-100.607963562012
125.6,-95.4975357055664
125.7,-90.4502716064453
125.8,-86.6991882324219
125.9,-81.1285247802734
126,-77.3107299804688
126.1,-73.142692565918
126.2,-68.7523574829102
126.3,-65.5223922729492
126.4,-61.9626846313477
126.5,-59.5530471801758
126.6,-57.5607833862305
126.7,-56.1456756591797
126.8,-55.4049797058105
126.9,-54.9862594604492
127,-55.0366668701172
127.1,-55.4806060791016
127.2,-56.307201385498
127.3,-57.1776275634766
127.4,-58.8274421691895
127.5,-59.9793243408203
127.6,-61.8264999389648
127.7,-64.1086807250977
127.8,-65.4206619262695
127.9,-67.8629379272461
128,-70.3160858154297
128.1,-73.1119384765625
128.2,-75.9156341552734
128.3,-77.937858581543
128.4,-81.1153793334961
128.5,-84.1571273803711
128.6,-87.4297637939453
128.7,-91.1273803710938
128.8,-95.0439987182617
128.9,-97.0269470214844
129,-99.0776290893555
129.1,-100.975891113281
129.2,-102.281272888184
129.3,-102.847450256348
129.4,-103.549758911133
129.5,-102.962547302246
129.6,-101.591606140137
129.7,-99.254997253418
129.8,-96.2676162719727
129.9,-93.5075149536133
130,-89.8452529907227
130.1,-85.6918411254883
130.2,-81.2807846069336
130.3,-77.0931015014648
130.4,-71.8372497558594
130.5,-67.7968978881836
130.6,-63.8236618041992
130.7,-59.725757598877
130.8,-55.7798042297363
130.9,-49.9975776672363
131,-46.1628532409668
131.1,-42.2038230895996
131.2,-38.1832580566406
131.3,-35.2050437927246
131.4,-29.5139427185059
131.5,-25.166862487793
131.6,-20.53125
131.7,-15.8149356842041
131.8,-12.2319068908691
131.9,-7.61754560470581
132,-3.59848213195801
132.1,0.361551523208618
132.2,3.79160761833191
132.3,6.0503568649292
132.4,9.34280490875244
132.5,10.672233581543
132.6,11.7472114562988
132.7,12.6155576705933
132.8,12.7918863296509
132.9,13.0824146270752
133,12.9359922409058
133.1,12.9453458786011
133.2,13.2048120498657
133.3,13.4030828475952
133.4,13.0304765701294
133.5,12.9255628585815
133.6,12.9009704589844
133.7,12.849292755127
133.8,12.6885204315186
133.9,12.5035457611084
134,12.328803062439
134.1,12.1720533370972
134.2,12.1101675033569
134.3,12.1963062286377
134.4,11.8111944198608
134.5,11.7687225341797
134.6,11.6800603866577
134.7,11.559024810791
134.8,11.6273078918457
134.9,11.517032623291
135,11.3228702545166
135.1,11.3382301330566
135.2,11.51340675354
